cluster_id,sample_count,sample_percentage,distance_to_centroid_mean,distance_to_centroid_median,distance_to_centroid_std,distance_to_centroid_max
1,325,6.7121024370094995,0.43093370843901013,0.25926981211847894,0.24840964661097503,1.0579292080573215
2,387,7.992565055762081,0.4073853336815109,0.39129664376551315,0.11192946193036374,1.0265545381430514
3,1126,23.254853366377528,0.31087383630339027,0.26752192447293016,0.15773046530588683,1.0199397171630886
4,1096,22.635274679884347,0.34403927980381344,0.2910731477501475,0.120047980340285,0.8779309292505891
5,385,7.95125980999587,0.556573302207495,0.5139040229280236,0.18966456614942862,1.2130193818027994
6,1523,31.453944650970673,0.2994981268325225,0.28267246772224686,0.12624177081352653,1.0448882583701955
