fid,MS_ID,Tem_extent,Street_type_NOR,Resident_NOR,DayNight_NOR,PRM_NOR,Index_population,N_TFlossR_2kiw,N_TFlossR_2kmw,TF_Index_acc_loss,TFResident_lossR,TFDaynight_lossR,TF_Index_population,TFAB2k_lossR,N_TFAB2k_lossR,TFAB5k_lossR,N_TFAB5k_lossR,TFAB5k_NOR,TFABC_NOR,TF_Index_centrality,TF_Index_V_equal,TF_Index_Risk_equal,kmeans_cluster
25207,25207,1,0.5,0.236593184923525,0.645462365760767,0.172120572897912,0.351392041194068,,1.0,0.666666666666667,-1.0,-1.0,0.351392041194068,-1.0,1.0,-1.0,1.0,1.0,,1.0,0.67118134363185,0.67118134363185,
25208,25208,1,0.5,0.236593184923525,0.687368716113402,0.172120572897912,0.365360824644946,,1.0,0.666666666666667,-1.0,-1.0,0.365360824644946,-1.0,1.0,-1.0,1.0,1.0,,1.0,0.67467353949457,0.67467353949457,
25209,25209,1,0.5,0.236593184923525,0.687368716113402,0.172120572897912,0.365360824644946,,1.0,0.666666666666667,-1.0,-1.0,0.365360824644946,-1.0,1.0,-1.0,1.0,1.0,,1.0,0.67467353949457,0.67467353949457,
25210,25210,1,0.5,0.236593184923525,0.687368716113402,0.172120572897912,0.365360824644946,,1.0,0.666666666666667,-1.0,-1.0,0.365360824644946,-1.0,1.0,-1.0,1.0,1.0,,1.0,0.67467353949457,0.67467353949457,
25211,25211,1,0.5,0.236593184923525,0.687368716113402,0.172120572897912,0.365360824644946,,1.0,0.666666666666667,-1.0,-1.0,0.365360824644946,-1.0,1.0,-1.0,1.0,1.0,,1.0,0.67467353949457,0.67467353949457,
25212,25212,0,0.5,0.236593184923525,0.687368716113402,0.172120572897912,0.365360824644946,-1.0,-1.0,1.0,-1.0,-1.0,0.365360824644946,-1.0,1.0,-1.0,1.0,1.0,0.0,1.0,0.841340206161237,0.841340206161237,1
25213,25213,1,0.5,0.236593184923525,0.689270024621429,0.172120572897912,0.365994594147622,-1.0,-1.0,1.0,-1.0,-1.0,0.365994594147622,-0.999971547172701,0.999971547172701,-0.999998520403613,0.999998520403613,0.999998520403613,1.11661820950881e-06,0.999985033788157,0.841494906983945,0.841494906983945,1
25214,25214,1,0.5,0.236593184923525,0.689270024621429,0.172120572897912,0.365994594147622,1.0,1.0,1.0,-1.0,-1.0,0.365994594147622,-1.0,1.0,-1.0,1.0,1.0,,1.0,0.841498648536905,0.841498648536905,
25215,25215,0,0.5,0.236593184923525,0.689270024621429,0.172120572897912,0.365994594147622,-1.0,-1.0,1.0,-0.625,-1.0,0.320245269879169,-0.9999505542038,0.9999505542038,-0.999997459061622,0.999997459061622,0.999997459061622,1.93888978921526e-06,0.999974006632711,0.83005481912797,0.83005481912797,1
25216,25216,0,0.5,0.236593184923525,0.687368716113402,0.172120572897912,0.365360824644946,,-1.0,0.666666666666667,-0.625,-1.0,0.319690721564328,-0.999966564102204,0.999966564102204,-0.999998290046265,0.999998290046265,0.999998290046265,1.30602558614074e-06,0.999982427074234,0.663251620492974,0.663251620492974,
25217,25217,0,0.5,0.236593184923525,0.687368716113402,0.172120572897912,0.365360824644946,,-1.0,0.666666666666667,-0.625,-1.0,0.319690721564328,-1.0,1.0,-1.0,1.0,1.0,0.0,1.0,0.663256013724415,0.663256013724415,
25218,25218,1,0.5,0.236593184923525,0.687368716113402,0.172120572897912,0.365360824644946,,1.0,0.666666666666667,-1.0,-1.0,0.365360824644946,-1.0,1.0,-1.0,1.0,1.0,,1.0,0.67467353949457,0.67467353949457,
25219,25219,1,0.5,0.236593184923525,0.645462365760767,0.172120572897912,0.351392041194068,,1.0,0.666666666666667,-1.0,-1.0,0.351392041194068,-1.0,1.0,-1.0,1.0,1.0,,1.0,0.67118134363185,0.67118134363185,
25220,25220,1,0.5,0.236593184923525,0.645462365760767,0.172120572897912,0.351392041194068,,1.0,0.666666666666667,-1.0,-1.0,0.351392041194068,-1.0,1.0,-1.0,1.0,1.0,,1.0,0.67118134363185,0.67118134363185,
25221,25221,1,0.5,0.236593184923525,0.645462365760767,0.172120572897912,0.351392041194068,,1.0,0.666666666666667,-1.0,-1.0,0.351392041194068,-1.0,1.0,-1.0,1.0,1.0,,1.0,0.67118134363185,0.67118134363185,
25222,25222,1,0.5,0.236593184923525,0.642789051521355,0.172120572897912,0.350500936447597,,1.0,0.666666666666667,-1.0,-1.0,0.350500936447597,-1.0,1.0,-1.0,1.0,1.0,,1.0,0.670958567445233,0.670958567445233,
25223,25223,0,0.5,0.236593184923525,0.642789051521355,0.172120572897912,0.350500936447597,,-0.689453125,0.465302164487823,-0.625,0.0,0.189854673909115,-1.0,1.0,-1.0,1.0,1.0,0.0,1.0,0.53011475072119,0.53011475072119,
25224,25224,1,0.25,0.42337190226498,0.90140952501288,0.172120572897912,0.498967333391924,,1.0,0.666666666666667,-1.0,-1.0,0.498967333391924,-1.0,1.0,-1.0,1.0,1.0,,1.0,0.708075166681314,0.708075166681314,
25225,25225,1,0.25,0.42337190226498,0.90140952501288,0.172120572897912,0.498967333391924,,1.0,0.666666666666667,-1.0,-1.0,0.498967333391924,-1.0,1.0,-1.0,1.0,1.0,,1.0,0.708075166681314,0.708075166681314,
25226,25226,1,0.25,0.42337190226498,0.90140952501288,0.172120572897912,0.498967333391924,,1.0,0.666666666666667,-1.0,-1.0,0.498967333391924,-1.0,1.0,-1.0,1.0,1.0,,1.0,0.708075166681314,0.708075166681314,
25227,25227,1,0.25,0.42337190226498,0.90140952501288,0.172120572897912,0.498967333391924,,1.0,0.666666666666667,-1.0,-1.0,0.498967333391924,-1.0,1.0,-1.0,1.0,1.0,,1.0,0.708075166681314,0.708075166681314,
25288,25288,0,0.5,0.267570272322248,0.90140952501288,0.172120572897912,0.447033456744347,,-0.295068714632175,0.204230008959988,0.0,0.0,0.0,-0.724558380536021,0.724558380536021,-0.961061421012249,0.961061421012249,0.961061421012249,0.0152935983928311,0.842809900774135,0.312817479673528,0.312817479673528,
25289,25289,0,0.5,0.267570272322248,0.90140952501288,0.172120572897912,0.447033456744347,,-0.292107404393816,0.210579443326761,0.0,0.0,0.0,-0.738776503125507,0.738776503125507,-0.966772121304341,0.966772121304341,0.966772121304341,0.0144751437379496,0.852774312214924,0.318483299717112,0.318483299717112,
25290,25290,0,0.5,0.267570272322248,0.90140952501288,0.172120572897912,0.447033456744347,,-0.294736842105263,0.218486332345056,0.0,0.0,0.0,-0.75249247017907,0.75249247017907,-0.971346434523593,0.971346434523593,0.971346434523593,0.0138806380181345,0.861919452351332,0.324723029260361,0.324723029260361,
25291,25291,0,0.5,0.267570272322248,0.882652612035425,0.172120572897912,0.440781152418528,,-0.293592862935929,0.218105005955278,0.0,0.0,0.0,-0.768294156165802,0.768294156165802,-0.97718243962497,0.97718243962497,0.97718243962497,0.0130278965447107,0.872738297895386,0.327237077451486,0.327237077451486,
25292,25292,0,0.5,0.267570272322248,0.882652612035425,0.172120572897912,0.440781152418528,,-0.297666934835076,0.21662869324299,0.0,0.0,0.0,-0.777477424996869,0.777477424996869,-0.979323447366588,0.979323447366588,0.979323447366588,0.0128165901133648,0.878400436181729,0.327914455666927,0.327914455666927,
25293,25293,1,0.5,0.298547359720972,0.882652612035425,0.172120572897912,0.451106848218103,,1.0,0.666666666666667,-1.0,-1.0,0.451106848218103,-1.0,1.0,-1.0,1.0,1.0,,1.0,0.696110045387859,0.696110045387859,
25294,25294,1,0.5,0.298547359720972,0.882652612035425,0.172120572897912,0.451106848218103,,1.0,0.666666666666667,-1.0,-1.0,0.451106848218103,-1.0,1.0,-1.0,1.0,1.0,,1.0,0.696110045387859,0.696110045387859,
25519,25519,0,0.25,0.673814374771267,0.773655516623216,0.56276188041917,0.670077257271218,0.0,-0.380368098159509,0.241686971722993,0.0,-0.0482758620689655,0.0107828524158587,-0.583569840940395,0.583569840940395,-0.640667393512137,0.640667393512137,0.640667393512137,0.0046533914529046,0.612118617226266,0.276568853272028,0.276568853272028,6
25520,25520,0,0.25,0.681188380830229,0.773655516623216,0.56276188041917,0.672535259290872,0.0,-0.375757575757576,0.240150130922349,0.0,-0.0482758620689655,0.0108224064713474,-0.583149703365086,0.583149703365086,-0.640398108688864,0.640398108688864,0.640398108688864,0.0043029164406674,0.611773906026975,0.275724143585755,0.275724143585755,6
25521,25521,0,0.25,0.702603440901442,0.60924876955716,0.56276188041917,0.624871363625924,0.0,-0.385756676557863,0.240183734069336,0.0,-0.254273504273504,0.052962743783109,-0.582997934297023,0.582997934297023,-0.640053539303954,0.640053539303954,0.640053539303954,0.0038499223756763,0.611525736800488,0.286213987180567,0.286213987180567,6
25522,25522,0,0.25,0.702603440901442,0.60924876955716,0.56276188041917,0.624871363625924,0.0,-0.383720930232558,0.239505151960901,0.0,-0.254273504273504,0.052962743783109,-0.58294254352022,0.58294254352022,-0.6396049017318,0.6396049017318,0.6396049017318,0.0034007386778307,0.61127372262601,0.28581169258273,0.28581169258273,6
25523,25523,0,0.25,0.729436226587919,0.60924876955716,0.56276188041917,0.633815625521417,0.0,-0.382608695652174,0.236231160112717,0.0,-0.254273504273504,0.0537208400548779,-0.582430950952715,0.582430950952715,-0.639104220474064,0.639104220474064,0.639104220474064,0.0029596429873536,0.61076758571339,0.284237686498426,0.284237686498426,6
25524,25524,0,0.25,0.729436226587919,0.60924876955716,0.56276188041917,0.633815625521417,0.0,-0.384393063583815,0.236825949423264,0.0,-0.254273504273504,0.0537208400548779,-0.581633332775881,0.581633332775881,-0.63864653343048,0.63864653343048,0.63864653343048,0.0025236443717654,0.610139933103181,0.284378168001147,0.284378168001147,6
25525,25525,0,0.25,0.747830589358993,0.60924876955716,0.56276188041917,0.639947079778441,0.0,-0.384393063583815,0.240643815501789,0.0,-0.254273504273504,0.05424052884162,-0.581236493455465,0.581236493455465,-0.638140588533553,0.638140588533553,0.638140588533553,0.0020936340306763,0.609688540994509,0.286304175209927,0.286304175209927,6
25526,25526,0,0.25,0.747830589358993,0.60924876955716,0.56276188041917,0.639947079778441,0.0,-0.385269121813031,0.238130307260342,0.0,-0.254273504273504,0.05424052884162,-0.580835853298053,0.580835853298053,-0.637449282503697,0.637449282503697,0.637449282503697,0.0016688050561746,0.609142567900875,0.284910927815795,0.284910927815795,6
25527,25527,0,0.25,0.747830589358993,0.60924876955716,0.56276188041917,0.639947079778441,0.0,-0.384180790960452,0.237767530309483,0.0,-0.254273504273504,0.05424052884162,-0.580729102297987,0.580729102297987,-0.63657827204528,0.63657827204528,0.63657827204528,0.0012474400058926,0.608653687171633,0.284607319158055,0.284607319158055,6
25528,25528,0,0.25,0.747830589358993,0.60924876955716,0.56276188041917,0.639947079778441,0.0,-0.383098591549296,0.237406797172431,0.0,-0.254273504273504,0.05424052884162,-0.579944788589743,0.579944788589743,-0.6351084153996,0.6351084153996,0.6351084153996,0.0008278641915217,0.607526601994672,0.284145181295288,0.284145181295288,6
25529,25529,0,0.25,0.747830589358993,0.60924876955716,0.56276188041917,0.639947079778441,0.0,-0.385269121813031,0.238130307260342,0.0,-0.254273504273504,0.05424052884162,-0.581720061228343,0.581720061228343,-0.634623279092032,0.634623279092032,0.634623279092032,0.0004097103098901,0.608171670160187,0.284668203380623,0.284668203380623,6
25619,25619,1,0.25,0.78566463873726,0.819995647712953,0.725166758484403,0.776942348311538,1.0,1.0,1.0,-1.0,-1.0,0.776942348311538,-1.0,1.0,-1.0,1.0,1.0,,1.0,0.944235587077885,0.944235587077885,
25620,25620,1,0.25,0.791766617087193,0.703294128712527,0.723714592825263,0.739591779541661,1.0,1.0,1.0,-1.0,-1.0,0.739591779541661,-1.0,1.0,-1.0,1.0,1.0,,1.0,0.934897944885415,0.934897944885415,
25621,25621,1,0.25,0.786247078014463,0.703294128712527,0.723714592825263,0.737751933184085,1.0,1.0,1.0,-1.0,-1.0,0.737751933184085,-1.0,1.0,-1.0,1.0,1.0,,1.0,0.934437983296021,0.934437983296021,
25622,25622,1,0.25,0.786247078014463,0.694138804330013,0.695552061622068,0.725312647988848,1.0,1.0,1.0,-1.0,-1.0,0.725312647988848,-1.0,1.0,-1.0,1.0,1.0,,1.0,0.931328161997212,0.931328161997212,
25623,25623,1,0.25,0.777398051114613,0.761217288478312,0.74695854359145,0.761857961061458,1.0,1.0,1.0,-1.0,-1.0,0.761857961061458,-1.0,1.0,-1.0,1.0,1.0,,1.0,0.940464490265365,0.940464490265365,
25624,25624,1,0.25,0.771733729568022,0.761217288478312,0.74695854359145,0.759969853879261,1.0,1.0,1.0,-1.0,-1.0,0.759969853879261,-1.0,1.0,-1.0,1.0,1.0,,1.0,0.939992463469815,0.939992463469815,
25625,25625,1,0.25,0.75668856951875,0.762708906606188,0.773812945685318,0.764403473936752,1.0,1.0,1.0,-1.0,-1.0,0.764403473936752,-1.0,1.0,-1.0,1.0,1.0,,1.0,0.941100868484188,0.941100868484188,
25626,25626,1,0.25,0.766280503635818,0.762708906606188,0.773812945685318,0.767600785309108,1.0,1.0,1.0,-1.0,-1.0,0.767600785309108,-1.0,1.0,-1.0,1.0,1.0,,1.0,0.941900196327277,0.941900196327277,
25627,25627,1,0.25,0.750999326951764,0.753894028340953,0.762052509531178,0.755648621607965,1.0,1.0,1.0,-1.0,-1.0,0.755648621607965,-1.0,1.0,-1.0,1.0,1.0,,1.0,0.938912155401991,0.938912155401991,
25628,25628,1,0.25,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,,0.0,-1.0,1.0,-1.0,1.0,1.0,,1.0,0.75,0.75,
25629,25629,1,0.25,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,,0.0,-1.0,1.0,-1.0,1.0,1.0,,1.0,0.75,0.75,
25630,25630,1,0.25,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,,0.0,-1.0,1.0,-1.0,1.0,1.0,,1.0,0.75,0.75,
25631,25631,1,0.25,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,,0.0,-1.0,1.0,-1.0,1.0,1.0,,1.0,0.75,0.75,
25632,25632,1,0.25,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,,0.0,-1.0,1.0,-1.0,1.0,1.0,,1.0,0.75,0.75,
25633,25633,1,0.25,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,,0.0,-1.0,1.0,-1.0,1.0,1.0,,1.0,0.75,0.75,
25634,25634,1,0.25,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,,0.0,-1.0,1.0,-1.0,1.0,1.0,,1.0,0.75,0.75,
25635,25635,1,0.25,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,,0.0,-1.0,1.0,-1.0,1.0,1.0,,1.0,0.75,0.75,
25636,25636,1,0.25,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,,0.0,-1.0,1.0,-1.0,1.0,1.0,,1.0,0.75,0.75,
25637,25637,1,0.25,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,,0.0,-1.0,1.0,-1.0,1.0,1.0,,1.0,0.75,0.75,
25638,25638,1,0.25,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,,0.0,-1.0,1.0,-1.0,1.0,1.0,,1.0,0.75,0.75,
25639,25639,1,0.25,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,,0.0,-1.0,1.0,-1.0,1.0,1.0,,1.0,0.75,0.75,
25640,25640,1,0.25,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,,0.0,-1.0,1.0,-1.0,1.0,1.0,,1.0,0.75,0.75,
25641,25641,1,0.25,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,,0.0,-1.0,1.0,-1.0,1.0,1.0,,1.0,0.75,0.75,
25642,25642,1,0.25,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,,0.0,-1.0,1.0,-1.0,1.0,1.0,,1.0,0.75,0.75,
25643,25643,1,0.25,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,,0.0,-1.0,1.0,-1.0,1.0,1.0,,1.0,0.75,0.75,
25644,25644,1,0.25,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,,0.0,-1.0,1.0,-1.0,1.0,1.0,,1.0,0.75,0.75,
25645,25645,1,0.25,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,,0.0,-1.0,1.0,-1.0,1.0,1.0,,1.0,0.75,0.75,
25646,25646,1,0.25,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,,0.0,-1.0,1.0,-1.0,1.0,1.0,,1.0,0.75,0.75,
25647,25647,1,0.25,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,,0.0,-1.0,1.0,-1.0,1.0,1.0,,1.0,0.75,0.75,
25648,25648,1,0.25,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,,0.0,-1.0,1.0,-1.0,1.0,1.0,,1.0,0.75,0.75,
25649,25649,1,0.25,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,,0.0,-1.0,1.0,-1.0,1.0,1.0,,1.0,0.75,0.75,
25650,25650,1,0.25,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,,0.0,-1.0,1.0,-1.0,1.0,1.0,,1.0,0.75,0.75,
25651,25651,1,0.25,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,,0.0,-1.0,1.0,-1.0,1.0,1.0,,1.0,0.75,0.75,
25652,25652,1,0.25,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,,0.0,-1.0,1.0,-1.0,1.0,1.0,,1.0,0.75,0.75,
25653,25653,1,0.25,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,,0.0,-1.0,1.0,-1.0,1.0,1.0,,1.0,0.75,0.75,
25654,25654,1,0.25,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,,0.0,-1.0,1.0,-1.0,1.0,1.0,,1.0,0.75,0.75,
25655,25655,1,0.25,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,,0.0,-1.0,1.0,-1.0,1.0,1.0,,1.0,0.75,0.75,
25656,25656,1,0.25,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,,0.0,-1.0,1.0,-1.0,1.0,1.0,,1.0,0.75,0.75,
25657,25657,1,0.25,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,,0.0,-1.0,1.0,-1.0,1.0,1.0,,1.0,0.75,0.75,
25658,25658,1,0.25,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,,0.0,-1.0,1.0,-1.0,1.0,1.0,,1.0,0.75,0.75,
25659,25659,0,0.25,0.0,0.0,0.0,0.0,-1.0,-1.0,1.0,,,0.0,-1.0,1.0,-1.0,1.0,1.0,0.0,1.0,0.75,0.75,
25660,25660,0,0.25,0.0,0.0,0.0,0.0,-1.0,-1.0,1.0,,,0.0,-0.999978291856853,0.999978291856853,-0.999999260150185,0.999999260150185,0.999999260150185,2.59539024404521e-07,0.999988776003519,0.74999719400088,0.74999719400088,
25661,25661,0,0.25,0.0,0.0,0.0,0.0,-1.0,-1.0,1.0,,,0.0,-1.0,1.0,-1.0,1.0,1.0,0.0,1.0,0.75,0.75,
25662,25662,1,0.25,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,,0.0,-1.0,1.0,-1.0,1.0,1.0,,1.0,0.75,0.75,
25663,25663,0,0.25,0.0,0.0,0.0,0.0,-1.0,-1.0,1.0,,,0.0,-1.0,1.0,-1.0,1.0,1.0,0.0,1.0,0.75,0.75,
25664,25664,0,0.25,0.0,0.0,0.0,0.0,-1.0,-1.0,1.0,,,0.0,-0.994725844665424,0.994725844665424,-0.997171328626942,0.997171328626942,0.997171328626942,0.0001221353431463,0.995948586646183,0.748987146661546,0.748987146661546,
25665,25665,0,0.25,0.0,0.0,0.0,0.0,-1.0,-1.0,1.0,,,0.0,-0.989755542179754,0.989755542179754,-0.994350176082868,0.994350176082868,0.994350176082868,0.0002439041244398,0.992052859131311,0.748013214782828,0.748013214782828,
25666,25666,0,0.25,0.0,0.0,0.0,0.0,-1.0,-1.0,1.0,,,0.0,-0.984869060719023,0.984869060719023,-0.991541753269313,0.991541753269313,0.991541753269313,0.0003680337877369,0.988205406994168,0.747051351748542,0.747051351748542,
25667,25667,0,0.25,0.0,0.0,0.0,0.0,-1.0,-1.0,1.0,,,0.0,-0.980291782576619,0.980291782576619,-0.988756058995243,0.988756058995243,0.988756058995243,0.0004914475011445,0.984523920785931,0.746130980196483,0.746130980196483,
25668,25668,0,0.25,0.0,0.0,0.0,0.0,-1.0,-1.0,1.0,,,0.0,-0.975817291536379,0.975817291536379,-0.985841407282418,0.985841407282418,0.985841407282418,0.0006213160288691,0.980829349409399,0.74520733735235,0.74520733735235,
25669,25669,0,0.25,0.0,0.0,0.0,0.0,-1.0,-1.0,1.0,,,0.0,-0.971900519693408,0.971900519693408,-0.983070596627877,0.983070596627877,0.983070596627877,0.0007468441618828,0.977485558160642,0.744371389540161,0.744371389540161,
25670,25670,0,0.25,0.0,0.0,0.0,0.0,-1.0,-1.0,1.0,,,0.0,-0.969848518568624,0.969848518568624,-0.981571399286012,0.981571399286012,0.981571399286012,0.0008157251225104,0.975709958927318,0.74392748973183,0.74392748973183,
25671,25671,0,0.25,0.0,0.0,0.0,0.0,-1.0,-1.0,1.0,,,0.0,-0.968543662623965,0.968543662623965,-0.980584042576274,0.980584042576274,0.980584042576274,0.0008606303246114,0.974563852600119,0.74364096315003,0.74364096315003,
25672,25672,0,0.25,0.0,0.0,0.0,0.0,-1.0,-1.0,1.0,,,0.0,-0.967321326298971,0.967321326298971,-0.979613462567699,0.979613462567699,0.979613462567699,0.000898349281436,0.973467394433335,0.743366848608334,0.743366848608334,
25679,25679,0,0.5,0.790657237550263,0.628567847809267,0.780461656345493,0.733228913901674,,-0.0039215686274509,0.0218162240133238,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0797433797388663,1.0,0.260908112006662,0.260908112006662,
25680,25680,0,0.5,0.803332158557138,0.628567847809267,0.780461656345493,0.737453887570632,,-0.0039292730844793,0.0218187921656666,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0808195753398315,1.0,0.260909396082833,0.260909396082833,
25681,25681,0,0.5,0.803332158557138,0.628567847809267,0.780461656345493,0.737453887570632,,-0.001926782273603,0.0006422859284151,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0821456801288707,1.0,0.250321142964208,0.250321142964208,
25682,25682,0,0.5,0.851084783126203,0.630290589180571,0.802828436435035,0.761401269580603,,-0.0018587360594795,0.0006196038570406,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0846793605330129,1.0,0.25030980192852,0.25030980192852,
25683,25683,0,0.5,0.851084783126203,0.630290589180571,0.802828436435035,0.761401269580603,0.0,-0.0018248175182481,0.0006082725060827,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0866153640930424,1.0,0.250304136253041,0.250304136253041,6
25731,25731,1,0.25,0.209532099944993,0.785420671423897,0.172120572897912,0.389024448088934,1.0,1.0,1.0,-1.0,-1.0,0.389024448088934,-1.0,1.0,-1.0,1.0,1.0,,1.0,0.847256112022233,0.847256112022233,
25732,25732,1,0.25,0.519039236861831,0.829099808411733,0.383779962499456,0.57730633592434,1.0,1.0,1.0,-1.0,-1.0,0.57730633592434,-1.0,1.0,-1.0,1.0,1.0,,1.0,0.894326583981085,0.894326583981085,
25733,25733,1,0.25,0.519039236861831,0.828984988493842,0.383779962499456,0.577268062618377,1.0,1.0,1.0,-1.0,-1.0,0.577268062618377,-1.0,1.0,-1.0,1.0,1.0,,1.0,0.894317015654594,0.894317015654594,
25734,25734,1,0.25,0.613813496543174,0.828984988493842,0.383779962499456,0.608859482512157,1.0,1.0,1.0,-1.0,-1.0,0.608859482512157,-1.0,1.0,-1.0,1.0,1.0,,1.0,0.902214870628039,0.902214870628039,
25735,25735,1,0.25,0.613813496543174,0.828984988493842,0.383779962499456,0.608859482512157,1.0,1.0,1.0,-1.0,-1.0,0.608859482512157,-1.0,1.0,-1.0,1.0,1.0,,1.0,0.902214870628039,0.902214870628039,
25736,25736,1,0.25,0.666119802239055,0.839916558699606,0.653409027478681,0.719815129472447,1.0,1.0,1.0,-1.0,-1.0,0.719815129472447,-1.0,1.0,-1.0,1.0,1.0,,1.0,0.929953782368112,0.929953782368112,
25737,25737,1,0.5,0.667221942862533,0.835799170830783,0.653409027478681,0.718810047057332,1.0,1.0,1.0,-1.0,-1.0,0.718810047057332,-1.0,1.0,-1.0,1.0,1.0,,1.0,0.929702511764333,0.929702511764333,
25738,25738,1,0.5,0.72085838445058,0.837014324889858,0.66389017898792,0.740587629442786,1.0,1.0,1.0,-1.0,-1.0,0.740587629442786,-1.0,1.0,-1.0,1.0,1.0,,1.0,0.935146907360696,0.935146907360696,
25739,25739,1,0.5,0.78050586276092,0.833389162714097,0.66389017898792,0.759261734820979,1.0,1.0,1.0,-1.0,-1.0,0.759261734820979,-1.0,1.0,-1.0,1.0,1.0,,1.0,0.939815433705245,0.939815433705245,
25740,25740,1,0.5,0.790168266621234,0.833389162714097,0.66389017898792,0.76248253610775,1.0,1.0,1.0,-1.0,-1.0,0.76248253610775,-1.0,1.0,-1.0,1.0,1.0,,1.0,0.940620634026938,0.940620634026938,
25741,25741,1,0.5,0.802023174463069,0.833389162714097,0.66389017898792,0.766434172055029,1.0,1.0,1.0,-1.0,-1.0,0.766434172055029,-1.0,1.0,-1.0,1.0,1.0,,1.0,0.941608543013757,0.941608543013757,
25742,25742,1,0.5,0.80578228016479,0.833389162714097,0.66389017898792,0.767687207288936,1.0,1.0,1.0,-1.0,-1.0,0.767687207288936,-1.0,1.0,-1.0,1.0,1.0,,1.0,0.941921801822234,0.941921801822234,
25743,25743,1,0.5,0.822415548681711,0.833389162714097,0.66389017898792,0.77323163012791,1.0,1.0,1.0,-1.0,-1.0,0.77323163012791,-1.0,1.0,-1.0,1.0,1.0,,1.0,0.943307907531977,0.943307907531977,
25744,25744,1,0.5,0.832560373656297,0.833389162714097,0.66389017898792,0.776613238452772,1.0,1.0,1.0,-1.0,-1.0,0.776613238452772,-1.0,1.0,-1.0,1.0,1.0,,1.0,0.944153309613193,0.944153309613193,
25770,25770,0,0.75,0.0,0.63198388053469,0.172120572897912,0.268034817810867,,-0.857142857142857,0.445585858862305,,0.0,0.0893449392702891,-1.0,1.0,-1.0,1.0,1.0,0.0,1.0,0.495129164248725,0.495129164248725,
25771,25771,1,0.75,0.0,0.63198388053469,0.172120572897912,0.268034817810867,,1.0,0.666666666666667,,-1.0,0.178689878540578,-1.0,1.0,-1.0,1.0,1.0,,1.0,0.628005802968478,0.628005802968478,
25772,25772,1,0.75,0.192933432392005,0.63198388053469,0.172120572897912,0.332345961941536,,1.0,0.666666666666667,-1.0,-1.0,0.332345961941536,-1.0,1.0,-1.0,1.0,1.0,,1.0,0.666419823818717,0.666419823818717,
25773,25773,1,0.75,0.192933432392005,0.629260543863416,0.172120572897912,0.331438183051111,,1.0,0.666666666666667,-1.0,-1.0,0.331438183051111,-1.0,1.0,-1.0,1.0,1.0,,1.0,0.666192879096111,0.666192879096111,
25774,25774,1,0.75,0.192933432392005,0.531063503556422,0.172120572897912,0.298705836282113,,1.0,0.666666666666667,-1.0,-1.0,0.298705836282113,-1.0,1.0,-1.0,1.0,1.0,,1.0,0.658009792403861,0.658009792403861,
25775,25775,1,0.75,0.236593184923525,0.531063503556422,0.172120572897912,0.313259087125953,,1.0,0.666666666666667,-1.0,-1.0,0.313259087125953,-1.0,1.0,-1.0,1.0,1.0,,1.0,0.661648105114822,0.661648105114822,
25776,25776,1,0.75,0.236593184923525,0.670453989015229,0.172120572897912,0.359722582278888,,1.0,0.666666666666667,-1.0,-1.0,0.359722582278888,-1.0,1.0,-1.0,1.0,1.0,,1.0,0.673263978903055,0.673263978903055,
