fid,MS_ID,kmeans_cluster,distance_to_assigned_centroid
24398,24398,4,0.2565220651774394
24399,24399,4,0.2556945305873694
24400,24400,4,0.2537141658854244
24403,24403,4,0.25764532655315947
24404,24404,2,0.5391613604655007
24405,24405,1,0.4819304514489843
24406,24406,2,0.5122490856429254
24407,24407,2,0.5816416275419241
24408,24408,2,0.5885274042427382
24409,24409,2,0.5859997273467762
24410,24410,1,0.4957374169723867
24411,24411,2,0.4750808087282812
24412,24412,6,0.47284537249829484
24415,24415,6,0.46018379856550046
24416,24416,6,0.4541962793515926
24417,24417,6,0.4564741480154597
24418,24418,6,0.4559382686498342
24419,24419,4,0.28180076615184324
24458,24458,5,0.6616077416690668
24459,24459,5,0.6774420967023801
24460,24460,5,0.6775471968117018
24461,24461,5,0.7150423070241743
24462,24462,5,0.6649397578346886
24463,24463,5,0.7168796854057363
24581,24581,6,0.19543321123258697
24582,24582,6,0.19665068736258776
24583,24583,6,0.19486915154806767
24584,24584,6,0.19378708730153715
24585,24585,6,0.19521770567328883
24586,24586,6,0.1926982507918551
24587,24587,6,0.18872021353390053
24588,24588,6,0.21643166881904388
24589,24589,6,0.2172759210034096
24590,24590,6,0.21571806168456753
24591,24591,6,0.24832472281049817
24592,24592,6,0.24837947768342
24614,24614,1,0.7979587626355393
24615,24615,1,0.7979588416147141
24983,24983,4,0.554022569073433
24984,24984,4,0.5650169957871203
24985,24985,4,0.5732281400409683
24986,24986,3,0.39557168314752716
24987,24987,3,0.3917688138607791
24988,24988,3,0.30935854905854426
24989,24989,3,0.2926358973818844
24990,24990,3,0.2853996775878973
25029,25029,5,1.1664392398984422
25030,25030,5,1.1648364994330251
25031,25031,5,1.1642863430737507
25032,25032,6,1.0448882583701955
25033,25033,6,0.3022809070292163
25034,25034,6,0.29971454846248263
25035,25035,6,0.1938957408157432
25036,25036,6,0.18867064031442252
25037,25037,6,0.1880913845570891
25038,25038,6,0.16855303005242095
25039,25039,6,0.1699908585087798
25040,25040,6,0.16944010994029854
25041,25041,6,0.1734415713878097
25042,25042,6,0.17558665961573006
25043,25043,6,0.1929447427139486
25044,25044,6,0.20175264675830518
25045,25045,6,0.21117100420773588
25046,25046,6,0.21634818437781633
25118,25118,6,0.5675902648459792
25195,25195,2,0.5116096457268235
25196,25196,2,0.4944864128642956
25197,25197,3,0.47731325380414125
25212,25212,1,0.25926981211847894
25213,25213,1,0.9394708133489023
25215,25215,1,0.38498394116383555
25519,25519,6,0.18719212847012784
25520,25520,6,0.19062018459849864
25521,25521,6,0.2907350506685374
25522,25522,6,0.29184875398982113
25523,25523,6,0.2925952007813307
25524,25524,6,0.29208645120999893
25525,25525,6,0.29235972859224707
25526,25526,6,0.2923386467834349
25527,25527,6,0.29322176558359353
25528,25528,6,0.29435237609826215
25529,25529,6,0.29370537504158145
25683,25683,6,0.5666693629865217
26078,26078,1,0.6750686521957292
26079,26079,1,0.6750676356551665
26080,26080,1,0.6750667683681465
26081,26081,1,0.6750655745904178
26082,26082,1,0.7979573377544961
26083,26083,1,0.797955383821792
26084,26084,1,0.7979528514837346
26085,26085,1,0.7979476508502213
26347,26347,6,0.5542788489833953
26348,26348,6,0.5561720193136777
26349,26349,6,0.5575314098294463
26350,26350,6,0.5647545294369503
26351,26351,6,0.5674588664476424
26352,26352,6,0.5678353058383733
26353,26353,6,0.5737010566570355
26354,26354,6,0.5706112782919532
26355,26355,6,0.5720965451318555
26356,26356,6,0.5699750191341492
26357,26357,6,0.5620986413775206
26358,26358,6,0.5629441840671525
26359,26359,6,0.5635576238540059
26360,26360,6,0.5637241986932547
26361,26361,6,0.5630353177807714
26362,26362,6,0.5632775164378906
26363,26363,6,0.5603945186680446
26364,26364,6,0.5605151461359527
26365,26365,6,0.5606183758327411
26366,26366,6,0.5573590999643454
26367,26367,6,0.5527667502550075
26368,26368,6,0.5555307957851388
26369,26369,6,0.5533102032891521
26370,26370,6,0.552011006295121
26371,26371,6,0.5512914695334115
26372,26372,6,0.5515543893405025
26373,26373,6,0.551646210340848
26374,26374,6,0.5507512598673411
26432,26432,3,0.4127749446246696
26433,26433,3,0.4604105803465602
26434,26434,3,0.4575548948981876
26435,26435,3,0.4562402322626732
26436,26436,3,0.4447597736429603
26437,26437,3,0.367344498750532
26438,26438,3,0.36796073873005214
26439,26439,3,0.3771785577144736
26440,26440,3,0.3791225372729627
26441,26441,3,0.392907670583965
26442,26442,3,0.39886268170428896
26443,26443,3,0.41032190136303603
26444,26444,3,0.41383979392631004
26445,26445,3,0.4167211139407375
26446,26446,3,0.44276544664970474
26452,26452,5,0.3974633685818965
26453,26453,5,0.39761359590566026
26454,26454,5,0.3976873460740913
26455,26455,5,0.3724516122242638
26456,26456,5,0.3726436070723396
26457,26457,5,0.3727319833136654
26458,26458,5,0.37281865162835187
26459,26459,5,0.37290427556450717
26460,26460,5,0.37299102130020334
