N_PFlossR_2kiw,N_PFlossR_2kmw,PFResident_lossR,PFDaynight_lossR,PFAB5k_NOR,PFABC_NOR
0.2920378380054404,0.7154404664996912,0.42518378983086585,-0.11983757103748091,0.7718135117570818,-0.7006356922630295
0.2920378380054404,0.7014673147963594,0.42518378983086585,-0.11983757103748091,0.7724846075071516,-0.6779288913561455
0.2920378380054404,0.6963205893493954,-0.7957480209280523,0.4045921314069238,0.7731482803004339,-0.6563840312842352
0.9363849431214578,0.6724461549686558,-0.008457508473164354,0.4045921314069238,0.7739072276857207,-0.6266890189906109
0.9363849431214578,0.6711675341047502,-0.008457508473164354,0.4045921314069238,0.7743997800240707,-0.6070623482111998
0.9363849431214578,0.6733326928092495,-0.008457508473164354,0.4045921314069238,0.8563427227241522,0.23811107097755174
0.2920378380054404,0.6835320833026391,-0.7957480209280523,0.4045921314069238,0.8616815959254179,0.24573859339532375
0.2920378380054404,0.6667559173453224,-0.8690458140267872,-0.7246773993792576,0.8662372831383325,0.26066788277619846
2.802414100545703,3.2217659926446784,-3.385603377083334,-3.912379990619552,0.8662372831383325,0.26785703940279343
0.9363849431214578,0.8399490236098717,0.31733132284272825,-0.8091769750672497,0.8662372831383325,0.30037419646376273
0.9363849431214578,-1.2513688815715573,0.42518378983086585,0.4045921314069238,-0.32155226544318316,-0.16915380752395118
0.9363849431214578,-1.0944167807218639,0.42518378983086585,0.4045921314069238,-0.3224663206800229,-0.1763351638188163
0.9363849431214578,-0.8141451720616988,0.42518378983086585,0.4045921314069238,-0.3233439321080118,-0.18266660241040336
0.9363849431214578,-0.8141451720616988,0.42518378983086585,0.4045921314069238,-0.32417227207164223,-0.18926655513584772
0.9363849431214578,-0.8141451720616988,0.42518378983086585,0.4045921314069238,-0.32485837840855813,-0.19213179801103641
0.9363849431214578,-0.8141451720616988,0.42518378983086585,0.4045921314069238,-0.3254931865368233,-0.19716055046394143
0.9363849431214578,-0.8141451720616988,0.42518378983086585,0.4045921314069238,-0.3260537340270138,-0.19877356806490654
0.9363849431214578,-0.8141451720616988,0.42518378983086585,0.4045921314069238,-0.32636651822120905,-0.20081460139054666
0.9363849431214578,-0.8141451720616988,0.42518378983086585,0.4045921314069238,-0.3267916392067906,-0.2046319648389553
0.9363849431214578,-0.8141451720616988,0.42518378983086585,0.4045921314069238,-0.3272934482393266,-0.20711848248684858
0.9363849431214578,-0.8141451720616988,0.42518378983086585,0.4045921314069238,-0.32783241717379197,-0.2123663801343829
0.9363849431214578,-0.8141451720616988,0.42518378983086585,0.4045921314069238,-0.32869381774340045,-0.21875996091640684
0.9363849431214578,-0.8141451720616988,0.42518378983086585,0.4045921314069238,-0.33024094582227187,-0.25342368553427047
0.9363849431214578,-0.8141451720616988,0.42518378983086585,0.4045921314069238,-0.33432970817004287,-0.25204979401797684
0.9363849431214578,-0.8141451720616988,0.42518378983086585,0.4045921314069238,-0.33485419723665827,-0.2553277702548839
0.9363849431214578,-0.8141451720616988,0.42518378983086585,0.4045921314069238,-0.33551014066062723,-0.25855570765413916
0.9363849431214578,-0.8141451720616988,0.42518378983086585,0.4045921314069238,-0.33619227885059627,-0.26075928855904723
