cluster_id,feature,mean,median,std,min,max,q25,q75
1,N_TFlossR_2kiw,-0.9981743625866948,-1.0,0.015404869574966038,-1.0,-0.856589694353723,-1.0,-1.0
1,TFDaynight_lossR,-0.056655343503409124,0.0,0.11375197499743371,-0.53861517976032,0.0,-0.0343977154724818,0.0
1,TFAB5k_NOR,0.7417314650203287,0.7734922634744466,0.25100661959476966,0.0,1.0,0.6080070326334185,0.9709296591017098
1,TFABC_NOR,0.024143044946593098,0.0069116072003876,0.03753412012286355,0.0,0.218403206981951,0.00158724655249045,0.031834973036647375
2,N_TFlossR_2kiw,-0.7883734876793229,-1.0,0.33293158011486523,-1.0,0.0,-1.0,-0.599899050388219
2,TFDaynight_lossR,-0.8476799700092638,-0.936957220971373,0.17082805926798011,-1.0,-0.449272165857962,-1.0,-0.718227424749164
2,TFAB5k_NOR,0.934670481420746,0.993538066911093,0.13263324698513143,0.0802466016197211,1.0,0.9454768233690958,0.9999708020684912
2,TFABC_NOR,0.015156388881900375,0.00113365165343215,0.03158363855426213,0.0,0.212328507441465,2.3380661979280653e-05,0.010237437473230825
3,N_TFlossR_2kiw,-0.4968009943568852,-0.5183995739405,0.07195783507315685,-0.856589694353723,-0.152695113390105,-0.5183995739405,-0.5183995739405
3,TFDaynight_lossR,-0.03311680990448015,0.0,0.1038800001274836,-0.657521506626366,0.0,0.0,0.0
3,TFAB5k_NOR,0.660848043967028,0.660458189468063,0.20923166902842583,0.0009512034574795,1.0,0.5896630097515282,0.8097581540640177
3,TFABC_NOR,0.06613426018840081,0.03182978491693675,0.07960210155492117,0.0,0.485681954895809,0.008779850833221924,0.09021169484759785
4,N_TFlossR_2kiw,-0.010172945900473204,0.0,0.03813564254620936,-0.345303878319584,0.0,0.0,0.0
4,TFDaynight_lossR,-0.09071917948364162,0.0,0.18008703042261065,-1.0,0.0,-0.0734192756292204,0.0
4,TFAB5k_NOR,0.7749451554457595,0.791621989842019,0.17850476793058132,0.0082706311511969,1.0,0.650335679646575,0.9408302760662117
4,TFABC_NOR,0.04812731142130481,0.025043773017130302,0.06315154449722102,0.0,0.412900339911531,0.005964646373932225,0.06282533917918816
