fid,MS_ID,kmeans_cluster,distance_to_assigned_centroid
26081,26081,1,0.26817529596248557
26082,26082,1,0.2652602400076749
26083,26083,1,0.26512996672444034
26084,26084,1,0.26495705344183196
26085,26085,1,0.2645968680296544
26266,26266,4,0.2205438767514555
26298,26298,1,0.25824186395596876
26299,26299,1,0.2655158821601693
26307,26307,2,0.2692300770254474
26308,26308,2,0.26805651992136653
26309,26309,2,0.2668100818384414
26310,26310,2,0.26591611110551305
26347,26347,4,0.4741674835259158
26348,26348,4,0.473983832276984
26349,26349,4,0.4740264891554906
26350,26350,4,0.47530523378922274
26351,26351,4,0.47376446506214986
26352,26352,4,0.47156830020040275
26353,26353,4,0.4688655663697586
26354,26354,4,0.46659325587523903
26355,26355,4,0.46460015992762116
26356,26356,4,0.4604442401823855
26357,26357,4,0.45997104344014433
26358,26358,4,0.4596427487686444
26359,26359,4,0.45859338769261193
26360,26360,4,0.4570169662180848
26361,26361,4,0.45524902507055726
26362,26362,4,0.4538300506378539
26363,26363,4,0.4522798270535893
26364,26364,4,0.45111539829029945
26365,26365,4,0.4499513473945522
26366,26366,4,0.44863414080743513
26367,26367,4,0.4469065474748869
26368,26368,4,0.44484199894654475
26369,26369,4,0.4427887464683097
26370,26370,4,0.44024203599311684
26371,26371,4,0.4372085024163065
26372,26372,4,0.4347198373243973
26373,26373,4,0.4340498598513241
26374,26374,4,0.4309106305631671
26432,26432,1,0.2618746681490349
26433,26433,1,0.3495961515522009
26434,26434,1,0.34834564870773876
26435,26435,1,0.347901315259857
26436,26436,1,0.33627462699051325
26437,26437,1,0.312990411970562
26438,26438,1,0.31187635205212544
26439,26439,1,0.31078952430233187
26440,26440,1,0.3095831754381692
26441,26441,1,0.31141118928754286
26442,26442,1,0.3124017058938543
26443,26443,1,0.322449001194613
26444,26444,1,0.32211540898187085
26445,26445,1,0.3220091761287493
26446,26446,1,0.34352252685919143
26452,26452,4,0.19105384539408668
26453,26453,4,0.19124906102189143
26454,26454,4,0.1913387469588707
26455,26455,4,0.19139522673216564
26456,26456,4,0.1916283537629538
26457,26457,4,0.19173130228016064
26458,26458,4,0.19183230964315268
26459,26459,4,0.19193210664799185
26460,26460,4,0.1920331384219108
26461,26461,4,0.1921367769905835
26462,26462,4,0.19224384744503967
26463,26463,4,0.1923523005378995
26464,26464,4,0.19246736493551792
26465,26465,4,0.19259100934658513
26466,26466,4,0.1927096712976797
26467,26467,4,0.19282564915718758
26468,26468,4,0.19294212517494286
26469,26469,4,0.1930579876023309
26470,26470,4,0.19318311009161387
26471,26471,4,0.1932992104873987
26472,26472,4,0.19341204505934192
26473,26473,4,0.19352001237127286
26474,26474,4,0.19362243903654425
26475,26475,4,0.19371961837496315
26476,26476,4,0.19381714260923175
26477,26477,4,0.1938974251166963
26478,26478,4,0.16789383532587396
26479,26479,4,0.16786123916487536
26480,26480,4,0.16785220807993817
26481,26481,4,0.16786717355505537
26482,26482,4,0.1678693942581836
26636,26636,3,0.04242876445587081
26637,26637,3,0.04233334561092381
26638,26638,3,0.04242470264991314
26639,26639,3,0.0425634257106376
26640,26640,3,0.042734225866810714
26641,26641,3,0.04293626752282694
26642,26642,3,0.04316949298306453
26643,26643,3,0.0434281338751238
26644,26644,3,0.043711113083841
26645,26645,3,0.044023306590018504
26646,26646,3,0.04436285916275336
26647,26647,3,0.04476833733209995
26648,26648,3,0.044848889514847376
26649,26649,3,0.045124189880652504
26650,26650,3,0.04554267990311025
26651,26651,3,0.045984252514294485
26652,26652,3,0.04644043169348593
26653,26653,3,0.04690999152050734
26654,26654,3,0.04739467971171031
26655,26655,3,0.04788794171606593
26656,26656,3,0.04836536409193991
26657,26657,3,0.04881737749416685
26658,26658,3,0.049261006609414175
26659,26659,3,0.049629609098919523
26660,26660,3,0.05000105590163628
26661,26661,3,0.05029467830707132
26662,26662,3,0.05051325235855636
26663,26663,3,0.050951498059242824
26664,26664,4,0.16787436844777653
26762,26762,2,0.3399906606302935
26763,26763,2,0.339991257347898
26765,26765,2,0.44976126752381923
26766,26766,2,0.44976260452919103
26767,26767,2,0.44976461001617835
26778,26778,1,0.26407164026566543
26779,26779,1,0.2640674457525135
26780,26780,1,0.26406598322963193
26781,26781,1,0.26405945800826436
26782,26782,1,0.2644327349452087
26783,26783,1,0.26549234883427797
26784,26784,1,0.2654858562698873
26785,26785,1,0.2654797550159824
26786,26786,1,0.26547427907097354
26787,26787,1,0.265469450484177
26788,26788,1,0.2654567840929702
26789,26789,1,0.2595520924106776
26790,26790,1,0.2606457107444984
26791,26791,1,0.26256232365925886
26847,26847,2,0.33423927909532525
26848,26848,2,0.3125856705819579
26849,26849,2,0.33718363124024114
26850,26850,2,0.3710471536233716
26851,26851,2,0.4275117582375536
26852,26852,2,0.48131094627830934
26853,26853,2,0.5151161492377518
27147,27147,4,0.2757986179912001
27148,27148,4,0.27574277002372316
27192,27192,1,0.26285991817327536
27193,27193,1,0.26359087080096016
27194,27194,1,0.26042175368954695
27195,27195,1,0.2610398458965162
27196,27196,1,0.2617061006750264
27205,27205,2,0.2692300770254474
27206,27206,2,0.2692300770254474
27209,27209,4,0.33959388757980635
27210,27210,4,0.3580268449565798
27211,27211,4,0.37878597093759503
27212,27212,4,0.38213325592103053
27213,27213,4,0.38074478569517667
27214,27214,4,0.42686278071682804
27215,27215,4,0.44852286678456604
27216,27216,4,0.45632282545953007
27376,27376,4,0.22432764122938298
27377,27377,4,0.22459344468696288
27378,27378,4,0.22502740315115832
27379,27379,4,0.22606677349370866
27380,27380,4,0.22693207474535493
27381,27381,4,0.22789954322493336
27382,27382,4,0.22864394858111686
27383,27383,4,0.22937985321095264
27385,27385,4,0.23069840396459382
27386,27386,4,0.21353240223575137
27387,27387,4,0.21413814687935304
27388,27388,4,0.3901226586122695
27389,27389,4,0.39042757322118965
27629,27629,2,0.2692300770254474
27630,27630,2,0.2692295676422292
27631,27631,2,0.2692295336034924
27632,27632,2,0.26922961175645144
27633,27633,2,0.2692298217991095
27634,27634,2,0.2692300770254474
27644,27644,2,0.805749222608235
27645,27645,2,0.8054627549924067
27646,27646,2,0.8051944531896443
27647,27647,2,0.8049503079510276
27648,27648,2,0.8047095470486055
27649,27649,2,0.8044880473976023
27650,27650,2,0.8042803504799508
27671,27671,2,0.2692300770254474
27672,27672,2,0.269230014543627
27673,27673,2,0.2692300770254474
27677,27677,2,0.2692300770254474
27678,27678,2,0.2692300770254474
27679,27679,1,0.40123012717594286
27680,27680,1,0.4002415867905207
27681,27681,1,0.39870324900097176
27682,27682,1,0.40690904784072257
27716,27716,1,0.2655158821601693
27717,27717,1,0.2582322515954755
27718,27718,1,0.24429381153815624
27719,27719,1,0.2382065837183381
27720,27720,1,0.23069708368859845
27721,27721,1,0.2564329288315221
27722,27722,1,0.21058244049134095
27723,27723,1,0.19638017977831046
27724,27724,1,0.1814355789317591
27725,27725,1,0.1691728488656062
27726,27726,1,0.15399025745363815
27727,27727,1,0.14417433688224707
27728,27728,3,0.2570340701843383
27849,27849,2,0.2692300770254474
27850,27850,2,0.26922993229941555
27851,27851,2,0.26922995114171505
27852,27852,2,0.2692300770254474
28249,28249,3,0.29193187877328913
28250,28250,3,0.2939043148359445
28251,28251,3,0.29651606178971374
28252,28252,3,0.2981617693205416
28253,28253,3,0.29845725543948753
28254,28254,3,0.30131184007762357
28255,28255,3,0.3029553158763596
28256,28256,3,0.3047807901430041
28257,28257,4,0.19616323707915964
28258,28258,4,0.19877701713998816
28259,28259,4,0.19820404476519032
28260,28260,4,0.2161383204367886
28261,28261,4,0.21701957767879854
28262,28262,4,0.21845974721917694
28263,28263,4,0.22014081586569492
28264,28264,4,0.22052640531994377
28265,28265,4,0.22176931604342662
28266,28266,4,0.22512235083453222
28447,28447,2,0.2692300770254474
28448,28448,2,0.26923006776438857
28449,28449,2,0.26923006666490146
28450,28450,2,0.2692300770254474
28465,28465,2,0.22309128944698636
28476,28476,2,0.22309128944698636
28477,28477,2,0.2218078721076624
28478,28478,2,0.21864144298441873
28479,28479,2,0.2173921321343714
28706,28706,3,0.16647583513024455
28707,28707,3,0.1640544049599772
28708,28708,3,0.1635655487976991
28709,28709,2,0.40598013215827294
28710,28710,2,0.38166862964069315
28711,28711,2,0.381661385768789
28712,28712,3,0.5006710886991147
28713,28713,3,0.5005272644521036
28714,28714,3,0.5003579553398723
28715,28715,3,0.5001142602832209
28716,28716,3,0.4998919449540418
28717,28717,2,0.44534894553439386
28718,28718,2,0.44427391424325635
28719,28719,2,0.44434979878157155
28720,28720,2,0.44370696737004683
28721,28721,2,0.44289075765711206
28722,28722,2,0.44156338551476
28723,28723,2,0.44103857139765157
28724,28724,2,0.43938851683200664
28725,28725,2,0.4040256374005622
28726,28726,2,0.38443528379813185
28727,28727,2,0.36115532274962037
28728,28728,2,0.4182112545408035
28729,28729,2,0.3140256258288187
28730,28730,2,0.2559686081931824
28731,28731,2,0.2521604255618827
28732,28732,2,0.42521302025400065
28733,28733,2,0.4264860260489453
28734,28734,3,0.12879242359077545
28735,28735,3,0.12932666833488568
28736,28736,3,0.12976589704879665
28737,28737,3,0.0993259173697093
28738,28738,3,0.09950974464505341
28739,28739,3,0.10004168135951609
28740,28740,3,0.10089493851888888
28741,28741,3,0.10150156591985848
28742,28742,3,0.10487897907752286
28992,28992,1,0.44091104166305073
28993,28993,1,0.4444323449173768
28994,28994,1,0.44614523337542095
28995,28995,1,0.44787662077297863
28996,28996,1,0.45057753145652035
28997,28997,1,0.4533654333984987
28998,28998,1,0.4551316470808482
28999,28999,1,0.4559329606539078
29000,29000,1,0.45853266321724484
29001,29001,1,0.46242841526303485
29025,29025,4,0.35660734223579094
29026,29026,4,0.35905251036156977
29027,29027,2,0.7929325761381942
29028,29028,2,0.7932158989920666
29029,29029,2,0.7934842570146502
29030,29030,2,0.7904528497957558
29031,29031,2,0.7907235660774324
29032,29032,2,0.791096388718186
29033,29033,2,0.7917026345430973
29034,29034,2,0.8010693340483254
29043,29043,2,0.2692300770254474
29044,29044,2,0.2692300770254474
29046,29046,4,0.29889451315464244
29122,29122,2,0.24745451854259512
29123,29123,2,0.2528663579852162
29133,29133,1,0.407719048039568
29134,29134,2,0.4163310670307643
29135,29135,1,0.35396382315577024
29136,29136,4,0.1900401813757206
29137,29137,4,0.1902573249699375
29138,29138,4,0.19096012293399767
29555,29555,1,0.2653389514793148
29556,29556,1,0.2655158821601693
29560,29560,4,0.41771144725215975
29561,29561,4,0.4045837871592437
29663,29663,4,0.09901510861040833
29664,29664,4,0.09914361507568646
29665,29665,4,0.09921432387265058
29666,29666,4,0.09921478814966196
29667,29667,4,0.0991572508007689
29972,29972,4,0.10370923371144235
29973,29973,4,0.20384022912371857
29974,29974,4,0.20444624731733885
29975,29975,4,0.20649203801007388
29976,29976,4,0.20775153591565032
29977,29977,4,0.2088639349398099
29978,29978,4,0.2114963639365146
29979,29979,4,0.21293706712722693
29980,29980,4,0.21556235263158618
29981,29981,4,0.2217782087053299
30025,30025,4,0.2257824786713368
30026,30026,4,0.2244983691410873
30027,30027,4,0.22296284560409102
30028,30028,4,0.22122442432363826
30029,30029,4,0.21975212115126225
30030,30030,4,0.21816969270505907
30031,30031,4,0.21608630022570938
30032,30032,4,0.2131743570121362
30033,30033,4,0.21043245773817457
30034,30034,4,0.20978351512506418
30035,30035,4,0.2090569912798885
30036,30036,4,0.27853949946556494
30037,30037,4,0.27962608515723525
30332,30332,4,0.4849975591046695
30345,30345,3,0.6087556915751385
30346,30346,3,0.5391579888391783
30347,30347,4,0.4691719138935945
30549,30549,2,0.2692300770254474
30550,30550,2,0.26922961978937654
30551,30551,2,0.26922955233443363
30552,30552,2,0.26922963503490205
30553,30553,2,0.2692298854927813
30554,30554,2,0.2692300770254474
30563,30563,2,0.8045064636022401
30564,30564,2,0.8049441368149941
30565,30565,2,0.8050956380598766
30566,30566,2,0.8051916019849573
30567,30567,2,0.8052907653467969
30568,30568,2,0.8054590268972673
30569,30569,2,0.8056014609970349
30570,30570,2,0.805749222608235
30577,30577,2,0.2692300770254474
30578,30578,2,0.26922956601971915
30579,30579,2,0.26922956642298107
30580,30580,2,0.26922977951412524
30581,30581,2,0.2692300770254474
30879,30879,4,0.41815669711045556
30880,30880,4,0.4186393513869138
30881,30881,4,0.7483023704559775
30882,30882,4,0.7893212742178237
30884,30884,1,0.2648760841166735
30890,30890,1,0.2653689462594259
30891,30891,1,0.2655158821601693
30895,30895,2,0.7968340808359441
30896,30896,4,0.6832810433983248
30897,30897,4,0.6832792348898058
30898,30898,2,0.7968289641846394
30899,30899,4,0.24751600505885732
30900,30900,4,0.24750777256216622
30901,30901,4,0.24751110053533135
30975,30975,4,0.06768982130502367
30976,30976,4,0.06514843875417281
30977,30977,4,0.05991215302460263
30978,30978,4,0.0581995336093672
30979,30979,4,0.057205336058113045
30980,30980,4,0.1679745435973703
30981,30981,4,0.1683952828028843
30982,30982,4,0.16925662985003442
30983,30983,4,0.1708825758435593
30984,30984,4,0.6894286684320414
30985,30985,4,0.7413936199554384
30986,30986,4,0.7424415511799431
30987,30987,2,0.7950522947401123
30988,30988,2,0.7936509741763798
30989,30989,2,0.794009847733179
30990,30990,2,0.7931137573796571
30991,30991,2,0.8031703917323243
30992,30992,2,0.8030950792931265
30993,30993,2,0.8035829954048224
30994,30994,2,0.8048179949965112
30995,30995,2,0.805749222608235
31040,31040,1,0.24907214989572596
31041,31041,1,0.26409044271090576
31042,31042,1,0.24970016688254154
31043,31043,1,0.24625941637958976
31044,31044,1,0.2383179794424187
31045,31045,1,0.12817587747116418
31076,31076,1,0.20050594297605073
31077,31077,1,0.20163920662932744
31078,31078,1,0.20383132632468962
31079,31079,1,0.2057978566943199
31080,31080,1,0.2073730168815323
31081,31081,1,0.20863031194571244
31082,31082,1,0.2100065009052882
31083,31083,1,0.21149466900026317
31084,31084,1,0.2140749468304952
31085,31085,1,0.2171902603161017
31086,31086,1,0.21987370238016815
31087,31087,1,0.22122835993641296
31088,31088,1,0.22309748344460428
31089,31089,1,0.2256710409173565
31090,31090,1,0.23013441594679077
31091,31091,1,0.23344314162557087
31092,31092,1,0.236565270380032
31093,31093,1,0.24789063626268215
31094,31094,1,0.2495173875089334
31119,31119,1,0.34560361185036415
31120,31120,1,0.3469291414392379
31121,31121,1,0.3480267012913522
31122,31122,1,0.3491751083721965
31123,31123,1,0.35297491065992914
31128,31128,4,0.2529945011360128
31129,31129,4,0.2481737247983981
31130,31130,4,0.24574606039559327
31131,31131,4,0.14824505598101795
31132,31132,4,0.14626198467405496
31133,31133,4,0.14435236909097177
31134,31134,4,0.14309238236443822
31135,31135,4,0.1415867903144077
31136,31136,4,0.13988629312867873
31137,31137,4,0.13714720768764305
31138,31138,4,0.13440796337403438
31139,31139,4,0.1299340459535363
31140,31140,4,0.07848434409139259
31141,31141,4,0.07646453475986073
31142,31142,4,0.07577290094228567
31143,31143,4,0.07545113373090935
31144,31144,4,0.07701180057152121
31145,31145,4,0.07687123325532674
31146,31146,4,0.0767920622637114
31147,31147,4,0.07679443604029744
31148,31148,4,0.07681094149314711
31149,31149,4,0.07682994902886466
31150,31150,4,0.07685128346596022
31151,31151,4,0.07689106484985904
31152,31152,4,0.07694567618206849
31153,31153,4,0.08637288793705947
31154,31154,4,0.08665221891387344
31155,31155,4,0.08684479250732131
31156,31156,4,0.08702122396106167
31157,31157,4,0.0874544048015054
31158,31158,4,0.1842514666247514
31159,31159,4,0.1842563166514631
31160,31160,4,0.18428874479755425
31161,31161,4,0.18428214686876623
31162,31162,4,0.18423422959072291
31163,31163,4,0.18420146199793871
31164,31164,4,0.18410948208962657
31165,31165,4,0.18395939147586393
31166,31166,4,0.18453607486018703
31167,31167,4,0.1844081544767357
31168,31168,4,0.1919676037272655
31169,31169,4,0.16527356310198893
31170,31170,4,0.12960812885809625
31171,31171,4,0.10103180216224646
31172,31172,4,0.0927498644189625
31173,31173,4,0.09626598699883865
31174,31174,4,0.10466763824530097
31175,31175,4,0.1153190249563698
31176,31176,4,0.12388374383937478
31177,31177,4,0.12890920112987064
31178,31178,4,0.13330412200660974
31179,31179,4,0.13702565070915226
31245,31245,4,0.1907915950009006
31246,31246,4,0.18356587550951026
31247,31247,4,0.16718099892686197
31250,31250,4,0.1642797028762613
31251,31251,3,0.27324468468413793
31252,31252,3,0.27275673294772207
31253,31253,3,0.2745458318938085
31348,31348,1,0.2089296673214106
31349,31349,1,0.21076845965437324
31350,31350,1,0.21159551839581608
31351,31351,1,0.30559743199308337
31352,31352,1,0.30603192563588416
31353,31353,1,0.3073235341187601
31354,31354,1,0.32091616900199676
31355,31355,1,0.322441286478131
31356,31356,1,0.32766377403428726
31357,31357,1,0.32852534647473564
31358,31358,3,0.11361334080455203
31359,31359,3,0.11332843654057337
31360,31360,3,0.11470463344002424
31361,31361,3,0.09079767646800736
31362,31362,3,0.08988144164122251
31363,31363,3,0.08681712681625103
31364,31364,3,0.059893868269807825
31365,31365,3,0.05834242041406216
31366,31366,3,0.05600028124130287
31367,31367,3,0.05440663096509979
31368,31368,3,0.05323091692547534
31369,31369,3,0.052206029859172616
31370,31370,3,0.051422533795336074
31371,31371,3,0.05124524580005775
31372,31372,3,0.05128027799120654
31373,31373,3,0.0519580253001135
31374,31374,3,0.053367632169277916
31375,31375,3,0.06056441022324148
31376,31376,3,0.06845516214460427
31377,31377,3,0.07339193341038404
31378,31378,3,0.0754652044462168
31379,31379,3,0.07805150315595696
31380,31380,3,0.08061392431731225
31381,31381,3,0.08237342873938742
31382,31382,3,0.08371293453192229
31436,31436,1,0.28945542767434373
31630,31630,4,0.14135560024064134
31631,31631,4,0.14527687525062918
31632,31632,4,0.14831985759372934
31633,31633,4,0.1512578670797275
31634,31634,4,0.1545147351822805
31635,31635,4,0.15775672610791314
31636,31636,4,0.16176344937987475
31637,31637,4,0.16462581133389803
31638,31638,4,0.16771556228983414
31639,31639,4,0.17118493067968238
31640,31640,4,0.17436383637055167
31641,31641,4,0.17679986012734367
31642,31642,4,0.1803090657129849
31643,31643,4,0.18458620226230216
31644,31644,4,0.1688839456166686
31645,31645,4,0.21482699436984673
31646,31646,4,0.21810343820851208
31647,31647,4,0.22030154672697325
31648,31648,4,0.22254088123476237
31649,31649,4,0.2252097670752729
31650,31650,4,0.22877978996881984
31651,31651,4,0.28252332142274267
31654,31654,2,0.22384162791025622
31655,31655,2,0.22383459793156296
31656,31656,2,0.223423321721154
31657,31657,2,0.22781720009377332
31658,31658,2,0.22224529517380542
31659,31659,2,0.22224455322017367
31660,31660,2,0.2222431664661743
31661,31661,2,0.22223260649988263
31662,31662,2,0.2560588898683607
31663,31663,2,0.22223840047711954
31664,31664,2,0.22224068588479362
31665,31665,2,0.22224251469131198
31666,31666,2,0.22224506508067296
31667,31667,2,0.22686912725064387
31668,31668,2,0.22687087963135097
31669,31669,2,0.22687335798847452
31670,31670,2,0.22687568645311956
31671,31671,2,0.3406609014814561
31672,31672,2,0.34066263990886625
31688,31688,1,0.4545385714686985
31689,31689,1,0.4545385714686985
31706,31706,1,0.3216940353512183
31769,31769,2,0.251647148489247
31893,31893,2,0.2692300770254474
31894,31894,2,0.269228211086226
31895,31895,2,0.26922866023477315
31896,31896,2,0.2692300770254474
32041,32041,4,0.21102325537225922
32042,32042,4,0.2049059774668983
32043,32043,4,0.19968444130769392
32044,32044,4,0.19272262027990122
32045,32045,2,0.7940480410007066
32046,32046,4,0.6626866341104751
32047,32047,4,0.662300458994539
32048,32048,4,0.17919071416499074
32049,32049,4,0.15784636566317514
32056,32056,1,0.12628475587445573
32057,32057,1,0.12201036947894041
32150,32150,4,0.2475871150049126
32247,32247,1,0.21496065780910803
32316,32316,2,0.26921600836510323
32317,32317,2,0.26921274658931177
32318,32318,2,0.26921016692738686
32319,32319,2,0.2692082556710146
32320,32320,2,0.26920699828653877
32321,32321,2,0.26920638777533673
32322,32322,2,0.26920638283268333
32323,32323,2,0.2692069763780883
32324,32324,2,0.26920815666838155
32325,32325,2,0.2692098875322939
32326,32326,2,0.2692121378477889
32327,32327,2,0.26921487476012174
32328,32328,2,0.2692180744271957
32329,32329,2,0.2692217029345336
32330,32330,2,0.26922571524627154
32331,32331,2,0.2692300770254474
32334,32334,2,0.2692300770254474
32335,32335,2,0.2692034069810345
32336,32336,2,0.26917759913383243
32337,32337,2,0.26812946372567253
32338,32338,2,0.26810572178939784
32339,32339,2,0.268083168858946
32340,32340,2,0.2680618062890249
32341,32341,2,0.2679634843498772
32342,32342,2,0.26794445369776004
32343,32343,2,0.2679502465261286
32355,32355,1,0.2552385830804434
32699,32699,2,0.2678214481819718
32700,32700,2,0.2677883557583909
32701,32701,2,0.2679543066512412
32702,32702,2,0.26798648372746287
32703,32703,2,0.24667445289903298
32704,32704,2,0.24670438628250255
32705,32705,2,0.24673430323175935
32713,32713,2,0.2692300770254474
32749,32749,1,0.24510750615481874
32750,32750,1,0.24542836923691558
32751,32751,1,0.24597947886136884
32752,32752,1,0.2472838505053452
32753,32753,1,0.24611471759041148
32780,32780,4,0.23543214920985697
32781,32781,4,0.2316322268258211
32782,32782,4,0.22919374628499514
32783,32783,4,0.22401647911986047
32784,32784,4,0.21845659196044803
32785,32785,4,0.49060304725185133
32786,32786,4,0.2107845780919243
32787,32787,4,0.2087119372883435
32788,32788,4,0.20729369718176344
32789,32789,4,0.20612451343073745
32790,32790,4,0.20502216939849513
32791,32791,4,0.20409749672714872
32792,32792,4,0.20332651676768343
32793,32793,4,0.2025546607637072
32794,32794,4,0.20154883537465723
32978,32978,2,0.2508403107716313
32979,32979,2,0.25084592109737003
32980,32980,2,0.2519676626483343
32981,32981,2,0.3211747831252009
32982,32982,2,0.31856541740524225
32983,32983,2,0.31627840952036584
32984,32984,2,0.3146385041509298
32985,32985,2,0.31309919352153215
32986,32986,4,0.21019862065263387
32987,32987,4,0.2107904520773805
32988,32988,4,0.2112724224487835
32989,32989,4,0.2118121852912659
32990,32990,4,0.21229930657648305
32991,32991,4,0.21287199694840772
32992,32992,4,0.2134559081469047
32993,32993,4,0.21399640393977562
32994,32994,4,0.2147024480507539
32995,32995,4,0.2152811975749749
32996,32996,4,0.2158396193426108
32997,32997,4,0.21638749954499123
32998,32998,4,0.21695198818828235
32999,32999,4,0.21766757800004582
33000,33000,4,0.21825167387090727
33001,33001,4,0.21944970973839695
33002,33002,4,0.22052673074525533
33003,33003,4,0.6107042215585832
33004,33004,4,0.6111843353876061
33005,33005,2,0.25733798037901423
33006,33006,2,0.25706257911064334
33007,33007,2,0.24943938677521876
33008,33008,2,0.24935568566327457
33009,33009,2,0.24927832757216226
33010,33010,2,0.24925847178441657
33011,33011,2,0.25099790755055434
33012,33012,2,0.2509850440206102
33013,33013,2,0.25104756907152886
33014,33014,2,0.25107121171253
33015,33015,2,0.25109157828788087
33016,33016,2,0.2506641022355056
33563,33563,4,0.4110958852670641
33564,33564,1,0.2435454220191037
33568,33568,1,0.2303870239633188
