scenario,input_csv,n_original_samples,n_valid_samples,n_features,K,inertia,silhouette_score,calinski_harabasz_score,davies_bouldin_score,n_iter,converged,init,n_init,max_iter,random_state,runtime_seconds,runtime_scope,timestamp
PF,F:\CTH-MPDSD\Year 2-period 2\ACEX35\Codes\rf_demo\outputs_correlation\pf\pf_for_PCA.csv,4100,2144,7,4,272.42064426206935,0.37022017982483507,1449.0945855839368,0.9858208803439433,11,True,k-means++,50,500,42,10.028288399997109,start through the complete first metadata pass inside staging; excludes the final metadata rewrite and atomic final-directory publication,2026-07-24T01:38:31+02:00
