cluster_id,feature,mean,median,std,min,max,q25,q75
1,Per_extent,0.0033444816053511705,0.0,0.05773470401883598,0.0,1.0,0.0,0.0
1,N_PFlossR_2kiw,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0
1,N_PFlossR_2kmw,-0.3257552375158227,-0.265068049254699,0.1828496189575436,-0.664756446991404,-0.0352112676056338,-0.514563106796116,-0.195488721804511
1,PFResident_lossR,-0.037702425257309824,0.0,0.13695044815774063,-0.744286596664608,0.0,0.0,0.0
1,PFDaynight_lossR,-0.029442076394845574,0.0,0.0905205449134343,-0.470033562410101,0.0,0.0,0.0
1,PFAB5k_NOR,0.34041384204444114,0.362508243490032,0.18914972164783783,0.0,0.617246191533798,0.169188298347224,0.51672628358736
1,PFABC_NOR,0.06349716659754621,0.0308035793598878,0.07995935258984731,2.24550120086876e-06,0.611133780770461,0.0082860695521325,0.0922970730154249
2,Per_extent,0.001893939393939394,0.0,0.043478182891094674,0.0,1.0,0.0,0.0
2,N_PFlossR_2kiw,-0.9893857789742182,-1.0,0.047812122858818806,-1.0,-0.5,-1.0,-1.0
2,N_PFlossR_2kmw,-0.33592313297497245,-0.27573128732725904,0.17830680349678918,-0.915151515151515,-0.0344827586206897,-0.49377678660420576,-0.195031121751754
2,PFResident_lossR,-0.03876240217896536,0.0,0.08152961530829442,-0.403033586132178,0.0,-0.0228426395939086,0.0
2,PFDaynight_lossR,-0.04900388227231156,0.0,0.11238804669873217,-0.470033562410101,0.0,-0.0024911032028469,0.0
2,PFAB5k_NOR,0.880289980619071,0.9440095421876105,0.11868336097807247,0.609036748525929,1.0,0.7956226063245722,0.9754885909226003
2,PFABC_NOR,0.027618378015881878,0.011874427575511201,0.04722973992754082,0.0,0.475729333619865,0.0035775305370557746,0.026162206529993477
3,Per_extent,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,N_PFlossR_2kiw,-0.9966083667399921,-1.0,0.029652904312577538,-1.0,-0.553146383499794,-1.0,-1.0
3,N_PFlossR_2kmw,-0.48278456512785894,-0.514427379943447,0.20570687974824722,-1.0,-0.0567282321899736,-0.648414985590778,-0.3896019035235647
3,PFResident_lossR,-0.5793387940067644,-0.562686567164179,0.23408654480900906,-1.0,0.0,-0.744286596664608,-0.43444791591418047
3,PFDaynight_lossR,-0.33401361784903466,-0.3096086591082955,0.290688186399138,-1.0,0.0,-0.5064026178631315,-0.048300521472175825
3,PFAB5k_NOR,0.8570488019038263,0.964448473380914,0.22077705058021174,0.0631572430693105,1.0,0.8208842185653835,0.9941094584309533
3,PFABC_NOR,0.0287297219091671,0.0057251255591208,0.05788473737056105,0.0,0.496894903942512,0.0014256894868577249,0.020829090016337325
4,Per_extent,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,N_PFlossR_2kiw,-0.031676565362422825,0.0,0.08467384956504673,-0.345303878319584,0.0,0.0,0.0
4,N_PFlossR_2kmw,-0.24176771808910089,-0.214285714285714,0.16646625324366665,-0.849056603773585,0.0,-0.317460317460317,-0.110738255033557
4,PFResident_lossR,-0.12713847828591182,0.0,0.260391956366478,-1.0,0.0,-0.081467365412101,0.0
4,PFDaynight_lossR,-0.1513573537048285,-0.0163572060123784,0.1968101502090022,-0.845675247041601,0.0,-0.283305693753455,0.0
4,PFAB5k_NOR,0.909624507994304,0.952430323807719,0.10662102429993701,0.526816567515541,1.0,0.882650892421574,0.982844096796776
4,PFABC_NOR,0.015552537827417659,0.0065570215856813,0.023014684650570973,0.0,0.252417411848659,0.0018627023506886,0.0196332243288866
