fid,MS_ID,kmeans_cluster,distance_to_assigned_centroid
30464,30464,2,0.17282411223190589
30465,30465,2,0.17788488833060764
30466,30466,2,0.24939234941910807
30467,30467,2,0.31648474689687317
30470,30470,1,0.8368085977572494
30471,30471,1,0.8159789000370052
30472,30472,1,0.6622429275055961
30473,30473,1,0.6078803679517336
30474,30474,1,0.700891872000578
30475,30475,1,0.6935314694627361
30476,30476,1,0.7657216961345558
30879,30879,2,0.32697280590189154
30880,30880,2,0.326353766206506
30881,30881,2,0.6629260258134125
30882,30882,2,0.7110381222374996
30990,30990,2,0.28641873473977175
31040,31040,2,0.3327811224322094
31041,31041,2,0.32279559830255383
31042,31042,2,0.3021265360559803
31043,31043,2,0.2783353326002077
31044,31044,2,0.2509628642817349
31045,31045,2,0.3788500017966033
31119,31119,2,0.3240789497183779
31120,31120,2,0.3298454310209825
31121,31121,2,0.3450931523423537
31122,31122,2,0.3506107848141822
31123,31123,2,0.3681519050757815
31124,31124,2,0.4235594052116144
31128,31128,2,0.8726019839488796
31129,31129,2,0.8719730881871633
31130,31130,2,0.8673875498903606
31131,31131,2,0.8697702522900507
31132,31132,2,0.8699711205620084
31133,31133,2,0.8703821693865409
31134,31134,2,0.6518135419805549
31135,31135,2,0.652933260256179
31136,31136,2,0.6111005242271623
31137,31137,2,0.5036796296753743
31138,31138,2,0.43042780545854803
31139,31139,2,0.34782804639687037
31140,31140,2,0.3686036680361171
31141,31141,2,0.38166996732219405
31348,31348,1,0.607635530631653
31436,31436,1,0.35541874646091537
31465,31465,1,0.3425479515219635
31466,31466,1,0.3395031053808443
31467,31467,1,0.3347973729333491
31468,31468,1,0.33398521759963673
31469,31469,1,0.3366624745378929
31470,31470,1,0.33316848154380785
31471,31471,1,0.3340250162663369
31472,31472,1,0.33347986184792117
31473,31473,1,0.2567103019212643
31474,31474,1,0.20102618615019857
31475,31475,1,0.3551768572027937
31476,31476,1,0.483694348318469
31477,31477,1,0.5018958813987604
31478,31478,1,0.5428977856732423
31479,31479,1,0.5452290901503252
31480,31480,1,0.32812518347594
31481,31481,1,0.33160593140329814
31482,31482,1,0.3360145792758542
31483,31483,1,0.33583559653777123
31484,31484,1,0.33882877204583756
31485,31485,1,0.33998615380433755
31486,31486,1,0.34438981337089825
31487,31487,1,0.34767879181323813
31488,31488,1,0.3524487488398509
31489,31489,1,0.3496083915483181
31774,31774,1,0.4764578483579047
31775,31775,1,0.4764147752960502
31776,31776,1,0.4812703426643777
31777,31777,1,0.4812181819334582
31778,31778,1,0.46341503904872094
31779,31779,1,0.6225375385683167
32247,32247,1,0.35176754809645316
32317,32317,1,0.3676761767390148
32318,32318,1,0.3677268390673346
32319,32319,1,0.36777785003699154
32355,32355,1,0.38989849222689893
32749,32749,1,0.4522474366217204
32750,32750,1,0.4519333951453928
32751,32751,1,0.45384043613203423
32752,32752,1,0.44779155103103024
32753,32753,1,0.44391679398069855
33372,33372,1,0.6125294443545694
33373,33373,1,0.6121825061203624
33374,33374,1,0.6110374854656337
33375,33375,1,0.6117473432465274
33376,33376,1,0.7323412368789655
33377,33377,1,0.7336012680230206
33378,33378,1,0.733766437376351
33379,33379,1,0.8046405951678594
33380,33380,1,0.8042717749854678
33381,33381,1,0.8044629115528635
33382,33382,1,0.8060871234183583
33383,33383,1,0.8059719872054153
33384,33384,1,0.8353172173314443
33385,33385,1,0.8374913643738177
33386,33386,1,0.8376169884119441
33387,33387,1,0.837563618046426
33388,33388,1,0.837873717512568
33402,33402,1,0.25326002350593757
33563,33563,2,0.38083097210629185
33564,33564,1,0.4454371638322194
33568,33568,1,0.4009952834645602
33569,33569,1,0.3537044685075864
33570,33570,1,0.21075357066833494
33571,33571,1,0.20661158988993317
33572,33572,1,0.20553841064934048
33573,33573,1,0.2018622228940279
33574,33574,1,0.20145244573817078
33575,33575,1,0.20211226409034266
33576,33576,1,0.196991286908369
34285,34285,1,0.364203231581889
34286,34286,1,0.36439502289093323
34287,34287,1,0.364077140393207
34289,34289,1,0.596567716205847
34290,34290,1,0.5507083105063334
34291,34291,1,0.6491711088100288
34292,34292,1,0.6352222432398004
34293,34293,1,0.6281297418596532
34299,34299,2,0.22898764483056971
34300,34300,2,0.2236513030184934
34342,34342,1,0.19147435957578143
34343,34343,1,0.19363754706961317
34344,34344,1,0.19855833131282152
34345,34345,1,0.20152301680110646
34346,34346,1,0.207483520247981
34347,34347,1,0.21539460325971602
34348,34348,1,0.32297290442474863
34425,34425,1,0.44193686152067724
34426,34426,1,0.43585802401576945
34427,34427,1,0.408091431861131
34428,34428,1,0.40295999714967684
34429,34429,1,0.4237230619887129
34430,34430,1,0.41739942941363883
34431,34431,1,0.4142791029700845
34432,34432,1,0.41454150832249786
34433,34433,1,0.4132467558073973
34434,34434,1,0.4065653282428911
34764,34764,1,0.6787425306687229
34765,34765,1,0.60150877612767
34766,34766,1,0.6041569109444404
34767,34767,1,0.49816972462384485
34768,34768,1,0.5448524534437512
34769,34769,1,0.7790046127066281
34770,34770,1,0.7898605010806378
34771,34771,1,0.7989828775511297
34772,34772,1,0.8352005696572072
34774,34774,2,0.3175901751784156
34775,34775,2,0.23997319658397254
34776,34776,2,0.18056836905416446
34777,34777,2,0.1745967312370856
34948,34948,1,0.4411645367794549
34949,34949,1,0.4384660058942642
35503,35503,1,0.6204414078234755
35584,35584,1,0.2717424105874626
35765,35765,1,0.3376349288807905
35766,35766,1,0.3359433664710031
35767,35767,1,0.33428986576037945
35768,35768,1,0.3660315467620577
35769,35769,1,0.36670269392024163
35770,35770,1,0.3656864383465296
36138,36138,2,0.2263432060903718
36139,36139,2,0.38495075460660017
36431,36431,1,0.5163912390094995
36432,36432,1,0.5157075250004699
36523,36523,1,0.2559656130344552
36524,36524,1,0.256096807063314
36525,36525,1,0.2559086203972275
36526,36526,1,0.25231697588622526
36527,36527,1,0.24927427328399718
36528,36528,1,0.24039650428229586
36529,36529,1,0.23314460533588924
36530,36530,1,0.23182114681848282
36531,36531,1,0.23364823904834472
36532,36532,1,0.23440777599739848
36533,36533,1,0.2515954517354881
36534,36534,1,0.24320952355709688
36535,36535,1,0.24708248630000226
36536,36536,1,0.2586359544249238
36537,36537,1,0.2643185304402677
36538,36538,1,0.2600301225672732
36539,36539,1,0.26170001547488064
36719,36719,1,0.32901433174443956
36981,36981,1,0.24952347785386514
36982,36982,1,0.375522894766017
36983,36983,1,0.36819619044734525
36984,36984,1,0.3663202713079022
36985,36985,1,0.3645843323767203
36986,36986,1,0.3632734725318336
36987,36987,1,0.36176963055431666
36988,36988,1,0.44053778903999224
36991,36991,1,0.43897284070778825
36992,36992,1,0.442238449824374
37256,37256,1,0.4741745162765609
37262,37262,1,0.3979198187502643
37263,37263,1,0.4155597690231115
37264,37264,1,0.4087625845083226
37265,37265,1,0.4048684281789978
37266,37266,1,0.39873654504179806
37267,37267,1,0.3146032780875205
37268,37268,1,0.3029456753896318
37269,37269,1,0.2974424258854511
37270,37270,1,0.28964055580494646
37271,37271,1,0.2872757970730314
37272,37272,1,0.2840944229053132
37273,37273,1,0.36415155361129636
37274,37274,1,0.363900433612301
37275,37275,1,0.36051918452379356
37276,37276,1,0.38471768772567394
37277,37277,1,0.38432616001147546
37278,37278,1,0.38405194086518246
37279,37279,1,0.3874446976582808
37280,37280,1,0.3875943440240407
37281,37281,1,0.387362324279028
37282,37282,1,0.3661590007569319
37283,37283,1,0.3714049711349256
37284,37284,1,0.37299854811284433
37285,37285,1,0.37811971775082903
37286,37286,1,0.3874555472810381
37288,37288,1,0.39343376003436936
37289,37289,1,0.3930048097274821
37290,37290,1,0.3956789504181339
37291,37291,1,0.3989540713537571
37405,37405,2,0.9745319908108543
37406,37406,2,0.9777204855294709
37407,37407,2,0.9852534744599919
37414,37414,1,1.007473376690767
37415,37415,1,1.0078802494074035
37416,37416,1,0.53247973688942
37417,37417,1,0.5307296950875718
37418,37418,1,0.5294030581292823
37419,37419,1,0.5178249875381962
37420,37420,1,0.5208104981792809
37433,37433,1,0.5462195199355971
37434,37434,1,0.4302320373045229
37435,37435,1,0.5561170542011212
37436,37436,1,0.5654806148410909
37897,37897,1,0.36344351319357626
37898,37898,1,0.36366105149383987
37990,37990,1,0.6021792558654063
37992,37992,1,1.1602428659318438
37993,37993,1,1.159650216422458
37994,37994,1,0.5837790835835521
37995,37995,1,0.5751818334047679
37996,37996,1,0.5713274141520799
37997,37997,1,0.5732230914826272
37998,37998,1,0.5708818163676365
37999,37999,1,0.5454325699481866
38000,38000,1,0.5682232294224414
38001,38001,1,0.5683858704685171
38002,38002,1,0.569029695265215
38003,38003,1,0.5709847280964045
38379,38379,1,0.5287986330687112
38380,38380,1,0.4702523674376016
38381,38381,1,0.5815364971530168
38382,38382,1,0.494641891412446
38383,38383,1,0.49155731168419964
38384,38384,1,0.38410783968741713
38385,38385,1,0.40774316574417907
38386,38386,1,0.40390446185735907
38387,38387,1,0.39416772331017663
38798,38798,1,0.45389441739672315
38799,38799,1,0.4566524706420307
38851,38851,1,0.38707444363916155
38852,38852,1,0.39284550453620937
38853,38853,1,0.39742151132699366
38854,38854,1,0.4009631206174949
38855,38855,1,0.40409519899594665
38856,38856,1,0.4097470266258155
39042,39042,1,0.3769604685716662
39043,39043,1,0.2212359194227077
39044,39044,1,0.21982497995801262
39045,39045,1,0.3209631899881562
39214,39214,1,0.269290023329897
39215,39215,1,0.2680245400407957
39216,39216,1,0.2744414883180998
39217,39217,1,0.28390060445554444
39218,39218,1,0.36712448882129245
39220,39220,1,0.37524082492329364
39221,39221,1,0.37522285050520415
39222,39222,1,0.34594251307038615
39223,39223,1,0.34679503813160073
39224,39224,1,0.35405119032222104
39483,39483,1,0.2705092258415193
39484,39484,1,0.2714692964038794
39485,39485,1,0.2693878772165356
39486,39486,1,0.28105228233485585
40064,40064,1,0.46528284686263066
40067,40067,2,0.2458658758589921
40068,40068,2,0.24518473772644886
40069,40069,2,0.24205537437637129
40072,40072,2,0.2575168873225011
40073,40073,2,0.25974848538032674
40074,40074,2,0.25420162859190604
40075,40075,2,0.2555715272193405
40436,40436,2,0.28354019597787844
40437,40437,2,0.2813670084889654
40438,40438,2,0.2812732042334188
40439,40439,2,0.2806087809929588
40440,40440,2,0.26890328393037405
40441,40441,2,0.2640964652451387
40442,40442,2,0.23792242318198287
40443,40443,2,0.3610812335032984
40444,40444,2,0.3549678339516613
40445,40445,2,0.3518131359570584
40446,40446,2,0.34083376864414866
40447,40447,2,0.4439770628404091
40448,40448,2,0.5090779875876698
40449,40449,2,0.5086467319986429
40450,40450,2,0.6141890846841026
40451,40451,2,0.6563151817138759
40452,40452,2,0.6558857278906989
40453,40453,2,0.8732791891368402
40454,40454,2,0.8686279900447901
40455,40455,2,0.8687112281152511
40456,40456,2,0.8724964366947088
40459,40459,2,0.4235594052116144
41160,41160,1,0.3339143134400296
41161,41161,1,0.4376983941178832
41162,41162,1,0.4389619921688436
41163,41163,1,0.43541329928389116
41164,41164,1,0.4706302094797552
41165,41165,1,0.471863841370866
41166,41166,1,0.47791914243705813
41167,41167,1,0.6299430171675487
41171,41171,1,0.44917594087205215
41611,41611,1,0.6109580532942607
41612,41612,1,0.6214822689790228
41613,41613,1,0.6139236193318657
41614,41614,1,0.6149977120546958
41615,41615,1,0.6045906290546433
41656,41656,1,0.4653111577010239
41657,41657,1,0.46398330419335393
41658,41658,1,0.4594050419476038
41659,41659,1,0.46149627822414707
41660,41660,1,0.4565456022727897
41661,41661,1,0.4472981196958914
41662,41662,1,0.43023274516932164
41663,41663,1,0.43661606692858135
41664,41664,1,0.45127289954238364
41665,41665,1,0.45714973451837637
41666,41666,1,0.4585804352462825
41667,41667,1,0.458718364445811
41668,41668,1,0.45684363707060693
41669,41669,1,0.4551000195718293
41670,41670,1,0.4543746980852883
41671,41671,1,0.4543658567863738
41672,41672,1,0.4544548510108043
41673,41673,1,0.4519179643857824
41674,41674,1,0.45028645886748236
41675,41675,1,0.4469879721811887
41676,41676,1,0.4456136579870263
41677,41677,1,0.44916503878753444
41723,41723,1,0.22377600537440592
41724,41724,1,0.23351739092351653
41725,41725,1,0.18285816571979605
41726,41726,1,0.19000044324803025
41727,41727,1,0.19222444650430554
41728,41728,1,0.34417049873411754
41729,41729,1,0.34339659894154345
41730,41730,1,0.35006994412411696
41731,41731,1,0.3635899298453585
41732,41732,1,0.5524859758072325
41733,41733,1,0.6468400364914255
41734,41734,1,0.6504703181088332
41735,41735,1,0.6724984706742848
41879,41879,1,0.3315021670051974
41880,41880,1,0.33475056020330973
41881,41881,1,0.33560844043242294
41882,41882,1,0.33548196129023583
41883,41883,1,0.34134795082921415
41884,41884,1,0.34822376506460895
41885,41885,1,0.355250575292827
41886,41886,1,0.36548283546151444
41887,41887,1,0.3680592063465658
41888,41888,1,0.44042441654034065
41889,41889,1,0.43878147968295345
41890,41890,1,0.44304475330559545
41891,41891,1,0.42536062830124677
41896,41896,1,0.47953911558325585
41929,41929,1,0.4500186701839702
41930,41930,1,0.4487621257243043
41931,41931,1,0.4438853932283671
41937,41937,1,0.5002459312627495
41938,41938,1,0.5095270841141232
41939,41939,1,0.6141554611217712
41940,41940,1,0.628654106138482
42095,42095,2,0.252129475747696
42099,42099,2,0.23489465191319847
42100,42100,2,0.23904010960658398
42101,42101,2,0.23923119076701535
42102,42102,2,0.23756766387174164
42105,42105,1,0.46974128383932445
42106,42106,1,0.4543805687995989
42107,42107,1,0.4502323607051249
42169,42169,1,0.4469268196998887
42170,42170,1,0.3824403824239544
42171,42171,1,0.21045530132268978
42788,42788,1,0.27617532809904927
42844,42844,2,0.27081762859342795
42845,42845,2,0.2558371010495039
42847,42847,1,0.6756544083628503
42848,42848,1,0.630297432425776
42849,42849,1,0.4803279797218535
43118,43118,2,0.2241600266951588
43119,43119,2,0.2312092632924552
43120,43120,1,0.4638465696562193
43121,43121,2,0.3860255263841076
43122,43122,2,0.3870864729892787
43123,43123,2,0.22450953394090492
43244,43244,1,0.48906571249456693
43245,43245,1,0.49055491107863763
43594,43594,2,0.4041039868778229
43595,43595,2,0.36610997433937986
43596,43596,2,0.3618337691528134
43597,43597,2,0.313949593738255
43846,43846,1,0.3068539366081913
43847,43847,1,0.3117349812253343
43848,43848,1,0.2766029795557314
43849,43849,1,0.2844661188943719
43850,43850,1,0.2813548932128523
43851,43851,1,0.402082113034779
43852,43852,1,0.40955980644924445
44078,44078,2,0.22650875897451575
44079,44079,1,0.4622005132208609
44275,44275,2,0.20227386902238273
44276,44276,2,0.20251069638711053
44277,44277,2,0.2071916365240997
44278,44278,2,0.2112385344275283
44279,44279,2,0.23848077769757978
44280,44280,2,0.2508696511852087
44281,44281,2,0.2513284327318458
44305,44305,2,0.33818337145629607
44306,44306,2,0.33620551730290443
44307,44307,2,0.33330201536800874
44308,44308,2,0.33247130565899524
44309,44309,2,0.2549496953914932
44310,44310,2,0.2404588821559152
44323,44323,2,0.22952542232496265
44324,44324,2,0.23374837635044377
44325,44325,2,0.23532801919553709
44555,44555,1,0.47862433987587827
44556,44556,1,0.4810998059274295
44711,44711,1,0.36199055930110957
44712,44712,1,0.6041810038475401
44713,44713,1,0.4983049343122238
44714,44714,1,0.45678467812694346
45124,45124,1,0.5837475772722112
45125,45125,1,0.5765978549976241
45126,45126,1,0.5741408569703157
45127,45127,1,0.5686080686575536
45128,45128,1,0.5644920359952406
45129,45129,1,0.3319928523766538
45130,45130,1,0.3280283490713209
45981,45981,1,0.3569176507825421
45982,45982,1,0.3532588824879032
45983,45983,1,0.34958957156043646
45984,45984,1,0.34991173353715854
45985,45985,1,0.34394672979772367
45986,45986,1,0.34292969359120823
45987,45987,1,0.3437093910731266
45988,45988,1,0.3495690357776428
45989,45989,1,0.34422720720206
45990,45990,1,0.34715514921689417
46217,46217,1,0.4772157624476897
46218,46218,1,0.5260823331700373
46219,46219,1,0.6676881782659936
46220,46220,1,0.5012305012455829
46221,46221,1,0.3959569568236835
46222,46222,1,0.3392830683265151
46223,46223,1,0.29861046703511235
46224,46224,1,0.2759551215425435
46225,46225,1,0.2684846689710208
46226,46226,1,0.2600553415439333
46227,46227,1,0.2591414235803746
46228,46228,1,0.2629105559877189
46229,46229,1,0.2615020638740194
46230,46230,1,0.27945695579867247
46231,46231,1,0.2826558341070929
46232,46232,1,0.5306595609321691
46233,46233,1,0.5443325593643207
46234,46234,1,0.5556223785229597
46235,46235,1,0.5661471862637117
46236,46236,1,0.577527862118166
46237,46237,1,0.5843904255829622
46238,46238,1,0.5915287082552297
46239,46239,1,0.5874276789994782
46539,46539,1,0.2332212861135909
46540,46540,1,0.23599209858854914
46557,46557,1,0.4385693865707205
46558,46558,1,0.4084104241841819
46560,46560,1,0.4088500888050774
46602,46602,1,0.3511997450327428
46603,46603,1,0.3497089164709276
46604,46604,1,0.35074631919335647
46605,46605,1,0.33095867644861315
46606,46606,1,0.3180006110044761
46607,46607,1,0.30652665861890455
46608,46608,1,0.30044704834350205
46609,46609,1,0.29392545956158794
46610,46610,1,0.2869090348701332
46611,46611,1,0.29265907552483683
46612,46612,1,0.2993227073173556
47340,47340,1,0.4036980615386919
47341,47341,1,0.3957263392125248
47342,47342,1,0.39051814038311794
47343,47343,1,0.38399795395202474
47344,47344,1,0.3830083927703705
47345,47345,1,0.38030595192661115
47346,47346,1,0.3835755020582983
47347,47347,1,0.3786203254059505
47348,47348,1,0.374987120323511
47349,47349,1,0.3732735559627624
47417,47417,2,0.7295413134180019
47418,47418,2,0.7939865084875487
47484,47484,1,0.40024860249835814
47485,47485,1,0.34792664116618555
47552,47552,1,0.4393697296007952
47553,47553,1,0.4448350604660041
47567,47567,1,0.5315176065049034
47568,47568,2,0.27333783756486635
47569,47569,2,0.2699746967935224
47570,47570,1,0.5302515066618227
47571,47571,1,0.5310270867416702
47572,47572,1,0.4649824052387293
47574,47574,1,1.0122998358341222
47881,47881,1,1.0644944015566564
47882,47882,1,1.0531496167719996
47883,47883,1,0.7133368516298274
47884,47884,1,0.71101518048194
47885,47885,1,0.708704593158207
47886,47886,1,0.704990763277326
47887,47887,1,0.7002761449483403
47888,47888,1,0.6857708532075509
47889,47889,1,0.6759839179417846
47890,47890,1,0.654645211611228
47891,47891,1,0.6041349206666738
47892,47892,1,0.5912631511943937
47893,47893,2,0.6580240370831767
47894,47894,2,0.6066823114083887
47895,47895,2,0.34099807994343134
47896,47896,2,0.32126589921252513
47897,47897,2,0.31109563653192396
47898,47898,2,0.3018893632609974
47899,47899,2,0.2479309277196849
47900,47900,2,0.2476507854047101
47901,47901,2,0.21069463586782042
47902,47902,2,0.2077028620216305
47903,47903,2,0.2068926811208716
47904,47904,2,0.20869844738317195
47905,47905,2,0.2102056162928608
47906,47906,2,0.21106499972060924
48046,48046,1,0.23783698248807514
48047,48047,1,0.18889765349257576
48048,48048,1,0.19156037198562686
48049,48049,1,0.18892577329187618
48050,48050,1,0.39203955992451406
48051,48051,1,0.3492693981156412
48052,48052,1,0.3512921874381373
48132,48132,2,0.22919490131828782
48133,48133,2,0.22144489882441806
48134,48134,2,0.21289420286714109
48135,48135,2,0.2703670290282773
48136,48136,2,0.24272106346185224
48137,48137,2,0.46467571849804484
48138,48138,2,0.5950075315739348
48213,48213,1,0.5893947522495133
48214,48214,1,0.5902009201660042
48215,48215,1,0.5886665681062122
48349,48349,1,0.3745831049864546
48350,48350,1,0.3750239257145998
48857,48857,1,0.3550704255093398
48858,48858,1,0.34851296152209543
48859,48859,1,0.33843923274247856
48860,48860,1,0.34841912341061465
48961,48961,1,0.4425320895541635
48962,48962,1,0.4447199945426413
48963,48963,1,0.4528177729989284
49063,49063,1,0.5730165827998844
49064,49064,1,0.5711615227096053
49065,49065,1,0.30501687886018763
49066,49066,1,0.3033683993313893
49067,49067,1,0.3144928720235049
49068,49068,1,0.31554398324766
49073,49073,2,0.2991247701069037
49074,49074,2,0.2986861515558279
49686,49686,1,0.3112319323027139
49687,49687,1,0.30648090376836906
49688,49688,1,0.24664168678058218
49689,49689,1,0.22527480076625048
50224,50224,1,0.45128599373513234
50225,50225,1,0.448987937147985
50226,50226,1,0.4469969017096851
50227,50227,1,0.44622336395037715
50228,50228,1,0.4423504400055786
50229,50229,1,0.43650401274188305
50230,50230,1,0.4333000987409961
50231,50231,1,0.4311743361071417
50232,50232,1,0.42730916915384926
50577,50577,1,0.3332534585332789
50578,50578,1,0.3427880894730032
51185,51185,1,0.5079061070597436
51804,51804,1,0.3433096475780406
51805,51805,1,0.3221841384127042
52010,52010,1,0.19677484676711515
52011,52011,1,0.19967837988439915
52012,52012,1,0.19834232599878335
52013,52013,1,0.23943039241048497
52014,52014,1,0.31021335378787274
52015,52015,2,0.39700485870253044
52016,52016,2,0.40476884222176096
52274,52274,1,0.3281891819611757
52275,52275,1,0.35259408183769797
52276,52276,1,0.4535140730387729
52277,52277,1,0.42604770041388323
52558,52558,1,0.4275984962400128
52559,52559,1,0.42679392330608174
52560,52560,1,0.42201572491342576
52561,52561,1,0.42077805684905917
52562,52562,1,0.26100275524392186
52781,52781,1,0.28204875535320856
53025,53025,2,0.3123879735805952
53026,53026,2,0.28500080579722886
53027,53027,2,0.2831460754386559
53899,53899,1,0.1810551440841425
54338,54338,1,0.3990120602929512
54734,54734,1,0.430170331249014
54735,54735,1,0.43228622091471697
55148,55148,2,0.21864936010440592
55823,55823,1,0.5594279588018715
56630,56630,2,0.3833545949572107
