Tem_extent,N_TFlossR_2kiw,N_TFlossR_2ktw,N_TFlossR_2kmw,TFResident_lossR,TFDaynight_lossR,TFPRM_lossR,TFAB2k_NOR,TFAB5k_NOR,TFABC_NOR
1,0.0,-0.36528593551926,-0.385756676557863,0.0,-0.254273504273504,0.0,0.752219512834753,0.907178819607151,0.0785150444010357
0,0.0,-0.348609165627886,-0.384393063583815,0.0,-0.254273504273504,0.0,0.722832531806377,0.900484118687466,0.0786618745183082
0,0.0,-0.319600544454166,-0.383098591549296,0.0,-0.254273504273504,0.0,0.696419448011673,0.894174733527763,0.0791053738332508
0,0.0,-0.30847219864005,-0.38375350140056,0.0,-0.0482758620689655,0.0,0.675800316410193,0.889093283114485,0.079674264989856
0,0.0,-0.299661406443523,-0.387186629526462,0.0,-0.0482758620689655,0.0,0.65517956403179,0.884865935095112,0.0793346581237602
0,0.0,-0.299661406443523,-0.379120879120879,0.0,-0.0440251572327044,0.0,0.620324751492269,0.87690510608492,0.0795996791750392
0,0.0,-0.301954879482076,-0.379501385041551,0.0,-0.0432255721031602,0.0,0.552090699606099,0.848653127536485,0.131580457364176
0,0.0,-0.293507359837919,-0.377049180327869,0.0,0.0,0.0,0.531494031183621,0.844740175721909,0.131726473573307
0,0.0,-0.293507359837919,-0.375342465753425,0.0,0.0,0.0,0.512040024414276,0.841206918852957,0.131931849828665
0,0.0,-0.293507359837919,-0.368131868131868,0.0,0.0,0.0,0.492417883902365,0.837742886218504,0.132133825510408
0,0.0,-0.300544968000132,-0.363387978142077,0.0,0.0,0.0,0.471087901442503,0.834070726992505,0.132392808931194
0,0.0,-0.300544968000132,-0.340974212034384,0.0,0.0,0.0,0.450013627960358,0.830197763724056,0.132962952039587
0,0.0,-0.28954926661981,-0.329446064139942,0.0,0.0,0.0,0.431244116227665,0.826694820906946,0.133612732795449
0,0.0,-0.298241169618535,-0.317647058823529,0.0,0.0,0.0,0.409850619216563,0.823294378005053,0.133769873367298
0,0.0,-0.305927925741102,-0.31044776119403,0.0,0.0,0.0,0.388247524954942,0.818768062316739,0.135221873004443
0,-0.869246867663828,-0.718963432701071,-0.423357664233577,,-1.0,-1.0,0.999310855923882,0.999512084468546,0.130698189036944
0,-0.869246867663828,-0.718963432701071,-0.423357664233577,,-1.0,-1.0,1.0,1.0,0.130782692805861
1,1.0,1.0,1.0,,-1.0,-1.0,1.0,1.0,0.129759619557851
0,0.0,-0.655441828965043,-0.389705882352941,,-1.0,-1.0,1.0,1.0,0.1285491253044
0,0.0,-0.645943464658185,-0.363636363636364,,,,0.990832434102866,0.994023187355952,0.125449337327254
0,0.0,-0.6065084055049,-0.333333333333333,,,,0.965969470416639,0.978718173357992,0.127709255641556
0,0.0,-0.6065084055049,-0.32824427480916,,,,0.979060952849198,0.987765098465923,0.126682665540217
0,0.0,-0.6065084055049,-0.348837209302326,,,,1.0,1.0,0.124142216870823
1,1.0,1.0,1.0,,,,1.0,1.0,0.124711072471222
1,1.0,1.0,1.0,,,,1.0,1.0,0.0931063942020325
0,0.0,-0.6065084055049,-0.336,,,,1.0,1.0,0.0929140577136931
0,0.0,-0.6065084055049,-0.353846153846154,,,,0.976191142768975,0.984965744980097,0.0929579639786427
0,0.0,-0.6065084055049,-0.360902255639098,,,,0.957025591520889,0.973262279344765,0.0939212246394256
0,0.0,-0.6065084055049,-0.333333333333333,,,,0.948501335277216,0.961591307534501,0.1195039321337
0,0.0,-0.622334698350491,-0.363636363636364,,,,0.971286415761914,0.977883614480752,0.115083022112264
0,0.0,-0.655441828965043,-0.37593984962406,,-1.0,-1.0,0.978169477298154,0.982891428789674,0.117082888313206
0,0.0,-0.655441828965043,-0.37593984962406,,-1.0,-1.0,0.986106400542658,0.988949550729776,0.117025646644515
0,0.0,-0.682269082125863,-0.423357664233577,,-1.0,-1.0,0.99178479102846,0.993382345321338,0.117784500638343
0,0.0,-0.682269082125863,-0.423357664233577,,-1.0,-1.0,0.993128491828409,0.994415007943513,0.118862526762835
0,0.0,-0.718963432701071,-0.423357664233577,,-1.0,-1.0,0.995011577296846,0.995930807128225,0.118853632122858
0,-0.5183995739405,-0.403139096147767,-0.884353741496599,0.0,,0.0,0.188408194578637,0.465360475256802,0.201209119995065
0,-0.5183995739405,-0.421006656924116,-0.888157894736842,0.0,,0.0,0.187565328912454,0.465356232889894,0.200986618123856
0,-0.5183995739405,-0.401016502694865,-0.889250814332248,0.0,,0.0,0.187342084740514,0.465572769146279,0.201307756929629
0,-0.5183995739405,-0.401016502694865,-0.892063492063492,0.0,,0.0,0.187139400914186,0.465725099775505,0.201501914589108
0,-0.5183995739405,-0.401016502694865,-0.896656534954407,,,0.0,0.186992113848174,0.465907410433962,0.201724808788837
