street_id,pca_component_1,pca_component_2
3055,-0.9865708278088011,-1.4046796573780174
3056,-0.986571012426575,-1.404679614720631
3057,-0.9865701040257484,-1.4046797826786506
3058,-0.9865704228259848,-1.404679658671213
3059,-0.9865707119707342,-1.404679637870923
3060,-0.986570795998066,-1.4046795845780482
3061,-0.9865711662694346,-1.4046795801532865
3062,-0.9865711627849546,-1.4046795809362236
3063,-0.9865707835450422,-1.4046795863430386
3064,-0.986570759080022,-1.4046796729765214
3065,-0.9865707557342068,-1.404679673735879
3066,-0.9865708684035048,-1.4046796012509248
3067,-0.9865708681955198,-1.4046796012777274
3068,-0.9865713466754356,-1.4046795396174023
3069,-0.9865713466754356,-1.4046795396174023
3070,-0.9865707364300432,-1.4046796781171016
3071,-0.9865709619868797,-1.4046795859695347
3072,-0.9865713466754356,-1.4046795396174023
3073,-0.9865711491921042,-1.4046795839904358
3074,-0.9865702451812964,-1.4046797426016557
3075,-0.9865703882174731,-1.4046796631311118
3076,-0.9865713466754356,-1.4046795396174023
3077,-0.9865691275816656,-1.4046799492735542
3078,-0.9865713466754356,-1.4046795396174023
3079,-0.9865711432899261,-1.4046795853166112
3308,-1.2257788333852129,-1.5127785951779742
3317,-1.1061749916464343,-1.458729087905741
3318,-1.1061745371130403,-1.4587291913895841
3319,-1.1061743731190152,-1.4587292027840562
3320,-1.1061737149680781,-1.4587293106831505
3321,-1.1061749978873539,-1.4587290866048257
3322,-1.1061750900303242,-1.4587290673976883
3323,-1.1061746410957614,-1.45872913572264
3324,-1.2257788333852129,-1.5127785951779742
3325,-1.2257788333852129,-1.5127785951779742
3391,-1.1061750900303242,-1.4587290673976883
3392,-1.10617413499652,-1.458729256292913
3393,-1.1061750900303242,-1.4587290673976883
3394,-1.1061749927017905,-1.4587290876857526
3395,-1.106174984260996,-1.4587290588092512
3396,-1.1061748741523014,-1.4587290814308984
3397,-1.106174303544941,-1.4587292124912556
3398,-1.2257788333852129,-1.5127785951779742
3399,-1.2257788333852129,-1.5127785951779742
3400,-1.2257788333852129,-1.5127785951779742
3401,-1.105724969867381,-1.458786810061822
3402,-1.105724260734006,-1.4587869010314198
3403,-1.1057224990830032,-1.4587871757581101
3404,-1.1057228441594336,-1.4587870827535392
3405,-1.1057225148098497,-1.4587871250034183
3406,-1.1057212272670154,-1.45878729883457
3407,-1.2257788333852129,-1.5127785951779742
3443,-1.1061746888409938,-1.4587291573645371
3444,-1.106174768709981,-1.4587291086175542
3445,-1.1061741102653568,-1.458729202325423
3446,-1.1061746991877763,-1.4587291264703266
3447,-1.1061750164825837,-1.4587290614256345
3448,-1.1061749194436117,-1.4587290830098991
3449,-1.1061747367095254,-1.4587291207604023
3450,-1.2257788333852129,-1.5127785951779742
3451,-1.1061746626600335,-1.4587291632356267
3452,-1.1061749675120331,-1.4587290574492406
3453,-1.1061741013185047,-1.4587292040261493
3454,-1.1061745999014385,-1.4587291773092637
3455,-1.1061750900303242,-1.4587290673976883
3456,-1.1061744585347315,-1.4587291484076963
3457,-1.1061750900303242,-1.4587290673976883
3458,-1.1061750085136373,-1.4587290843897842
3459,-1.1061750900303242,-1.4587290673976883
3539,-1.1061749890983128,-1.4587290884368953
3540,-1.1061742592583874,-1.4587292184692073
3541,-1.1061748476583269,-1.4587290984898411
3542,-1.1061750900303242,-1.4587290673976883
3543,-1.2257788333852129,-1.5127785951779742
3556,-1.1056942131408611,-1.4587907556200874
3557,-1.1056968689821018,-1.458790422290752
3558,-1.1061746641194434,-1.4587291629083534
3559,-1.1061749963804022,-1.4587290597933433
3560,-1.1061749847457607,-1.4587290893441816
3561,-1.106173499979837,-1.458729383057178
3562,-1.106174479390602,-1.4587292043338616
3563,-1.1061750900303242,-1.4587290673976883
3564,-1.1061750055024524,-1.458729085017464
3565,-1.1061744902564175,-1.4587292018971982
3566,-1.1061745477942755,-1.4587291889943135
3567,-1.1061749649347024,-1.4587290572399623
3568,-1.1061732285579515,-1.4587294504347843
3569,-1.1061739907809107,-1.4587293139047566
3570,-1.106174855815047,-1.4587290974434746
3571,-1.106174661175075,-1.4587291418253068
3572,-1.1061749993681986,-1.4587290862961446
3573,-1.1061750067176497,-1.4587290606327248
3574,-1.106174034803184,-1.4587292655619981
3575,-1.2257788333852129,-1.5127785951779742
3576,-0.9865706192269167,-1.4046796497711644
3577,-0.9865706449918448,-1.4046796548492542
3578,-1.1057246840626385,-1.4587868821023757
3579,-1.2257788333852129,-1.5127785951779742
3580,-1.1061747018718164,-1.4587291544423706
3581,-1.1061747300759328,-1.458729119914
3660,-1.1061748812083665,-1.4587290773837045
3661,-1.1061747964618442,-1.458729105057468
3662,-1.2257788333852129,-1.5127785951779742
3663,-1.1061746592808985,-1.458729129317465
3664,-1.1061746663528873,-1.4587291394724302
3665,-1.1061748818209574,-1.4587291107987843
3666,-1.1061750103323478,-1.4587290840106757
3667,-0.8669667886418665,-1.3506301828529383
3668,-0.8669669009784375,-1.3506301053200032
3669,-0.8669652919942286,-1.3506303133255229
3731,-1.1061750150146301,-1.458729061306437
3732,-1.2257788333852129,-1.5127785951779742
3733,-1.1061747451305544,-1.4587291392918027
3734,-1.1061742049570025,-1.4587292429837724
3735,-1.2257788333852129,-1.5127785951779742
3748,-1.2257788333852129,-1.5127785951779742
3749,-1.1061746148655296,-1.4587291283531474
3750,-1.1061750900303242,-1.4587290673976883
3751,-1.1061749679268957,-1.458729092850062
3752,-1.1061744097506587,-1.458729161894922
3753,-1.2257788333852129,-1.5127785951779742
3754,-1.105744071896487,-1.458784359600497
3755,-1.1057433005562853,-1.4587845220371103
3756,-1.1057412548651955,-1.4587847209770919
3757,-1.106174929648348,-1.458729077945603
3758,-1.1061747616782405,-1.4587291095196053
3759,-1.1061749955327849,-1.458729087095634
3760,-1.1061750900303242,-1.4587290673976883
3761,-1.106174122883424,-1.458729225978645
3762,-1.1061750249057734,-1.4587290621095947
3763,-1.2257788333852129,-1.5127785951779742
3764,-1.1061749902207512,-1.4587290592931816
3765,-1.1061746973427744,-1.45872912607472
3766,-1.2257788333852129,-1.5127785951779742
3944,-1.2257788333852129,-1.5127785951779742
3945,-1.106174869474907,-1.45872911337231
3946,-1.1061748963149916,-1.4587290780325026
3947,-1.2257788333852129,-1.5127785951779742
4009,-1.1061749468351127,-1.4587290557702808
4105,-1.2257788333852129,-1.5127785951779742
4122,-1.1061747397353847,-1.4587291459514522
4123,-1.1061739292446255,-1.4587293046835315
4124,-1.1061749831285153,-1.4587290896812952
4194,-1.1056970814303995,-1.458790394884281
4195,-1.1056973078468597,-1.4587904063090111
4196,-1.1056960581156983,-1.4587905783451878
4197,-1.106174856514024,-1.458729072696009
4198,-1.1061744542652838,-1.458729185407241
4199,-1.105698980186182,-1.458790144090279
4238,-1.1056841442082657,-1.458792047290714
4239,-1.105696127248861,-1.4587905591436552
4240,-1.105698005085114,-1.4587902691789516
4241,-1.1057050307369374,-1.4587893679088308
4242,-1.1057089074104391,-1.4587888705983914
4243,-1.1055874836222532,-1.4588044819832775
4244,-1.1055885872613693,-1.4588043433173679
4245,-1.2257788333852129,-1.5127785951779742
4246,-1.2257788333852129,-1.5127785951779742
4247,-1.1061746586115735,-1.4587291227412837
4248,-1.2257788333852129,-1.5127785951779742
4249,-0.9865705309906553,-1.4046796840202382
4250,-0.9865713466754356,-1.4046795396174023
4251,-1.1061749772164482,-1.4587290909136614
4252,-1.1061744065056438,-1.4587292206783389
4253,-1.1061749505378442,-1.4587290560709416
4254,-1.1061747697478312,-1.458729108484416
4255,-1.106174642374366,-1.4587291322235314
4256,-1.1061745789169304,-1.458729182015047
4378,-0.9865699297740529,-1.404679801393828
4379,-0.9865712257767003,-1.4046795411815274
4380,-0.9865704113840235,-1.4046797259521278
4381,-0.9865712245314427,-1.4046795411976378
4382,-0.9865713466754356,-1.4046795396174023
4383,-0.9865710960696079,-1.40467954285961
4384,-0.9865704894575181,-1.4046797341693402
4385,-1.1061748929776136,-1.4587290513970685
4386,-1.1061748736642711,-1.45872911249904
4387,-1.1061750900303242,-1.4587290673976883
4388,-1.1061738313491283,-1.4587293496573903
4389,-1.1061750900303242,-1.4587290673976883
4390,-1.1061744522516832,-1.4587292104197735
4391,-1.1061748370400928,-1.458729095628472
4392,-1.106174376100224,-1.4587291788934797
4393,-1.1057545135467746,-1.4587830201166097
4394,-1.1057551783489625,-1.4587829348339396
4395,-1.1057537476795078,-1.4587831576947308
4396,-1.1057530489778826,-1.4587832615788792
4397,-1.1057516629799964,-1.458783425216256
4398,-1.1057513478962657,-1.4587834718750543
4399,-1.2257788333852129,-1.5127785951779742
4400,-1.2257786509955333,-1.51277862144269
4562,-1.105536937682669,-1.458810940050478
4563,-1.1055363181500852,-1.458811019703502
4564,-1.1055351448897797,-1.4588111613369443
4565,-1.1055327930276309,-1.4588115224235239
4566,-1.2257788333852129,-1.5127785951779742
4567,-1.2257788333852129,-1.5127785951779742
4568,-1.1061749562235061,-1.4587290565326156
4569,-1.1061749808136698,-1.458729090163823
4570,-1.1061739577387402,-1.458729290930759
4571,-1.1061741686785485,-1.458729206725653
4572,-1.1061741125123303,-1.4587292866064432
4573,-0.9865682021188463,-1.404679962017183
4574,-0.9865713466754356,-1.4046795396174023
4575,-0.9865711544050741,-1.404679542104896
4576,-1.2257788333852129,-1.5127785951779742
4577,-1.2257788333852129,-1.5127785951779742
4652,-1.1061741338977609,-1.4587291998514484
4653,-1.1061749887867638,-1.4587290591767421
4654,-1.2257788333852129,-1.5127785951779742
4655,-1.1061750900303242,-1.4587290673976883
4656,-1.106174624978135,-1.4587291716858057
