cluster,N_PFlossR_2kiw,N_PFlossR_2ktw,N_PFlossR_2kmw,PFResident_lossR,PFDaynight_lossR,PFAB5k_NOR,PFABC_NOR
1,0.6946363602609872,-0.4952710208143397,-0.2969055573810009,0.3157794049590058,0.2133018976017193,0.45364854222774154,-0.17190663745316123
2,-0.8824598467665222,0.1918077029192106,0.03392070557246913,-0.17285363327930175,-0.012132504777997407,-0.5245381587517001,0.1631714054817531
3,1.8186922077731393,3.307662117592755,2.8362591921909193,-1.5766845366948945,-2.1664336608631567,0.6427171110507751,0.1311968646828826
