cluster_id,sample_count,sample_percentage,distance_to_centroid_mean,distance_to_centroid_median,distance_to_centroid_std,distance_to_centroid_max
1,1979,48.26829268292683,1.7221152176959682,1.5380446109218482,0.7260819632577346,5.1983855392549465
2,1937,47.24390243902439,1.993227277032208,1.7308746003777427,0.949356669771186,6.069591639505149
3,184,4.48780487804878,3.43761086611892,3.4195463135224995,0.6482197347077173,5.357638313277735
