fid,MS_ID,PF_Index_Risk_equal,source_row_position,structural_null_count,had_structural_null,kmeans_cluster,distance_to_assigned_centroid
25894,25894,0.329033660646053,86,3,True,1,1.3725887009444837
25895,25895,0.340449975044331,87,3,True,1,1.3813115040712163
25896,25896,0.340185545025047,88,3,True,1,1.3758665112318575
25897,25897,0.340245770219272,89,3,True,1,1.3754859793335708
25898,25898,0.340281598876261,90,3,True,1,1.3750081865307693
25899,25899,0.340324646755866,91,3,True,1,1.3746015577505029
25900,25900,0.340342411989137,92,3,True,1,1.3740621260720296
25901,25901,0.340368792218626,93,3,True,1,1.3735850409231278
25902,25902,0.340395792917347,94,3,True,1,1.373122134391857
25903,25903,0.340437858304644,95,3,True,1,1.372698759321999
25904,25904,0.340472779317595,96,3,True,1,1.3721798109843855
25905,25905,0.340508028694015,97,3,True,1,1.3716603548095403
25906,25906,0.340537137436192,98,3,True,1,1.371134630140088
25907,25907,0.340557293424865,99,3,True,1,1.3706402868565137
25908,25908,0.350334423939796,100,3,True,1,1.3882819448406805
25909,25909,0.350732940844312,101,3,True,1,1.3884515537966142
25910,25910,0.583333333333333,102,3,True,3,3.5126320922142678
26337,26337,0.519134623454474,103,3,True,1,1.5659743526908803
26338,26338,0.522571562497059,104,3,True,1,1.558592726627834
26339,26339,0.522869032567975,105,3,True,1,1.557931253668707
26340,26340,0.523453754703102,106,3,True,1,1.5562462511630684
26341,26341,0.524451099861073,107,3,True,1,1.5545299702187259
26342,26342,0.525475484064987,108,3,True,1,1.5527344317764944
26343,26343,0.583333333333333,109,3,True,3,3.4547025887723657
26344,26344,0.583333333333333,110,3,True,3,3.4528543216680663
26345,26345,0.583333333333333,111,3,True,3,3.452796893903654
26432,26432,0.430918786377289,112,0,False,1,2.1809426954634263
26433,26433,0.416607222736679,113,0,False,1,1.9497045143982357
26434,26434,0.414663465497278,114,0,False,1,1.952851692404681
26435,26435,0.413150466993693,115,0,False,1,1.9504943188856985
26436,26436,0.410231076255682,116,0,False,1,1.9115118077143696
26437,26437,0.343588039627676,117,0,False,1,1.2908668253504136
26438,26438,0.344852137812593,118,0,False,1,1.2898653294596698
26439,26439,0.361985361877103,119,0,False,1,1.1917966351031195
26440,26440,0.363755177414462,120,0,False,1,1.1902470936501035
26441,26441,0.368903699741674,121,0,False,1,1.195260520486359
26442,26442,0.373817129841901,122,0,False,1,1.469269623338032
26443,26443,0.38041714385087,123,0,False,1,1.5004685205282688
26444,26444,0.385440221847051,124,0,False,1,1.4839340286646756
26445,26445,0.388817892468354,125,0,False,1,1.479822507796304
26446,26446,0.407034053376412,126,0,False,1,1.4544278966937967
26762,26762,0.404452198931778,127,1,True,1,2.1472530793764975
26763,26763,0.397882010350234,128,1,True,1,2.1210521341727873
26764,26764,0.383554938790747,129,2,True,1,2.1141518216391284
26765,26765,0.362648945339554,130,1,True,1,2.1531925111465156
26766,26766,0.34511839935728,131,1,True,1,2.1592668749740103
26767,26767,0.315981017703224,132,1,True,1,2.2643883972135375
26768,26768,0.297363722738335,133,1,True,1,2.3210351101585176
26769,26769,0.288526703206852,134,1,True,1,2.35118585976546
26770,26770,0.267089343862813,135,1,True,1,1.9347359600276859
26771,26771,0.267062852168632,136,1,True,1,1.9206018319596772
26772,26772,0.262394014632564,137,1,True,1,1.9340516342119949
26773,26773,0.254112226756906,138,1,True,1,1.9851113796684132
26916,26916,0.421384842022916,139,0,False,2,1.9368724400144275
26917,26917,0.412765757502239,140,0,False,2,1.9264470788016714
26969,26969,0.468917812196318,141,0,False,2,1.2106389226028027
26970,26970,0.470026651320135,142,0,False,2,1.2119207461594192
26971,26971,0.469657061059048,143,0,False,2,1.2106526728586815
26972,26972,0.47046311922818,144,0,False,2,1.2114017043192296
26973,26973,0.469844358213346,145,0,False,2,1.2125964752119218
26974,26974,0.466358700197042,146,0,False,2,1.2065872212914242
26975,26975,0.462219959022234,147,0,False,2,1.1994087193406
26976,26976,0.459875547813309,148,0,False,2,1.201908636477805
26977,26977,0.462577718144513,149,0,False,2,1.0564620372091915
26978,26978,0.45722535430162,150,0,False,2,1.0951358722397178
26979,26979,0.437111482012912,151,0,False,2,1.1899277447142846
26980,26980,0.417029658148149,152,0,False,2,1.3789704545321761
26981,26981,0.411109125133928,153,0,False,2,1.4426113179371747
26982,26982,0.405283862087468,154,0,False,2,1.5040851043686623
26983,26983,0.389758796264357,155,0,False,2,1.6541973842045263
26984,26984,0.38605458320205,156,0,False,2,1.6951443801418247
26985,26985,0.382161321308798,157,0,False,2,1.7296438571565018
26986,26986,0.334684672142703,158,0,False,2,2.0871944552360837
26987,26987,0.332023008961092,159,0,False,2,2.113785341492266
26988,26988,0.329461368711983,160,0,False,2,2.1486478655151906
26989,26989,0.327140422416595,161,0,False,2,2.184921932463511
26990,26990,0.32477809555292,162,0,False,2,2.2165780767055514
26991,26991,0.321744548678111,163,0,False,2,2.2479847200059044
26992,26992,0.320094778876955,164,0,False,2,2.278042655044788
26993,26993,0.319680127439312,165,0,False,2,2.2429363016840362
26994,26994,0.320226109633406,166,0,False,2,2.2066263668015416
26995,26995,0.31894814662483,167,0,False,2,2.1462589197689637
27668,27668,0.42275139939944,168,1,True,1,0.9590946273725055
27669,27669,0.426734225641857,169,1,True,1,0.9618705006293355
27670,27670,0.43267596372742,170,1,True,1,0.9606552843683228
27671,27671,0.434315112098668,171,1,True,1,0.9665319413240465
27672,27672,0.436719660678925,172,1,True,1,0.977003816380071
27673,27673,0.43880184194829,173,1,True,1,0.9861075722425329
27674,27674,0.761355940044271,174,1,True,3,2.9053260720484078
27675,27675,0.783430404110321,175,0,False,3,2.776008862985203
27676,27676,0.783430404110321,176,0,False,3,2.77419851149689
27677,27677,0.515076811103995,177,0,False,2,4.217049686465476
27678,27678,0.503467085329358,178,0,False,2,4.219304314175269
27679,27679,0.462527323086683,179,0,False,2,1.8905563758341837
27680,27680,0.444872489161355,180,0,False,2,1.9224299470361235
27681,27681,0.431703063450567,181,0,False,2,1.9290392525878661
27682,27682,0.425283560349722,182,0,False,2,1.9071291389486809
27718,27718,0.251511621326185,183,0,False,2,2.1685194764594677
27719,27719,0.256289425178008,184,0,False,2,2.1410480386514106
27720,27720,0.258651147539937,185,0,False,2,2.137440419736297
27721,27721,0.284627963849887,186,0,False,2,2.1183794050309697
27723,27723,0.250403272496873,187,0,False,2,2.117975302545038
27744,27744,0.273258394692651,188,0,False,2,1.6593854828539518
28335,28335,0.319589032264733,189,0,False,2,1.8852473288903988
28336,28336,0.306067429961326,190,0,False,2,1.9255504605585045
29037,29037,0.301933849187762,191,0,False,1,1.9292392645885883
29038,29038,0.305982118680271,192,0,False,1,1.884197889015055
29039,29039,0.323189844034744,193,0,False,1,2.103570634661762
29040,29040,0.25704903294,194,0,False,1,1.765429510297558
29041,29041,0.258179565579965,195,0,False,1,1.750517712569733
29042,29042,0.27908371454428,196,0,False,1,1.7625391595005961
29043,29043,0.351933800890293,197,0,False,1,2.0469469513245047
29044,29044,0.369019001100269,198,0,False,2,2.2327180107448785
29045,29045,0.920083000583355,199,0,False,3,2.750267979544167
29046,29046,0.283996166972926,200,0,False,1,2.1588895424308445
29200,29200,0.326010743999486,201,3,True,1,1.2900911937116342
29201,29201,0.31455573379836,202,3,True,1,1.179317270376339
29202,29202,0.294395728710353,203,3,True,1,1.0118107933781215
29203,29203,0.294073702080127,204,3,True,1,1.012538683446461
29204,29204,0.293889368125087,205,3,True,1,1.0131189871749475
29205,29205,0.293658418782216,206,3,True,1,1.0137196817665015
29206,29206,0.293534682982589,207,3,True,1,1.0141920287270698
29207,29207,0.293431612572203,208,3,True,1,1.0144886221552074
29208,29208,0.293258295429731,209,3,True,1,1.0149314377958045
29209,29209,0.293114813056426,210,3,True,1,1.0154005446529608
29210,29210,0.29288931724556,211,3,True,1,1.0160105709396718
29211,29211,0.292587000397539,212,3,True,1,1.016947787106572
29212,29212,0.278005282313879,213,3,True,1,1.0830933737999167
29213,29213,0.277572548659606,214,3,True,1,1.085954025919257
29214,29214,0.277411470573275,215,3,True,1,1.086581406663533
29215,29215,0.277244454932504,216,3,True,1,1.0873099769205261
29216,29216,0.277108026681321,217,3,True,1,1.087982910718897
29217,29217,0.269825118897522,218,3,True,1,1.2221285773243225
29218,29218,0.269550495442318,219,3,True,1,1.2245323797444754
29223,29223,0.451878943240402,220,3,True,1,1.2538461260704776
29224,29224,0.452224991903486,221,3,True,1,1.2491631275789161
29225,29225,0.457160913035395,222,3,True,1,1.2646730361314078
29226,29226,0.45793911331522,223,3,True,1,1.264978253159412
29227,29227,0.451800565371018,224,3,True,1,1.2439669863721912
29228,29228,0.450809569665582,225,3,True,1,1.2461348612164531
29229,29229,0.461279387328891,226,3,True,1,1.2901907199777694
29230,29230,0.458920018193238,227,3,True,1,1.2945375735761093
29231,29231,0.456625189697526,228,3,True,1,1.299247072707237
29232,29232,0.454141934699784,229,3,True,1,1.3054164542696234
29233,29233,0.450861478139808,230,3,True,1,1.315281832680456
29234,29234,0.414624685526082,231,3,True,1,1.5221530701515822
29235,29235,0.408142983813948,232,3,True,1,1.5809853537225287
29236,29236,0.400675940542792,233,3,True,1,1.6528934309250067
29237,29237,0.387679880573634,234,3,True,1,1.7853053759232238
29238,29238,0.370555296349741,235,3,True,1,1.9663935628418034
29239,29239,0.358110692263221,236,3,True,1,2.0236534810196822
29240,29240,0.347403160628555,237,3,True,1,1.9961110467706442
29241,29241,0.343565132649323,238,3,True,1,2.035403211475655
29242,29242,0.335884518094997,239,3,True,1,2.0345831543415436
29243,29243,0.337563483658803,240,3,True,1,1.9575201628980354
29244,29244,0.340453602534157,241,3,True,1,1.8734740557082379
29245,29245,0.333915283285321,242,3,True,1,1.8202927502367952
29246,29246,0.337478172556888,243,3,True,1,1.7424550308294664
29247,29247,0.338847180392523,244,3,True,1,1.7064825198149274
29248,29248,0.341068852646218,245,3,True,1,1.668865829469505
29249,29249,0.341846793051854,246,3,True,1,1.6538158917291088
29250,29250,0.342592147965234,247,3,True,1,1.639805149198193
29251,29251,0.343095030375707,248,3,True,1,1.6278391726443704
29252,29252,0.343721659088358,249,3,True,1,1.61054185277557
29253,29253,0.346980425194347,250,3,True,1,1.565998854208317
29254,29254,0.349391968743459,251,3,True,1,1.536216759498436
29255,29255,0.339170724981295,252,3,True,1,1.4986764627917
29256,29256,0.341575176692967,253,3,True,1,1.4727271148007153
29257,29257,0.343044441693036,254,3,True,1,1.4575561356399234
29295,29295,0.322245522726998,255,0,False,2,2.149249395277127
29296,29296,0.341930693776708,256,0,False,2,2.0164506046849517
29297,29297,0.372368432664854,257,0,False,2,1.780565161215678
29298,29298,0.402197239342566,258,0,False,2,1.51209578774469
29299,29299,0.407503056276032,259,0,False,2,1.4362208810040578
29545,29545,0.31101791668696,260,0,False,1,1.1471626114669005
29546,29546,0.374396847688075,261,1,True,1,4.24366819541813
29547,29547,0.384851240245795,262,1,True,1,4.239650638596552
29548,29548,0.398745413853407,263,1,True,1,4.234153414279939
29549,29549,0.406189337600485,264,1,True,1,4.243092985581402
29550,29550,0.78731365754543,265,1,True,3,2.943391217959253
29551,29551,0.684583648949431,266,1,True,1,1.9257574055310027
29552,29552,0.698690614375385,267,1,True,1,4.059740605805108
29553,29553,0.691824176915699,268,1,True,1,4.044557013616749
29554,29554,0.68037338912602,269,1,True,1,4.026633203147783
29778,29778,0.555716499498033,270,0,False,2,1.8901769431941684
29779,29779,0.557066981375602,271,0,False,2,1.8937570548973772
29780,29780,0.579524709095676,272,0,False,2,2.174573506529845
29781,29781,0.582072945250987,273,0,False,2,2.1903960814371235
29782,29782,0.569129192888217,274,0,False,2,1.942196316197346
29783,29783,0.545086032816379,275,0,False,2,2.826162463928334
29867,29867,0.262455466656178,276,0,False,2,1.8695091128919006
29868,29868,0.266967778202197,277,0,False,2,1.8626930807970186
29869,29869,0.277407070495381,278,0,False,2,1.8324258558967952
29870,29870,0.282994238904654,279,0,False,2,1.8248061300819696
29871,29871,0.290866342235884,280,0,False,2,1.8113139971948202
29872,29872,0.298853831169611,281,0,False,2,1.8001144795171722
29873,29873,0.30784782644903,282,0,False,2,1.8110451375265209
29874,29874,0.312191192046228,283,0,False,2,1.814559568117655
29875,29875,0.316256166302256,284,0,False,2,1.8238681202068934
29876,29876,0.326060674308603,285,0,False,2,1.810188634814097
29877,29877,0.324988451354849,286,0,False,2,1.8348601722594249
29878,29878,0.331225647511235,287,0,False,2,1.8259227364886703
29879,29879,0.346091093230316,288,0,False,2,1.8405348146549847
29880,29880,0.348406278501249,289,0,False,2,1.8407836956996035
29881,29881,0.355998009900108,290,0,False,2,1.8654201459067965
29882,29882,0.350333014290118,291,0,False,2,1.8584381924200681
29942,29942,0.691190896829644,292,0,False,2,3.069130306435192
29943,29943,0.691846886996187,293,0,False,2,3.0719247392918394
29944,29944,0.692402284021294,294,0,False,2,3.0737691290634968
29945,29945,0.693754587987739,295,0,False,2,3.0778571704167677
29946,29946,0.695269116148409,296,0,False,2,3.0823089321264985
29947,29947,0.694199827014927,297,0,False,2,3.0268216450221717
29948,29948,0.693263900060638,298,0,False,2,3.03704504586826
29949,29949,0.696305194864918,299,0,False,2,3.0454366137917126
29950,29950,0.696778928323875,300,0,False,2,3.046360659032415
29951,29951,0.69859222735793,301,0,False,2,3.0517088927639104
29952,29952,0.641147969445783,302,0,False,2,2.767245099816926
29953,29953,0.641437422398552,303,0,False,2,2.7674706964645197
29954,29954,0.643409360757219,304,0,False,2,2.773366318839482
29955,29955,0.644193670862264,305,0,False,2,2.7753773414327405
29956,29956,0.648622060966746,306,0,False,2,2.7908220067691194
29957,29957,0.646547467551847,307,0,False,2,2.792116202399036
29958,29958,0.649080439564701,308,0,False,2,2.8009038852233266
29959,29959,0.642309728933874,309,0,False,2,2.5038584458473374
29960,29960,0.638276675336668,310,0,False,2,2.6119527751159146
29961,29961,0.637450887901938,311,0,False,2,2.606395488970957
29962,29962,0.636971946851029,312,0,False,2,2.602712919332033
29963,29963,0.63324191188878,313,0,False,2,2.5879160054903823
30157,30157,0.4152483114864,314,0,False,2,1.7634440940843157
30158,30158,0.420494107637372,315,0,False,2,1.764555681087432
30159,30159,0.421277582001009,316,0,False,2,1.7671511018290669
30160,30160,0.431195075065248,317,0,False,2,1.767284624008655
30161,30161,0.441575335715933,318,0,False,2,1.7629562692740488
30162,30162,0.450582383954804,319,0,False,2,1.7526731471658727
30322,30322,0.325035749484231,320,0,False,2,2.032270978119204
30323,30323,0.32685988964518,321,0,False,2,2.0542052811730676
30324,30324,0.32474185513343,322,0,False,2,2.11049019146317
30325,30325,0.325255356333718,323,0,False,2,2.1311491720704834
30326,30326,0.334234642949822,324,0,False,2,2.0680329663825794
30327,30327,0.328441091231258,325,0,False,2,2.175414174496452
30328,30328,0.328316318523005,326,0,False,2,2.1819098954735248
30373,30373,0.489460919470121,327,0,False,2,1.5317434368045706
30374,30374,0.489371997549997,328,0,False,2,1.5296643032527566
30375,30375,0.444985086624996,329,0,False,2,0.98512472694007
30376,30376,0.435088934213235,330,0,False,2,1.0056143190227715
30377,30377,0.434451522354991,331,0,False,2,1.0163080242237392
30378,30378,0.447173550484395,332,0,False,2,0.9384731062929307
30379,30379,0.447022356626662,333,0,False,2,0.9527009463930872
30380,30380,0.445512879669218,334,0,False,2,0.9558766709805945
30381,30381,0.44316531639916,335,0,False,2,0.9534992806369879
30382,30382,0.443383857282082,336,0,False,2,0.9556447307352606
30383,30383,0.368022826213394,337,0,False,2,1.5865131218756414
30384,30384,0.361305365990416,338,0,False,2,1.6245119236256576
30385,30385,0.350840846667226,339,0,False,2,1.6524803571730688
30386,30386,0.342065573434118,340,0,False,2,1.6665775757753654
30463,30463,0.348573868725253,341,0,False,1,3.7399204768068515
30464,30464,0.36293212151092,342,0,False,1,4.045198649499262
30465,30465,0.372504284002199,343,0,False,1,4.000712418461132
30466,30466,0.396529551541005,344,0,False,1,4.112672283160194
30467,30467,0.421196270069435,345,0,False,1,4.254962845450908
30468,30468,0.939087572778857,346,0,False,3,4.428756961680335
30469,30469,0.935577059344422,347,0,False,3,4.439178292016537
30470,30470,0.714522382956989,348,0,False,2,4.652010527131835
30471,30471,0.710203079534992,349,0,False,2,4.27864162221332
30472,30472,0.68731584736531,350,0,False,2,3.8501688867407653
30473,30473,0.64143240663467,351,0,False,2,3.7010910632525995
30474,30474,0.640480654264035,352,0,False,2,3.9496014173262233
30475,30475,0.63680139203331,353,0,False,2,3.9518916734816028
30476,30476,0.644385134652917,354,0,False,2,4.145659789819482
30563,30563,0.253045286504344,355,1,True,1,1.5642467262740671
30564,30564,0.255636770404218,356,1,True,1,1.5553411753573378
30565,30565,0.256941059860937,357,1,True,1,1.549562988670809
30566,30566,0.257394364312643,358,1,True,1,1.548845592667489
30567,30567,0.257408840939141,359,1,True,1,1.55180687138091
30568,30568,0.25815378072175,360,1,True,1,1.5506972856400665
30569,30569,0.259594352347036,361,1,True,1,1.5401690572127205
30570,30570,0.258304865205528,362,1,True,1,1.5658290305609235
30571,30571,0.262949520396577,363,1,True,1,1.5371331415132203
30572,30572,0.265101472982536,364,1,True,1,1.554886195715419
30573,30573,0.271016328409277,365,1,True,1,1.5477109118419063
30574,30574,0.273692113481276,366,1,True,1,1.5998514286541017
30575,30575,0.27704193890919,367,1,True,1,1.5979877428593008
30576,30576,0.288547434809795,368,1,True,1,1.5110642715219165
30577,30577,0.295771469982813,369,1,True,1,1.9709939097731994
30578,30578,0.303318572679197,370,1,True,1,1.9529056534027367
30579,30579,0.307189255967632,371,1,True,1,1.9543364073222758
30580,30580,0.313441390060331,372,1,True,1,1.9402133778049049
30581,30581,0.318615601927566,373,1,True,1,1.9067748388555759
30879,30879,0.314581837335884,374,0,False,1,2.915620409114848
30880,30880,0.315884577529168,375,0,False,1,2.910973900741828
30881,30881,0.370920456949926,376,0,False,1,3.963962552017829
30882,30882,0.417988596724544,377,0,False,1,4.175213859593317
30883,30883,0.954937376437807,378,0,False,3,3.0590881191075923
30990,30990,0.257428007253191,379,0,False,1,1.9461302337948654
30991,30991,0.263621554872843,380,1,True,1,2.298929141067853
30992,30992,0.765300390371564,381,1,True,3,2.9323873614782148
30993,30993,0.811555261661713,382,1,True,3,2.932662698629949
30994,30994,0.811555261661713,383,1,True,3,2.9328138643601736
30995,30995,0.811555261661713,384,1,True,3,2.9317611043174483
30996,30996,0.811555261661713,385,1,True,3,2.931556195927151
30997,30997,0.811555261661713,386,1,True,3,2.9313945104429244
30998,30998,0.307090184230308,387,1,True,1,1.4078323224047482
30999,30999,0.292055118956994,388,1,True,1,1.5000958045631096
31000,31000,0.286703845208613,389,1,True,1,1.492554740195534
31001,31001,0.279829010623236,390,1,True,1,1.498576588059267
31002,31002,0.273482119182515,391,1,True,1,1.5049172025430952
31003,31003,0.264293488270701,392,1,True,1,1.527824882731132
31040,31040,0.35860010586126,393,0,False,1,2.288057506653472
31041,31041,0.354145581134649,394,0,False,1,2.3151379961911847
31042,31042,0.344108321675627,395,0,False,1,2.2897957738353116
31043,31043,0.332220550961263,396,0,False,1,2.303172924915435
31044,31044,0.32186531209221,397,0,False,1,1.764513717889992
31045,31045,0.257036296829897,398,0,False,1,2.1040446569879983
31119,31119,0.411977573361025,399,0,False,1,1.461576045013585
31120,31120,0.41422184751914,400,0,False,1,1.4679909318995557
31121,31121,0.418222668719702,401,0,False,1,1.4732070805597874
31122,31122,0.420339610734922,402,0,False,1,1.4773017603472263
31123,31123,0.430154976329948,403,0,False,1,1.4902754918585754
31124,31124,0.441478740658368,404,0,False,1,1.841151480027164
31125,31125,0.942904617735226,405,0,False,3,2.7974325962517965
31126,31126,0.9321175142982,406,0,False,3,2.7990846109734577
31127,31127,0.93181509588367,407,0,False,3,2.7989984627178597
31128,31128,0.447394083428299,408,0,False,2,4.0005118114281
31129,31129,0.438796282108176,409,0,False,2,3.99725948890963
31130,31130,0.437100090718275,410,0,False,2,3.9798647820993724
31131,31131,0.36383253794603,411,0,False,2,3.8984426100039395
31132,31132,0.361804922489149,412,0,False,2,3.895125481742078
31133,31133,0.359343878639526,413,0,False,2,3.892948696785689
31134,31134,0.346889385008548,414,0,False,1,3.202460494702066
31135,31135,0.342849402629623,415,0,False,1,3.2142697607000406
31136,31136,0.333571714272517,416,0,False,1,3.099384642124984
31137,31137,0.325691941611286,417,0,False,1,2.7516319630344905
31138,31138,0.307924640038951,418,0,False,1,2.57281312583383
31139,31139,0.29169317354407,419,0,False,1,2.331251371856762
31140,31140,0.260158825944677,420,0,False,1,2.3802348566736793
31141,31141,0.25365274077006,421,0,False,1,2.4103726947080957
31348,31348,0.341930949848946,422,0,False,2,2.2422869681929933
31436,31436,0.27961355412047,423,0,False,2,1.244461012475607
31465,31465,0.430974504870579,424,0,False,2,3.7175246131078272
31466,31466,0.429531825406816,425,0,False,2,3.7345970817606844
31467,31467,0.428421135941104,426,0,False,2,3.7407220045103338
31468,31468,0.4284190075116,427,0,False,2,3.7440868327776515
31469,31469,0.426989434745936,428,0,False,2,3.7477364544885843
31470,31470,0.426088404674097,429,0,False,2,3.7504251720992134
31471,31471,0.426592294063551,430,0,False,2,3.7515709725057254
31472,31472,0.42654000617225,431,0,False,2,3.7580993926621606
31473,31473,0.433149674277411,432,0,False,2,1.5602645480415078
31474,31474,0.449408938502044,433,0,False,2,1.452380771692454
31475,31475,0.474247879257729,434,0,False,2,1.8401633830874191
31476,31476,0.562637784123096,435,0,False,2,1.7553250070345208
31477,31477,0.577360714276782,436,0,False,2,1.8088350400775686
31478,31478,0.587901501775035,437,0,False,2,1.9609963652705367
31479,31479,0.59087927540405,438,0,False,2,1.9710346879083545
31480,31480,0.454037690583135,439,0,False,2,3.1124998297947206
31481,31481,0.452706566442081,440,0,False,2,3.1106717228794256
31482,31482,0.447848831078336,441,0,False,2,3.1112437626942056
31483,31483,0.440921734925204,442,0,False,2,4.064275100704862
31484,31484,0.441621920406128,443,0,False,2,4.06509290729028
31485,31485,0.441667646973548,444,0,False,2,4.059065531379418
31486,31486,0.442543137946228,445,0,False,2,4.050695763715787
31487,31487,0.443190817031471,446,0,False,2,4.050502271456179
31488,31488,0.443663454388134,447,0,False,2,4.029803327679057
31489,31489,0.442394785056304,448,0,False,2,4.034130228711911
31679,31679,0.250714132681468,449,1,True,1,1.2006286190787039
31680,31680,0.261399699688266,450,1,True,1,1.1427878994295648
