scenario,input_csv,n_original_samples,n_valid_samples,n_features,K,inertia,silhouette_score,calinski_harabasz_score,davies_bouldin_score,n_iter,converged,init,n_init,max_iter,random_state,runtime_seconds,runtime_scope,timestamp
PF,F:\CTH-MPDSD\Year 2-period 2\ACEX35\Codes\rf_demo\outputs_correlation\pf\pf_for_PCA.csv,4100,2144,7,5,241.8632454222543,0.32923832453715074,1291.1222510917787,1.1149586198601535,6,True,k-means++,50,500,42,9.215972199999669,start through the complete first metadata pass inside staging; excludes the final metadata rewrite and atomic final-directory publication,2026-07-24T01:39:46+02:00
