scenario,input_csv,n_original_samples,n_valid_samples,n_features,K,inertia,silhouette_score,calinski_harabasz_score,davies_bouldin_score,n_iter,converged,init,n_init,max_iter,random_state,runtime_seconds,runtime_scope,timestamp
TF,F:\CTH-MPDSD\Year 2-period 2\ACEX35\Codes\rf_demo\outputs_preprocessing_7vars_run1\MT_UPDATE_MS_HEV_v3_NORcleaned_tf_risk_gt_0_25\TF,13584,13584,7,4,37323.20054530681,0.27902660087698145,7005.883636292103,1.2696975190901099,7,True,k-means++,50,500,42,11.102013399999123,start through the complete first metadata pass inside staging; excludes the final metadata rewrite and atomic final-directory publication,2026-08-21T12:38:46+02:00
