cluster_id,sample_count,sample_percentage,distance_to_centroid_mean,distance_to_centroid_median,distance_to_centroid_std,distance_to_centroid_max
1,5183,38.15518256772673,1.2583486438163292,1.1325283645333155,0.46241096738796617,4.33584703949291
2,5722,42.12308598351001,1.7630973961421215,1.5133703902767297,0.7651000273945043,6.139198649603203
3,1032,7.597173144876325,1.6208918564947856,1.3029099859874393,0.6150145720913073,4.668167244519837
4,1647,12.124558303886927,1.2075076715194841,1.0165556352168996,0.9114977847798151,6.24685315392882
