N_TFlossR_2kiw,N_TFlossR_2ktw,N_TFlossR_2kmw,TFResident_lossR,TFDaynight_lossR,TFAB5k_NOR,TFABC_NOR
-0.152695113390105,-0.458680611727,-0.889312977099237,,0.0,0.510710184441041,0.0672973080664954
-0.152695113390105,-0.483697762042384,-0.882142857142857,0.0,0.0,0.509364492083841,0.0695851512218317
0.0,-0.483697762042384,-0.883959044368601,0.0,0.0,0.508231604870627,0.0716101072380798
0.0,-0.461948834989101,-0.887043189368771,0.0,0.0,0.508759054931321,0.0742012642786904
0.0,-0.45327042577913,-0.884745762711864,0.0,0.0,0.506257082698678,0.0741501847237883
-0.5183995739405,-0.45327042577913,-0.883959044368601,0.0,0.0,0.506073675404826,0.0775284538863003
-0.5183995739405,-0.45327042577913,-0.888524590163934,,0.0,0.505725233377662,0.0798662143223011
-0.5183995739405,-0.449532895154471,-0.893416927899687,,0.0,0.5052916426796,0.081916212336321
-0.5183995739405,-0.449532895154471,-0.898507462686567,,0.0,0.505467869291919,0.0844677548912513
-0.5183995739405,-0.437068278024968,-0.900584795321637,,0.0,0.505534140518417,0.0864065108193784
-0.5183995739405,-0.418189963104866,-0.904494382022472,,0.0,0.505474091457012,0.0882675130256475
-0.5183995739405,-0.425530458611046,-0.904891304347826,,0.0,0.505820523621943,0.0908990497148387
-0.5183995739405,-0.425530458611046,-0.906976744186046,,0.0,0.506004603032333,0.0935997400672603
-0.5183995739405,-0.39746169446539,-0.906474820143885,,,0.506907893428728,0.0975348258338424
-0.5183995739405,-0.376335216815869,-0.911363636363636,,,0.506755928739432,0.100260158300414
0.0,-0.684747729921951,-0.663636363636364,-0.912116040955631,-0.118761009982384,0.978467321493331,0.342257517506822
0.0,-0.687380944566169,-0.664499349804942,-0.934168365860763,-0.118761009982384,0.978636342440593,0.342137045873027
0.0,-0.687380944566169,-0.666666666666667,-0.932152506754728,-0.118761009982384,0.98019836983764,0.339196778122648
0.0,-0.687380944566169,-0.675099866844208,-0.947312588401697,-0.0697281782880297,0.986601380837471,0.387943047377679
0.0,-0.727292945829683,-0.679676985195155,-0.939822294022617,-0.198895027624309,0.99381216091071,0.378151192205738
0.0,-0.737801913027996,-0.689965397923875,-1.0,-0.198895027624309,0.999999949793629,0.367021384746818
1.0,1.0,1.0,-1.0,-1.0,1.0,0.370747100713952
,-1.0,-1.0,-1.0,-1.0,1.0,0.368697267542707
,1.0,1.0,-1.0,-1.0,1.0,0.372148721849136
,1.0,1.0,-1.0,-1.0,1.0,0.372649140563419
,1.0,1.0,-1.0,-1.0,1.0,0.308965360735858
,1.0,1.0,-1.0,-1.0,1.0,0.30701821558384
0.0,-0.293507359837919,-0.35,0.0,0.0,0.753131909426622,0.272192674502408
0.0,-0.293507359837919,-0.348189415041783,0.0,0.0,0.754339786592847,0.272080020397938
0.0,-0.293507359837919,-0.35,0.0,0.0,0.755792435310844,0.271963618887945
0.0,-0.293507359837919,-0.350974930362117,0.0,0.0,0.757314478144495,0.272034982874603
0.0,-0.300544968000132,-0.349162011173184,0.0,0.0,0.758194741061788,0.272623052154332
0.0,-0.300544968000132,-0.352112676056338,0.0,0.0,0.758886493907417,0.272689974037889
0.0,-0.300544968000132,-0.356940509915014,0.0,0.0,0.759484959197922,0.272853033843302
0.0,-0.300544968000132,-0.365921787709497,0.0,0.0,0.86519858043097,0.441078186039224
0.0,-0.300544968000132,-0.364640883977901,0.0,0.0,0.865505584778882,0.441064606375637
0.0,-0.300544968000132,-0.355113636363636,-0.0044247787610619,0.0,0.890233632177761,0.361814832214018
0.0,-0.300544968000132,-0.357142857142857,-0.0044247787610619,0.0,0.937966954856647,0.543069393132004
0.0,-0.307928293105072,-0.357142857142857,-0.0044247787610619,0.0,0.938112715785232,0.542850647306269
-1.0,-1.0,-1.0,,-0.975321888412017,0.999978015808242,0.0836787948205205
-1.0,-1.0,-1.0,,-0.975321888412017,0.999991893246453,0.0835157582278805
-1.0,-1.0,-1.0,,-0.975321888412017,1.0,0.0839799422085965
1.0,1.0,1.0,,-1.0,1.0,0.0841301967181811
-1.0,-1.0,-1.0,,-1.0,1.0,0.0841405399445125
-1.0,-1.0,-1.0,,-1.0,0.999999154973609,0.0843807219527164
-1.0,-1.0,-1.0,,-1.0,0.999999505127077,0.0843686954265931
-1.0,-1.0,-1.0,,-1.0,1.0,0.0846748496616263
1.0,1.0,1.0,,-1.0,1.0,0.0846818540838125
1.0,1.0,1.0,,-1.0,1.0,0.0848324084191522
-1.0,-1.0,-1.0,,-0.027843137254902,1.0,0.0852726695492139
-1.0,-1.0,-1.0,,0.0,0.999983598328746,0.0855627398088849
-1.0,-1.0,-1.0,,0.0,0.999965820317911,0.0860374279870867
-1.0,-1.0,-1.0,,0.0,0.9999498609517,0.0862344478748243
-1.0,-1.0,-1.0,,0.0,0.999924914933426,0.0875275466596367
-1.0,-1.0,-1.0,,0.0,0.999916315143349,0.0878940009820114
-1.0,-1.0,-1.0,,0.0,0.999909923525113,0.0880705397110252
-1.0,-1.0,-1.0,,0.0,0.999902621910959,0.0880614076589232
-1.0,-1.0,-1.0,,0.0,0.999881478791501,0.0895165792985127
-1.0,-1.0,-1.0,,0.0,0.999875450403601,0.0899261282376798
-1.0,-1.0,-1.0,,0.0,0.999869695417472,0.0903365117209655
-1.0,-1.0,-1.0,-1.0,0.0,0.999863241245037,0.0908546427369192
-1.0,-1.0,-1.0,-1.0,0.0,0.999867391179832,0.0904378402644657
1.0,1.0,1.0,-1.0,-1.0,1.0,0.15908169360791
1.0,1.0,1.0,-1.0,-1.0,1.0,0.158575762916911
1.0,1.0,1.0,-1.0,-1.0,1.0,0.157900577553564
1.0,1.0,1.0,-1.0,-1.0,1.0,0.153907443384205
1.0,1.0,1.0,-1.0,-1.0,1.0,0.156030837245888
1.0,1.0,1.0,-1.0,-1.0,1.0,0.154534610934395
1.0,1.0,1.0,-1.0,-1.0,1.0,0.152284787064281
1.0,1.0,1.0,-1.0,-1.0,1.0,0.153290444297127
1.0,1.0,1.0,-1.0,-1.0,1.0,0.151874840873116
,1.0,1.0,-1.0,-1.0,1.0,0.153038699999196
,1.0,1.0,-1.0,-1.0,1.0,0.152697658361405
,1.0,1.0,-1.0,-1.0,1.0,0.152318294291721
,-0.585490814345221,-0.658349328214971,-1.0,-1.0,1.0,0.152601514146064
,-0.545689759203425,-0.6484375,-1.0,-1.0,0.99884126265602,0.152511400799531
,-0.527230079275171,-0.641584158415842,-1.0,-1.0,0.99752878977895,0.152250050244095
,-0.503678800675716,-0.623481781376518,-1.0,-1.0,0.995717008117351,0.152370439550908
,-0.503678800675716,-0.621181262729124,-1.0,-1.0,0.993918033666452,0.152864188648023
,-0.481773798197674,-0.621457489878543,-1.0,-0.416666666666667,0.992643849304771,0.152865716353679
,-0.481773798197674,-0.624497991967871,-1.0,-0.416666666666667,0.991065207948946,0.153139804910515
,-0.481773798197674,-0.6187624750499,-0.729292929292929,-0.416666666666667,0.989528611611797,0.153856958739469
,-0.466394009119836,-0.6187624750499,-0.729292929292929,-0.416666666666667,0.988747928008059,0.153616285331853
,-0.43916383783208,-0.621782178217822,-0.474509803921569,-0.416666666666667,0.987219840615617,0.154051718358241
,-0.43916383783208,-0.619521912350598,-0.341346153846154,-0.416666666666667,0.985827953622398,0.154428244624795
,1.0,1.0,-1.0,-1.0,1.0,0.480601117940624
,1.0,1.0,-1.0,-1.0,1.0,0.479082148089318
,1.0,1.0,-1.0,-1.0,1.0,0.475781596151393
,1.0,1.0,-1.0,-1.0,1.0,0.473409429703552
,1.0,1.0,-1.0,-1.0,1.0,0.471101523861243
,1.0,1.0,-1.0,-1.0,1.0,0.470305645789289
,1.0,1.0,-1.0,-1.0,1.0,0.469250877523392
,1.0,1.0,-1.0,-1.0,1.0,0.468116704692316
,1.0,1.0,-1.0,-1.0,1.0,0.46735838665314
,1.0,1.0,-1.0,-1.0,1.0,0.46621967669231
,1.0,1.0,-1.0,-1.0,1.0,0.464484924280491
,1.0,1.0,,-1.0,1.0,0.463517631038613
,1.0,1.0,,-1.0,1.0,0.462480223757185
,-0.491986528728219,-0.858585858585859,,0.0,1.0,0.463732527355844
,-0.491986528728219,-0.851063829787234,,0.0,0.999337672389142,0.463277609015086
,1.0,1.0,,-1.0,1.0,0.0228194397337938
,1.0,1.0,,-1.0,1.0,0.0243476215620887
,1.0,1.0,,-1.0,1.0,0.0256194102095959
,1.0,1.0,,-1.0,1.0,0.0262509611423662
,1.0,1.0,-1.0,-1.0,1.0,0.0266663349374842
,1.0,1.0,-1.0,-1.0,1.0,0.0282191496059921
,1.0,1.0,-1.0,-1.0,1.0,0.0293528912247082
,1.0,1.0,-1.0,-1.0,1.0,0.0304388946191148
,1.0,1.0,-1.0,-1.0,1.0,0.0325118130221808
-1.0,-0.70759550373206,-0.918032786885246,,,0.992036064317944,0.285966031681011
-1.0,-0.70759550373206,-0.933333333333333,,,0.993224701814487,0.286137004734442
-1.0,-0.70759550373206,-0.933333333333333,,,0.994403607985006,0.286468373241429
-1.0,-0.70759550373206,-0.933333333333333,,,0.99556838652776,0.286822886162254
-1.0,-0.70759550373206,-0.933333333333333,,,0.996535447979904,0.287288335116362
-1.0,-0.670640643582793,-0.918032786885246,,,0.932647166006421,0.0555391552397031
-1.0,-0.688215849850068,-0.918032786885246,,,0.936434450219359,0.0554826156658851
-1.0,-0.688215849850068,-0.918032786885246,,,0.940027432728129,0.0555271220507892
-1.0,-0.688215849850068,-0.918032786885246,,,0.945345349960287,0.0554693144558246
-1.0,-0.688215849850068,-0.918032786885246,,,0.953505014314526,0.0553872944334832
-1.0,-0.688215849850068,-0.918032786885246,,,0.964668325702999,0.0553453589770963
-1.0,-0.697198174463366,-0.918032786885246,,,0.979573261589073,0.0553259611921502
-1.0,-0.697198174463366,-0.918032786885246,,,0.991821350874154,0.0556839284170989
-1.0,-0.70759550373206,-0.918032786885246,,,0.999640352476536,0.0561056093254464
-1.0,-0.670640643582793,-0.918032786885246,,,0.982632191865808,0.228108410770581
-1.0,-0.688215849850068,-0.918032786885246,,,0.983112356530945,0.228043117567165
-1.0,-0.688215849850068,-0.918032786885246,,,0.983530287860774,0.228136324199801
-1.0,-0.688215849850068,-0.918032786885246,,,0.984259483705282,0.228073186855326
-1.0,-0.688215849850068,-0.918032786885246,,,0.985636323967069,0.227951736381272
-1.0,-0.688215849850068,-0.918032786885246,,,0.987075726431798,0.228223736721294
-1.0,-0.697198174463366,-0.918032786885246,,,0.988519125594897,0.228546428786636
-1.0,-0.70759550373206,-0.918032786885246,,,0.990035439589629,0.228876629371052
-1.0,-0.73405815722872,-0.620833333333333,0.0,-0.275932759327593,0.238845680067962,0.0692410431289475
-1.0,-0.73405815722872,-0.609442060085837,0.0,-0.275932759327593,0.228926223031539,0.0684106241070584
-1.0,-0.73405815722872,-0.604347826086956,0.0,-0.275932759327593,0.219849423862719,0.0677187050465584
-1.0,-0.73405815722872,-0.607758620689655,0.0,-0.275932759327593,0.922815304127703,0.428096681726643
-1.0,-0.729781994515865,-0.602620087336245,0.0,-0.275932759327593,0.922566212658637,0.426678506904946
-1.0,-0.729781994515865,-0.578703703703704,0.0,-0.083073727933541,0.916710588278898,0.397634664915736
-1.0,-0.716443064428886,-0.558823529411765,0.0,-0.083073727933541,0.915563544325403,0.398585286147823
-1.0,-0.716443064428886,-0.55,0.0,-0.083073727933541,0.915346399159897,0.39734987092186
-1.0,-1.0,-1.0,,-0.590163934426229,0.999936346186026,0.0884459290834247
-1.0,-1.0,-1.0,,-0.766355140186916,0.999937981879939,0.0861963762774596
-1.0,-1.0,-1.0,,-0.766355140186916,0.999944809279113,0.0840105042443519
-1.0,-1.0,-1.0,,-0.766355140186916,0.999956066453935,0.0815194008875436
-1.0,-1.0,-1.0,,-0.766355140186916,0.999969895510173,0.0791445411451641
-1.0,-1.0,-1.0,,-0.766355140186916,0.99998634133813,0.076951275343223
-1.0,-1.0,-1.0,,-0.766355140186916,1.0,0.0755568371009561
1.0,1.0,1.0,,-1.0,1.0,0.0739407323208546
1.0,1.0,1.0,,-1.0,1.0,0.0724964180632627
1.0,1.0,1.0,,-1.0,1.0,0.0710980120670784
1.0,1.0,1.0,,-1.0,1.0,0.069764377849201
1.0,1.0,1.0,,-1.0,1.0,0.068887748383904
1.0,1.0,1.0,,-1.0,1.0,0.0675696725670846
1.0,1.0,1.0,,-1.0,1.0,0.0667802608385079
1.0,1.0,1.0,,-1.0,1.0,0.0649708759585319
1.0,1.0,1.0,,-1.0,1.0,0.0644686688764695
1.0,1.0,1.0,,-1.0,1.0,0.063451422808409
1.0,1.0,1.0,,-1.0,1.0,0.0628061835199395
1.0,1.0,1.0,,-1.0,1.0,0.0624602630474573
1.0,1.0,1.0,,-1.0,1.0,0.0617507381649512
1.0,1.0,1.0,,-1.0,1.0,0.0614738406611013
0.0,-0.495673968710641,-0.517241379310345,,-1.0,1.0,0.0610695843645983
0.0,-0.495673968710641,-0.511945392491468,,-1.0,0.997108360533632,0.0607512940431576
0.0,-0.495673968710641,-0.47972972972973,,-1.0,0.99436663028019,0.0602143276453309
0.0,-0.495673968710641,-0.474747474747475,,-1.0,0.99065872561173,0.0601019790171796
0.0,-0.495673968710641,-0.469387755102041,,-1.0,0.98826144323389,0.0596511736532435
0.0,-0.50344989529293,-0.464406779661017,,-1.0,0.984840848176781,0.0589871175915743
0.0,-0.526320508014714,-0.462837837837838,,-1.0,0.979886773444562,0.059282082014814
0.0,-0.515583245407303,-0.45,,-1.0,0.970363950172657,0.0856962748250953
0.0,-0.482759656631112,-0.421768707482993,,-1.0,0.955585870499557,0.0823007839867601
0.0,-0.471942444059779,-0.397212543554007,,-1.0,0.95045922727083,0.0815635650147061
0.0,-0.419760794897981,-0.393835616438356,,-1.0,0.94528933323294,0.0805825905794876
0.0,-0.439888954266877,-0.41747572815534,,-1.0,0.938975649216634,0.07996437634084
0.0,-0.398139948156636,-0.382445141065831,0.0,-0.908602150537634,0.93248408674279,0.0793707383592813
0.0,-0.412128926955737,-0.365384615384615,0.0,-0.908602150537634,0.925017384362199,0.0779450204543856
0.0,-0.375576736201352,-0.365930599369085,0.0,-0.908602150537634,0.914067825610771,0.0785477809450479
0.0,-0.36528593551926,-0.385756676557863,0.0,-0.254273504273504,0.907178819607151,0.0785150444010357
0.0,-0.348609165627886,-0.384393063583815,0.0,-0.254273504273504,0.900484118687466,0.0786618745183082
0.0,-0.319600544454166,-0.383098591549296,0.0,-0.254273504273504,0.894174733527763,0.0791053738332508
0.0,-0.30847219864005,-0.38375350140056,0.0,-0.0482758620689655,0.889093283114485,0.079674264989856
0.0,-0.299661406443523,-0.387186629526462,0.0,-0.0482758620689655,0.884865935095112,0.0793346581237602
0.0,-0.299661406443523,-0.379120879120879,0.0,-0.0440251572327044,0.87690510608492,0.0795996791750392
0.0,-0.301954879482076,-0.379501385041551,0.0,-0.0432255721031602,0.848653127536485,0.131580457364176
0.0,-0.293507359837919,-0.377049180327869,0.0,0.0,0.844740175721909,0.131726473573307
0.0,-0.293507359837919,-0.375342465753425,0.0,0.0,0.841206918852957,0.131931849828665
0.0,-0.293507359837919,-0.368131868131868,0.0,0.0,0.837742886218504,0.132133825510408
0.0,-0.300544968000132,-0.363387978142077,0.0,0.0,0.834070726992505,0.132392808931194
0.0,-0.300544968000132,-0.340974212034384,0.0,0.0,0.830197763724056,0.132962952039587
0.0,-0.28954926661981,-0.329446064139942,0.0,0.0,0.826694820906946,0.133612732795449
0.0,-0.298241169618535,-0.317647058823529,0.0,0.0,0.823294378005053,0.133769873367298
0.0,-0.305927925741102,-0.31044776119403,0.0,0.0,0.818768062316739,0.135221873004443
-0.869246867663828,-0.718963432701071,-0.423357664233577,,-1.0,0.999512084468546,0.130698189036944
-0.869246867663828,-0.718963432701071,-0.423357664233577,,-1.0,1.0,0.130782692805861
1.0,1.0,1.0,,-1.0,1.0,0.129759619557851
0.0,-0.655441828965043,-0.389705882352941,,-1.0,1.0,0.1285491253044
0.0,-0.645943464658185,-0.363636363636364,,,0.994023187355952,0.125449337327254
0.0,-0.6065084055049,-0.333333333333333,,,0.978718173357992,0.127709255641556
0.0,-0.6065084055049,-0.32824427480916,,,0.987765098465923,0.126682665540217
0.0,-0.6065084055049,-0.348837209302326,,,1.0,0.124142216870823
1.0,1.0,1.0,,,1.0,0.124711072471222
1.0,1.0,1.0,,,1.0,0.0931063942020325
0.0,-0.6065084055049,-0.336,,,1.0,0.0929140577136931
0.0,-0.6065084055049,-0.353846153846154,,,0.984965744980097,0.0929579639786427
0.0,-0.6065084055049,-0.360902255639098,,,0.973262279344765,0.0939212246394256
0.0,-0.6065084055049,-0.333333333333333,,,0.961591307534501,0.1195039321337
0.0,-0.622334698350491,-0.363636363636364,,,0.977883614480752,0.115083022112264
0.0,-0.655441828965043,-0.37593984962406,,-1.0,0.982891428789674,0.117082888313206
0.0,-0.655441828965043,-0.37593984962406,,-1.0,0.988949550729776,0.117025646644515
0.0,-0.682269082125863,-0.423357664233577,,-1.0,0.993382345321338,0.117784500638343
0.0,-0.682269082125863,-0.423357664233577,,-1.0,0.994415007943513,0.118862526762835
0.0,-0.718963432701071,-0.423357664233577,,-1.0,0.995930807128225,0.118853632122858
-0.5183995739405,-0.403139096147767,-0.884353741496599,0.0,,0.465360475256802,0.201209119995065
-0.5183995739405,-0.421006656924116,-0.888157894736842,0.0,,0.465356232889894,0.200986618123856
-0.5183995739405,-0.401016502694865,-0.889250814332248,0.0,,0.465572769146279,0.201307756929629
-0.5183995739405,-0.401016502694865,-0.892063492063492,0.0,,0.465725099775505,0.201501914589108
-0.5183995739405,-0.401016502694865,-0.896656534954407,,,0.465907410433962,0.201724808788837
-0.5183995739405,-0.401016502694865,-0.897280966767372,,,0.46611208850004,0.201977719478272
-0.5183995739405,-0.381873539141244,-0.897897897897898,,,0.466332571646552,0.202247928541339
-0.5183995739405,-0.400145425850365,-0.900293255131965,,,0.46656120258113,0.202543369770289
-0.5183995739405,-0.400145425850365,-0.900293255131965,,,0.466973862198604,0.203450251899662
-0.5183995739405,-0.400145425850365,-0.901734104046243,,,0.466861849417365,0.203008524768311
-0.5183995739405,-0.400145425850365,-0.903954802259887,,,0.467051004968265,0.203222763173388
-0.5183995739405,-0.386650375162962,-0.904761904761905,,,0.46731150273048,0.203594028226261
-0.5183995739405,-0.408940169925596,-0.906593406593407,,,0.467572593112478,0.203987288286963
-0.5183995739405,-0.408940169925596,-0.905149051490515,,,0.467847584261587,0.204421378521112
-0.5183995739405,-0.408940169925596,-0.905013192612137,,,0.468133905963678,0.204891796718005
-0.5183995739405,-0.408940169925596,-0.906493506493506,,,0.468428050266631,0.205393882451552
-0.5183995739405,-0.39746169446539,-0.903553299492386,,,0.468717855830662,0.205922053437358
-0.5183995739405,-0.39746169446539,-0.904645476772616,,,0.469024020993339,0.206471988341337
-0.5183995739405,-0.39746169446539,-0.90625,,,0.469340495578304,0.207045551769703
-0.5183995739405,-0.386610059318914,-0.907363420427553,,,0.4696727459248,0.207652150337457
-0.5183995739405,-0.376335216815869,-0.909302325581395,,,0.470021068021748,0.208288786908825
-0.5183995739405,-0.376335216815869,-0.910755148741419,,,0.470381143534034,0.208941091976151
-0.5183995739405,-0.376335216815869,-0.91156462585034,,,0.470754420531798,0.20962264709479
-0.5183995739405,-0.376335216815869,-0.914847161572052,,,0.471080238050364,0.210069370364743
1.0,1.0,1.0,-1.0,-1.0,1.0,0.0525467561140895
0.0,0.0,-0.0018382352941176,0.0,0.0,1.0,0.0528026946511012
1.0,1.0,1.0,-1.0,-1.0,1.0,0.330882369613815
1.0,1.0,1.0,-1.0,-1.0,1.0,0.330979152229675
1.0,1.0,1.0,-1.0,-1.0,1.0,0.330062542311822
-1.0,-0.724177297808013,-0.635179153094462,-0.384694401643554,-0.292894280762565,1.0,0.333841011796615
-1.0,-0.725276456115223,-0.62992125984252,-0.327344188658057,-0.292894280762565,0.99967849249107,0.333389143219737
-1.0,-0.731138336855811,-0.628787878787879,-0.24262492474413,-0.292894280762565,0.998606414268193,0.337724014252148
1.0,1.0,1.0,-1.0,-1.0,1.0,0.076509464862614
1.0,1.0,1.0,-1.0,-1.0,1.0,0.0770672207752512
1.0,1.0,1.0,-1.0,-1.0,1.0,0.0756860758106246
1.0,1.0,1.0,-1.0,-1.0,1.0,0.0745331167484179
,1.0,1.0,-1.0,-1.0,1.0,0.0734677472289649
,1.0,1.0,-1.0,-1.0,1.0,0.0728582905908965
,1.0,1.0,-1.0,-1.0,1.0,0.0725466296002681
,1.0,1.0,-1.0,-1.0,1.0,0.0715944111501593
,1.0,1.0,-1.0,-1.0,1.0,0.0712364985507335
,1.0,1.0,-1.0,-1.0,1.0,0.0708415915139625
,1.0,1.0,-1.0,-1.0,1.0,0.0704260019176123
,1.0,1.0,-1.0,-1.0,1.0,0.0700333474252363
,1.0,1.0,-1.0,-1.0,1.0,0.0698380394724019
,1.0,1.0,-1.0,-1.0,1.0,0.0692554230102257
-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.0682748236752144
-1.0,-1.0,-1.0,-1.0,-1.0,0.999998520403613,0.0681925943580645
1.0,1.0,1.0,-1.0,-1.0,1.0,0.0692045399224758
-1.0,-1.0,-1.0,-0.625,-1.0,0.999997459061622,0.0685692776494063
,-1.0,-1.0,-0.625,-1.0,0.999998290046265,0.0684802247226784
,-1.0,-1.0,-0.625,-1.0,1.0,0.0700999086988019
,1.0,1.0,-1.0,-1.0,1.0,0.0705711434169904
,1.0,1.0,-1.0,-1.0,1.0,0.0712406490934862
,1.0,1.0,-1.0,-1.0,1.0,0.0724290486601828
,1.0,1.0,-1.0,-1.0,1.0,0.0734893208559172
,1.0,1.0,-1.0,-1.0,1.0,0.073936509329021
,-0.706453368463468,-0.689453125,-0.625,0.0,1.0,0.0759582206915922
,1.0,1.0,-1.0,-1.0,1.0,0.0294494485839828
,1.0,1.0,-1.0,-1.0,1.0,0.0286331558136462
,1.0,1.0,-1.0,-1.0,1.0,0.0285440935047707
,1.0,1.0,-1.0,-1.0,1.0,0.0287469354300579
,-0.317621312247789,-0.295068714632175,0.0,0.0,0.961061421012249,0.0795902462614379
,-0.339630925586468,-0.292107404393816,0.0,0.0,0.966772121304341,0.0803950302696157
,-0.360722154929905,-0.294736842105263,0.0,0.0,0.971346434523593,0.0819376295258059
,-0.360722154929905,-0.293592862935929,0.0,0.0,0.97718243962497,0.0831691713503442
,-0.352219144893894,-0.297666934835076,0.0,0.0,0.979323447366588,0.0851739827080304
,1.0,1.0,-1.0,-1.0,1.0,0.0717005798887621
,1.0,1.0,-1.0,-1.0,1.0,0.072659021624821
0.0,-0.344692817009471,-0.380368098159509,0.0,-0.0482758620689655,0.640667393512137,0.0099404879547241
0.0,-0.344692817009471,-0.375757575757576,0.0,-0.0482758620689655,0.640398108688864,0.0091842020402605
0.0,-0.334794525650143,-0.385756676557863,0.0,-0.254273504273504,0.640053539303954,0.0082139155930391
0.0,-0.334794525650143,-0.383720930232558,0.0,-0.254273504273504,0.6396049017318,0.0072530919140434
0.0,-0.326084784685978,-0.382608695652174,0.0,-0.254273504273504,0.639104220474064,0.0063050412390609
0.0,-0.326084784685978,-0.384393063583815,0.0,-0.254273504273504,0.63864653343048,0.0053676528417306
0.0,-0.337538382921552,-0.384393063583815,0.0,-0.254273504273504,0.638140588533553,0.0044486184015616
0.0,-0.329121799967996,-0.385269121813031,0.0,-0.254273504273504,0.637449282503697,0.0035417850299149
0.0,-0.329121799967996,-0.384180790960452,0.0,-0.254273504273504,0.63657827204528,0.002645212219054
0.0,-0.329121799967996,-0.383098591549296,0.0,-0.254273504273504,0.6351084153996,0.0017512643141244
0.0,-0.329121799967996,-0.385269121813031,0.0,-0.254273504273504,0.634623279092032,0.0008690079139747
1.0,1.0,1.0,-1.0,-1.0,1.0,0.0111617665923757
1.0,1.0,1.0,-1.0,-1.0,1.0,0.0102411404269882
1.0,1.0,1.0,-1.0,-1.0,1.0,0.0091481529476327
1.0,1.0,1.0,-1.0,-1.0,1.0,0.0090361863558665
1.0,1.0,1.0,-1.0,-1.0,1.0,0.0096037773255842
1.0,1.0,1.0,-1.0,-1.0,1.0,0.0091780308727956
1.0,1.0,1.0,-1.0,-1.0,1.0,0.0088710760024093
1.0,1.0,1.0,-1.0,-1.0,1.0,0.0091705127395037
1.0,1.0,1.0,-1.0,-1.0,1.0,0.01039672398304
1.0,1.0,1.0,,,1.0,0.031504416009637
1.0,1.0,1.0,,,1.0,0.0310197889213507
1.0,1.0,1.0,,,1.0,0.0304534717916008
1.0,1.0,1.0,,,1.0,0.0299343876845023
1.0,1.0,1.0,,,1.0,0.0294806161772552
1.0,1.0,1.0,,,1.0,0.0289935492297368
1.0,1.0,1.0,,,1.0,0.0285569666894349
1.0,1.0,1.0,,,1.0,0.028170535818959
1.0,1.0,1.0,,,1.0,0.0278796122094725
1.0,1.0,1.0,,,1.0,0.0273539106681029
1.0,1.0,1.0,,,1.0,0.0271935726676888
1.0,1.0,1.0,,,1.0,0.0268549825919316
1.0,1.0,1.0,,,1.0,0.0265722128332297
1.0,1.0,1.0,,,1.0,0.0263180770448797
1.0,1.0,1.0,,,1.0,0.0263248140390992
1.0,1.0,1.0,,,1.0,0.026009490723982
1.0,1.0,1.0,,,1.0,0.0258455494621206
1.0,1.0,1.0,,,1.0,0.0257068302948445
1.0,1.0,1.0,,,1.0,0.0258001445781879
1.0,1.0,1.0,,,1.0,0.0257676050870253
