fid,MS_ID,TF_Index_Risk_equal,source_row_position,structural_null_count,had_structural_null,kmeans_cluster,distance_to_assigned_centroid
24856,24856,0.688227969027669,131,2,True,2,1.5475622153902375
24857,24857,0.688562095599028,132,2,True,2,1.5488826272140517
24858,24858,0.688893099098968,133,2,True,2,1.5502336008593682
24859,24859,0.689168269764026,134,2,True,2,1.551560573194869
24860,24860,0.669056283099505,135,2,True,3,1.423979175314775
24861,24861,0.672679223328697,136,2,True,3,1.4272829542714183
24862,24862,0.673332424522273,137,2,True,3,1.4305486055104775
24863,24863,0.674302453081508,138,2,True,3,1.4355877765821492
24864,24864,0.675787039798634,139,2,True,3,1.4438185145668694
24865,24865,0.677810332957569,140,2,True,3,1.4560448718217534
24866,24866,0.682014108060594,141,2,True,3,1.4740560509099037
24867,24867,0.684230322415628,142,2,True,3,1.4902856136187062
24868,24868,0.687372899087868,143,2,True,3,1.501309619833889
24869,24869,0.675936980908998,144,2,True,2,1.553188550897274
24870,24870,0.679016091028392,145,2,True,2,1.5536442285349548
24871,24871,0.679146896271284,146,2,True,2,1.5537838687357413
24872,24872,0.679374986489129,147,2,True,2,1.5544201079510287
24873,24873,0.679806570627384,148,2,True,2,1.5556381276117106
24874,24874,0.680258325662621,149,2,True,2,1.556241908198758
24875,24875,0.682211637454025,150,2,True,2,1.556784521606386
24876,24876,0.684425868480078,151,2,True,2,1.557394637155536
24983,24983,0.470210966172085,152,0,False,4,0.9145633562354186
24984,24984,0.465383009018629,153,0,False,4,0.9360881976192844
24985,24985,0.46179907868976,154,0,False,4,0.9558772665985485
24986,24986,0.623918661376125,155,0,False,2,1.8147385530869637
24987,24987,0.622160589729134,156,0,False,2,1.805463604444882
24988,24988,0.600859646222859,157,0,False,2,1.7599735333061883
24989,24989,0.594562118106913,158,0,False,2,1.767466553618452
24990,24990,0.592898985983981,159,0,False,2,1.76154562843889
24996,24996,0.756558829621873,160,1,True,2,2.0479226040870104
24997,24997,0.759730105293088,161,1,True,2,2.229551212930711
24998,24998,0.759742841843772,162,1,True,2,2.2426268861618004
24999,24999,0.759766584816205,163,1,True,2,2.2576311616031335
25000,25000,0.759798092258239,164,1,True,2,2.272035073879757
25001,25001,0.75983811336881,165,1,True,2,2.2854230708470964
25002,25002,0.759872977264033,166,1,True,2,2.293977726007255
25003,25003,0.762883031307945,167,1,True,1,2.3705386955603953
25004,25004,0.762883031307945,168,1,True,1,2.372161555160216
25005,25005,0.762883031307945,169,1,True,1,2.37379440139595
25006,25006,0.762883031307945,170,1,True,1,2.3754079332803637
25007,25007,0.762883031307945,171,1,True,1,2.3764984394771984
25008,25008,0.762883031307945,172,1,True,1,2.378182642486672
25009,25009,0.762883031307945,173,1,True,1,2.3792169113259996
25010,25010,0.762883031307945,174,1,True,1,2.381659665794685
25011,25011,0.762883031307945,175,1,True,1,2.3823554479357107
25012,25012,0.76300755624286,176,1,True,1,2.3837884161408662
25013,25013,0.76300755624286,177,1,True,1,2.3847137236913127
25014,25014,0.76300755624286,178,1,True,1,2.385215019878367
25015,25015,0.76300755624286,179,1,True,1,2.386254645701537
25016,25016,0.76300755624286,180,1,True,1,2.386664524572883
25017,25017,0.431826780913024,181,1,True,3,2.5223178155397448
25018,25018,0.432205676110838,182,1,True,3,2.5196707747620506
25019,25019,0.426150731059368,183,1,True,3,2.5170028522926198
25020,25020,0.424385706894938,184,1,True,3,2.5139843606792662
25021,25021,0.422876504200424,185,1,True,3,2.512039797098331
25022,25022,0.422447240762043,186,1,True,3,2.509317434569065
25023,25023,0.425646837333583,187,1,True,3,2.5056115338640343
25024,25024,0.417667740274253,188,1,True,3,2.5137752344704802
25025,25025,0.401396076751871,189,1,True,3,2.502166129955746
25026,25026,0.393133193102756,190,1,True,3,2.4999779017465045
25027,25027,0.380319641122454,191,1,True,3,2.496459802621533
25028,25028,0.384802739278125,192,1,True,3,2.4910093223541536
25029,25029,0.389743180071029,193,0,False,3,2.2616253826146555
25030,25030,0.385172127059012,194,0,False,3,2.2583142801888636
25031,25031,0.372692981925192,195,0,False,3,2.253716016059027
25032,25032,0.345839246180536,196,0,False,3,0.7089581976630649
25033,25033,0.338641751724086,197,0,False,3,0.7019896661457328
25034,25034,0.329500927570078,198,0,False,3,0.6970169975541832
25035,25035,0.313798559660426,199,0,False,3,0.45875127287712625
25036,25036,0.309805250047796,200,0,False,3,0.4503731111205921
25037,25037,0.302952862105482,201,0,False,3,0.44675573076282754
25038,25038,0.291310553374765,202,0,False,3,0.7672984959546293
25039,25039,0.283788699224156,203,0,False,3,0.7798365039867021
25040,25040,0.280630838840295,204,0,False,3,0.7820090094101275
25041,25041,0.27654330092674,205,0,False,3,0.7860070388797877
25042,25042,0.273800319578078,206,0,False,3,0.7900175960049506
25043,25043,0.266946287299638,207,0,False,3,0.802768134766431
25044,25044,0.260408255601785,208,0,False,3,0.8129368498694779
25045,25045,0.256791162726379,209,0,False,3,0.820030643295288
25046,25046,0.253606229564815,210,0,False,3,0.8355130860101071
25062,25062,0.657591484877664,211,1,True,2,2.2675059252730057
25063,25063,0.65773861732861,212,1,True,2,2.267424387377613
25064,25064,0.822477289895531,213,1,True,1,2.358190524043649
25065,25065,0.496668575115195,214,1,True,2,2.358076651075801
25066,25066,0.41637025739811,215,2,True,3,0.9234871322807273
25067,25067,0.399726245278201,216,2,True,3,0.9132538302834027
25068,25068,0.401645369800067,217,2,True,3,0.9277949146490214
25069,25069,0.409224269134538,218,2,True,3,0.933828525816509
25070,25070,0.75,219,2,True,3,2.953085235850623
25071,25071,0.75,220,2,True,3,2.9086093005568365
25072,25072,0.407084734250817,221,2,True,3,0.789735323723436
25073,25073,0.40520370419381,222,2,True,3,0.7429342648677467
25074,25074,0.402521094048873,223,2,True,3,0.7143279886762153
25075,25075,0.395401870157837,224,2,True,3,0.8298197943538189
25076,25076,0.407974764111476,225,2,True,3,0.8284430323613556
25077,25077,0.489506849588026,226,1,True,2,2.403372630142185
25078,25078,0.491256230236102,227,1,True,2,2.406537328824643
25079,25079,0.504894306332495,228,1,True,2,2.3946876783429443
25080,25080,0.505191351760261,229,1,True,2,2.3903276446953496
25081,25081,0.511731937437773,230,1,True,2,2.3911806954637846
25084,25084,0.382703152326907,231,1,True,4,1.4949231706541197
25085,25085,0.38620921615887,232,1,True,4,1.4940902895892874
25086,25086,0.383058838563785,233,1,True,4,1.497101943172388
25087,25087,0.383521324036021,234,1,True,4,1.4994860047111367
25088,25088,0.384291209133562,235,2,True,4,1.5025939977404106
25089,25089,0.384416534963783,236,2,True,4,1.5049397272667935
25090,25090,0.381355900244561,237,2,True,4,1.5074348106815936
25091,25091,0.384837760741535,238,2,True,4,1.5106046188343765
25092,25092,0.384998310501404,239,2,True,4,1.5181614540823767
25093,25093,0.38515035210016,240,2,True,4,1.514935999287922
25094,25094,0.385553435491725,241,2,True,4,1.5173894758981243
25095,25095,0.383505466827827,242,2,True,4,1.520775665359462
25096,25096,0.387599581893303,243,2,True,4,1.5246133473366723
25097,25097,0.387446790638269,244,2,True,4,1.527908087292766
25098,25098,0.387530099676389,245,2,True,4,1.5318541877186795
25099,25099,0.387897184951189,246,2,True,4,1.5364906941364802
25100,25100,0.38561636407372,247,2,True,4,1.5401581408801337
25101,25101,0.385931999422316,248,2,True,4,1.5450820327819303
25102,25102,0.386334299425704,249,2,True,4,1.5503395796789392
25103,25103,0.384862533814521,250,2,True,4,1.5557453681764468
25104,25104,0.383632364827113,251,2,True,4,1.5616252968970172
25105,25105,0.384038664358149,252,2,True,4,1.567512953912749
25106,25106,0.384347940984365,253,2,True,4,1.5734743427037121
25107,25107,0.385038995339053,254,2,True,4,1.5781933144291698
25117,25117,0.940350317395151,255,0,False,1,0.7810318395993945
25118,25118,0.25030637254902,256,0,False,3,0.969264243357463
25192,25192,0.939942957648641,257,0,False,1,2.015038698771141
25193,25193,0.931735734654172,258,0,False,1,2.0158363537947572
25194,25194,0.93869381442705,259,0,False,1,2.0082831982066103
25195,25195,0.719495186101806,260,0,False,2,1.0756574147886004
25196,25196,0.714629370935336,261,0,False,2,1.049038605159054
25197,25197,0.709112064028807,262,0,False,2,1.0757172546106037
25198,25198,0.841498648536905,263,0,False,1,0.671686453422102
25199,25199,0.841340206161237,264,0,False,1,0.6696926548061438
25200,25200,0.841340206161237,265,0,False,1,0.6746820725437406
25201,25201,0.841340206161237,266,0,False,1,0.6789800197169887
25202,25202,0.67467353949457,267,1,True,1,1.2366852494606748
25203,25203,0.67467353949457,268,1,True,1,1.2379997009730044
25204,25204,0.67467353949457,269,1,True,1,1.2386800068880548
25205,25205,0.67467353949457,270,1,True,1,1.2407925090014598
25206,25206,0.67118134363185,271,1,True,1,1.2415997343657281
25207,25207,0.67118134363185,272,1,True,1,1.2424987352936876
25208,25208,0.67467353949457,273,1,True,1,1.2434542481540978
25209,25209,0.67467353949457,274,1,True,1,1.2443658927345886
25210,25210,0.67467353949457,275,1,True,1,1.2448225496622687
25211,25211,0.67467353949457,276,1,True,1,1.2461973940910267
25212,25212,0.841340206161237,277,0,False,2,3.1760405793233675
25213,25213,0.841494906983945,278,0,False,2,3.176418799623546
25214,25214,0.841498648536905,279,0,False,1,0.7003468165574548
25215,25215,0.83005481912797,280,0,False,2,2.683756039756514
25216,25216,0.663251620492974,281,1,True,2,2.698411335601441
25217,25217,0.663256013724415,282,1,True,2,2.6896618145629017
25218,25218,0.67467353949457,283,1,True,1,1.243119445176685
25219,25219,0.67118134363185,284,1,True,1,1.2415903321382808
25220,25220,0.67118134363185,285,1,True,1,1.2389380935856504
25221,25221,0.67118134363185,286,1,True,1,1.2366391064114193
25222,25222,0.670958567445233,287,1,True,1,1.235688587222312
25223,25223,0.53011475072119,288,1,True,3,1.7704206955166415
25224,25224,0.708075166681314,289,1,True,1,1.381029772356899
25225,25225,0.708075166681314,290,1,True,1,1.3845532072926525
25226,25226,0.708075166681314,291,1,True,1,1.3849392695425788
25227,25227,0.708075166681314,292,1,True,1,1.384060468788144
25288,25288,0.312817479673528,293,1,True,3,0.6634648182007515
25289,25289,0.318483299717112,294,1,True,3,0.6815916122164662
25290,25290,0.324723029260361,295,1,True,3,0.6961631083579115
25291,25291,0.327237077451486,296,1,True,3,0.7154382625238199
25292,25292,0.327914455666927,297,1,True,3,0.7251024283203837
25293,25293,0.696110045387859,298,1,True,1,1.2405544434720888
25294,25294,0.696110045387859,299,1,True,1,1.2384340399298837
25519,25519,0.276568853272028,300,0,False,3,0.9294908017295481
25520,25520,0.275724143585755,301,0,False,3,0.934081106298027
25521,25521,0.286213987180567,302,0,False,3,1.0712092311622818
25522,25522,0.28581169258273,303,0,False,3,1.075878559650238
25523,25523,0.284237686498426,304,0,False,3,1.0805193597600156
25524,25524,0.284378168001147,305,0,False,3,1.0845014866600402
25525,25525,0.286304175209927,306,0,False,3,1.0889378213643903
25526,25526,0.284910927815795,307,0,False,3,1.093703547501005
25527,25527,0.284607319158055,308,0,False,3,1.0993174894825266
25528,25528,0.284145181295288,309,0,False,3,1.1065471056831457
25529,25529,0.284668203380623,310,0,False,3,1.1105533144981534
25619,25619,0.944235587077885,311,0,False,1,1.0424119869597324
25620,25620,0.934897944885415,312,0,False,1,1.048874734167538
25621,25621,0.934437983296021,313,0,False,1,1.0565740217168098
25622,25622,0.931328161997212,314,0,False,1,1.0573643493562275
25623,25623,0.940464490265365,315,0,False,1,1.0533610155535165
25624,25624,0.939992463469815,316,0,False,1,1.056363175413802
25625,25625,0.941100868484188,317,0,False,1,1.0585303372473382
25626,25626,0.941900196327277,318,0,False,1,1.0564162283345835
25627,25627,0.938912155401991,319,0,False,1,1.0477810966168135
25628,25628,0.75,320,2,True,3,2.8950476107588106
25629,25629,0.75,321,2,True,3,2.8953293281590704
25630,25630,0.75,322,2,True,3,2.895666184299932
25631,25631,0.75,323,2,True,3,2.895982186478156
25632,25632,0.75,324,2,True,3,2.896264100223845
25633,25633,0.75,325,2,True,3,2.8965725851680237
25634,25634,0.75,326,2,True,3,2.896854273495253
25635,25635,0.75,327,2,True,3,2.89710768583387
25636,25636,0.75,328,2,True,3,2.897300995634055
25637,25637,0.75,329,2,True,3,2.897655815947032
25638,25638,0.75,330,2,True,3,2.89776544640769
25639,25639,0.75,331,2,True,3,2.8979991223325525
25640,25640,0.75,332,2,True,3,2.8981965269171623
25641,25641,0.75,333,2,True,3,2.8983756908752816
25642,25642,0.75,334,2,True,3,2.8983709199790844
25643,25643,0.75,335,2,True,3,2.898595467543776
25644,25644,0.75,336,2,True,3,2.8987132199338905
25645,25645,0.75,337,2,True,3,2.8988133942085508
25646,25646,0.75,338,2,True,3,2.8987459542114284
25647,25647,0.75,339,2,True,3,2.8987694457826354
25648,25648,0.75,340,2,True,3,2.8987889170976064
25649,25649,0.75,341,2,True,3,2.8988029878838493
25650,25650,0.75,342,2,True,3,2.8988097910702626
25651,25651,0.75,343,2,True,3,2.898926713643678
25652,25652,0.75,344,2,True,3,2.898775169383892
25653,25653,0.75,345,2,True,3,2.898721305027421
25654,25654,0.75,346,2,True,3,2.898664285163564
25655,25655,0.75,347,2,True,3,2.89859970421355
25656,25656,0.75,348,2,True,3,2.8985285801751273
25657,25657,0.75,349,2,True,3,2.8984504044095663
25658,25658,0.75,350,2,True,3,2.8983688409538595
25659,25659,0.75,351,2,True,3,1.5712773597022165
25660,25660,0.74999719400088,352,2,True,3,1.5711061467128427
25661,25661,0.75,353,2,True,3,1.5710843044322444
25662,25662,0.75,354,2,True,3,2.8979893050971484
25663,25663,0.75,355,2,True,3,1.5703728704791597
25664,25664,0.748987146661546,356,2,True,3,1.5661113883329882
25665,25665,0.748013214782828,357,2,True,3,1.5619012087101671
25666,25666,0.747051351748542,358,2,True,3,1.5577464823230485
25667,25667,0.746130980196483,359,2,True,3,1.5536730654477502
25668,25668,0.74520733735235,360,2,True,3,1.5494251497277283
25669,25669,0.744371389540161,361,2,True,3,1.5453397630298529
25670,25670,0.74392748973183,362,2,True,3,1.5431560256124206
25671,25671,0.74364096315003,363,2,True,3,1.5417470799899289
25672,25672,0.743366848608334,364,2,True,3,1.5405810908842306
25679,25679,0.260908112006662,365,1,True,3,1.0503302346839054
25680,25680,0.260909396082833,366,1,True,3,1.0532544615570596
25681,25681,0.250321142964208,367,1,True,3,1.0556139806306528
25682,25682,0.25030980192852,368,1,True,3,1.0501867808269019
25683,25683,0.250304136253041,369,0,False,3,1.0457306861854063
25731,25731,0.847256112022233,370,0,False,1,0.638477239597858
25732,25732,0.894326583981085,371,0,False,1,0.6367648975792765
25733,25733,0.894317015654594,372,0,False,1,0.6261668509101587
25734,25734,0.902214870628039,373,0,False,1,0.6236361328039994
25735,25735,0.902214870628039,374,0,False,1,0.6236648721556338
25736,25736,0.929953782368112,375,0,False,1,0.6239626697941882
25737,25737,0.929702511764333,376,0,False,1,0.6184506173875827
25738,25738,0.935146907360696,377,0,False,1,0.6194497977811376
25739,25739,0.939815433705245,378,0,False,1,0.6163728981206489
25740,25740,0.940620634026938,379,0,False,1,0.6146553617716275
25741,25741,0.941608543013757,380,0,False,1,0.6110196266142045
25742,25742,0.941921801822234,381,0,False,1,0.6107262928140635
25743,25743,0.943307907531977,382,0,False,1,0.6107355303447785
25744,25744,0.944153309613193,383,0,False,1,0.610782386957827
25770,25770,0.495129164248725,384,2,True,2,1.5955121416922666
25771,25771,0.628005802968478,385,2,True,1,3.1065504388313285
25772,25772,0.666419823818717,386,1,True,1,2.125037381807455
25773,25773,0.666192879096111,387,1,True,1,2.1299944996267555
25774,25774,0.658009792403861,388,1,True,1,2.1364624233981147
25775,25775,0.661648105114822,389,1,True,1,2.151337240336709
25776,25776,0.673263978903055,390,1,True,1,2.1542190968461576
25777,25777,0.676054963948749,391,1,True,1,2.1629707350795657
25778,25778,0.676054963948749,392,1,True,1,2.1703410936749963
25779,25779,0.676054963948749,393,1,True,1,2.1780981599316185
25780,25780,0.676054963948749,394,1,True,1,2.1890186277435313
25781,25781,0.679112025541895,395,1,True,1,2.2011245924297294
25782,25782,0.68018675258326,396,1,True,1,2.2467457690904697
25783,25783,0.691407238310506,397,1,True,1,2.2552611346791327
25784,25784,0.691407238310506,398,1,True,1,2.268482948209946
26074,26074,0.907754563111601,399,0,False,1,0.8510279937008706
26075,26075,0.907754563111601,400,0,False,1,0.8541347158002559
26076,26076,0.907754563111601,401,0,False,1,0.8593314075651516
26077,26077,0.905028023211578,402,0,False,1,0.8664748615842965
26078,26078,0.85982950948044,403,0,False,2,2.9748620196594446
26079,26079,0.85948873772156,404,0,False,2,2.979829334199628
26080,26080,0.859452953907428,405,0,False,2,2.9866837844963112
26081,26081,0.859403074719772,406,0,False,2,2.9955597409143215
26082,26082,0.840099175580192,407,0,False,3,3.0512336289588307
26083,26083,0.819742343772097,408,0,False,3,3.0528768738134415
26084,26084,0.816763398245626,409,0,False,3,3.056962494207539
26085,26085,0.811632656353482,410,0,False,3,3.0569045084760544
26086,26086,0.762507955269812,411,1,True,3,3.061199029121575
26087,26087,0.748993041153816,412,2,True,3,1.5868241480625953
26088,26088,0.748918629529169,413,2,True,3,1.5892411802251067
26089,26089,0.748832807122799,414,2,True,3,1.5935928952717162
26090,26090,0.748498243785949,415,2,True,3,1.6058632450401453
26091,26091,0.748280781478877,416,2,True,3,1.6123709354223748
26092,26092,0.5,417,3,True,4,1.5523876500016986
26155,26155,0.73380196224559,418,2,True,3,1.5067658552869434
26156,26156,0.734918974399323,419,2,True,3,1.508983406714741
26157,26157,0.735766543348698,420,2,True,3,1.5110037687360016
26158,26158,0.736587420122796,421,2,True,3,1.5129984304845072
26159,26159,0.737398300263033,422,2,True,3,1.5150248774204602
26160,26160,0.738198413169432,423,2,True,3,1.5170617101646797
26161,26161,0.738976755472901,424,2,True,3,1.5191074007506065
26162,26162,0.739744899271866,425,2,True,3,1.5211660266838976
26163,26163,0.740501263587844,426,2,True,3,1.5232438656428797
26164,26164,0.741236824588711,427,2,True,3,1.525330869633253
26165,26165,0.741959511276728,428,2,True,3,1.5274305728428728
26166,26166,0.742654397215246,429,2,True,3,1.5295421747565194
26167,26167,0.743308916505608,430,2,True,3,1.531590128866708
26168,26168,0.74367946600045,431,2,True,3,1.5327924055079885
26169,26169,0.744006995661762,432,2,True,3,1.5338602133427865
26170,26170,0.744332337300916,433,2,True,3,1.5349391037342628
26171,26171,0.74465471673461,434,2,True,3,1.5360221167200596
26172,26172,0.744968719041999,435,2,True,3,1.5371055625748395
26173,26173,0.745279788503219,436,2,True,3,1.5381935063811258
26174,26174,0.745586079281534,437,2,True,3,1.5392870434213648
26175,26175,0.745892482769599,438,2,True,3,1.5404153072389053
26176,26176,0.746194752476304,439,2,True,3,1.5415441240705288
26177,26177,0.746492746013717,440,2,True,3,1.5426715112473128
26178,26178,0.746787128155886,441,2,True,3,1.543801101738684
26179,26179,0.747078260499782,442,2,True,3,1.544934247086109
26180,26180,0.747366195974364,443,2,True,3,1.546075860035038
26181,26181,0.74765018033878,444,2,True,3,1.5472181859160146
26182,26182,0.747926595482659,445,2,True,3,1.548366141407808
26183,26183,0.74819883245867,446,2,True,3,1.5495157918149232
26184,26184,0.748467364771959,447,2,True,3,1.5506672042938645
26185,26185,0.748731668683199,448,2,True,3,1.5518182982744397
26186,26186,0.748992247475762,449,2,True,3,1.5529719093523375
26187,26187,0.749248889000126,450,2,True,3,1.5541325979469642
26188,26188,0.749502402558486,451,2,True,3,1.5552954775937582
26189,26189,0.74975259225201,452,2,True,3,1.556464975691437
26190,26190,0.75,453,2,True,3,1.5576438026051342
26191,26191,0.75,454,2,True,3,2.8910402526316683
26192,26192,0.75,455,2,True,3,2.8911730476677238
26193,26193,0.75,456,2,True,3,1.5583831905667682
