scenario,input_csv,n_original_samples,n_valid_samples,n_features,K,inertia,silhouette_score,calinski_harabasz_score,davies_bouldin_score,n_iter,converged,init,n_init,max_iter,random_state,runtime_seconds,runtime_scope,timestamp
TF,F:\CTH-MPDSD\Year 2-period 2\ACEX35\Codes\rf_demo\outputs_preprocessing\MT_UPDATE_MS_HEV_v3_NORcleaned_tf_risk_gt_0_25\TF,13584,13584,6,4,34204.824437279305,0.2973298924815659,6259.575889360432,1.3184972583465817,13,True,k-means++,50,500,42,9.934460000004037,start through the complete first metadata pass inside staging; excludes the final metadata rewrite and atomic final-directory publication,2026-07-28T17:44:08+02:00
