fid,MS_ID,TF_Index_Risk_equal,source_row_position,structural_null_count,had_structural_null,N_TFlossR_2kiw,N_TFlossR_2kmw,TFResident_lossR,TFDaynight_lossR,TFAB5k_NOR,TFABC_NOR,kmeans_cluster,distance_to_assigned_centroid
26465,26465,0.331309737684606,665,0,False,0.0,-0.0666666666666667,-0.669354838709677,-0.249216300940439,0.79170101101943,0.5147968481558,2,2.716549285594821
26466,26466,0.331223821085578,666,0,False,0.0,-0.0666666666666667,-0.669354838709677,-0.249216300940439,0.791542968664608,0.514864603914933,2,2.7171082070637995
26467,26467,0.33113978272143,667,0,False,0.0,-0.0666666666666667,-0.669354838709677,-0.249216300940439,0.791389688091055,0.514927600129791,2,2.7176316426147475
26468,26468,0.305599609242061,668,0,False,0.0,-0.0666666666666667,-0.185714285714286,-0.249216300940439,0.791236166255518,0.514991791184204,2,2.5376897893941885
26469,26469,0.305515754774532,669,0,False,0.0,-0.0666666666666667,-0.185714285714286,-0.249216300940439,0.79108344497765,0.515051475845148,2,2.5382258650142573
26470,26470,0.305428846582193,670,0,False,0.0,-0.0666666666666667,-0.185714285714286,-0.249216300940439,0.790925937533284,0.515137531019309,2,2.5389601987056603
26471,26471,0.305347824511386,671,0,False,0.0,-0.0666666666666667,-0.185714285714286,-0.249216300940439,0.790779734129419,0.515212573336375,2,2.53960615687983
26472,26472,0.301113904324525,672,0,False,0.0,-0.0666666666666667,-0.185714285714286,-0.249216300940439,0.790638825394064,0.515288219970001,2,2.540253423847666
26473,26473,0.301039699546703,673,0,False,0.0,-0.0666666666666667,-0.185714285714286,-0.249216300940439,0.790505766321044,0.515361999567453,2,2.5408821104485924
26474,26474,0.300969573841918,674,0,False,0.0,-0.0666666666666667,-0.185714285714286,-0.249216300940439,0.790380397827472,0.515432327371937,2,2.541480568382646
26475,26475,0.300902890174392,675,0,False,0.0,-0.0666666666666667,-0.185714285714286,-0.249216300940439,0.790261147717524,0.515496819108145,2,2.542032108354466
26476,26476,0.300838067178388,676,0,False,0.0,-0.0666666666666667,-0.185714285714286,-0.249216300940439,0.790144842839347,0.515574544142843,2,2.5426798673718376
26477,26477,0.300781721549728,677,0,False,0.0,-0.0666666666666667,-0.185714285714286,-0.249216300940439,0.790044573448264,0.515617267664694,2,2.5430585870381655
26478,26478,0.300947329776564,678,0,False,0.0,-0.0666666666666667,-0.185714285714286,-0.249216300940439,0.788420732042321,0.331321770537302,2,1.4397711830743072
26479,26479,0.300986166193857,679,0,False,0.0,-0.0666666666666667,-0.185714285714286,-0.249216300940439,0.788492420900185,0.331138332473502,2,1.439049321894104
26480,26480,0.300980936074161,680,0,False,0.0,-0.0666666666666667,-0.185714285714286,-0.249216300940439,0.788473536549729,0.331042936769847,2,1.4387371544296994
26481,26481,0.300932747708755,681,0,False,0.0,-0.0666666666666667,-0.185714285714286,-0.249216300940439,0.788366782062884,0.331043045526421,2,1.438856715962759
26482,26482,0.300897933866633,682,0,False,0.0,-0.0666666666666667,-0.185714285714286,-0.249216300940439,0.788279426956296,0.330969667089974,2,1.4386982983522267
26636,26636,0.427345425195479,683,1,True,-0.5183995739405,-0.915367483296214,,0.0,0.660692391870055,0.12953520574977,3,1.2424760938874593
26637,26637,0.428913460983234,684,1,True,-0.5183995739405,-0.91647855530474,,0.0,0.660223987066071,0.128687607303384,3,1.2403873919863824
26638,26638,0.428450810366751,685,1,True,-0.5183995739405,-0.917241379310345,,0.0,0.659215651336416,0.128345968609059,3,1.2414953000546578
26639,26639,0.427594696366908,686,1,True,-0.5183995739405,-0.915690866510539,,0.0,0.658184998903021,0.128082931415941,3,1.2413843278110153
26640,26640,0.426661590843271,687,1,True,-0.5183995739405,-0.913669064748201,,0.0,0.657155114679595,0.127846862046265,3,1.2410809344158718
26641,26641,0.432964448455169,688,1,True,-0.5183995739405,-0.91304347826087,,0.0,0.656130554221635,0.127646008037138,3,1.2419223949014337
26642,26642,0.432181637572596,689,1,True,-0.5183995739405,-0.911764705882353,,0.0,0.655130318597484,0.127494754433829,3,1.2424895957432223
26643,26643,0.431671637327268,690,1,True,-0.5183995739405,-0.912060301507538,,0.0,0.654152165584421,0.127370691313133,3,1.2442422147740715
26644,26644,0.43104539471468,691,1,True,-0.5183995739405,-0.911688311688312,,0.0,0.653194040665739,0.127260177105874,3,1.2455553920861977
26645,26645,0.43021300901522,692,1,True,-0.5183995739405,-0.91005291005291,,0.0,0.652240853312557,0.127184567800309,3,1.2461439996345562
26646,26646,0.425804810467482,693,1,True,-0.5183995739405,-0.908108108108108,,0.0,0.651286398060337,0.127141001607322,3,1.2466773708198091
26647,26647,0.428613587944381,694,1,True,-0.5183995739405,-0.907608695652174,,0.0,0.650659570123587,0.127800452571231,3,1.2506081051373514
26648,26648,0.428028979258834,695,1,True,-0.5183995739405,-0.906077348066298,,0.0,0.650199338187477,0.127381433356846,3,1.2487081997533807
26649,26649,0.427310749536493,696,1,True,-0.5183995739405,-0.904761904761905,,0.0,0.649385149173776,0.127137839755977,3,1.2485164800075834
26650,26650,0.431111094163924,697,1,True,-0.5183995739405,-0.903682719546742,,0.0,0.648446371476891,0.127189860841319,3,1.250070751441475
26651,26651,0.430285302515685,698,1,True,-0.5183995739405,-0.901734104046243,,0.0,0.647521279976693,0.127283401335567,3,1.2511977067190807
26652,26652,0.429521363393587,699,1,True,-0.5183995739405,-0.9,,0.0,0.646625626324398,0.127416578883523,3,1.2525934323862116
26653,26653,0.426490019257308,700,1,True,-0.5183995739405,-0.899109792284866,,0.0,0.645746999673303,0.127568775804818,3,1.254614355426918
26654,26654,0.429021858337377,701,1,True,-0.5183995739405,-0.898203592814371,,0.0,0.644891913895165,0.127754357619216,3,1.256727097037682
26655,26655,0.427876586542626,702,1,True,-0.5183995739405,-0.89375,,0.0,0.644075115745682,0.127996922152479,3,1.2566588994168484
26656,26656,0.427143132126952,703,1,True,-0.5183995739405,-0.891373801916933,,0.0,0.64334964267592,0.128309550183309,3,1.2581011875608406
26657,26657,0.426830250957764,704,1,True,-0.5183995739405,-0.891373801916933,,0.0,0.642721200786438,0.128645200319637,3,1.261000526746774
26658,26658,0.423537980755144,705,0,False,-0.5183995739405,-0.888157894736842,0.0,0.0,0.642202210463018,0.129111992100506,3,1.2621469425000849
26659,26659,0.422979435657081,706,0,False,-0.5183995739405,-0.88628762541806,0.0,0.0,0.641749376559177,0.129419872216186,3,1.263331153208956
26660,26660,0.422996645879959,707,0,False,-0.5183995739405,-0.887788778877888,0.0,0.0,0.641309890244053,0.129747662548867,3,1.2667599700186816
26661,26661,0.422718498393726,708,0,False,-0.5183995739405,-0.887043189368771,0.0,0.0,0.641085493071086,0.130156673421925,3,1.2686220292391484
26662,26662,0.424024101269469,709,0,False,-0.5183995739405,-0.886666666666667,0.0,0.0,0.641073639881081,0.130651824023044,3,1.2706418344192958
26663,26663,0.424200892094301,710,0,False,-0.5183995739405,-0.888524590163934,0.0,0.0,0.641067623063274,0.131661115713382,3,1.2764371516795012
26664,26664,0.3377675636978,711,0,False,0.0,-0.888157894736842,0.0,0.0,0.641070248701628,0.132401387571321,3,1.2269993052836212
26762,26762,0.756635524459057,712,1,True,-1.0,-1.0,,-0.590163934426229,0.999982279482522,0.282325944098799,2,1.384709680315371
26763,26763,0.756641240662522,713,1,True,-1.0,-1.0,,-0.590163934426229,0.999983923547242,0.280449443762702,2,1.3829363722605172
26764,26764,0.749944096753857,714,2,True,-1.0,-1.0,,,0.999985211088643,0.279622588618539,2,1.5735384342169465
26765,26765,0.754789177217671,715,1,True,-1.0,-1.0,,-0.456521739130435,0.99998757240655,0.278654302809396,2,1.2790205223590791
26766,26766,0.754807804859227,716,1,True,-1.0,-1.0,,-0.456521739130435,0.999992531991932,0.276885476400387,2,1.2775890064719604
26767,26767,0.754836301004196,717,1,True,-1.0,-1.0,,-0.456521739130435,1.0,0.275293491637934,2,1.2764591724819214
26768,26768,0.762883031307945,718,1,True,1.0,1.0,,-1.0,1.0,0.274733831046708,1,2.754383630540985
26769,26769,0.764926920568644,719,1,True,1.0,1.0,,-1.0,1.0,0.275309413392121,1,2.7569796970907885
26770,26770,0.764986869158819,720,1,True,1.0,1.0,,-1.0,1.0,0.21354041336003,1,2.5195609011667472
26771,26771,0.76300755624286,721,1,True,1.0,1.0,,-1.0,1.0,0.212235685171108,1,2.5155279211864063
26772,26772,0.764986869158819,722,1,True,1.0,1.0,,-1.0,1.0,0.211936370768587,1,2.514608953434487
26773,26773,0.764986869158819,723,1,True,1.0,1.0,,-1.0,1.0,0.21137098825005,1,2.512879450718112
26774,26774,0.764986869158819,724,1,True,1.0,1.0,,-1.0,1.0,0.210580173205466,1,2.510474328364257
26775,26775,0.764986869158819,725,1,True,1.0,1.0,,-1.0,1.0,0.209050596192893,1,2.5058688110401817
26776,26776,0.764986869158819,726,1,True,1.0,1.0,,-1.0,1.0,0.207231769413716,1,2.5004724143760266
26777,26777,0.802614067112694,727,1,True,1.0,1.0,,-1.0,1.0,0.208442627334064,1,2.504055288081784
26778,26778,0.750189638207455,728,1,True,-1.0,-1.0,,-0.0072086503804565,1.0,0.208756852645462,2,1.6279981065473348
26779,26779,0.750178203920116,729,1,True,-1.0,-1.0,,-0.0072086503804565,0.999996699013063,0.251368060780284,2,1.5603737721670836
26780,26780,0.75017417308357,730,1,True,-1.0,-1.0,,-0.0072086503804565,0.999995545480487,0.250529533325573,2,1.560892731351148
26781,26781,0.750156370685402,731,1,True,-1.0,-1.0,,-0.0072086503804565,0.999990402133447,0.250183233420933,2,1.5611127994924794
26782,26782,0.750085044024075,732,1,True,-1.0,-1.0,,-0.0052166934189406,0.999984899623028,0.250275581673594,2,1.5640756285402668
26783,26783,0.749935589146995,733,1,True,-1.0,-1.0,,0.0,0.99998134281832,0.249853484280472,2,1.5723310189215471
26784,26784,0.74991800938593,734,1,True,-1.0,-1.0,,0.0,0.999976186313992,0.249783340906822,2,1.572373537244661
26785,26785,0.749901607601529,735,1,True,-1.0,-1.0,,0.0,0.999971336866737,0.249759074081905,2,1.572385671475818
26786,26786,0.749886956068127,736,1,True,-1.0,-1.0,,0.0,0.999966976675753,0.249590608604639,2,1.572495817859436
26787,26787,0.780253810984549,737,0,False,-1.0,-1.0,-1.0,0.0,0.999963106511639,0.248741903326675,2,2.347419112509619
26788,26788,0.780221582161884,738,0,False,-1.0,-1.0,-1.0,0.0,0.999953047243184,0.250382967322207,2,2.3466641950385116
26789,26789,0.783576780787299,739,0,False,-1.0,-1.0,-1.0,-0.0461716044632551,0.999955334016882,0.31172502571995,2,2.3356467053173984
26790,26790,0.782317974372556,740,0,False,-1.0,-1.0,-1.0,-0.0289855072463768,0.999784063595776,0.049904828187999,2,2.9635907357319793
26791,26791,0.784986441416288,741,0,False,-1.0,-1.0,-1.0,-0.0982175336485995,0.999858502340123,0.0454729260542486,2,2.941032046416654
26847,26847,0.527865662088236,742,0,False,-0.556859917445102,-0.891891891891892,-0.247985675917637,-0.940958164642375,0.712380583679202,0.0171833466517926,3,2.550352031949489
26848,26848,0.537630628871053,743,0,False,-0.556859917445102,-0.895454545454546,-0.237360754070266,-0.852383863080685,0.724700303133497,0.0204615225192524,3,2.331078470292429
26849,26849,0.597845463737086,744,0,False,-1.0,-0.895454545454546,-0.198919891989199,-0.852383863080685,0.672212955690061,0.0190229737758377,4,2.470265695552441
26850,26850,0.571990281594573,745,0,False,-1.0,-0.894495412844037,-0.170590505596295,-0.841327201051248,0.629958083675428,0.0175150743896871,4,2.3648198465459
26851,26851,0.55180631697169,746,0,False,-1.0,-0.89622641509434,-0.09250920998772,-0.841327201051248,0.563267668381271,0.0154282750515076,4,2.24849795295204
26852,26852,0.538510352736123,747,0,False,-1.0,-0.89622641509434,-0.0887666928515318,-0.841327201051248,0.502427886526544,0.0142953965873513,4,2.1880061988129027
26853,26853,0.532525939649905,748,0,False,-1.0,-0.894230769230769,-0.194931047335073,-0.841327201051248,0.465077141498149,0.0137166049134069,4,2.2069490351198446
27147,27147,0.334356125448365,749,0,False,0.0,-0.712534059945504,0.0,0.0,1.0,0.088282995102639,3,0.8110918020679572
27148,27148,0.334302492366285,750,0,False,0.0,-0.716397849462366,0.0,0.0,1.0,0.0897567660368069,3,0.8180747638474053
27192,27192,0.706666592411119,751,1,True,-1.0,-0.978723404255319,,0.0,0.997352573928538,0.137125391799001,3,1.6964308497693001
27193,27193,0.707298858636392,752,1,True,-1.0,-0.978947368421053,,0.0,0.99808125135519,0.137321995881462,3,1.6982000467185814
27194,27194,0.736335464140403,753,1,True,-1.0,-0.978947368421053,,-0.0219966159052453,0.998738474121772,0.137710323285405,3,1.6970438128062488
27195,27195,0.78614322155071,754,0,False,-1.0,-0.978947368421053,-1.0,-0.0219966159052453,0.999345681067299,0.138069142875018,2,2.558241404062394
27196,27196,0.786798270285817,755,0,False,-1.0,-0.97979797979798,-1.0,-0.0219966159052453,1.0,0.138375435694322,2,2.5576729862725744
27197,27197,0.863262936670879,756,0,False,1.0,1.0,-1.0,-1.0,1.0,0.138507675997729,1,0.6624077477248834
27198,27198,0.862318525633677,757,0,False,1.0,1.0,-1.0,-1.0,1.0,0.141038553735132,1,0.6711882013590198
27199,27199,0.862318525633677,758,0,False,1.0,1.0,-1.0,-1.0,1.0,0.141676679163305,1,0.6734962929305129
27200,27200,0.865971634538066,759,0,False,1.0,1.0,-1.0,-1.0,1.0,0.142096723698175,1,0.6750359057658366
27201,27201,0.865971634538066,760,0,False,1.0,1.0,-1.0,-1.0,1.0,0.142584108374905,1,0.6768423911650537
27202,27202,0.865971634538066,761,0,False,1.0,1.0,-1.0,-1.0,1.0,0.142936394716303,1,0.6781614520937406
27203,27203,0.877239029028592,762,0,False,1.0,1.0,-1.0,-1.0,1.0,0.143432428194999,1,0.6800375465563987
27204,27204,0.902353813299687,763,0,False,1.0,1.0,-1.0,-1.0,1.0,0.144007274006866,1,0.6822390146473714
27205,27205,0.88020308157881,764,0,False,-1.0,-1.0,-0.563829787234043,-1.0,1.0,0.146328658143288,2,2.260876124837092
27206,27206,0.88020308157881,765,0,False,-1.0,-1.0,-0.563829787234043,-1.0,1.0,0.146230303970245,2,2.261258754772022
27209,27209,0.325432721439106,766,0,False,0.0,-0.725617685305592,0.0,-0.135538954108858,0.507502037524878,0.25587105607792,2,1.9601188079396648
27210,27210,0.326389365683448,767,0,False,0.0,-0.742177722152691,0.0,-0.135538954108858,0.484126908995744,0.257579512235395,2,2.0275818286284544
27211,27211,0.295644417945139,768,0,False,0.0,-0.746913580246914,0.0,0.0,0.468990142944636,0.259092016859631,2,2.1968696765376183
27212,27212,0.296151561815504,769,0,False,0.0,-0.752126366950182,0.0,0.0,0.464394620699917,0.258947636612642,2,2.2100256909187026
27213,27213,0.305111310187843,770,0,False,0.0,-0.762295081967213,0.0,-0.129652605459057,0.454539750987147,0.258757096993223,2,2.1199677363961498
27214,27214,0.344073345410165,771,0,False,0.0,-0.775442477876106,0.0,-0.248124330117899,0.432708835873215,0.260011832731797,2,2.1214944695768527
27215,27215,0.348479122580741,772,0,False,0.0,-0.784957627118644,0.0,-0.248124330117899,0.406221242759504,0.263187302969217,2,2.205051249622411
27216,27216,0.348208412723947,773,0,False,0.0,-0.788981288981289,0.0,-0.248124330117899,0.396612886322173,0.264050646520396,2,2.2358384795556745
27253,27253,0.564882540581275,774,1,True,,-0.888888888888889,-0.95625,-0.131979695431472,0.983190477761068,0.059463853159353,3,2.6463377093135874
27254,27254,0.563200930203619,775,1,True,,-0.888888888888889,-0.925373134328358,-0.131979695431472,0.982729891525756,0.0591071351069955,3,2.5666007826399286
27255,27255,0.559023386272783,776,1,True,,-0.888888888888889,-0.859154929577465,-0.131979695431472,0.981862775946107,0.0588058173029611,3,2.396780593812028
27256,27256,0.558658069356498,777,1,True,,-0.888888888888889,-0.859154929577465,-0.131979695431472,0.98102415661208,0.058592438797584,3,2.3960825692874534
27257,27257,0.558378805883123,778,1,True,,-0.888888888888889,-0.859154929577465,-0.131979695431472,0.980378627783082,0.0584644549581369,3,2.395554188117278
27258,27258,0.558197895757824,779,1,True,,-0.888888888888889,-0.859154929577465,-0.131979695431472,0.979961242633219,0.0584091476319456,3,2.3952180210362406
27259,27259,0.551472362380464,780,1,True,,-0.888888888888889,-0.6875,-0.131979695431472,0.979701456725293,0.0581192616369957,3,1.965416174781101
27260,27260,0.551171892983762,781,1,True,,-0.888888888888889,-0.6875,-0.131979695431472,0.97901057850879,0.0580265159698607,3,1.9647429541039387
27261,27261,0.550992017633927,782,1,True,,-0.888888888888889,-0.6875,-0.131979695431472,0.978610618349416,0.0577622285341931,3,1.964321907576438
27262,27262,0.550666788624752,783,1,True,,-0.888888888888889,-0.6875,-0.131979695431472,0.97787797029855,0.0574117059759686,3,1.9635784741560194
27263,27263,0.546660140843601,784,1,True,,-0.888888888888889,-0.6875,0.0,0.976880136181449,0.0571084166564307,3,1.9560481297991126
27273,27273,0.870526030502879,785,0,False,1.0,1.0,-1.0,-1.0,1.0,0.0012785032602522,1,1.1128078913441881
27274,27274,0.870526030502879,786,0,False,1.0,1.0,-1.0,-1.0,1.0,0.0028150139012622,1,1.1017236982831917
27376,27376,0.421303819520021,787,0,False,0.0,-0.715633423180593,0.0,0.0,0.978940871853501,0.505662485887611,2,2.5751805000828543
27377,27377,0.420358731936473,788,0,False,0.0,-0.716778523489933,0.0,0.0,0.979193394591217,0.506390681923228,2,2.58044664848278
27378,27378,0.420650096609212,789,0,False,0.0,-0.716016150740242,0.0,0.0,0.979599751366267,0.505950948909676,2,2.5774929134671627
27379,27379,0.422893106157776,790,0,False,0.0,-0.715076071922545,0.0,0.0,0.980568727238094,0.504580302201271,2,2.5682407063232806
27380,27380,0.423063966275717,791,0,False,0.0,-0.705714285714286,0.0,0.0,0.981376191816662,0.505104883550415,2,2.571919791056468
27381,27381,0.414165560569744,792,0,False,0.0,-0.688073394495413,0.0,0.0,0.982274239785343,0.50511075840521,2,2.571892169659972
27382,27382,0.417897791049591,793,0,False,0.0,-0.66884176182708,-0.072375127420999,0.0,0.982964434138086,0.505964702294002,2,2.523469560517738
27383,27383,0.416530700233325,794,0,False,0.0,-0.64695652173913,-0.0836277974087161,0.0,0.983644073347525,0.506368863908923,2,2.519604175716723
27385,27385,0.404196541582463,795,0,False,0.0,-0.616122840690979,-0.0897597977243995,0.0,0.984859879594411,0.507611138439121,2,2.5261644296789507
27386,27386,0.441148703189562,796,0,False,0.0,-0.599597585513079,-0.0897597977243995,-0.106228874939643,0.985581617942977,0.507782259331524,2,2.4400765714571677
27387,27387,0.46634550890736,797,0,False,0.0,-0.591286307053942,-0.508910891089109,-0.106228874939643,0.986095731190031,0.508973558690139,2,2.4548622322340767
27388,27388,0.51588411333108,798,0,False,0.0,-0.589098532494759,-0.609004739336493,-0.416666666666667,0.986763797565048,0.509259267260324,2,2.448645645349345
27389,27389,0.516790762462479,799,0,False,0.0,-0.592050209205021,-0.609004739336493,-0.416666666666667,0.987232729510352,0.510512211537062,2,2.458084116718812
27390,27390,0.519783194982609,800,1,True,,-0.598765432098765,-0.609004739336493,-0.416666666666667,0.987688493730041,0.511185996334332,2,2.4629755252737606
27626,27626,0.765922830122342,801,1,True,1.0,1.0,,-1.0,1.0,0.0516891496175525,1,2.4026362823687957
27627,27627,0.764986869158819,802,1,True,1.0,1.0,,-1.0,1.0,0.0511268667834552,1,2.4036414027713535
27628,27628,0.764986869158819,803,1,True,1.0,1.0,,-1.0,1.0,0.0499905609757394,1,2.4057013519273776
27629,27629,0.764986869158819,804,1,True,-1.0,-1.0,,-1.0,1.0,0.0489084744050245,2,2.7651745306166178
27630,27630,0.763003052791825,805,1,True,-1.0,-1.0,,-1.0,0.9999981290043,0.0487041537795116,2,2.766362015427818
27631,27631,0.763002711596894,806,1,True,-1.0,-1.0,,-1.0,0.999998002744306,0.0482388311734946,2,2.7690707320541708
27632,27632,0.763003374841021,807,1,True,-1.0,-1.0,,-1.0,0.999998289013993,0.0478049260136566,2,2.771599638849232
27633,27633,0.763005244242625,808,1,True,-1.0,-1.0,,-1.0,0.999999060948606,0.0473988791419485,2,2.773968935511953
27634,27634,0.76300755624286,809,1,True,-1.0,-1.0,,-1.0,1.0,0.0471957159919831,2,2.7751555764596456
27635,27635,0.76300755624286,810,1,True,1.0,1.0,,-1.0,1.0,0.0469600776741757,1,2.411382389072872
27636,27636,0.76300755624286,811,1,True,1.0,1.0,,-1.0,1.0,0.0467775503353088,1,2.411733226937645
27637,27637,0.76300755624286,812,1,True,1.0,1.0,,-1.0,1.0,0.0466150508571348,1,2.4120463953514633
27638,27638,0.76300755624286,813,1,True,1.0,1.0,,-1.0,1.0,0.0465109460133505,1,2.4122474347460225
27639,27639,0.76300755624286,814,1,True,1.0,1.0,,-1.0,1.0,0.0464176388728593,1,2.4124278937362185
27640,27640,0.76300755624286,815,1,True,1.0,1.0,,-1.0,1.0,0.0463486051541694,1,2.4125615721831273
27641,27641,0.76300755624286,816,1,True,1.0,1.0,,-1.0,1.0,0.0463139465428464,1,2.4126287388113163
27642,27642,0.76300755624286,817,1,True,1.0,1.0,,-1.0,1.0,0.0463018461681066,1,2.412652197052577
27643,27643,0.76300755624286,818,1,True,1.0,1.0,,-1.0,1.0,0.0463393392372639,1,2.412579525595435
27644,27644,0.425866797941547,819,1,True,0.0,-0.481481481481481,,-1.0,1.0,0.0464336577376125,3,2.5219177924904383
27645,27645,0.424783093804439,820,1,True,0.0,-0.467857142857143,,-1.0,0.996409849745099,0.0465858154911549,3,2.518961162057403
27646,27646,0.421989325011778,821,1,True,0.0,-0.45583038869258,,-1.0,0.992850604807472,0.0467671550493498,3,2.516203539694503
27647,27647,0.422571688412681,822,1,True,0.0,-0.463917525773196,,-1.0,0.989414867630906,0.0469287488242083,3,2.51322196966497
27648,27648,0.422375071587854,823,1,True,0.0,-0.467576791808874,,-1.0,0.9858056028742,0.0471485452924343,3,2.5102648597711483
27649,27649,0.42317250609003,824,1,True,0.0,-0.469387755102041,,-1.0,0.982248938024222,0.0473947944005905,3,2.507446716875886
27650,27650,0.426005531873722,825,1,True,0.0,-0.462837837837838,,-1.0,0.978658184626781,0.0474338651722964,3,2.504837890759312
27651,27651,0.943127242320501,826,0,False,1.0,1.0,-1.0,-1.0,1.0,0.0947343506858392,1,0.6227812081225559
27652,27652,0.943301554882216,827,0,False,1.0,1.0,-1.0,-1.0,1.0,0.095747192431648,1,0.6211244171466584
27653,27653,0.948298093856733,828,0,False,1.0,1.0,-1.0,-1.0,1.0,0.0964141227632857,1,0.6200986111909051
27654,27654,0.949472887976037,829,0,False,1.0,1.0,-1.0,-1.0,1.0,0.0959474730883494,1,0.6208109135069346
27655,27655,0.950466451257372,830,0,False,1.0,1.0,-1.0,-1.0,1.0,0.0962501503131767,1,0.6203460029305541
27656,27656,0.950480562257664,831,0,False,1.0,1.0,-1.0,-1.0,1.0,0.0952001654177695,1,0.6220044637006225
27657,27657,0.950398407835694,832,0,False,1.0,1.0,-1.0,-1.0,1.0,0.0944635453898495,1,0.6232442996079383
27658,27658,0.945484023283147,833,0,False,1.0,1.0,-1.0,-1.0,1.0,0.0950281185998869,1,0.6222884267533834
27659,27659,0.945484023283147,834,0,False,1.0,1.0,-1.0,-1.0,1.0,0.0954931732999875,1,0.6215287548867096
27660,27660,0.945484023283147,835,0,False,1.0,1.0,-1.0,-1.0,1.0,0.0962964503576628,1,0.6202758297374871
27661,27661,0.945003253766652,836,0,False,1.0,1.0,-1.0,-1.0,1.0,0.0962967276528268,1,0.6202754102186463
27662,27662,0.945003253766652,837,0,False,1.0,1.0,-1.0,-1.0,1.0,0.0972504141950925,1,0.6188858756358675
27663,27663,0.944451072412309,838,0,False,1.0,1.0,-1.0,-1.0,1.0,0.0974733450255834,1,0.6185764702795129
27664,27664,0.777784405745642,839,1,True,,1.0,-1.0,-1.0,1.0,0.0975996475885669,1,1.202184271858111
27665,27665,0.568880322464473,840,1,True,,-0.62754303599374,-0.56545768566494,-0.292894280762565,1.0,0.09786262401926,3,1.753068483653886
27666,27666,0.564604477382066,841,1,True,,-0.627725856697819,-0.508401719421649,-0.292894280762565,0.99962584370838,0.0979629253167933,3,1.6278289592311594
27667,27667,0.568613388084621,842,1,True,,-0.62826420890937,-0.56545768566494,-0.292894280762565,0.99876057516111,0.098349355020678,3,1.75258762756142
27668,27668,0.762883031307945,843,1,True,1.0,1.0,,-1.0,1.0,0.138786809227882,1,2.3654601547537344
27669,27669,0.762883031307945,844,1,True,1.0,1.0,,-1.0,1.0,0.138840419177103,1,2.3655109565559855
27670,27670,0.762883031307945,845,1,True,1.0,1.0,,-1.0,1.0,0.138462207743445,1,2.3651544740886847
27671,27671,0.762883031307945,846,1,True,-1.0,-1.0,,-1.0,1.0,0.138379883859593,2,2.3168296826440242
27672,27672,0.761355332696148,847,1,True,-1.0,-1.0,,-1.0,0.999999816207622,0.138344890217001,2,2.3169713752582903
27673,27673,0.761355940044271,848,1,True,-1.0,-1.0,,-1.0,1.0,0.138330345793842,2,2.317030427608437
27674,27674,0.761355940044271,849,1,True,1.0,1.0,,-1.0,1.0,0.138370266873312,1,2.3650684907748714
27675,27675,0.783430404110321,850,0,False,1.0,1.0,-1.0,-1.0,1.0,0.138449850613979,1,0.6622142254282118
27676,27676,0.783430404110321,851,0,False,1.0,1.0,-1.0,-1.0,1.0,0.137085626054834,1,0.6577424102597802
27677,27677,0.814488987240307,852,0,False,-1.0,-1.0,-1.0,-1.0,1.0,0.139390288505453,2,2.895614174056977
27678,27678,0.814488987240307,853,0,False,-1.0,-1.0,-1.0,-1.0,1.0,0.136200561229472,2,2.905984357198915
27679,27679,0.801146310641721,854,0,False,-1.0,-0.945736434108527,-1.0,-0.362754607177498,1.0,0.141963627721704,2,2.3765434925190743
27680,27680,0.797896834164976,855,0,False,-1.0,-0.931398416886544,-1.0,-0.362754607177498,0.998500047492762,0.142366212618243,2,2.3707848905837965
27681,27681,0.788891479875277,856,0,False,-1.0,-0.884520884520885,-1.0,-0.362754607177498,0.996156875101728,0.144120581526932,2,2.3529490055305398
27682,27682,0.786195783392509,857,0,False,-1.0,-0.869249394673123,-1.0,-0.37488106565176,0.99431128276139,0.145952227173906,2,2.342219272593193
27716,27716,0.527967526090507,858,0,False,-1.0,-0.300762300762301,0.0,0.0,1.0,0.129215537105651,3,1.5391847453899818
27717,27717,0.517573703755315,859,0,False,-1.0,-0.290972222222222,0.0,0.0,0.992642876038462,0.126404285432829,3,1.5213398008392636
27718,27718,0.512913077713413,860,0,False,-1.0,-0.306068601583113,0.0,0.0,0.978542053189031,0.122496510102281,3,1.4854083079988383
27719,27719,0.515263615369752,861,0,False,-1.0,-0.302356020942408,-0.0100925147182506,0.0,0.972371788609509,0.120247551919244,3,1.469407143983504
27720,27720,0.509096030523416,862,0,False,-1.0,-0.298526585522101,-0.0023677979479084,0.0,0.964748725822197,0.118893317436083,3,1.4580975502518776
27721,27721,0.528982840101982,863,0,False,-1.0,-0.289126335637964,-0.0098522167487684,-0.194759535655058,0.957288331265903,0.115557948596351,3,1.480635892667695
27722,27722,0.482250469768413,864,0,False,-1.0,-0.276492082825822,-0.0159468438538206,0.0,0.944219965914444,0.113846914648386,3,1.4241683822435276
27723,27723,0.471827125998294,865,0,False,-1.0,-0.261437908496732,-0.0015873015873015,0.0,0.929607399809796,0.11310070098594,3,1.415479925632185
27724,27724,0.454935154561006,866,0,False,-1.0,-0.23928157589803,0.0,-0.0002995985379591,0.914161460452698,0.114388952727134,3,1.41561897029551
27725,27725,0.430487848185638,867,0,False,-1.0,-0.21034282393957,0.0,0.0,0.901118682566723,0.114582673642326,3,1.4191312915974654
27726,27726,0.406110692686738,868,0,False,-1.0,-0.177304964539007,0.0,0.0,0.884706219398041,0.118575652751229,3,1.4383511702165623
