fid,MS_ID,TF_Index_Risk_equal
37272,37272,0.712848010298517
37273,37273,0.716340206161237
37274,37274,0.716340206161237
37275,37275,0.716340206161237
37276,37276,0.716814247225471
37277,37277,0.716814247225471
37278,37278,0.716814247225471
37279,37279,0.716814247225471
37280,37280,0.716814247225471
37281,37281,0.716814247225471
37282,37282,0.716194960284738
37283,37283,0.716194960284738
37284,37284,0.716194960284738
37285,37285,0.716194960284738
37286,37286,0.716194960284738
37288,37288,0.716194960284738
37289,37289,0.716194960284738
37290,37290,0.716194960284738
37291,37291,0.716194960284738
37292,37292,0.627271233573476
37293,37293,0.61768675258326
37294,37294,0.61768675258326
37399,37399,0.700383031307945
37400,37400,0.700383031307945
37401,37401,0.700383031307945
37402,37402,0.700383031307945
37403,37403,0.700383031307945
37404,37404,0.698855371065412
37405,37405,0.720929988918442
37406,37406,0.720930404110321
37407,37407,0.720930404110321
37408,37408,0.720930404110321
37409,37409,0.751988987240307
37410,37410,0.751988987240307
37411,37411,0.751988987240307
37412,37412,0.751988987240307
37413,37413,0.751988987240307
37414,37414,0.755627299951267
37415,37415,0.771379423585225
37416,37416,0.779177175166127
37417,37417,0.716677175166127
37418,37418,0.716677175166127
37419,37419,0.716194960284738
37420,37420,0.716194960284738
37631,37631,0.267668704476927
37632,37632,0.27706661334352
37633,37633,0.283092587629149
37776,37776,0.642696805225991
37777,37777,0.642696805225991
37778,37778,0.642696805225991
37779,37779,0.642696805225991
37780,37780,0.642696805225991
37781,37781,0.643780043602473
37782,37782,0.644775201149747
37783,37783,0.647268894046578
37784,37784,0.648683650728484
37785,37785,0.648683650728484
37786,37786,0.815350317395151
37897,37897,0.318930440536105
37898,37898,0.361174869007041
37914,37914,0.434392922609369
37915,37915,0.438885620862189
37916,37916,0.440669310871294
37941,37941,0.395833333333333
37942,37942,0.395833333333333
37943,37943,0.395833333333333
37944,37944,0.395833333333333
37945,37945,0.395833333333333
37946,37946,0.395833333333333
37947,37947,0.395833333333333
37948,37948,0.395833333333333
37949,37949,0.395833333333333
37950,37950,0.395833333333333
37951,37951,0.395833333333333
37952,37952,0.395833333333333
37953,37953,0.395833333333333
37954,37954,0.395805555066071
37955,37955,0.395787192412756
37956,37956,0.395785003636727
37957,37957,0.395777760708246
37958,37958,0.395779285745328
37959,37959,0.395791962517292
37960,37960,0.395821805699899
37961,37961,0.395827780292296
37962,37962,0.395830264528345
37963,37963,0.395833333333333
37964,37964,0.395833333333333
37965,37965,0.395833333333333
37989,37989,0.362178440831522
37990,37990,0.389991682451883
37991,37991,0.398656058596383
37992,37992,0.408791118490608
37993,37993,0.416944520868229
37994,37994,0.424325396574899
37995,37995,0.427027693515682
37996,37996,0.430068800175844
37997,37997,0.440066459245295
37998,37998,0.445086161021722
37999,37999,0.478345626612303
38000,38000,0.452927594929216
38001,38001,0.459914651252753
38002,38002,0.456829657526651
38003,38003,0.46492725282296
38004,38004,0.775127545846663
38005,38005,0.77126111470075
38006,38006,0.696110045387859
38007,38007,0.693528621437965
38008,38008,0.683670572066152
38009,38009,0.683670572066152
38010,38010,0.38888400813292
38034,38034,0.26053633919443
38035,38035,0.260091638024524
38036,38036,0.26075582863388
38037,38037,0.267336724223642
38038,38038,0.2677161612903
38039,38039,0.271996972798564
38040,38040,0.284750504512709
38041,38041,0.280778161836574
38042,38042,0.281635653049226
38043,38043,0.284693803479143
38044,38044,0.278280288154924
38045,38045,0.27890066638481
38152,38152,0.425862797490121
38153,38153,0.409666460951989
38154,38154,0.409668417693316
38155,38155,0.410445458914309
38156,38156,0.409917334899559
38157,38157,0.46413920761232
38158,38158,0.463184495848867
38159,38159,0.460100155393353
38160,38160,0.461604242103967
38161,38161,0.46041750677421
38595,38595,0.454969208997943
38596,38596,0.46416666419801
38597,38597,0.457234815040925
38598,38598,0.457568537042276
38599,38599,0.453519279530592
38600,38600,0.45204160020105
38601,38601,0.450454147619897
38602,38602,0.451015104292662
38603,38603,0.448208771617098
38604,38604,0.44301828315513
38605,38605,0.439570230865346
38606,38606,0.429934958280446
38607,38607,0.440030276680047
38608,38608,0.435220454869666
38609,38609,0.434727339770322
38610,38610,0.440633143534515
38611,38611,0.443478457797765
38612,38612,0.43697699489578
38613,38613,0.447548776191059
38614,38614,0.485026481343977
38615,38615,0.483938914326791
38616,38616,0.480886066169016
38617,38617,0.498059279017422
38618,38618,0.497928812528369
38619,38619,0.497708746542071
38620,38620,0.496105688337689
38621,38621,0.49586449733991
38622,38622,0.480744665309028
38623,38623,0.44685102982556
38624,38624,0.440808386622452
38625,38625,0.44043155626649
38626,38626,0.442455485854164
38627,38627,0.447609567606429
38628,38628,0.461186837742989
38629,38629,0.511552629378372
38630,38630,0.511136093331476
38686,38686,0.539930654859553
38687,38687,0.541421410176569
38688,38688,0.554540545009325
38689,38689,0.554768610523705
38784,38784,0.603756471261278
38785,38785,0.603756471261278
38786,38786,0.600685657596703
38787,38787,0.522768237922607
38788,38788,0.520050228532255
38789,38789,0.519830849736011
38790,38790,0.519551819921405
38791,38791,0.515176134688715
38792,38792,0.446112250536469
38793,38793,0.44594857288458
38794,38794,0.44592047802063
38798,38798,0.367556377538936
38799,38799,0.366329471547306
38851,38851,0.399907981646144
38852,38852,0.363435218819802
38853,38853,0.363625007461087
38854,38854,0.324691609612465
38855,38855,0.323806153161846
38856,38856,0.323789692645138
38857,38857,0.284347723288447
38905,38905,0.295470364650846
38906,38906,0.294240789641464
38907,38907,0.294030870678926
38908,38908,0.293077214508937
38909,38909,0.291272669761945
38910,38910,0.279032110269164
38911,38911,0.273544499117744
38912,38912,0.27131130806755
38913,38913,0.271260347355823
38914,38914,0.291876647101641
38915,38915,0.283701651434423
38916,38916,0.282477393406721
38917,38917,0.285718545864625
38918,38918,0.281016803669855
38919,38919,0.2771380027196
38920,38920,0.272304839485395
38921,38921,0.260605833187777
38922,38922,0.258764643192732
38932,38932,0.638693639392993
38933,38933,0.640414406102528
38934,38934,0.601621794419528
38935,38935,0.598439712687334
38936,38936,0.598439712687334
38937,38937,0.601621794419528
38938,38938,0.6668386881659
38939,38939,0.6668386881659
38940,38940,0.665121735954636
38941,38941,0.66541838001729
39042,39042,0.300085643999725
39043,39043,0.297553827530184
39044,39044,0.297472135041188
39045,39045,0.333277195042846
39046,39046,0.453831298724699
39047,39047,0.47091777609809
39048,39048,0.475784439428291
39049,39049,0.490224629294533
39050,39050,0.499974562993215
39051,39051,0.504095866705799
39052,39052,0.508384024200769
39053,39053,0.527445549435754
39054,39054,0.532123708244935
39055,39055,0.538833654974835
39056,39056,0.544115054831804
39057,39057,0.550045760610935
39058,39058,0.583333333333333
39059,39059,0.583333333333333
39060,39060,0.583333333333333
39061,39061,0.583333333333333
39062,39062,0.583333333333333
39063,39063,0.583333333333333
39064,39064,0.583333333333333
39065,39065,0.583333333333333
39066,39066,0.583333333333333
39067,39067,0.583333333333333
39084,39084,0.749659179017499
39085,39085,0.74969574312621
39086,39086,0.749734001737206
39087,39087,0.749773480457077
39088,39088,0.749815293152141
39089,39089,0.749905250593503
39090,39090,0.75
39091,39091,0.75
39092,39092,0.75
39093,39093,0.75
39094,39094,0.75
39095,39095,0.75
39096,39096,0.75
39097,39097,0.75
39098,39098,0.75
39099,39099,0.75
39100,39100,0.75
39101,39101,0.75
39102,39102,0.75
39103,39103,0.75
39104,39104,0.75
39105,39105,0.75
39106,39106,0.75
39143,39143,0.360924706329957
39144,39144,0.360764496249357
39145,39145,0.360575159952604
39146,39146,0.360244462543919
39147,39147,0.353458570255771
39148,39148,0.350367239031493
39149,39149,0.349983929727578
39150,39150,0.349604476527855
39151,39151,0.349250870617876
39152,39152,0.348924303635404
39153,39153,0.348435442072129
39154,39154,0.344733819669864
39155,39155,0.3293643192526
39156,39156,0.328286785358441
39157,39157,0.323012968354751
39158,39158,0.298010046281703
39159,39159,0.296357313237006
39160,39160,0.294628805578978
39161,39161,0.287757464318619
39162,39162,0.285924383534452
39163,39163,0.282279615812685
39164,39164,0.278184301133762
39165,39165,0.282554719574332
39166,39166,0.280866107167775
39167,39167,0.276181539518715
39168,39168,0.269184633407014
39169,39169,0.26065832644287
39170,39170,0.252203169329455
39171,39171,0.250548408441153
39247,39247,0.896334022474552
39290,39290,0.625
39291,39291,0.625
39292,39292,0.625
39293,39293,0.625
39294,39294,0.625
39295,39295,0.625
39296,39296,0.625
39297,39297,0.625
39298,39298,0.625
39299,39299,0.625
39300,39300,0.625
39301,39301,0.625
39302,39302,0.624995902221892
39303,39303,0.624993239430959
39304,39304,0.624991210886006
39305,39305,0.6249898434463
39306,39306,0.624989147853773
39307,39307,0.624989138795721
39308,39308,0.624989837055688
39309,39309,0.624991257693038
39310,39310,0.624993414938796
39311,39311,0.62499632225628
39312,39312,0.625
39313,39313,0.625
39314,39314,0.5625
39315,39315,0.5625
39316,39316,0.562227123657467
39317,39317,0.561954577148712
39318,39318,0.561690638911103
39319,39319,0.561580571354875
39320,39320,0.56134913912907
39321,39321,0.561081924721747
39322,39322,0.560698372740164
39323,39323,0.75
39324,39324,0.75
39325,39325,0.75
39326,39326,0.75
39327,39327,0.75
39328,39328,0.75
39329,39329,0.75
39330,39330,0.75
39331,39331,0.75
39332,39332,0.75
39390,39390,0.478327712894886
39391,39391,0.491509828122245
39392,39392,0.713259416477108
39393,39393,0.721437193930352
39394,39394,0.551810121967434
39395,39395,0.544694358156424
39396,39396,0.535956886312891
39397,39397,0.533095942858403
39398,39398,0.524863380694681
39800,39800,0.434678391760817
39801,39801,0.479797372327676
39802,39802,0.521931624503538
39803,39803,0.529938926348199
39804,39804,0.549561728851081
39805,39805,0.569012225343949
39806,39806,0.580090768588314
39807,39807,0.606981344610111
39808,39808,0.627629348527369
39809,39809,0.646997753167624
39810,39810,0.667774865211942
39811,39811,0.687568089557635
39812,39812,0.701340244901082
39851,39851,0.257527024411413
39852,39852,0.424661926839034
39853,39853,0.424925373250213
39854,39854,0.426623219784611
39855,39855,0.427134629563835
39856,39856,0.427648324433385
39857,39857,0.59463813400584
39858,39858,0.594735571354667
39859,39859,0.595998984720692
39860,39860,0.596515897083741
39861,39861,0.604403952729766
39862,39862,0.604771194622268
39863,39863,0.60499111411976
39864,39864,0.605235766808508
39865,39865,0.605476897018656
39866,39866,0.60572846284921
39867,39867,0.637138737002531
39868,39868,0.637620808246936
39869,39869,0.6875
39870,39870,0.583591843871059
39871,39871,0.581635049886579
39872,39872,0.581430223439157
39873,39873,0.580610987269791
39874,39874,0.580481280280518
39875,39875,0.580186888181616
39876,39876,0.579701745808887
39877,39877,0.58535488290859
39878,39878,0.592668393993682
39879,39879,0.588155840514844
39880,39880,0.587732219568965
39881,39881,0.587255085005592
39882,39882,0.586562155913561
39883,39883,0.593098786500307
39884,39884,0.589296309706854
39885,39885,0.585828383074366
39886,39886,0.585035502334785
39887,39887,0.584415749852089
39888,39888,0.557468668068922
39889,39889,0.557218103068832
39890,39890,0.536479341431921
39891,39891,0.512937936602725
39892,39892,0.49008809463808
39893,39893,0.488335082803807
39894,39894,0.482646617292295
39895,39895,0.482151414485812
39896,39896,0.478864399357991
39897,39897,0.478343181363039
39898,39898,0.477791330787449
39899,39899,0.47581337784864
39900,39900,0.475104679650572
39901,39901,0.477958904135943
39943,39943,0.286061851212281
39944,39944,0.284929990758068
39945,39945,0.276916652729383
39946,39946,0.274805920779524
39947,39947,0.261870387456646
39950,39950,0.252853974425706
40058,40058,0.858444960586934
40087,40087,0.647268894046578
40088,40088,0.647268894046578
40089,40089,0.644321616622601
40090,40090,0.643780043602473
40091,40091,0.642696805225991
40092,40092,0.642696805225991
40423,40423,0.267322494819111
40424,40424,0.268915064093462
40425,40425,0.283816645914752
40426,40426,0.284058179780584
40427,40427,0.288354660018602
40428,40428,0.288581664163222
40429,40429,0.291508213851278
40430,40430,0.291165316444143
40431,40431,0.291552765310846
40432,40432,0.291784480479671
40433,40433,0.291488716893818
40434,40434,0.292364576820806
40435,40435,0.295955290184004
40436,40436,0.296096191717195
40437,40437,0.294596664614777
40438,40438,0.294557840362904
40439,40439,0.294678972423993
40440,40440,0.29774062174039
40441,40441,0.297911102196386
40442,40442,0.308495693033181
40443,40443,0.341702375283987
40444,40444,0.341527861939905
40445,40445,0.35058213162461
40446,40446,0.35010072713238
40447,40447,0.358796440862631
40448,40448,0.363675645561251
40449,40449,0.368995618169016
40450,40450,0.374556498137225
40451,40451,0.377576283079087
40452,40452,0.380790665217617
40453,40453,0.391391658444744
40454,40454,0.439054737938159
40455,40455,0.438886004909752
40456,40456,0.440599709475967
40457,40457,0.876541846027423
40458,40458,0.880404617735226
40459,40459,0.881686645914251
40466,40466,0.432342334642622
40467,40467,0.431388971903233
40468,40468,0.43262922270736
40469,40469,0.601673936283906
40470,40470,0.598457625838231
40471,40471,0.603481726195362
40472,40472,0.610127919315389
40473,40473,0.612088206172608
40624,40624,0.286254537342156
40625,40625,0.284261591101288
40626,40626,0.284136071424883
40627,40627,0.283376229537016
40923,40923,0.280671737597282
40924,40924,0.312566145331571
40925,40925,0.331708583210126
40926,40926,0.351354727545107
40927,40927,0.346062659897159
40928,40928,0.361569491523965
40929,40929,0.341886688000338
40930,40930,0.366482059393297
40931,40931,0.367206555918077
40932,40932,0.382831513520704
40933,40933,0.391853388913093
40934,40934,0.401323325534126
40935,40935,0.400015015823128
40936,40936,0.401745421621774
40937,40937,0.405529937332329
40938,40938,0.382653395125024
40939,40939,0.381778374324013
40940,40940,0.362969494618245
40941,40941,0.350884884745102
40942,40942,0.337286323386157
40943,40943,0.327851618489069
40944,40944,0.319701775559393
40945,40945,0.318147726392991
40946,40946,0.318524509746835
40947,40947,0.318888383982792
40948,40948,0.314110070854176
40949,40949,0.310085492560882
40950,40950,0.283592458094217
40951,40951,0.280118397880688
40952,40952,0.276673261530105
40953,40953,0.255908986621728
40954,40954,0.251008954877793
41050,41050,0.538481208776392
41051,41051,0.616951516817889
41052,41052,0.619726215970998
41053,41053,0.619625777726392
41054,41054,0.613726759782727
41055,41055,0.609740979187751
41056,41056,0.592180371563596
41057,41057,0.592182180486413
41058,41058,0.577768807007998
41059,41059,0.580318494985709
41060,41060,0.5596255839226
41061,41061,0.560493827014251
41062,41062,0.55961381844692
41063,41063,0.578906569897148
41064,41064,0.578450329260697
41065,41065,0.575282771803424
41066,41066,0.52959090665472
41067,41067,0.521183805834954
41068,41068,0.476309268867259
41069,41069,0.453707119089774
41070,41070,0.451462865922912
41071,41071,0.461189275776611
41072,41072,0.466489937838271
41073,41073,0.467123397282336
41074,41074,0.466876681630929
41075,41075,0.466836356393875
41076,41076,0.464605014585502
41077,41077,0.464566889047684
41078,41078,0.468741769992866
41079,41079,0.468333794103725
41080,41080,0.46815855322561
41081,41081,0.468107426381282
41082,41082,0.468189225652984
41083,41083,0.472867402091543
41084,41084,0.47295226135042
41085,41085,0.473008148692402
41086,41086,0.449174189498612
41087,41087,0.449392537822852
41088,41088,0.449546563237538
41089,41089,0.434342030816658
41090,41090,0.435626255941125
41091,41091,0.450481726703522
41092,41092,0.450597375826394
41093,41093,0.45083093703381
41094,41094,0.450948906312939
41095,41095,0.462787836168062
41159,41159,0.258301788611906
41160,41160,0.427196982165263
41161,41161,0.462215179710303
41162,41162,0.462446787639907
41163,41163,0.485885561719649
41164,41164,0.49613618419405
41165,41165,0.497021564842982
41166,41166,0.497665944323759
41167,41167,0.514724469192006
41169,41169,0.582915714849547
41170,41170,0.587860831849973
41171,41171,0.756611958826324
41318,41318,0.842043598041026
41319,41319,0.842043598041026
41320,41320,0.839462174091132
41321,41321,0.839462174091132
41322,41322,0.839462174091132
41323,41323,0.826206988424694
41324,41324,0.804312157696861
41325,41325,0.807397815061995
41326,41326,0.90051694939664
41327,41327,0.903515805970979
41328,41328,0.903515805970979
41329,41329,0.909986908738907
41330,41330,0.915556165962287
41331,41331,0.916697152651354
41332,41332,0.922293019212366
41333,41333,0.941176170265498
41334,41334,0.941176170265498
41335,41335,0.942253652785132
41453,41453,0.56562231991086
41454,41454,0.555845476371424
41455,41455,0.555845476371424
41456,41456,0.493345476371424
41457,41457,0.493345476371424
41458,41458,0.493345476371424
41459,41459,0.475385829585852
41460,41460,0.475385829585852
41461,41461,0.475385829585852
41462,41462,0.475385829585852
41463,41463,0.475385829585852
41464,41464,0.475385829585852
41465,41465,0.428995950155501
41466,41466,0.428995950155501
41467,41467,0.428995950155501
41468,41468,0.428995950155501
41469,41469,0.428995950155501
41470,41470,0.407600714645871
41471,41471,0.407600714645871
41472,41472,0.407600714645871
41473,41473,0.407600714645871
41474,41474,0.407600714645871
41475,41475,0.407600714645871
41476,41476,0.407600714645871
41477,41477,0.407600714645871
41490,41490,0.445038330553503
41491,41491,0.444988227380918
41492,41492,0.444896091804131
41493,41493,0.402180856785069
41494,41494,0.402130777214589
41495,41495,0.401558966135693
41496,41496,0.402587127266554
41497,41497,0.399191699056662
41498,41498,0.391318286558871
41499,41499,0.387539565031056
41500,41500,0.387456195199953
41501,41501,0.388430622342535
41502,41502,0.388369000370289
41503,41503,0.388275233661658
41504,41504,0.387908334311493
41505,41505,0.387809082932046
41506,41506,0.387733131115928
41507,41507,0.387666919517953
41508,41508,0.388509438686365
41509,41509,0.386384343913711
41510,41510,0.386350437343911
41511,41511,0.386328799273152
41512,41512,0.386274951175021
41513,41513,0.382243231679612
41514,41514,0.382175767697891
41515,41515,0.38183266606513
41516,41516,0.381704599661058
41517,41517,0.37771512908868
41518,41518,0.37764623569068
41519,41519,0.373280469170628
41520,41520,0.364170704345123
41521,41521,0.362956066907975
41522,41522,0.362888715408256
41523,41523,0.36285036125738
41524,41524,0.363357269940586
41525,41525,0.363293143560543
41526,41526,0.363250435421983
41527,41527,0.36321656040357
41528,41528,0.363155732121945
41529,41529,0.363074826782574
41530,41530,0.368607288526322
41531,41531,0.367941284197456
41532,41532,0.383757961517916
41533,41533,0.390862285437111
41534,41534,0.39499953201868
41535,41535,0.404433107329886
41536,41536,0.405856920489613
41537,41537,0.395694243096917
41538,41538,0.395487700030678
41539,41539,0.395317175104385
41540,41540,0.391402777164464
41541,41541,0.371715130152611
41542,41542,0.371587674998747
41543,41543,0.371502349368934
41544,41544,0.369674401695472
41545,41545,0.36883781272049
41546,41546,0.363751311755076
41547,41547,0.363637069779594
41548,41548,0.351077662920136
41549,41549,0.35144440538088
41550,41550,0.351283164157707
41551,41551,0.334459862730097
41552,41552,0.328328512926138
41553,41553,0.326975448760585
41554,41554,0.326898349442923
41555,41555,0.32684149906895
41556,41556,0.257337276872922
41557,41557,0.257262127999911
41558,41558,0.256390586695332
41559,41559,0.256262633019546
41607,41607,0.832976263894263
41608,41608,0.83631404708638
41609,41609,0.835496531626051
41610,41610,0.463820981193755
41611,41611,0.341729257324394
41612,41612,0.340345325976697
41613,41613,0.341105938274829
41614,41614,0.343020722300498
41615,41615,0.343898076164384
41656,41656,0.276078000241125
41657,41657,0.280238873937518
41658,41658,0.30191677146306
41659,41659,0.28068977537448
41660,41660,0.282151570587021
41661,41661,0.286772052419082
41662,41662,0.287136446824792
41663,41663,0.288170043986245
41664,41664,0.299986193421197
41665,41665,0.300720645763868
41666,41666,0.300446043207606
41667,41667,0.300326990285972
41668,41668,0.301131771046154
41669,41669,0.297346835725269
41670,41670,0.297762472309254
41671,41671,0.355802807299338
41672,41672,0.356391122623087
41673,41673,0.357183240773784
41674,41674,0.358334282111221
41675,41675,0.363735253367752
41676,41676,0.364474065238637
41677,41677,0.362015357731797
41736,41736,0.337232769922212
41737,41737,0.324789933926824
41738,41738,0.339647610421446
41739,41739,0.340351926690877
41876,41876,0.665522559672771
41877,41877,0.696495532618022
41878,41878,0.696496232056638
41879,41879,0.710620535969066
41880,41880,0.709209697587557
41881,41881,0.709209697587557
41882,41882,0.709209697587557
41883,41883,0.709209697587557
41884,41884,0.709209697587557
41885,41885,0.712848010298517
41886,41886,0.712848010298517
41887,41887,0.712848010298517
41888,41888,0.716340206161237
41889,41889,0.716498648536905
41890,41890,0.716498648536905
41891,41891,0.717431680127102
41892,41892,0.71743141261412
41893,41893,0.717431498741339
41894,41894,0.717432449281458
41895,41895,0.720013873231352
41896,41896,0.71648903935465
41897,41897,0.549822963784982
41898,41898,0.549824046474687
41899,41899,0.54982457039487
41900,41900,0.549825825531229
41901,41901,0.549826911015864
41902,41902,0.549827528341616
41903,41903,0.546418776393507
41904,41904,0.546419610408033
41905,41905,0.546420274756726
41906,41906,0.546422019407499
41907,41907,0.546422019407499
41908,41908,0.54618134363185
41909,41909,0.54618134363185
41910,41910,0.54618134363185
41911,41911,0.54618134363185
41912,41912,0.54618134363185
41913,41913,0.54618134363185
41914,41914,0.54618134363185
41915,41915,0.54618134363185
41916,41916,0.546422019407499
41917,41917,0.546422019407499
41918,41918,0.546422019407499
41919,41919,0.546422019407499
41920,41920,0.546422019407499
41921,41921,0.546422019407499
41922,41922,0.549831981870239
41923,41923,0.549831981870239
41924,41924,0.549831981870239
41925,41925,0.549831981870239
41926,41926,0.549831981870239
41927,41927,0.549831981870239
41928,41928,0.549831981870239
41929,41929,0.716498648536905
41930,41930,0.716498648536905
41931,41931,0.716498648536905
41932,41932,0.717432449281458
41933,41933,0.717432449281458
41934,41934,0.717432449281458
41935,41935,0.717432449281458
41936,41936,0.612331981870239
41937,41937,0.363331693743764
41938,41938,0.364401781963693
41939,41939,0.322988885661777
41940,41940,0.324612127972908
41957,41957,0.753750885600369
41958,41958,0.753600868484188
41959,41959,0.753126764936939
41960,41960,0.753126764936939
41961,41961,0.752426975716401
41962,41962,0.752426975716401
41963,41963,0.752426975716401
41964,41964,0.752426975716401
41965,41965,0.752426975716401
41966,41966,0.752426975716401
41967,41967,0.752426975716401
41968,41968,0.752426975716401
41969,41969,0.752426975716401
41970,41970,0.752426975716401
41971,41971,0.752426975716401
41972,41972,0.752426975716401
41973,41973,0.814926975716401
41974,41974,0.814926975716401
41975,41975,0.821341207963779
41976,41976,0.824239556084402
41977,41977,0.824761619351747
41978,41978,0.825398407835694
41979,41979,0.615534064605955
41980,41980,0.615008160414966
41981,41981,0.608607980526189
42003,42003,0.251070781216002
42004,42004,0.268565130278135
42005,42005,0.583333333333333
42006,42006,0.583333333333333
42007,42007,0.583333333333333
42008,42008,0.583333333333333
42009,42009,0.583333333333333
42010,42010,0.583333333333333
42011,42011,0.583333333333333
42012,42012,0.551479295530968
42013,42013,0.533129370483787
42014,42014,0.520693076239116
42015,42015,0.498831941107765
42016,42016,0.488524951105091
42017,42017,0.465383099561048
42018,42018,0.443581053755313
42019,42019,0.430420996571782
42020,42020,0.40913514747409
42157,42157,0.273066163333692
42158,42158,0.27745918020633
42159,42159,0.277627437692062
42160,42160,0.27778548329653
42161,42161,0.277961742491294
42162,42162,0.278126556905421
42163,42163,0.278274046551137
42164,42164,0.278427164069434
42165,42165,0.288330968225191
42169,42169,0.328789265054246
42170,42170,0.32807248121783
42171,42171,0.320807346664472
42478,42478,0.791211730901855
42479,42479,0.790881605613884
42480,42480,0.790881605613884
42481,42481,0.790881605613884
42482,42482,0.790881605613884
42483,42483,0.790881605613884
42484,42484,0.790881605613884
42485,42485,0.746634531717772
42486,42486,0.746634531717772
42487,42487,0.750181518349401
42488,42488,0.752429696387406
42489,42489,0.746634531717772
42490,42490,0.677762009937319
42650,42650,0.31477823294478
42651,42651,0.317244139132129
42652,42652,0.28289228304742
42788,42788,0.368424722477693
42807,42807,0.520113461122212
42808,42808,0.525333349018104
42809,42809,0.583333333333333
42810,42810,0.583333333333333
42811,42811,0.520833333333333
42812,42812,0.583333333333333
42813,42813,0.583333333333333
42814,42814,0.583333333333333
42815,42815,0.583333333333333
42816,42816,0.583333333333333
42817,42817,0.356670468114201
42818,42818,0.356130819310203
42819,42819,0.34989098268402
42820,42820,0.349564561315753
42821,42821,0.257145344612201
42822,42822,0.257185986130041
42823,42823,0.25729351720844
42824,42824,0.276500102628821
42825,42825,0.282284570392321
42826,42826,0.276605484820184
42827,42827,0.27687926958256
42836,42836,0.267705373652339
42837,42837,0.282671448442466
42838,42838,0.285778456122615
42839,42839,0.28608792161235
42840,42840,0.271236969272715
42841,42841,0.273454841576518
42842,42842,0.276296129911029
42843,42843,0.278763881576787
42883,42883,0.534545819941403
42884,42884,0.542036392750032
42885,42885,0.538754166053285
42886,42886,0.53864901473008
42887,42887,0.535740421565262
43093,43093,0.495347676637106
43094,43094,0.496570832073995
43095,43095,0.496737990930613
43096,43096,0.497908011597416
43097,43097,0.496290861782879
43098,43098,0.497032611500968
43099,43099,0.497550916774048
43100,43100,0.503305728203913
43101,43101,0.503597294503882
43102,43102,0.504143500823575
43103,43103,0.505110042295724
43104,43104,0.505749479078945
43105,43105,0.507961179834861
43106,43106,0.508877287755316
43107,43107,0.509347617461208
43120,43120,0.33178134100242
43244,43244,0.380073882373715
43245,43245,0.390632690364632
43272,43272,0.477035346431405
43273,43273,0.477163132146982
43274,43274,0.481317488149212
43275,43275,0.481405090367405
43276,43276,0.481487186719207
43277,43277,0.487097944385673
43278,43278,0.487156976420785
43279,43279,0.487246936490492
43280,43280,0.487371591972199
43281,43281,0.489854326814239
43282,43282,0.490016714025293
43283,43283,0.491438766311805
43284,43284,0.49257933608414
43285,43285,0.493377178171374
43286,43286,0.520833333333333
43287,43287,0.459609757291602
43288,43288,0.457920495171982
43289,43289,0.42895757846675
43290,43290,0.426124091681348
43291,43291,0.425940006016564
43292,43292,0.422443877498799
43293,43293,0.422266603470565
43294,43294,0.419132326753295
43295,43295,0.418858409479936
43296,43296,0.41691352782507
43297,43297,0.416892399008599
43298,43298,0.361607126309958
43299,43299,0.361550036285855
43300,43300,0.361506195440814
43301,43301,0.361317654922505
43302,43302,0.36120737442345
43303,43303,0.361166788066769
43304,43304,0.361014499247627
43305,43305,0.35838473981097
43306,43306,0.358300948157841
43307,43307,0.355523524222606
43308,43308,0.35543113099875
43309,43309,0.355295915670858
43310,43310,0.350589090086887
43311,43311,0.343896002570257
43312,43312,0.340636935495352
43313,43313,0.33227219570388
43314,43314,0.331397999982195
43315,43315,0.330881970459594
43316,43316,0.330121295770304
43317,43317,0.329678207071029
43318,43318,0.32947574470642
43319,43319,0.329129076368021
43320,43320,0.333961448303155
43321,43321,0.339816503363207
43322,43322,0.333168712025909
43323,43323,0.333063224384185
43324,43324,0.326912007246675
43325,43325,0.32434959740508
43326,43326,0.324093727888737
43327,43327,0.317680143271645
43328,43328,0.312764752678799
43329,43329,0.31094375256813
43330,43330,0.309762247034656
43331,43331,0.326778623936271
43332,43332,0.315212483214941
43333,43333,0.284102495074581
43334,43334,0.284041410779683
43335,43335,0.275527519669945
43336,43336,0.275415308642369
43337,43337,0.268247030236174
43338,43338,0.265355503937634
43339,43339,0.276107517687879
43340,43340,0.273743962631672
43341,43341,0.273728714766241
43342,43342,0.272699548725888
43343,43343,0.272682235174105
43344,43344,0.27265707667374
43345,43345,0.26846897655505
43346,43346,0.275596321881918
43347,43347,0.273960990501804
43348,43348,0.266866945360423
43349,43349,0.2668628954808
43350,43350,0.266848843974284
43351,43351,0.266836031330943
43352,43352,0.258682464964695
43353,43353,0.258669533918364
43354,43354,0.258665150727898
43355,43355,0.258657254761826
43356,43356,0.258667666013448
43357,43357,0.258664156994319
43358,43358,0.258665871594751
43359,43359,0.258667344630275
43360,43360,0.268847046643317
43361,43361,0.259434143631574
43362,43362,0.259467587791048
43363,43363,0.259523730743969
43364,43364,0.259587752277705
43594,43594,0.588372626490903
43595,43595,0.586309709932831
43596,43596,0.585446435673006
43597,43597,0.597370800300269
43939,43939,0.720013873231352
43940,43940,0.717432449281458
44019,44019,0.251197193134152
44020,44020,0.252321041305814
44021,44021,0.252544622277907
44022,44022,0.252736946267472
44023,44023,0.25286235723408
44078,44078,0.728024921370229
44079,44079,0.725601645222344
