PF_Index_population,PF_Index_acc_loss,PF_Index_centrality,Per_extent
0.0,0.549772921719915,0.130487021288289,0
0.0,0.548720613127846,0.130629562013555,0
0.0,0.543475310104471,0.131650257638031,0
0.0,0.538856909213329,0.131864325232769,0
0.0,0.538196189028328,0.131367926583689,0
0.0,0.538856909213329,0.131439302345767,0
0.0,0.543763417307151,0.131737609794943,0
0.0,0.550695144214782,0.131201088894951,0
0.0,0.57383503568913,0.132176639790926,0
0.0,0.603188552603888,0.126242802592525,0
0.0,0.607897763295116,0.125529715282113,0
0.0,0.617833909501642,0.124180241695069,0
0.0,0.625370721306253,0.248583438045699,0
0.0,0.612518219760359,0.24735638995504,0
0.0,0.62612275705271,0.245374313433475,0
0.0,0.463157779137945,0.172833575916544,0
0.0268624548717158,0.657010625958614,0.330210722217705,0
0.102196466376367,0.644383827838045,0.329491294945942,0
0.102196466376367,0.639240499168723,0.328320930097587,0
0.102196466376367,0.63782463065645,0.327859880821246,0
0.102196466376367,0.636431552784213,0.327507055557596,0
0.102196466376367,0.635385435442714,0.327075753622599,0
0.102196466376367,0.634036417811001,0.326684267551007,0
0.0021802016669223,0.517543410596084,0.5,0
0.788063864852658,1.0,0.5,1
0.728425409644733,1.0,0.5,1
0.0625842113787551,0.461521973588833,0.246953569154931,0
0.0625842113787551,0.457668737455142,0.247434391993875,0
0.0372766377164532,0.395523750279974,0.205373414423246,0
0.041323842536173,0.397004424050161,0.206107772800115,0
0.041323842536173,0.398063555479627,0.217842809006327,0
0.0420525229788558,0.400710371029669,0.22197971143213,0
0.0420525229788558,0.414219476077631,0.222680629055726,0
0.0,0.423329276209311,0.225363804844881,0
0.0,0.427428950372016,0.229803879017891,0
0.0,0.428922474030488,0.234263738539519,0
0.0,0.432101437923737,0.234652841109226,0
0.0,0.432951778059792,0.235488479436714,0
0.0,0.434050679158693,0.237147382804636,0
0.0420525229788558,0.434050679158693,0.23876736198768,0
0.0420525229788558,0.44270172059295,0.239208261765894,0
0.0420525229788558,0.447486502018094,0.240445710058866,0
0.0467479134224926,0.448341202872795,0.242588679102398,0
0.0467479134224926,0.448210046731409,0.244170279415456,0
0.0467479134224926,0.448341202872795,0.244515241820784,0
0.0467479134224926,0.450827252574369,0.246014303203771,0
0.0467479134224926,0.450827252574369,0.245092711245895,0
0.0467479134224926,0.452935368477577,0.245481697250824,0
0.042731695770144,0.452450603622353,0.247526550404313,0
0.042731695770144,0.446495284653189,0.243913660306299,0
0.042731695770144,0.447943566768986,0.241351596314747,0
0.042731695770144,0.447032418168333,0.24217191354523,0
0.042731695770144,0.435795595146056,0.241690808992841,0
0.042731695770144,0.42234542093631,0.234442465879507,0
0.042731695770144,0.421389785113036,0.236111783388817,0
0.042731695770144,0.418838202583407,0.232723171304311,0
0.042731695770144,0.417907103886945,0.226984202862482,0
0.0,0.355696055636668,0.731045601336437,0
0.0,0.358442740722548,0.734255146691119,0
0.0,0.358066645010632,0.736481248099383,0
0.0,0.361051719637497,0.737243937976274,0
0.0,0.360310680090487,0.739961660275937,0
0.0,0.365964597565189,0.742650214670988,0
0.0668608082206411,0.367954647316432,0.746069921063148,0
0.0668608082206411,0.3704189340698,0.748039279576262,0
0.0668608082206411,0.381861133474419,0.75,0
