fid,MS_ID,ARw2kho,ARw2kiw,ARw2ktr,ARw2ktw,ARw2klo,ARw2kmw,ARw5kho,ARw5kiw,ARw5ktr,ARw5ktw,ARw5klo,ARw5kmw,K4_Upto30k,Per_extent,Tem_extent,ARw500re,ARw2kre,ARw500dn,ARw500rm,Resident_log,DayNight_log,PRM_log,Resident_NOR,DayNight_NOR,PRM_NOR,Street_type_NOR,PF_Index_acc_loss,TF_Index_acc_loss,Index_population,PF_Index_V_equal,TF_Index_V_equal,TF_Index_V_servicemain,PF_Index_V_servocemain,PF_Index_Risk_equal,TF_Index_Risk_equal,N_PFlossR_2kiw,N_PFlossR_2ktw,N_PFlossR_2kmw,pop_level,street_level,acc_level,exp_level,cause_label,intervention_label,intervention_name,cause_label_v3b
13221,13221,1,10.0,37,76.9039993286133,152,220,9,353.410003662109,174,364.777008056641,1990,2512,1,0,0,1079,29753,2964,241,6.98471632011827,7.99463231143183,5.48893772615669,0.752101672723658,0.791909359484153,0.681499638549957,1.0,0.0,0.806473156508395,0.74183689025259,0.580612296750863,0.849436682253661,0.838695800817345,0.435459222563147,0.290306148375432,0.424718341126831,0.0,0.0,0.0,medium,high,low,low,mixed_review,-1,review,A_one_and_only
13222,13222,2,65.4900054931641,37,76.9039993286133,152,220,9,353.410003662109,175,366.166015625,1994,2516,1,0,0,1079,29929,2964,241,6.98471632011827,7.99463231143183,5.48893772615669,0.752101672723658,0.791909359484153,0.681499638549957,1.0,0.0,0.524038194305096,0.74183689025259,0.580612296750863,0.755291694852562,0.697478319715696,0.435459222563147,0.290306148375432,0.377645847426281,0.0,0.0,0.0,medium,high,low,low,mixed_review,-1,review,A_one_and_only
13223,13223,2,65.4900054931641,35,72.4399948120117,151,216,10,368.899993896484,176,368.259002685547,1981,2501,1,0,0,897,29709,2736,165,6.8001700683022,7.91461770904068,5.11198778835654,0.732230064726357,0.783983502476528,0.63469800603406,1.0,0.283978191496022,0.807424434010073,0.716970524412315,0.666982905302779,0.841464986140796,0.832954848108115,0.57123172685109,0.333491452651389,0.420732493070398,-0.847304944858436,0.0,-0.0046296296296296,medium,high,medium,low,A_one_and_only,1,add_street_connection,A_one_and_only
13224,13224,2,65.4900054931641,34,70.3499984741211,148,211,10,368.899993896484,177,369.391021728516,1978,2498,1,0,0,170,29179,3895,165,5.14166355650266,8.26770566476243,5.11198778835654,0.553645070779689,0.81895867656394,0.63469800603406,1.0,0.285594539281406,0.803496456441267,0.66910058445923,0.651565041246879,0.824199013633499,0.819023374335441,0.56007241575551,0.325782520623439,0.41209950681675,-0.847304944858436,0.0,-0.0094786729857819,medium,high,medium,low,A_one_and_only,1,add_street_connection,A_one_and_only
13225,13225,2,65.4900054931641,34,71.1739959716797,145,208,10,368.899993896484,175,366.516998291016,1993,2515,1,0,0,14,28055,3834,13,2.70805020110221,8.25192471380136,2.63905732961526,0.291597968009405,0.817395492382253,0.327662055205119,1.0,0.290447802132299,0.792249967678391,0.478885171865592,0.589777657999297,0.757045046514661,0.765846276805593,0.514945194032548,0.294888828999649,0.378522523257331,-0.847304944858436,0.0,-0.0240384615384615,low,high,medium,low,mixed_review,-1,review,A_one_and_only
13273,13273,2,69.7299957275391,44,109.886001586914,1276,1525,13,490.839996337891,235,489.223022460938,2400,3090,4,0,0,3516,36926,6812,953,8.16536363247398,8.82658783077367,6.86066367144829,0.879231648777488,0.874318823331442,0.85181141517133,0.75,0.470806268107108,0.761092290126475,0.868453962426753,0.69642007684462,0.793182084184409,0.785159635669926,0.640016624660242,0.34821003842231,0.396591042092205,-0.856589694353723,-0.162386487016782,-0.39344262295082,high,medium,medium,low,mixed_review,-1,review,A_one_and_only
13274,13274,2,69.7299957275391,43,109.447998046875,1275,1524,13,490.839996337891,233,484.906005859375,2399,3088,4,0,0,3516,36926,6812,953,8.16536363247398,8.82658783077367,6.86066367144829,0.879231648777488,0.874318823331442,0.85181141517133,0.75,0.471108942863593,0.762218059716519,0.868453962426753,0.696520968430116,0.793557340714424,0.785722520464948,0.640167962038485,0.348260484215058,0.396778670357212,-0.856589694353723,-0.163036346835483,-0.393700787401575,high,medium,medium,low,mixed_review,-1,review,A_one_and_only
13275,13275,2,69.7299957275391,43,109.447998046875,1266,1510,13,490.839996337891,229,475.928009033203,2395,3078,4,0,0,3331,36655,6812,953,8.11132800328673,8.82658783077367,6.86066367144829,0.87341318955369,0.874318823331442,0.85181141517133,0.75,0.471442675981391,0.762607704719503,0.86651447601882,0.695985717333404,0.793040726912774,0.785432471364457,0.6398499569954,0.347992858666702,0.396520363456387,-0.856589694353723,-0.163036346835483,-0.394701986754967,high,medium,medium,low,mixed_review,-1,review,A_one_and_only
13276,13276,2,69.7299957275391,42,107.456001281738,1248,1492,13,490.839996337891,226,469.920013427734,2391,3076,4,0,0,2828,35451,5923,586,7.94767857130157,8.68676717538769,6.3750248198281,0.855791713477159,0.860468869845647,0.791515103142169,0.75,0.467187889340545,0.762647727889897,0.835925228821658,0.684371039387401,0.782857652237185,0.777805171150363,0.630075251875687,0.3421855196937,0.391428826118593,-0.856589694353723,-0.147520890557992,-0.39745308310992,high,medium,medium,low,mixed_review,-1,review,A_one_and_only
13277,13277,2,69.7299957275391,43,107.981002807617,1233,1467,13,490.839996337891,225,468.939025878906,2386,3068,4,0,0,2476,35046,6878,586,7.81480342948936,8.83622857152601,6.3750248198281,0.841483957536877,0.875273788179947,0.791515103142169,0.75,0.465116571591868,0.773251900815523,0.836090949619664,0.683735840403844,0.786447616811729,0.783148687812677,0.62908102320085,0.341867920201922,0.393223808405865,-0.856589694353723,-0.146803646870416,-0.391956373551466,high,medium,medium,low,mixed_review,-1,review,A_one_and_only
13278,13278,1,10.0,42,105.90299987793,1207,1435,13,490.839996337891,220,460.309997558594,2384,3062,4,0,0,1398,34539,6878,586,7.24351297466548,8.83622857152601,6.3750248198281,0.779968430349822,0.875273788179947,0.791515103142169,0.75,0.178814591412754,0.493974044334992,0.815585773890646,0.581466788434467,0.686519939408546,0.638383465640158,0.480803739179039,0.290733394217233,0.343259969704273,0.0,-0.14968419235673,-0.386759581881533,high,medium,medium,low,mixed_review,-1,review,A_one_and_only
13279,13279,1,10.0,44,108.425994873047,1147,1375,13,490.839996337891,223,463.900024414062,2385,3064,4,0,1,1116,35085,10022,212,7.0184017990692,9.21263773102487,5.36129216570943,0.755728864423989,0.912559047187602,0.66565132551613,0.75,0.165866598870634,1.0,0.77797974570924,0.564615448193292,0.842659915236413,0.88199493642731,0.464928235862627,0.282307724096646,0.921329957618207,0.0,-0.124508887520993,-0.373090909090909,high,medium,medium,low,mixed_review,-1,review,A_one_and_only
13409,13409,1,15.4899997711182,47,97.5139999389648,406,539,11,409.529998779297,239,483.848999023438,2388,3059,1,0,1,1783,31096,646,357,7.48661331313996,6.4723462945009,5.8805329864007,0.806145036932929,0.641119117024141,0.730119615971532,1.0,0.0741391795923517,1.0,0.725794589976201,0.599977923189517,0.908598196658734,0.93144864749405,0.468518237290226,0.299988961594759,0.954299098329367,0.0,-0.107389709463511,-0.115027829313544,medium,high,low,low,mixed_review,-1,review,A_one_and_only
13410,13410,1,15.4899997711182,48,100.82600402832,405,538,11,409.529998779297,239,483.848999023438,2386,3057,1,0,1,1783,31118,646,357,7.48661331313996,6.4723462945009,5.8805329864007,0.806145036932929,0.641119117024141,0.730119615971532,1.0,0.0724150238066668,1.0,0.725794589976201,0.599403204594289,0.908598196658734,0.93144864749405,0.467656159397384,0.299701602297145,0.954299098329367,0.0,-0.103862171791748,-0.113382899628253,medium,high,low,low,mixed_review,-1,review,A_one_and_only
13411,13411,1,15.4899997711182,48,100.82600402832,409,541,11,409.529998779297,239,483.848999023438,2386,3057,1,0,1,2117,31372,646,357,7.65822752616135,6.4723462945009,5.8805329864007,0.824624146285556,0.641119117024141,0.730119615971532,1.0,0.0734377294758691,1.0,0.731954293093743,0.601797340856537,0.910651431031248,0.932988573273436,0.46970743801137,0.300898670428269,0.955325715515624,0.0,-0.103862171791748,-0.11645101663586,medium,high,low,low,mixed_review,-1,review,A_one_and_only
13412,13412,1,15.4899997711182,48,100.82600402832,428,564,13,490.839996337891,238,481.856994628906,2386,3062,1,0,1,1784,32127,646,357,7.48717369421374,6.4723462945009,5.8805329864007,0.806205377757615,0.641119117024141,0.730119615971532,1.0,0.0754008657745542,1.0,0.72581470358443,0.600405189786328,0.90860490119481,0.931453675896107,0.469154108783384,0.300202594893164,0.954302450597405,0.0,-0.103862171791748,-0.122340425531915,medium,high,low,low,mixed_review,-1,review,A_one_and_only
13413,13413,1,15.4899997711182,49,102.215003967285,448,584,13,490.839996337891,238,481.459014892578,2384,3058,1,0,1,2117,32313,1080,493,7.65822752616135,6.98564181763921,6.20253551718792,0.824624146285556,0.691963672861099,0.770099047200627,1.0,0.0809539157964321,1.0,0.762228955449094,0.614394290415175,0.920742985149698,0.940557238862273,0.48103419676049,0.307197145207588,0.960371492574849,0.0,-0.102450788485187,-0.14041095890411,medium,high,low,low,mixed_review,-1,review,A_one_and_only
13414,13414,1,15.4899997711182,49,102.215003967285,464,601,13,490.839996337891,238,481.459014892578,2381,3052,1,0,1,2226,32704,1588,665,7.70841066725737,7.37086016653672,6.50128967054039,0.830027776530657,0.730121527288094,0.807191988983292,1.0,0.0840670681528548,1.0,0.789113764267348,0.624393610806734,0.929704588089116,0.947278441066837,0.489311975143264,0.312196805403367,0.964852294044558,0.0,-0.102450788485187,-0.149750415973378,high,high,low,low,mixed_review,-1,review,A_one_and_only
13415,13415,1,15.4899997711182,49,102.215003967285,450,590,13,490.839996337891,235,476.327026367188,2379,3050,1,0,1,2117,32662,1080,493,7.65822752616135,6.98564181763921,6.20253551718792,0.824624146285556,0.691963672861099,0.770099047200627,1.0,0.0804779464442148,1.0,0.762228955449094,0.614235633964436,0.920742985149698,0.940557238862273,0.480796212084381,0.307117816982218,0.960371492574849,0.0,-0.102450788485187,-0.138983050847458,medium,high,low,low,mixed_review,-1,review,A_one_and_only
13416,13416,1,15.4899997711182,48,100.82600402832,431,571,13,490.839996337891,236,478.417022705078,2373,3044,1,0,1,1784,32398,1080,493,7.48717369421374,6.98564181763921,6.20253551718792,0.806205377757615,0.691963672861099,0.770099047200627,1.0,0.0731496206030869,1.0,0.75608936593978,0.609746328847622,0.91869645531326,0.939022341484945,0.475597151786489,0.304873164423811,0.95934822765663,0.0,-0.103862171791748,-0.115586690017513,medium,high,low,low,mixed_review,-1,review,A_one_and_only
13417,13417,1,15.4899997711182,48,100.82600402832,416,556,13,490.839996337891,236,478.417022705078,2370,3039,1,0,1,1784,32301,646,357,7.48717369421374,6.4723462945009,5.8805329864007,0.806205377757615,0.641119117024141,0.730119615971532,1.0,0.0705919469521653,1.0,0.72581470358443,0.598802216845532,0.90860490119481,0.931453675896107,0.46674964937219,0.299401108422766,0.954302450597405,0.0,-0.103862171791748,-0.107913669064748,medium,high,low,low,mixed_review,-1,review,A_one_and_only
13418,13418,1,15.4899997711182,49,103.178001403809,406,546,12,419.529998779297,234,475.444000244141,2366,3035,1,0,1,1677,31293,646,357,7.42535788702715,6.4723462945009,5.8805329864007,0.799549162980233,0.641119117024141,0.730119615971532,1.0,0.400742368392421,1.0,0.723595965325302,0.708112777905908,0.907865321775101,0.930898991331326,0.631270175527536,0.354056388952954,0.95393266088755,-1.0,-0.101494504444663,-0.100732600732601,medium,high,medium,low,A_one_and_only,1,add_street_connection,A_one_and_only
13419,13419,1,15.4899997711182,47,100.807998657227,403,543,12,419.529998779297,232,471.924011230469,2361,3030,1,0,1,1511,31022,338,275,7.32118855673948,5.82600010738045,5.62040086571715,0.788332397121009,0.577095210094029,0.697821937428693,1.0,0.395902624078733,1.0,0.687749848214577,0.69455082409777,0.895916616071526,0.921937462053644,0.619888774093011,0.347275412048885,0.947958308035763,-1.0,-0.0901019790501946,-0.0976058931860037,medium,high,medium,low,A_one_and_only,1,add_street_connection,A_one_and_only
13420,13420,1,15.4899997711182,47,100.673004150391,395,532,12,419.529998779297,233,474.516021728516,2356,3023,1,0,1,995,30842,338,275,6.9037472575846,5.82600010738045,5.62040086571715,0.743383069908676,0.577095210094029,0.697821937428693,1.0,0.385080129738449,1.0,0.672766739143799,0.685948956294082,0.890922246381266,0.91819168478595,0.610731749655174,0.342974478147041,0.945461123190633,-1.0,-0.0631351260574509,-0.0921052631578947,medium,high,medium,low,A_one_and_only,1,add_street_connection,A_one_and_only
13421,13421,1,15.4899997711182,45,96.2119979858398,391,528,12,419.529998779297,230,468.744018554688,2351,3018,1,0,0,995,30867,220,169,6.9037472575846,5.39816270151775,5.13579843705026,0.743383069908676,0.534715719350519,0.637654306376307,1.0,0.382107525814935,0.730663091919093,0.638584365211834,0.67356396367559,0.789749152376976,0.774977637262505,0.600699854210426,0.336781981837795,0.394874576188488,-1.0,-0.0516256077478338,-0.0946969696969697,medium,high,medium,low,A_one_and_only,1,add_street_connection,A_one_and_only
13422,13422,1,15.4899997711182,43,92.302001953125,383,514,12,419.529998779297,230,468.744018554688,2347,3012,1,0,0,770,30676,220,169,6.64768837356333,5.39816270151775,5.13579843705026,0.715811110481569,0.534715719350519,0.637654306376307,1.0,0.369404006645497,0.719665758030314,0.629393712069465,0.666265906238321,0.783019823366593,0.767181307032523,0.592050431340115,0.33313295311916,0.391509911683296,-1.0,-0.0264999576796828,-0.0817120622568093,low,high,medium,low,mixed_review,-1,review,A_one_and_only
13423,13423,1,15.4899997711182,44,94.5340042114258,378,508,12,419.529998779297,230,468.744018554688,2341,3004,1,0,0,674,30699,220,169,6.51471269087253,5.39816270151775,5.13579843705026,0.701492528480572,0.534715719350519,0.637654306376307,1.0,0.366236334932882,0.713600476204104,0.624620851402466,0.663619062111783,0.77940710920219,0.762955450952668,0.589273380317057,0.331809531055891,0.389703554601095,-1.0,-0.0258743591293545,-0.0728346456692913,low,high,medium,low,mixed_review,-1,review,A_one_and_only
13424,13424,1,15.4899997711182,43,92.302001953125,369,495,13,490.839996337891,230,468.744018554688,2336,2995,1,0,0,674,30686,220,169,6.51471269087253,5.39816270151775,5.13579843705026,0.701492528480572,0.534715719350519,0.637654306376307,1.0,0.365062303007807,0.703059366771968,0.624620851402466,0.663227718136758,0.775893406058145,0.757684896236601,0.58868636435452,0.331613859068379,0.387946703029072,-1.0,-0.0265000403365523,-0.0686868686868687,low,high,medium,low,mixed_review,-1,review,A_one_and_only
13432,13432,1,15.4899997711182,41,79.322998046875,284,383,11,402.600006103516,235,472.091003417969,2369,3023,1,0,1,14,23938,1810,6,2.70805020110221,7.50163445788341,1.94591014905531,0.291597968009405,0.743075391989197,0.241601768756163,1.0,0.588389373137498,1.0,0.425425042918255,0.671271472018585,0.808475014306085,0.856356260729564,0.650550947298313,0.335635736009292,0.904237507153043,-1.0,-0.540625038472548,-0.224543080939948,low,high,medium,low,mixed_review,-1,review,A_one_and_only
13433,13433,1,15.4899997711182,39,76.0950012207031,262,349,11,402.600006103516,234,469.101013183594,2366,3020,1,1,1,14,23553,1013,3,2.70805020110221,6.92165818415113,1.38629436111989,0.291597968009405,0.685625765595425,0.172120572897912,1.0,1.0,1.0,0.383114768834247,0.794371589611416,0.794371589611416,0.845778692208562,0.845778692208562,0.897185794805708,0.897185794805708,-1.0,-1.0,-1.0,low,high,high,high,B_flood_exposed,2,elevated_or_protected_street,B_flood_exposed
13434,13434,1,15.4899997711182,39,75.3939971923828,243,327,11,402.600006103516,232,463.153015136719,2358,3008,1,1,1,14,22291,1013,3,2.70805020110221,6.92165818415113,1.38629436111989,0.291597968009405,0.685625765595425,0.172120572897912,1.0,1.0,1.0,0.383114768834247,0.794371589611416,0.794371589611416,0.845778692208562,0.845778692208562,0.897185794805708,0.897185794805708,-1.0,-1.0,-1.0,low,high,high,high,B_flood_exposed,2,elevated_or_protected_street,B_flood_exposed
13435,13435,0,0.0,36,69.6829986572266,237,315,11,402.600006103516,231,462.993011474609,2355,2995,1,1,1,8,21839,1013,3,2.19722457733622,6.92165818415113,1.38629436111989,0.236593184923525,0.685625765595425,0.172120572897912,1.0,0.666666666666667,0.666666666666667,0.364779841138954,0.677148835935207,0.677148835935207,0.674528293618072,0.674528293618072,0.838574417967603,0.838574417967603,,-1.0,-1.0,low,high,high,high,B_flood_exposed,2,elevated_or_protected_street,B_flood_exposed
13436,13436,0,0.0,34,64.9820022583008,229,303,11,402.600006103516,228,456.824005126953,2351,2988,1,1,1,8,20457,1219,3,2.19722457733622,7.1066061377273,1.38629436111989,0.236593184923525,0.703945809563549,0.172120572897912,1.0,0.666666666666667,0.666666666666667,0.370886522461662,0.67918439637611,0.67918439637611,0.676054963948749,0.676054963948749,0.839592198188055,0.839592198188055,,-1.0,-1.0,low,high,high,high,B_flood_exposed,2,elevated_or_protected_street,B_flood_exposed
13437,13437,0,0.0,34,64.9860000610352,223,296,11,402.600006103516,226,453.345001220703,2344,2979,1,1,1,8,19840,1219,3,2.19722457733622,7.1066061377273,1.38629436111989,0.236593184923525,0.703945809563549,0.172120572897912,1.0,0.666666666666667,0.666666666666667,0.370886522461662,0.67918439637611,0.67918439637611,0.676054963948749,0.676054963948749,0.839592198188055,0.839592198188055,,-1.0,-1.0,low,high,high,high,B_flood_exposed,2,elevated_or_protected_street,B_flood_exposed
13438,13438,0,0.0,32,58.6800003051758,214,281,11,402.600006103516,227,456.118011474609,2341,2976,1,1,1,8,18911,1225,3,2.19722457733622,7.11151211649616,1.38629436111989,0.236593184923525,0.704431771938445,0.172120572897912,1.0,0.666666666666667,0.666666666666667,0.371048509919961,0.679238392195542,0.679238392195542,0.676095460813323,0.676095460813323,0.839619196097771,0.839619196097771,,-1.0,-1.0,low,high,high,high,B_flood_exposed,2,elevated_or_protected_street,B_flood_exposed
13439,13439,0,0.0,31,56.5900001525879,207,272,11,402.600006103516,226,454.126007080078,2337,2976,1,1,1,8,17889,212,3,2.19722457733622,5.36129216570943,1.38629436111989,0.236593184923525,0.531063503556422,0.172120572897912,1.0,0.666666666666667,0.666666666666667,0.313259087125953,0.659975251264207,0.659975251264207,0.661648105114822,0.661648105114822,0.829987625632103,0.829987625632103,,-1.0,-1.0,low,high,high,high,B_flood_exposed,2,elevated_or_protected_street,B_flood_exposed
13440,13440,0,0.0,31,57.7460021972656,198,261,10,383.640014648438,226,453.630004882812,2332,2972,1,1,1,5,17308,212,3,1.79175946922805,5.36129216570943,1.38629436111989,0.192933432392005,0.531063503556422,0.172120572897912,1.0,0.666666666666667,0.666666666666667,0.298705836282113,0.655124167649593,0.655124167649593,0.658009792403861,0.658009792403861,0.827562083824797,0.827562083824797,,-1.0,-1.0,low,high,high,high,B_flood_exposed,2,elevated_or_protected_street,B_flood_exposed
13441,13441,0,0.0,30,54.992000579834,186,247,10,383.640014648438,226,453.630004882812,2328,2968,1,1,1,5,17043,212,3,1.79175946922805,5.36129216570943,1.38629436111989,0.192933432392005,0.531063503556422,0.172120572897912,1.0,0.666666666666667,0.666666666666667,0.298705836282113,0.655124167649593,0.655124167649593,0.658009792403861,0.658009792403861,0.827562083824797,0.827562083824797,,-1.0,-1.0,low,high,high,high,B_flood_exposed,2,elevated_or_protected_street,B_flood_exposed
13442,13442,0,0.0,30,54.992000579834,171,226,10,383.640014648438,228,456.795013427734,2324,2959,1,1,1,5,15797,573,0,1.79175946922805,6.35262939631957,0.0,0.192933432392005,0.629260543863416,0.0,1.0,0.666666666666667,0.666666666666667,0.274064658751807,0.646910441806158,0.646910441806158,0.651849498021285,0.651849498021285,0.823455220903079,0.823455220903079,,-1.0,-1.0,low,high,high,high,B_flood_exposed,2,elevated_or_protected_street,B_flood_exposed
13443,13443,0,0.0,29,52.4580001831055,160,213,10,383.640014648438,226,452.139007568359,2315,2938,1,1,1,0,15364,589,0,0.0,6.38012253689976,0.0,0.0,0.63198388053469,0.0,1.0,0.666666666666667,0.666666666666667,0.210661293511563,0.625775986726077,0.625775986726077,0.635998656711224,0.635998656711224,0.812887993363038,0.812887993363038,,-1.0,-1.0,low,high,high,high,B_flood_exposed,2,elevated_or_protected_street,B_flood_exposed
13444,13444,0,0.0,30,53.8470001220703,148,198,10,372.230010986328,228,454.509002685547,2301,2920,1,1,1,0,14728,589,3,0.0,6.38012253689976,1.38629436111989,0.0,0.63198388053469,0.172120572897912,1.0,0.666666666666667,0.666666666666667,0.268034817810867,0.644900494825845,0.644900494825845,0.65034203778605,0.65034203778605,0.822450247412922,0.822450247412922,,-1.0,-1.0,low,high,high,high,B_flood_exposed,2,elevated_or_protected_street,B_flood_exposed
13445,13445,0,0.0,30,53.8470001220703,142,190,10,372.230010986328,227,451.310028076172,2291,2908,1,0,0,0,14069,589,3,0.0,6.38012253689976,1.38629436111989,0.0,0.63198388053469,0.172120572897912,1.0,0.470666077419737,0.470666077419737,0.268034817810867,0.579566965076868,0.579566965076868,0.552341743162585,0.552341743162585,0.289783482538434,0.289783482538434,,-0.543577179627631,-0.868421052631579,low,high,medium,low,mixed_review,-1,review,A_one_and_only
13446,13446,0,0.0,29,51.7569999694824,136,184,10,372.230010986328,228,453.059020996094,2286,2895,1,0,0,0,13666,589,3,0.0,6.38012253689976,1.38629436111989,0.0,0.63198388053469,0.172120572897912,1.0,0.463092266001027,0.463092266001027,0.268034817810867,0.577042361270631,0.577042361270631,0.54855483745323,0.54855483745323,0.288521180635316,0.288521180635316,,-0.525146363220472,-0.864130434782609,low,high,medium,low,mixed_review,-1,review,A_one_and_only
13735,13735,1,15.4899997711182,34,63.379997253418,161,239,10,343.640014648438,199,390.424011230469,1774,2261,3,0,0,1993,22458,7317,376,7.59789795052178,8.89809234557915,5.93224518744801,0.818127966244209,0.881401712489317,0.736540138134578,0.5,0.743746682006311,0.817333267965612,0.812023272289368,0.685256651431893,0.709785513418327,0.736672452055148,0.699879159075497,0.342628325715946,0.354892756709163,-1.0,-0.586888581583787,-0.644351464435146,high,low,high,low,C_no_service,3,add_emergency_service_point,C_no_service
