TF_Index_population,TF_Index_acc_loss,TF_Index_centrality,Tem_extent
0.0,1.0,0.995968989903047,0
0.0,1.0,0.996995556000506,0
0.0,1.0,0.998009610233944,0
0.0,1.0,0.999010369008039,0
0.0,1.0,1.0,0
0.0,1.0,1.0,1
0.0,1.0,1.0,1
0.0,1.0,1.0,0
0.0,1.0,0.999998362792704,0
0.0,1.0,1.0,0
0.0,1.0,1.0,1
0.0,1.0,1.0,1
0.0,1.0,1.0,1
0.0,1.0,1.0,1
0.0,1.0,1.0,1
0.0,1.0,1.0,1
0.0,1.0,1.0,1
0.0,1.0,1.0,1
0.0,1.0,0.25,1
0.0,1.0,0.25,0
0.0,1.0,0.248573308304414,0
0.0,1.0,0.248272096358696,0
0.0,1.0,0.246703761721183,0
0.0,1.0,0.245714883438084,0
0.0,1.0,0.245051742528877,1
0.0,1.0,0.243458415553544,1
0.0,1.0,0.243175538233231,1
0.0,1.0,0.242611980867928,1
0.0,1.0,0.240724009332951,0
0.0,1.0,0.238982272529227,0
0.0,1.0,0.23746486531557,0
0.0,1.0,0.237332444743698,0
0.0,1.0,0.236689890102082,0
0.0,1.0,1.0,1
0.0,1.0,1.0,1
0.0,1.0,1.0,1
0.0,1.0,1.0,1
0.0,1.0,1.0,1
0.0,1.0,1.0,0
0.0,1.0,0.999775694890936,1
0.0,1.0,0.999548224601046,1
0.0,1.0,0.999317455770277,1
0.0,1.0,0.999116875217567,1
0.0,1.0,0.998907999764973,1
0.0,1.0,0.998711272527366,1
0.0,1.0,0.998540983314523,1
0.0,1.0,0.998360942906218,1
0.0,1.0,0.998192655066165,1
0.0,1.0,0.998080420218762,1
0.0,1.0,0.997951168255669,0
0.0,1.0,0.997848028143954,0
0.0,1.0,0.997767417572831,0
0.0,1.0,0.99770100886282,0
0.0,1.0,0.997665374724653,0
0.0,1.0,0.997639246020659,0
0.0,1.0,0.99765747325275,0
0.0,1.0,0.997691555376058,0
0.0,1.0,0.997743622085439,0
0.0,1.0,0.99784510976642,0
0.0,1.0,0.997951544087144,0
0.0,1.0,0.998099014792514,0
0.0,1.0,0.998305482554841,0
0.0,1.0,0.998519379675878,0
0.0,1.0,0.998772035860808,0
0.0,1.0,0.999089220347017,0
0.0,1.0,0.999422361394677,0
0.0,1.0,0.999618264305456,0
0.0,1.0,1.0,0
0.0,1.0,1.0,1
0.0,1.0,1.0,1
0.0,0.36360737894893,1.0,0
0.0,0.361082126423678,0.995332479178884,0
0.0,0.351983506638035,0.990424161643896,0
0.0,0.308399129192644,0.985259146912449,0
0.0,0.305854599930558,0.980012923697588,0
0.0,0.288042895095952,0.974718362471299,0
0.0,0.283450056101285,0.969385512402984,0
0.0,0.275874298525528,0.963960230662918,0
0.0,0.275874298525528,0.958345083839834,0
0.0,0.282210502221022,0.952773862435165,0
0.0,0.277918265254457,0.947394535792729,0
0.0,0.928324042473024,0.242682287248425,0
0.0,0.922597116329922,0.243963826611497,0
0.0,0.922097615830422,0.24502787213727,0
0.0,0.925233079858953,0.24606675478537,0
0.0,0.938012374012419,0.247082407416255,0
0.0,0.938012374012419,0.248074677473562,0
0.0,0.938658368844461,0.249049933189603,0
0.0,0.944151609503316,0.25,0
0.0,1.0,0.25,1
0.0,1.0,0.25,1
0.0,1.0,0.25,1
0.0,1.0,0.25,1
0.0,1.0,0.25,1
0.0,1.0,0.25,1
0.0,1.0,0.25,1
