pca_component_1,pca_component_2
-0.8297657366195565,0.4748578419044463
-0.7871912878253478,0.7582668069319211
-0.7896399298610541,0.735525316891911
-0.6997101291935515,2.0904592380153697
-1.1950455342514499,-1.5007259071224914
-0.24553858632908984,2.475605494514888
-0.5626024211908718,2.391561531409472
0.5458387209696554,2.3623720592598705
-0.2313652076175885,2.477048025640548
-0.30456616908936623,1.786280928741637
-0.3129134187137494,1.773088930395088
-0.31954164085407327,1.774037258354711
-0.3345686003147934,1.7554179601513527
-0.3433442159742693,1.7470599016626134
-0.35178181682939347,1.7439360500273269
-0.3658585354488984,1.7171165951474274
-0.37537431478470334,1.7061908853207755
-0.8119376645976568,1.2910233949528978
-0.5900528747620124,2.0032288268970606
-0.5928862081383107,1.965283136823519
-0.5470466524465898,2.1605722904534628
-0.5617356776636019,2.0325352666283667
-0.5609713023021811,2.032425896739694
-0.5593309580131341,2.0321911897078686
-0.5547853887852376,2.0392751403469873
-0.5649630356807464,1.889530891316881
-0.5663113720651671,1.8503267469968863
-0.5654042467627949,1.8501969690817726
-0.5825416469281709,1.852649048586758
-0.5766915803910112,2.0736287389686607
-0.5762242522001669,2.0905886407876277
-0.5776436075975467,2.1069770907243504
-0.5990248753983504,1.98641177696648
-0.6002334709708412,1.9820052697351052
-0.5848979542688627,2.109788517678465
-0.5862024093166888,2.109975179436642
-0.592496917581323,2.0794228460661817
-0.03143561822218434,2.473531663848487
-0.03158887444021874,2.4717715391373236
-0.6970240372789025,2.120409915006728
-0.644239400330873,1.3763156647415158
-0.646521219498689,1.3613684021661514
-0.6486350936801359,1.3510478869262754
-0.6491206613492448,1.3511173575428956
-0.6513785810055176,1.3365836828625683
-0.655246431140409,1.3018286548654774
-0.6573564569733376,1.3021305572416175
-0.6604638941906105,1.2821711609334312
-0.6649682036034626,1.2737515074910835
-0.8285319295608936,1.1957358415725037
-1.1950455342514499,-1.5007259071224914
-0.3797146593170819,2.34611533206764
-0.3783140851536716,2.340811234322505
-0.38935080753769546,-1.5893900250478066
-0.40456055175546063,-1.585828588179435
-0.4077666374882186,-1.5849645005487238
-1.1950455342514499,-1.5007259071224914
-0.6830772112929849,1.494250057709238
-0.6795934838726686,1.5263678661810594
1.0108949443753896,1.7445037538631394
0.5324012027560387,1.4589180631521632
0.09730420723412761,0.9222249586872767
3.647030866569734,2.1193266688185237
14.36113997146815,-3.321898688034996
-1.0803568370078869,-1.448552679384037
-1.0803008017215407,-1.4485655882782573
-1.0802594634179101,-1.4485751570431744
-1.080160969147817,-1.448597860747038
-1.1950455342514499,-1.5007259071224914
-1.0838629814185612,-1.4477461466289914
-1.083767151483335,-1.4477681745751123
-1.0886107336299078,-1.446686559177234
-1.1950455342514499,-1.5007259071224914
-1.1950455342514499,-1.5007259071224914
-1.0427759293403727,-1.4532448243357465
-1.0427879382586631,-1.4532430790542112
-1.0429414491652855,-1.4532211088714229
-1.0794812464246981,-0.4273959497880085
-0.18781914913264963,-0.4644006611137443
-0.6764525557913018,-0.31629081916489904
-0.7344692219631639,-0.34230333949825537
-0.8400676439322018,-0.32632344085355885
-0.6346858969723789,1.8642879937710972
-0.6143310220479553,2.036947659118309
-1.088610605411714,-1.4466865481088724
0.03599699494911735,2.1615335150737063
-0.5091059691303653,2.1850166526969756
-0.5107053760675548,2.2479230038549467
-0.38378575107024293,2.067210708039241
-0.39004960433902713,1.9952113203333481
-0.7185907545233297,1.9445306509480818
0.10574852909354679,2.622757559563962
-0.9540554720833866,-0.39857194755256237
-0.9574774290690287,-0.43295934073672054
-1.08989330793511,-0.52410037073757
-0.3198932383621178,1.8741374296812698
-0.1521069445583081,2.1793114148920227
-0.1525064608951853,2.2101484902867505
-0.807683362208121,1.4007574501868223
-0.8084253330427147,0.6218787819446028
-0.8084259661414942,0.6218789048351825
-0.450357576701861,1.7385957565786703
-0.45159179608229016,1.7107141617698884
-0.44464284389399217,1.7322832321916497
-0.4438106315411764,1.7321642349381088
-0.4430582276311544,1.7320565715471414
-1.1950453648433277,-1.5007259360532237
-0.014500660271088777,-1.5338748581561292
-0.42265988667897714,-1.5485330123087162
-1.1950455342514499,-1.5007259071224914
-0.18010274502362533,2.3801312582458123
-0.18048308672479155,2.3801866470440314
-0.5674874524161274,1.7165696161062767
-0.5728506937706956,1.678323253773491
-0.5751868350331504,1.6661738040585738
-0.778010001972251,1.5155313629737348
5.532492959555724,-2.6402328601498413
5.633196492270216,-2.66179895530798
5.638695883682358,-2.6631322243164774
-0.345923947413359,2.75025270410931
-0.34090540462872126,2.763311600306927
-0.3320922573050333,2.7502220752483653
-0.288383683379017,0.1012550834204445
-0.09591845554087641,0.16393181219205602
-0.45691488386139406,2.377952898276108
-0.45932467334155364,2.378297707280461
-0.46048465090831286,2.369209540302243
-0.6826582470225988,2.225414050939762
-0.951962029486935,0.315100841423003
-0.8698421130337799,0.5974364931329764
-0.46570311187016245,-0.13207199739458636
-0.6940379720305011,-1.2943789436079973
-0.6952253503265184,-1.2942050987688103
-0.6947403829201447,-1.294433769309444
-0.6984161637624642,-1.293934302345497
-0.49906577624833676,-0.26345947094037975
-0.49696787191769043,-0.26400564531146214
-0.49703780134607506,-0.2639772245294993
-0.3086878148238478,0.8629003282489555
-0.27796870186082423,1.1478080110377509
-0.2646708331648727,1.270495540118787
-0.2660969756352134,1.2709595091221624
-0.13196219608520446,2.47980576582268
0.21127920604419195,1.9493546171514142
0.2064099012126595,1.9230885735428265
0.17306351170672873,1.879765779768075
-0.11381102030569795,1.9055113136228385
-0.762841121936812,1.6656996431890667
0.6660669083905644,1.552266547159972
-1.0886098323449418,-1.446686757961468
-1.088610404517228,-1.446686597997089
-1.0886107336299078,-1.446686559177234
-1.0886102221564038,-1.4466866440966781
-1.0886103340656228,-1.4466866524453257
-1.0886103244955287,-1.44668661771782
-1.0886107336299078,-1.446686559177234
-1.088609841732408,-1.4466867268485106
-1.088610455272199,-1.4466866114942116
-1.0509717840814108,-1.131348597453554
-1.0509727574622005,-1.1313484149232078
-1.0509723968930376,-1.131348474329391
-1.0509711151780674,-1.1313487463958776
-1.050971610230337,-1.131348628656198
-1.0509721564990069,-1.1313485009114288
-0.6109838932503834,-1.306542774293049
-0.6147968250476211,-1.3059843446833723
-0.6233086038373974,-1.3047377746823587
-0.6272801741179667,-1.304156111086605
-0.6302923294773302,-1.3037149234215766
-0.6345368384806551,-1.3030934433793904
-0.6360273334190046,-1.3028750674655576
-0.6374966378566889,-1.302659883308975
-0.6381517433047268,-1.3025638591934934
-0.6388287099335969,-1.302464783073304
-0.6394680146458274,-1.3023711176446913
-0.6399754493975512,-1.302296765121074
-0.6403710348116629,-1.3022388975489176
-0.6409793090341314,-1.302149810462087
-0.6413496946466083,-1.302095564312904
-0.6416971268664965,-1.3020447439069465
-0.6420688765199595,-1.3019902012398588
-0.642547988595726,-1.3019201263971485
-0.6435704322985145,-1.3017702555990223
-0.6589816991099855,-1.2995131715052575
-1.0875245082654144,-1.446841980653625
-1.0868024949564663,-1.4469452892101353
-1.088066222366649,-1.446764507952955
-1.0881581024408895,-1.4467513609206448
-1.0868554765453013,-1.4469377144278042
-1.085995342314493,-1.447060779843469
-1.0832961540218886,-1.4474469960905965
-0.9568295194245189,-1.39595040873151
-0.956802377397261,-1.3959543321751675
-1.1950455342514499,-1.5007259071224914
-1.088608944539932,-1.4466869104232705
-1.0793130255104613,-1.448016920547093
-1.0830209687575378,-1.4474864224634396
-1.0846273589911333,-1.4472565163772904
-1.088610004032689,-1.4466866884289638
-1.1950455342514499,-1.5007259071224914
-1.1950455342514499,-1.5007259071224914
-1.0886103504755615,-1.4466866486148442
-0.9592530309918844,-1.3956000936539135
-0.9592538934455265,-1.3955999215946373
-0.9592537470271018,-1.3955999583663186
-0.5569509771801009,1.8950893401853037
-0.5757924032110936,1.9741783067221548
-1.0881946544964052,-1.4467836529465277
-1.0881605509428773,-1.44679164284404
-1.0886100467888773,-1.4466866957602613
-1.088610247197624,-1.4466866511865328
-0.3101226859429495,2.586447346695552
-0.3080572259942917,2.6117566517052397
-0.3051020063552903,2.6487129492808075
-0.30594487864234376,2.6516440942215365
-0.3482025404818682,2.320349051905005
-0.3094888638109505,2.5863415931822917
-0.14014334586662125,2.7274635029105023
-0.13746349612222591,2.466161174007065
-0.13419542301140397,2.4783576120807655
-0.1530742432677531,2.3138007390970285
-0.17255144409147663,2.1649014005513965
-0.3218388581839015,3.184314800173667
-0.31463169927019907,3.1850927085158216
-0.8198312159885478,-1.4851446092476899
-0.8199160369350502,-1.4851324828056218
4.337134557320784,1.7502045740782615
4.603873161258373,1.9109987210692705
4.758435541588178,1.896833149367498
7.68875422542382,1.374839853594605
7.710908736261491,1.4553760989118836
7.74923882415549,1.4566803572841835
-0.6073602540467653,1.7543730243787903
-0.6271659488157443,1.6487728475286456
-0.6343956616249714,1.5769594497870296
-0.7801049256661349,1.5289930915024594
-1.0886103014036819,-1.446686627018462
-0.6318618362465841,1.5953529068675387
-0.6806797302288488,1.283087744570409
-0.6844776987994841,1.2217544188205502
-0.7191714879832755,0.9908250325209241
-0.73514160494835,0.8374222356777162
-0.7441993680176798,0.7816465891990751
-0.8864711148814398,0.732734972136859
0.5563508301932525,1.8568020049826253
0.5101467381170895,1.825798739289492
0.4204121654089163,1.8385811489969601
0.5917983348153758,2.1253497565762816
0.6022048115561739,2.1335338835417055
-1.0886102220507528,-1.446686651645155
-1.1950455342514499,-1.5007259071224914
-0.9689040864179804,-1.4731938466109704
-0.9686211929223306,-1.4732572488627946
-0.9677145806025323,-1.4734602088087305
-0.9666009766827454,-1.47371011104366
-1.1950455342514499,-1.5007259071224914
-0.9710403236696077,-1.4727168606538183
-0.9711189239878719,-1.4726972143627026
-0.9709269213504416,-1.4727399165624804
-0.9697232781197278,-1.4730115787946012
-0.9692035676596732,-1.4731284574853707
14.314685563907895,0.8156517727473618
-0.00047526170878222545,1.829905390230587
-0.02036935538300901,1.7055253805862485
-0.08495142248586803,1.3881672229978455
-0.09091977952092435,1.3508823411173598
-0.09098944331000652,1.3507987623716535
-0.7912882213020888,1.3919053283531013
-0.7026835483869521,2.096322939845304
0.3828691431193651,2.0321175614990223
-0.5430760777775754,2.027171089559729
0.10706755206864628,2.072282203773851
0.10282905086115428,2.033129470597287
-0.03489678070819028,2.0531863496713436
-0.025012536006362374,2.1221228652826225
-0.05734179352730505,1.8576585783151007
-0.05835519044627445,1.8578061582827652
-0.03822543528585079,2.794094354072466
-0.24296685194609183,2.8495017457563034
-1.0884413984381909,-1.4466720898236967
-1.087359861993048,-1.4465786042622815
-1.0885882265180185,-1.4466897871682474
-1.0885877425723356,-1.4466898488298499
-1.0885872956364544,-1.446689921186457
-1.088586209616121,-1.446690120499177
-1.0885822418304125,-1.4466906358980394
-1.0885819731962423,-1.4466906803206725
-1.0885801304128453,-1.4466909757822928
-1.0885791484817968,-1.446691085404196
-1.088578112579657,-1.4466912267277783
-1.0885738213377858,-1.446691849371562
-1.0885726255153045,-1.4466920118389262
-1.088568934136917,-1.4466926010771044
-1.0885677991520728,-1.446692702414311
-1.0884877324712519,-1.4467041586757368
2.5372890651857727,1.0085253497980877
8.212364158412024,-0.1284025903572702
8.20176084362758,-0.12426515117994674
-0.5467432601324113,1.9414966088342993
-0.7279308954395868,1.8762502263761034
-0.4143745872127641,1.8950869088659117
-0.10145652587646607,1.8346299173527025
-1.1950455342514499,-1.5007259071224914
-1.1950455342514499,-1.5007259071224914
-0.5695581843667495,1.8215913431692332
-0.7444772676913551,1.7700635091408796
-0.7846399668487357,1.5082768342808146
-0.704695538471281,2.0511351438916456
-0.6581310588031123,2.4306798039361515
-0.32391908004882686,2.452127880796443
0.6076820167159277,2.389646112790449
0.6160071762348345,2.384009502096808
0.7234800674070013,2.311254399419118
0.6372163807921317,2.380183825250456
1.045448222934835,1.1932223295591764
1.0467622548809816,1.1865036814034955
17.333293724628128,1.345018185145952
18.40210305408615,1.1615156539939273
0.5439275473356673,2.1312675237365815
0.12071921042079721,2.196130480278725
1.2378520107410556,2.0205194419289616
1.9925291547041515,2.7331713437797824
1.9084603502806077,2.2855874219639567
1.8639634481958167,1.986783771302302
1.8670961633642913,1.9870742933112382
-0.9761631751273413,-0.40385018574303466
-0.9855616664896085,-0.4912005746015817
-0.9855598298923934,-0.49120087294941345
-1.007756525059174,-0.6972447079846986
-1.0886025448800292,-1.4466877308563693
-1.0886106365353112,-1.4466865507955988
-1.0886105282954885,-1.446686606893416
-1.0886101248227877,-1.4466867012877291
-1.0886103631207846,-1.4466866121911637
-1.0886107336299078,-1.446686559177234
-1.088610123129166,-1.4466866745981082
-1.0886104733410733,-1.4466865929949144
-1.0886103831397642,-1.4466866093267676
-1.0886106536988107,-1.446686552277228
-1.0886102705387244,-1.4466866672740601
-1.0440329826792238,-1.4530649804911544
-0.69306698715546,1.3462935596967995
-0.8149306822012569,1.26024900334787
-0.6904659713347907,1.3587805723717745
-0.37446841740061265,-0.39323289575813747
-0.3702862304285089,-0.3793557679205009
-0.3686154684500482,-0.3761510438543422
-0.3653667782848233,-0.3681592867818303
-0.3615043778032292,-0.36946448342975674
-0.10848290592245778,-0.3114117991151809
-0.10728038904159808,-0.32282427111766293
-0.10667416938780652,-0.32832756779706906
0.23626104485703733,2.1438037806840593
0.23489293882593962,2.1329432309554797
0.23465420707437407,2.133495918790568
0.23469514436895253,2.137001171423731
0.2649493264380883,2.3294914618579647
-0.9590922415318075,-1.3956383807097377
-0.9591113172737759,-1.3956338314889734
-0.9590903089985995,-1.3956388123795693
-1.088610665277286,-1.446686575061206
-1.0886105580288332,-1.4466865891655698
-1.0886107336299078,-1.446686559177234
-0.5503202530904581,1.7414830756766893
-0.8053608056135846,1.3267696861597584
-0.5031294565925802,1.3812318290432666
-0.5019212801707897,1.3810589288593866
-0.3343846797160809,2.0863546811743254
-0.43003477412571345,2.0459151775649014
-0.1883451769631323,2.082857154030168
-0.2257771483721657,1.8399287600836463
-0.2276579073263906,1.820274364466254
-0.5266595786650408,2.419925905027698
-0.5336993452962084,2.4785693182399453
-0.21009519394810083,3.003479503065966
-0.7742442572146477,1.5646771381372477
0.082018946505987,2.78617019050649
-0.4746321816091417,2.1182738508961685
-0.48047155573700207,2.1226894043259357
-0.49787793435147787,2.114882172034531
-0.5096110637025397,2.110040866063676
-0.6808090826786736,1.5080746175661108
-0.7897277828986377,1.446025687952088
0.14055509019413445,2.498602346415827
0.14972664683383935,2.49080121704133
0.17711224078103943,2.5016363445116676
-1.042901065044447,-1.0222447638353187
-1.0428993738016903,-1.0222450058251074
-1.0428986528700213,-1.0222451089788984
-1.042898340525502,-1.0222451644814958
-1.0428990453571125,-1.0222450528202733
-1.0886024700159007,-1.4466877415682287
-1.0886016010268191,-1.4466878996548052
-1.0886022680957572,-1.4466877704597718
-1.0885976004647402,-1.446688472600271
-1.0885978200337054,-1.4466884417678179
-1.0885977648566152,-1.4466884148012673
-1.088579105068591,-1.4466910908135477
-1.088578448506953,-1.4466911909593336
-1.0885783722174356,-1.4466912264987974
-1.0885786360118932,-1.4466911518329972
-1.0886096331175452,-1.4466864641761394
-1.0886096217922818,-1.4466864882932344
-1.0886095861020755,-1.4466864601175564
-1.0886084722234093,-1.4466866804236618
-1.0886089795448652,-1.446686577691586
-1.0886083321086637,-1.4466866933483524
-1.0886088540778631,-1.446686569187548
-1.088609360821841,-1.44668644067037
-1.088609300380396,-1.446686468821789
-1.0886093143417677,-1.4466864716312529
-1.0886092012298272,-1.4466864268936817
-1.0886085310009566,-1.446686594623986
-1.0886093363878189,-1.4466864385611171
-1.0886092038587252,-1.4466864469116445
-1.0886088909501708,-1.4466865178870902
-1.0886097251842466,-1.4466867707193432
-1.0886103344490676,-1.4466866523558204
-1.0886100803999412,-1.4466866594011025
-1.0886099683853028,-1.446686710936965
-1.0886106601668109,-1.4466865528355746
-1.088610410912206,-1.4466866053529757
-1.0886101811577036,-1.4466866881377798
-1.0886104042388636,-1.446686606307824
-1.0886100039620217,-1.4466867032545212
-1.0886105800675447,-1.4466865664714952
-1.0886103521026593,-1.4466866482350398
-1.0886105051051438,-1.4466865827448327
-1.0886107336299078,-1.446686559177234
-1.0886100935367287,-1.4466866456129537
-1.0886105477858152,-1.4466865694467865
-1.0886107336299078,-1.446686559177234
-1.0886105152941603,-1.4466866099147009
-1.0886095067590191,-1.4466867943138635
-1.0886099990647073,-1.4466867091779037
-1.0886097645408888,-1.4466867591280546
-1.0886103931819917,-1.4466865915220926
-1.0886106659808734,-1.4466865748977042
-1.0886105967604756,-1.4466865909833324
-1.0886105822693604,-1.446686568577612
-1.0886102812335905,-1.4466866239079115
-1.0886101836418687,-1.4466866378717256
-1.0886103453902094,-1.4466866244313432
-1.0886095107516955,-1.446686792982927
-1.088610552782581,-1.4466865794231234
-1.0886105201078586,-1.4466865831291675
-1.0886102918138612,-1.4466866285438085
-0.44220870413355207,2.596406698299876
0.5308803629726201,2.517102398463557
0.5396600152045768,2.528835384481381
0.5245223912258131,2.5648418646114077
0.5393668491971092,2.7912151738201
-0.17600954344224318,1.9884802931776826
-0.1484944934727211,1.7792468753646016
-0.14775001323046819,1.7788414625450784
-0.1470625484608124,1.801467742193114
-1.0886106674357494,-1.4466865534630615
-1.1950455342514499,-1.5007259071224914
-0.8297521352411223,-1.3445345312949124
-0.8298873672970777,-1.3445147259087824
-0.9011651981462231,-0.48167538788538683
-0.9011809737935361,-0.48167311805277646
-0.9011809682250222,-0.48167309077396725
-0.8889070715244047,-0.41847839147753935
-0.8184468005572472,1.3824136314227984
-0.621595320413557,1.9747554075541545
-1.0050973074905238,-0.6710390012049441
-1.0050975225091021,-0.6710389508967708
-1.005097282832629,-0.6710389998337426
-1.005824946780293,-0.677804582750027
-1.006582987846838,-0.6848387261142214
-1.007915850348195,-0.6972219508730485
-1.0129440761815545,-0.7439188088166284
-1.0868098351991842,-1.4469442449524035
-1.0868049716101238,-1.4469449411502668
-1.1950455342514499,-1.5007259071224914
-1.0849287754124093,-1.4472134327831627
-1.0840282845084188,-1.4473422343540705
-1.0839921451235872,-1.4473474546027372
-1.08398585739315,-1.4473483133656113
-1.0839817616666008,-1.4473488910286405
-1.083973396955811,-1.447350087884968
-1.0839646755878831,-1.447351387435039
-1.0839566748168055,-1.447352480555603
-1.0839049518245105,-1.4473599392189531
-0.6377661918306999,1.6513444322436341
-0.5513687578784735,1.638982330471112
-0.4764716309418507,1.628265760352302
-0.401916936899834,1.6175981427608765
-0.34241687806238763,1.6090846693091219
-0.39908664887245726,2.8062176311154245
-0.3999022459403445,2.7428967727246545
-0.3915136761862865,2.686962156733751
-0.3834510750456258,2.587520366308861
-0.34436849531912367,2.7206610549427976
-0.3234361990432738,2.8029410815608324
-0.274964609894046,2.7938936117669675
6.184528190099264,-1.217012987461798
6.314274585914605,-1.360540690988482
4.951611127192361,-1.103211403948573
0.8894987170039645,-0.5056754341089804
0.960495443352243,-0.5065800620406155
-0.8145549991443353,0.20454279106662754
-0.8337584539653435,0.022233386890050954
-0.83066971197666,0.021791449666199458
-0.9833476994616652,-0.02563123786006921
-1.1950455342514499,-1.5007259071224914
7.221908962019482,-2.996301783799648
-0.7732369638195082,-0.19670904648682372
-0.7730439921209283,-0.19772197115411644
-0.7734907852511806,-0.20594462061036073
-0.8949700178385005,-0.27004757984393246
-0.8947453569705608,-0.2707441751434085
-0.8944960656431655,-0.27077984469544186
-0.7545165783045112,1.7008233061694225
-0.6005884969046249,2.790549035219185
-0.3261719628561609,2.3094807234844974
-1.0886099883245555,-1.4466866990584752
-0.8288654497732442,-0.00340739407819011
-0.8290766823643217,-0.00337716961054348
-0.8186211274219296,0.09570855153142231
-0.8186175670481793,0.09570804975927136
0.5958452018895036,2.9065300990031733
-0.5917855357538535,2.141441625065818
-0.4351283732828627,2.1094055916531964
-0.19280139555985956,2.0747324288937663
-0.14527555014468296,2.0642167350439715
9.383707572058317,-2.959428329425434
9.420131421414263,-2.9671464028632037
10.955829240398844,-3.2389487668533636
10.982961664389322,-3.2439689932849323
-0.9592534735214275,-1.3955999902987182
-0.9592536079962424,-1.3955999863492856
-0.8298975874449891,-1.3445132058231997
-0.8298965743391888,-1.3445134038172353
-0.82989706684907,-1.3445133319665714
-1.0879914139155635,-1.446775180717292
-1.0879960108632691,-1.446774521692625
-1.0879977164067067,-1.4467743339816717
-1.0879997249642843,-1.4467739847447112
-1.088000974990548,-1.4467738058859458
-1.088022052793353,-1.446770795809486
-1.0886099525603026,-1.446686741498013
-1.0886103218106007,-1.4466866553059483
-1.0886107336299078,-1.446686559177234
-1.1950455342514499,-1.5007259071224914
-1.0879717444524968,-1.4467779983238869
-1.1950455342514499,-1.5007259071224914
-1.0879690606477102,-1.4467784149592682
-1.1950455342514499,-1.5007259071224914
-1.088610291375777,-1.4466866624101817
-1.0886099977562265,-1.4466867020680456
-1.0886096293347483,-1.4466867631966362
-1.0886095872435286,-1.4466867966040644
-1.0886100864593247,-1.4466867102427012
-1.0886097340785696,-1.4466867533602263
-1.1950455342514499,-1.5007259071224914
-1.1950455342514499,-1.5007259071224914
-1.0886097751098136,-1.4466867570060737
-1.0886106693675557,-1.4466865536298237
-1.0886101060289661,-1.4466867056746675
-1.088610569936337,-1.4466865779248221
-1.0886101502772234,-1.4466866953460402
-1.0886095057539011,-1.4466868103173687
-1.088610647639846,-1.4466865791598431
-1.0886105712254635,-1.4466865969172291
-0.7728528448272542,1.5639592292561262
-0.5118134768687947,2.4568989882809986
-0.5542379179726739,2.2316340384684317
-0.5559330694517864,2.2194274481357015
-0.570688884612582,2.129164767345236
-0.5710789264800427,2.1292205753601103
-0.5872532087883444,2.0491854435958397
-0.5951782540653626,1.9773279471379204
-0.5933086924555186,1.9770604427736291
-0.594753716153445,1.9772672025528546
-0.7090728559213575,1.9243559774360195
-1.0836786197422241,-0.4663800218446894
-0.9284937522614937,-0.39682003603971533
-0.9253128179796937,-0.36845622072321327
-0.92460163298543,-0.3685580340825073
-0.922887549797078,-0.36076269916048614
-0.859407379700748,-0.031690657417058565
-0.8559891369138445,-0.032179753287924426
-1.0885616975414891,-1.4466936440468743
-0.11896189728424804,2.4358143009976123
-0.11329666458360231,2.4282747647719547
-0.11799777573492393,2.4586538762429497
-0.10815719466528739,2.5293077847238243
-0.11307772062420206,2.4916427927988836
14.025230384741215,1.2129733015500386
-0.9749185230788799,-0.6482941188561511
-1.0886107336299078,-1.446686559177234
-1.0886102891188423,-1.4466866353032646
-1.0886103710905526,-1.446686621093585
-1.0886107336299078,-1.446686559177234
-1.0886107336299078,-1.446686559177234
-1.0886105301472546,-1.4466865832020976
-1.0886103152020217,-1.4466866300101004
-1.088608942241815,-1.4466869294411588
-1.0886101228354603,-1.44668670175162
-0.2793340675566548,2.0069268681382915
-0.08243249934156832,1.7612973419158975
-0.20057750238774058,1.6922513669222667
1.2869723930951051,2.2391926831817006
-0.793547789638163,-0.008460740462677517
-0.8525193561700456,-0.30930757825687655
-0.8530523997993241,-0.30923129747969563
-0.8535287245277728,-0.3091631430294711
-0.8546137670839999,-0.30900796239968586
-0.8551892501477961,-0.3089255849421465
-0.8560135195295497,-0.30880760860693873
-0.5962311525247797,0.7335697239669878
-0.6183325823137897,0.5618945410727594
-0.6213518411185857,0.5623266014459013
-0.6213712707816442,0.5623293815199237
-0.6214413433509149,0.5623393698532743
-0.7203497863553229,-0.15841818657893061
-0.7202290984499868,-0.15843548422700093
-0.72039548147751,-0.15841164379320571
-0.8935531903115284,-1.1248509257263501
-0.8931744729744048,-1.1249051350188886
-0.8929808664040759,-1.1249328817442426
-0.8929222311257657,-1.124941240906266
-0.892919363783662,-1.1249416538851829
-0.893054972005793,-1.1249222127973153
-0.8925697848768674,-1.1249916444401413
-0.9296173822816204,-1.4694359992261599
-0.9249766152638187,-1.4700999843242906
-0.9238726310062788,-1.4702579985083402
-1.1950455342514499,-1.5007259071224914
-0.7936258781038886,0.3161520154986871
0.6326916424056221,2.213638059980352
-0.43119449550521155,1.4018834340287794
-0.43166515555313173,1.4019507779538223
-1.0776509062002448,-1.4482547351891277
-1.0776695310678053,-1.4482520702684691
-1.07767782155755,-1.448250884031986
-1.077684343079617,-1.4482499509064843
-1.0777016713621703,-1.448247480344936
-1.0777012651317976,-1.4482475813044373
-0.6587535296317212,1.5038246531771748
-0.6708708247594699,1.4465484289724144
-0.5782786398922727,-0.5712138006752142
-0.4691517492336161,0.23865627752378019
-0.45157633127818086,0.39561961643567495
-0.4511600093124214,0.3955600480484516
-0.4139421541002821,0.7429756550314296
-0.7447020852259443,1.049900173129555
-0.31993051010705453,0.9083273962915024
-0.3289177551177251,0.840582413071685
-0.37828545085325754,0.5008461593143747
-0.34386526216829766,0.9337460914262666
-0.31536949691902677,1.1905341151790252
-0.2528423273621448,1.718971868767581
-1.074291272300934,-1.4487354450655792
-1.0742452236771387,-1.448742033887135
-1.07418037528071,-1.448751429583971
-1.0741272158954205,-1.4487589311564548
-1.074117945870721,-1.4487602581035628
-1.0740986988200727,-1.4487630060497254
-1.0740489561994098,-1.4487701166240636
-1.0740105093014478,-1.448775738132687
-1.0739347577156175,-1.448786456600585
-1.0739328599697762,-1.4487868077971806
-1.1950455342514499,-1.5007259071224914
-1.0739792174290008,-1.4487801315308337
-1.073970000656958,-1.4487814138993604
-1.0739384143473656,-1.4487859333950663
-1.0738616939614891,-1.448796910855207
-1.0737522079984356,-1.4488125765453832
-1.0736966098437237,-1.4488205457883687
-1.073586482594318,-1.4488362892000728
-1.1950455342514499,-1.5007259071224914
-0.11770522817390418,-1.5923354548883404
-0.12039611375773245,-1.5918611337013018
-0.14011443579334948,-1.5904557652942015
-0.14712385136373568,-1.5892906084459615
-0.49093532217859365,-1.5373996483640497
-0.7557232546622223,1.6789529770660847
-0.3349231165394551,1.7958677902947882
-0.7409605155315218,1.8160653191163336
-0.3251547851010016,1.8342098276540018
-0.5034587945232418,1.31337171948166
-0.8140408225058521,1.2450007138801904
-0.5181386967340044,2.285428838956392
-0.5550244095223414,2.1039532424080405
-0.5968460770991619,2.1014990615466176
-0.5960925424300364,2.1131182884292765
-0.5549224465594651,2.248696045495854
15.649605027125649,1.4593273270298368
15.600522387415575,1.46886304564438
15.574496753466285,1.475204634761243
-1.1950455342514499,-1.5007259071224914
14.364315757453873,2.006911886965023
14.366887108382805,2.008173862256634
13.457741149576277,2.1394108727207377
13.447084411191568,2.100322285103755
13.450363093580389,2.101440982929723
14.478843233271249,2.1103748567148184
10.539373992014784,1.294562772373492
5.530702039026622,2.109375530295625
-0.6481029703414252,-0.47172694655826974
-0.6371465418373906,-0.40598847842058033
-0.13224704074185117,2.490525094617707
-1.046263379093996,-1.4527457883007364
-1.046278229729198,-1.4527437202564684
-1.0463469224965727,-1.4527338868525264
-0.6489759818080149,-0.8557952137030875
-0.6352658168429499,-0.7585316416653931
-1.0886103541536802,-1.446686563693557
-1.0886103096540973,-1.4466866198413912
-1.0886090140261704,-1.4466869051441704
-1.0886103467261454,-1.4466866494900497
-1.0886105103133057,-1.4466865609829502
-1.0886106360253145,-1.4466865818588601
-1.0886107336299078,-1.446686559177234
-1.0886107336299078,-1.446686559177234
-1.0886104935949874,-1.4466866149572146
-1.0886105356851712,-1.4466865829467517
-1.0886099261414266,-1.4466867255457767
-1.0886106030384977,-1.4466865675992486
-1.0886100121463589,-1.446686727589168
-1.0886104308971403,-1.446686602493451
-1.0886098989392075,-1.446686731608198
-0.8161682464958425,-0.21487234449861073
-1.0727547421335082,-0.3649219909236878
-0.9439289812352317,-0.3140864416198011
-0.9427957073038788,-0.3045309503728585
-0.9374982758137932,-0.27560641307933575
-0.04998774580743222,2.753136573661875
-0.04666149495566341,2.752720305019549
-0.04406222294472079,2.7523916222247555
-0.04142748805015223,2.7394803438701127
-0.03629177776729532,2.720594266940856
