scenario,input_csv,n_original_samples,n_valid_samples,n_features,K,inertia,silhouette_score,calinski_harabasz_score,davies_bouldin_score,n_iter,converged,init,n_init,max_iter,random_state,runtime_seconds,runtime_scope,timestamp
TF,F:\CTH-MPDSD\Year 2-period 2\ACEX35\Codes\rf_demo\outputs_correlation\tf\tf_for_PCA.csv,13584,4842,7,3,1128.1194827492754,0.397849225764342,2828.268353344464,1.0364193326417832,4,True,k-means++,50,500,42,9.292827200006286,start through the complete first metadata pass inside staging; excludes the final metadata rewrite and atomic final-directory publication,2026-07-24T01:46:44+02:00
