cluster_id,sample_count,sample_percentage,distance_to_centroid_mean,distance_to_centroid_median,distance_to_centroid_std,distance_to_centroid_max
1,635,13.114415530772408,0.5773026988930331,0.5135648664449769,0.19010448355277929,1.4469013334926282
2,2307,47.6456009913259,0.44334043570951276,0.4416211327585116,0.13430435834063062,1.0887002595725415
3,1900,39.23998347790169,0.40110249335263953,0.35452055457951387,0.22100896849237484,1.4672805154177202
