street_id,fid,MS_ID,scenario,version,cluster_id,cause_label,cluster_majority_rule_type
58104,58104,58104,TF,version_a,1,C_no_service,mixed_review
59265,59265,59265,TF,version_a,1,C_no_service,mixed_review
59266,59266,59266,TF,version_a,1,C_no_service,mixed_review
62887,62887,62887,TF,version_a,1,C_no_service,mixed_review
64524,64524,64524,TF,version_a,1,C_no_service,mixed_review
64525,64525,64525,TF,version_a,1,C_no_service,mixed_review
64526,64526,64526,TF,version_a,1,C_no_service,mixed_review
65705,65705,65705,TF,version_a,1,C_no_service,mixed_review
68102,68102,68102,TF,version_a,1,C_no_service,mixed_review
68103,68103,68103,TF,version_a,1,C_no_service,mixed_review
68104,68104,68104,TF,version_a,1,C_no_service,mixed_review
68105,68105,68105,TF,version_a,1,C_no_service,mixed_review
68106,68106,68106,TF,version_a,1,C_no_service,mixed_review
68107,68107,68107,TF,version_a,1,C_no_service,mixed_review
68108,68108,68108,TF,version_a,1,C_no_service,mixed_review
68109,68109,68109,TF,version_a,1,C_no_service,mixed_review
68110,68110,68110,TF,version_a,1,C_no_service,mixed_review
68111,68111,68111,TF,version_a,1,C_no_service,mixed_review
68112,68112,68112,TF,version_a,1,C_no_service,mixed_review
68113,68113,68113,TF,version_a,1,C_no_service,mixed_review
70996,70996,70996,TF,version_a,1,C_no_service,mixed_review
72749,72749,72749,TF,version_a,1,C_no_service,mixed_review
72750,72750,72750,TF,version_a,1,C_no_service,mixed_review
72751,72751,72751,TF,version_a,1,C_no_service,mixed_review
72752,72752,72752,TF,version_a,1,C_no_service,mixed_review
72753,72753,72753,TF,version_a,1,C_no_service,mixed_review
72754,72754,72754,TF,version_a,1,C_no_service,mixed_review
72755,72755,72755,TF,version_a,1,C_no_service,mixed_review
72756,72756,72756,TF,version_a,1,C_no_service,mixed_review
74225,74225,74225,TF,version_a,1,C_no_service,mixed_review
75887,75887,75887,TF,version_a,1,C_no_service,mixed_review
77360,77360,77360,TF,version_a,1,C_no_service,mixed_review
77361,77361,77361,TF,version_a,1,C_no_service,mixed_review
77362,77362,77362,TF,version_a,1,C_no_service,mixed_review
77363,77363,77363,TF,version_a,1,C_no_service,mixed_review
77364,77364,77364,TF,version_a,1,C_no_service,mixed_review
77507,77507,77507,TF,version_a,1,C_no_service,mixed_review
78036,78036,78036,TF,version_a,1,C_no_service,mixed_review
78037,78037,78037,TF,version_a,1,C_no_service,mixed_review
78038,78038,78038,TF,version_a,1,C_no_service,mixed_review
78039,78039,78039,TF,version_a,1,C_no_service,mixed_review
78054,78054,78054,TF,version_a,1,C_no_service,mixed_review
78055,78055,78055,TF,version_a,1,C_no_service,mixed_review
78056,78056,78056,TF,version_a,1,C_no_service,mixed_review
78057,78057,78057,TF,version_a,1,C_no_service,mixed_review
78058,78058,78058,TF,version_a,1,C_no_service,mixed_review
78059,78059,78059,TF,version_a,1,C_no_service,mixed_review
78062,78062,78062,TF,version_a,1,C_no_service,mixed_review
78063,78063,78063,TF,version_a,1,C_no_service,mixed_review
78064,78064,78064,TF,version_a,1,C_no_service,mixed_review
78065,78065,78065,TF,version_a,1,C_no_service,mixed_review
78066,78066,78066,TF,version_a,1,C_no_service,mixed_review
78520,78520,78520,TF,version_a,1,C_no_service,mixed_review
78521,78521,78521,TF,version_a,1,C_no_service,mixed_review
78522,78522,78522,TF,version_a,1,C_no_service,mixed_review
78523,78523,78523,TF,version_a,1,C_no_service,mixed_review
78524,78524,78524,TF,version_a,1,C_no_service,mixed_review
78525,78525,78525,TF,version_a,1,C_no_service,mixed_review
78526,78526,78526,TF,version_a,1,C_no_service,mixed_review
78527,78527,78527,TF,version_a,1,C_no_service,mixed_review
78528,78528,78528,TF,version_a,1,C_no_service,mixed_review
79567,79567,79567,TF,version_a,1,C_no_service,mixed_review
79568,79568,79568,TF,version_a,1,C_no_service,mixed_review
81194,81194,81194,TF,version_a,1,C_no_service,mixed_review
81195,81195,81195,TF,version_a,1,C_no_service,mixed_review
81196,81196,81196,TF,version_a,1,C_no_service,mixed_review
81197,81197,81197,TF,version_a,1,C_no_service,mixed_review
81198,81198,81198,TF,version_a,1,C_no_service,mixed_review
81855,81855,81855,TF,version_a,1,C_no_service,mixed_review
81856,81856,81856,TF,version_a,1,C_no_service,mixed_review
86362,86362,86362,TF,version_a,1,C_no_service,mixed_review
86363,86363,86363,TF,version_a,1,C_no_service,mixed_review
86364,86364,86364,TF,version_a,1,C_no_service,mixed_review
86477,86477,86477,TF,version_a,1,C_no_service,mixed_review
87087,87087,87087,TF,version_a,1,C_no_service,mixed_review
92789,92789,92789,TF,version_a,1,C_no_service,mixed_review
94933,94933,94933,TF,version_a,1,C_no_service,mixed_review
94934,94934,94934,TF,version_a,1,C_no_service,mixed_review
94938,94938,94938,TF,version_a,1,C_no_service,mixed_review
95592,95592,95592,TF,version_a,1,C_no_service,mixed_review
95593,95593,95593,TF,version_a,1,C_no_service,mixed_review
96052,96052,96052,TF,version_a,1,C_no_service,mixed_review
96053,96053,96053,TF,version_a,1,C_no_service,mixed_review
96054,96054,96054,TF,version_a,1,C_no_service,mixed_review
96055,96055,96055,TF,version_a,1,C_no_service,mixed_review
96113,96113,96113,TF,version_a,1,C_no_service,mixed_review
96823,96823,96823,TF,version_a,1,C_no_service,mixed_review
96824,96824,96824,TF,version_a,1,C_no_service,mixed_review
96825,96825,96825,TF,version_a,1,C_no_service,mixed_review
96826,96826,96826,TF,version_a,1,C_no_service,mixed_review
96841,96841,96841,TF,version_a,1,C_no_service,mixed_review
96842,96842,96842,TF,version_a,1,C_no_service,mixed_review
98245,98245,98245,TF,version_a,1,C_no_service,mixed_review
98413,98413,98413,TF,version_a,1,C_no_service,mixed_review
98414,98414,98414,TF,version_a,1,C_no_service,mixed_review
98415,98415,98415,TF,version_a,1,C_no_service,mixed_review
98420,98420,98420,TF,version_a,1,C_no_service,mixed_review
98421,98421,98421,TF,version_a,1,C_no_service,mixed_review
99018,99018,99018,TF,version_a,1,C_no_service,mixed_review
99019,99019,99019,TF,version_a,1,C_no_service,mixed_review
99020,99020,99020,TF,version_a,1,C_no_service,mixed_review
99021,99021,99021,TF,version_a,1,C_no_service,mixed_review
99022,99022,99022,TF,version_a,1,C_no_service,mixed_review
99023,99023,99023,TF,version_a,1,C_no_service,mixed_review
100241,100241,100241,TF,version_a,1,C_no_service,mixed_review
100242,100242,100242,TF,version_a,1,C_no_service,mixed_review
100243,100243,100243,TF,version_a,1,C_no_service,mixed_review
100244,100244,100244,TF,version_a,1,C_no_service,mixed_review
100245,100245,100245,TF,version_a,1,C_no_service,mixed_review
100246,100246,100246,TF,version_a,1,C_no_service,mixed_review
100249,100249,100249,TF,version_a,1,C_no_service,mixed_review
100250,100250,100250,TF,version_a,1,C_no_service,mixed_review
100251,100251,100251,TF,version_a,1,C_no_service,mixed_review
100252,100252,100252,TF,version_a,1,C_no_service,mixed_review
100253,100253,100253,TF,version_a,1,C_no_service,mixed_review
100254,100254,100254,TF,version_a,1,C_no_service,mixed_review
100526,100526,100526,TF,version_a,1,C_no_service,mixed_review
100531,100531,100531,TF,version_a,1,C_no_service,mixed_review
100532,100532,100532,TF,version_a,1,C_no_service,mixed_review
105222,105222,105222,TF,version_a,1,C_no_service,mixed_review
109322,109322,109322,TF,version_a,1,C_no_service,mixed_review
109323,109323,109323,TF,version_a,1,C_no_service,mixed_review
112512,112512,112512,TF,version_a,1,C_no_service,mixed_review
113482,113482,113482,TF,version_a,1,C_no_service,mixed_review
114905,114905,114905,TF,version_a,1,C_no_service,mixed_review
115115,115115,115115,TF,version_a,1,C_no_service,mixed_review
115116,115116,115116,TF,version_a,1,C_no_service,mixed_review
115117,115117,115117,TF,version_a,1,C_no_service,mixed_review
115141,115141,115141,TF,version_a,1,C_no_service,mixed_review
115142,115142,115142,TF,version_a,1,C_no_service,mixed_review
116198,116198,116198,TF,version_a,1,C_no_service,mixed_review
117544,117544,117544,TF,version_a,1,C_no_service,mixed_review
117545,117545,117545,TF,version_a,1,C_no_service,mixed_review
117546,117546,117546,TF,version_a,1,C_no_service,mixed_review
117547,117547,117547,TF,version_a,1,C_no_service,mixed_review
118144,118144,118144,TF,version_a,1,C_no_service,mixed_review
118145,118145,118145,TF,version_a,1,C_no_service,mixed_review
118146,118146,118146,TF,version_a,1,C_no_service,mixed_review
118147,118147,118147,TF,version_a,1,C_no_service,mixed_review
118148,118148,118148,TF,version_a,1,C_no_service,mixed_review
118149,118149,118149,TF,version_a,1,C_no_service,mixed_review
118150,118150,118150,TF,version_a,1,C_no_service,mixed_review
118151,118151,118151,TF,version_a,1,C_no_service,mixed_review
118164,118164,118164,TF,version_a,1,C_no_service,mixed_review
120234,120234,120234,TF,version_a,1,C_no_service,mixed_review
120235,120235,120235,TF,version_a,1,C_no_service,mixed_review
121168,121168,121168,TF,version_a,1,C_no_service,mixed_review
121169,121169,121169,TF,version_a,1,C_no_service,mixed_review
121170,121170,121170,TF,version_a,1,C_no_service,mixed_review
121174,121174,121174,TF,version_a,1,C_no_service,mixed_review
121175,121175,121175,TF,version_a,1,C_no_service,mixed_review
121176,121176,121176,TF,version_a,1,C_no_service,mixed_review
121177,121177,121177,TF,version_a,1,C_no_service,mixed_review
121178,121178,121178,TF,version_a,1,C_no_service,mixed_review
121179,121179,121179,TF,version_a,1,C_no_service,mixed_review
121180,121180,121180,TF,version_a,1,C_no_service,mixed_review
121181,121181,121181,TF,version_a,1,C_no_service,mixed_review
121182,121182,121182,TF,version_a,1,C_no_service,mixed_review
121183,121183,121183,TF,version_a,1,C_no_service,mixed_review
121184,121184,121184,TF,version_a,1,C_no_service,mixed_review
121185,121185,121185,TF,version_a,1,C_no_service,mixed_review
121202,121202,121202,TF,version_a,1,C_no_service,mixed_review
121203,121203,121203,TF,version_a,1,C_no_service,mixed_review
121204,121204,121204,TF,version_a,1,C_no_service,mixed_review
121205,121205,121205,TF,version_a,1,C_no_service,mixed_review
121897,121897,121897,TF,version_a,1,C_no_service,mixed_review
122183,122183,122183,TF,version_a,1,C_no_service,mixed_review
122184,122184,122184,TF,version_a,1,C_no_service,mixed_review
122185,122185,122185,TF,version_a,1,C_no_service,mixed_review
122186,122186,122186,TF,version_a,1,C_no_service,mixed_review
122187,122187,122187,TF,version_a,1,C_no_service,mixed_review
122188,122188,122188,TF,version_a,1,C_no_service,mixed_review
122189,122189,122189,TF,version_a,1,C_no_service,mixed_review
122190,122190,122190,TF,version_a,1,C_no_service,mixed_review
122191,122191,122191,TF,version_a,1,C_no_service,mixed_review
122192,122192,122192,TF,version_a,1,C_no_service,mixed_review
122193,122193,122193,TF,version_a,1,C_no_service,mixed_review
122194,122194,122194,TF,version_a,1,C_no_service,mixed_review
122195,122195,122195,TF,version_a,1,C_no_service,mixed_review
122196,122196,122196,TF,version_a,1,C_no_service,mixed_review
122197,122197,122197,TF,version_a,1,C_no_service,mixed_review
122198,122198,122198,TF,version_a,1,C_no_service,mixed_review
122199,122199,122199,TF,version_a,1,C_no_service,mixed_review
122200,122200,122200,TF,version_a,1,C_no_service,mixed_review
124180,124180,124180,TF,version_a,1,C_no_service,mixed_review
124181,124181,124181,TF,version_a,1,C_no_service,mixed_review
124182,124182,124182,TF,version_a,1,C_no_service,mixed_review
124183,124183,124183,TF,version_a,1,C_no_service,mixed_review
124559,124559,124559,TF,version_a,1,C_no_service,mixed_review
124775,124775,124775,TF,version_a,1,C_no_service,mixed_review
124776,124776,124776,TF,version_a,1,C_no_service,mixed_review
125774,125774,125774,TF,version_a,1,C_no_service,mixed_review
125775,125775,125775,TF,version_a,1,C_no_service,mixed_review
126987,126987,126987,TF,version_a,1,C_no_service,mixed_review
126989,126989,126989,TF,version_a,1,C_no_service,mixed_review
126990,126990,126990,TF,version_a,1,C_no_service,mixed_review
130370,130370,130370,TF,version_a,1,C_no_service,mixed_review
131116,131116,131116,TF,version_a,1,C_no_service,mixed_review
134550,134550,134550,TF,version_a,1,C_no_service,mixed_review
135006,135006,135006,TF,version_a,1,C_no_service,mixed_review
135007,135007,135007,TF,version_a,1,C_no_service,mixed_review
135008,135008,135008,TF,version_a,1,C_no_service,mixed_review
137903,137903,137903,TF,version_a,1,C_no_service,mixed_review
137904,137904,137904,TF,version_a,1,C_no_service,mixed_review
137905,137905,137905,TF,version_a,1,C_no_service,mixed_review
137906,137906,137906,TF,version_a,1,C_no_service,mixed_review
137907,137907,137907,TF,version_a,1,C_no_service,mixed_review
137908,137908,137908,TF,version_a,1,C_no_service,mixed_review
137909,137909,137909,TF,version_a,1,C_no_service,mixed_review
137910,137910,137910,TF,version_a,1,C_no_service,mixed_review
138806,138806,138806,TF,version_a,1,C_no_service,mixed_review
138807,138807,138807,TF,version_a,1,C_no_service,mixed_review
138808,138808,138808,TF,version_a,1,C_no_service,mixed_review
138809,138809,138809,TF,version_a,1,C_no_service,mixed_review
138810,138810,138810,TF,version_a,1,C_no_service,mixed_review
138811,138811,138811,TF,version_a,1,C_no_service,mixed_review
138812,138812,138812,TF,version_a,1,C_no_service,mixed_review
138813,138813,138813,TF,version_a,1,C_no_service,mixed_review
140637,140637,140637,TF,version_a,1,C_no_service,mixed_review
146284,146284,146284,TF,version_a,1,C_no_service,mixed_review
146285,146285,146285,TF,version_a,1,C_no_service,mixed_review
147716,147716,147716,TF,version_a,1,C_no_service,mixed_review
147717,147717,147717,TF,version_a,1,C_no_service,mixed_review
147718,147718,147718,TF,version_a,1,C_no_service,mixed_review
149457,149457,149457,TF,version_a,1,C_no_service,mixed_review
152849,152849,152849,TF,version_a,1,C_no_service,mixed_review
153519,153519,153519,TF,version_a,1,C_no_service,mixed_review
153520,153520,153520,TF,version_a,1,C_no_service,mixed_review
153521,153521,153521,TF,version_a,1,C_no_service,mixed_review
153522,153522,153522,TF,version_a,1,C_no_service,mixed_review
155857,155857,155857,TF,version_a,1,C_no_service,mixed_review
160228,160228,160228,TF,version_a,1,C_no_service,mixed_review
160229,160229,160229,TF,version_a,1,C_no_service,mixed_review
160230,160230,160230,TF,version_a,1,C_no_service,mixed_review
160590,160590,160590,TF,version_a,1,C_no_service,mixed_review
160591,160591,160591,TF,version_a,1,C_no_service,mixed_review
160592,160592,160592,TF,version_a,1,C_no_service,mixed_review
160766,160766,160766,TF,version_a,1,C_no_service,mixed_review
160767,160767,160767,TF,version_a,1,C_no_service,mixed_review
160768,160768,160768,TF,version_a,1,C_no_service,mixed_review
160769,160769,160769,TF,version_a,1,C_no_service,mixed_review
169596,169596,169596,TF,version_a,1,C_no_service,mixed_review
169724,169724,169724,TF,version_a,1,C_no_service,mixed_review
171178,171178,171178,TF,version_a,1,C_no_service,mixed_review
171179,171179,171179,TF,version_a,1,C_no_service,mixed_review
171180,171180,171180,TF,version_a,1,C_no_service,mixed_review
171181,171181,171181,TF,version_a,1,C_no_service,mixed_review
171182,171182,171182,TF,version_a,1,C_no_service,mixed_review
171183,171183,171183,TF,version_a,1,C_no_service,mixed_review
171184,171184,171184,TF,version_a,1,C_no_service,mixed_review
172829,172829,172829,TF,version_a,1,C_no_service,mixed_review
172830,172830,172830,TF,version_a,1,C_no_service,mixed_review
172831,172831,172831,TF,version_a,1,C_no_service,mixed_review
172842,172842,172842,TF,version_a,1,C_no_service,mixed_review
172843,172843,172843,TF,version_a,1,C_no_service,mixed_review
173465,173465,173465,TF,version_a,1,C_no_service,mixed_review
173466,173466,173466,TF,version_a,1,C_no_service,mixed_review
173467,173467,173467,TF,version_a,1,C_no_service,mixed_review
173468,173468,173468,TF,version_a,1,C_no_service,mixed_review
173469,173469,173469,TF,version_a,1,C_no_service,mixed_review
173470,173470,173470,TF,version_a,1,C_no_service,mixed_review
174043,174043,174043,TF,version_a,1,C_no_service,mixed_review
174044,174044,174044,TF,version_a,1,C_no_service,mixed_review
175155,175155,175155,TF,version_a,1,C_no_service,mixed_review
179894,179894,179894,TF,version_a,1,C_no_service,mixed_review
