street_id,fid,MS_ID,scenario,version,cluster_id,cause_label,cluster_majority_rule_type
122191,122191,122191,TF,version_b,1,C_no_service,mixed_review
122192,122192,122192,TF,version_b,1,C_no_service,mixed_review
122193,122193,122193,TF,version_b,1,C_no_service,mixed_review
122194,122194,122194,TF,version_b,1,C_no_service,mixed_review
122195,122195,122195,TF,version_b,1,C_no_service,mixed_review
122196,122196,122196,TF,version_b,1,C_no_service,mixed_review
122197,122197,122197,TF,version_b,1,C_no_service,mixed_review
122198,122198,122198,TF,version_b,1,C_no_service,mixed_review
122199,122199,122199,TF,version_b,1,C_no_service,mixed_review
122200,122200,122200,TF,version_b,1,C_no_service,mixed_review
124775,124775,124775,TF,version_b,1,C_no_service,mixed_review
124776,124776,124776,TF,version_b,1,C_no_service,mixed_review
125774,125774,125774,TF,version_b,1,C_no_service,mixed_review
127099,127099,127099,TF,version_b,1,C_no_service,mixed_review
128987,128987,128987,TF,version_b,1,C_no_service,mixed_review
128988,128988,128988,TF,version_b,1,C_no_service,mixed_review
128989,128989,128989,TF,version_b,1,C_no_service,mixed_review
128990,128990,128990,TF,version_b,1,C_no_service,mixed_review
128991,128991,128991,TF,version_b,1,C_no_service,mixed_review
128992,128992,128992,TF,version_b,1,C_no_service,mixed_review
131116,131116,131116,TF,version_b,1,C_no_service,mixed_review
134550,134550,134550,TF,version_b,1,C_no_service,mixed_review
135006,135006,135006,TF,version_b,1,C_no_service,mixed_review
135007,135007,135007,TF,version_b,1,C_no_service,mixed_review
135008,135008,135008,TF,version_b,1,C_no_service,mixed_review
135614,135614,135614,TF,version_b,1,C_no_service,mixed_review
137380,137380,137380,TF,version_b,1,C_no_service,mixed_review
138811,138811,138811,TF,version_b,1,C_no_service,mixed_review
138812,138812,138812,TF,version_b,1,C_no_service,mixed_review
138813,138813,138813,TF,version_b,1,C_no_service,mixed_review
139717,139717,139717,TF,version_b,1,C_no_service,mixed_review
139718,139718,139718,TF,version_b,1,C_no_service,mixed_review
143214,143214,143214,TF,version_b,1,C_no_service,mixed_review
143215,143215,143215,TF,version_b,1,C_no_service,mixed_review
143216,143216,143216,TF,version_b,1,C_no_service,mixed_review
143218,143218,143218,TF,version_b,1,C_no_service,mixed_review
146284,146284,146284,TF,version_b,1,C_no_service,mixed_review
146285,146285,146285,TF,version_b,1,C_no_service,mixed_review
147140,147140,147140,TF,version_b,1,C_no_service,mixed_review
147141,147141,147141,TF,version_b,1,C_no_service,mixed_review
147142,147142,147142,TF,version_b,1,C_no_service,mixed_review
147143,147143,147143,TF,version_b,1,C_no_service,mixed_review
147144,147144,147144,TF,version_b,1,C_no_service,mixed_review
147145,147145,147145,TF,version_b,1,C_no_service,mixed_review
147146,147146,147146,TF,version_b,1,C_no_service,mixed_review
147716,147716,147716,TF,version_b,1,C_no_service,mixed_review
