cluster_id,sample_count,sample_percentage,distance_to_centroid_mean,distance_to_centroid_median,distance_to_centroid_std,distance_to_centroid_max
1,564,11.648079306071871,0.5508258405057351,0.5135244003672681,0.18591890955867138,1.1399493742877072
2,1188,24.53531598513011,0.32614310362574667,0.2790012780734809,0.15859536989483117,1.0215233417403673
3,1178,24.32878975629905,0.3632014123179085,0.3064061753629002,0.1330478685454083,0.9767171165510153
4,386,7.971912432878976,0.557584833073176,0.5141116461070077,0.19007799682707685,1.2119253878495224
5,1526,31.515902519619992,0.3003559999391806,0.28290151630078053,0.12723478133076027,1.0447360617155124
