cluster_id,sample_count,sample_percentage,distance_to_centroid_mean,distance_to_centroid_median,distance_to_centroid_std,distance_to_centroid_max
1,5141,37.8459952885748,1.271318232106155,1.1329840760168086,0.4951113146839213,4.470107043909776
2,5892,43.37455830388692,1.7753780155302659,1.5107215540580585,0.7844070284603599,6.169739001068361
3,2551,18.77944640753828,2.0336458560066912,1.7477700370130969,0.8061702931503423,6.543247762472356
