fid,MS_ID,TF_Index_Risk_equal,source_row_position,structural_null_count,had_structural_null,kmeans_cluster,distance_to_assigned_centroid
24423,24423,0.394450339092115,30,1,True,1,0.5004636737294917
24424,24424,0.392781656993082,31,1,True,1,0.5154643110210884
24425,24425,0.395119082152465,32,1,True,1,0.5351335487186305
24426,24426,0.396564126675142,33,1,True,1,0.5564699648552734
24427,24427,0.393207175443335,34,2,True,1,0.5857351775748901
24428,24428,0.391513155985508,35,2,True,1,0.6118403755248225
24458,24458,0.577978842015083,36,0,False,2,2.8941083913786443
24459,24459,0.580137931801161,37,0,False,2,2.9377908533124657
24460,24460,0.581051689354064,38,0,False,2,2.9183169857931124
24461,24461,0.579096001634968,39,0,False,2,3.237444185977725
24462,24462,0.598683568971187,40,0,False,2,3.1615638858174755
24463,24463,0.606674795003622,41,0,False,2,3.2180968834608086
24464,24464,0.94449493642731,42,0,False,3,2.676840839166942
24465,24465,0.775498597149607,43,1,True,2,3.949843053047436
24466,24466,0.775871183549581,44,1,True,3,2.8502246277993586
24467,24467,0.775871183549581,45,1,True,3,2.8538548648038047
24468,24468,0.776301494290029,46,1,True,3,2.410440647160683
24469,24469,0.776301494290029,47,1,True,3,2.397584529110392
24581,24581,0.259049683513414,48,0,False,2,1.7203669049598225
24582,24582,0.25905653933308,49,0,False,2,1.7185828513704111
24583,24583,0.259748734294334,50,0,False,2,1.7153817020306306
24584,24584,0.260349334571601,51,0,False,2,1.713532826269337
24585,24585,0.261501713951213,52,0,False,2,1.7140655547923311
24586,24586,0.26219762992524,53,0,False,2,1.712710457901747
24587,24587,0.263187402809097,54,0,False,2,1.7115524152891235
24588,24588,0.290844614530427,55,0,False,2,2.8930502078980993
24589,24589,0.290769778497591,56,0,False,2,2.89307353197757
24590,24590,0.310486615662438,57,0,False,2,2.258374573918619
24591,24591,0.320844893418609,58,0,False,2,3.7269168901331082
24592,24592,0.32217640120361,59,0,False,2,3.723906088284713
24593,24593,0.810929616462967,60,1,True,2,2.505250046972844
24594,24594,0.810969066501303,61,1,True,2,2.5054723260687415
24595,24595,0.810991557212345,62,1,True,2,2.5048631545343962
24596,24596,0.765922830122342,63,1,True,3,1.9258389151617186
24597,24597,0.765922830122342,64,1,True,2,2.556611892295432
24598,24598,0.765920594719049,65,1,True,2,2.5563043716664504
24599,24599,0.76592152752912,66,1,True,2,2.5563198679000374
24600,24600,0.765922830122342,67,1,True,2,2.555930867505573
24601,24601,0.765880301741759,68,1,True,3,1.9255953808995354
24602,24602,0.803054208235545,69,1,True,3,1.9255309652022838
24603,24603,0.750734078801748,70,1,True,2,1.4884381120631507
24604,24604,0.749958719992498,71,1,True,2,1.5075772791542148
24605,24605,0.749915077119387,72,1,True,2,1.5065704057843339
24606,24606,0.749877055184468,73,1,True,2,1.5061491060711598
24607,24607,0.74981952044508,74,1,True,2,1.503489418386723
24608,24608,0.749800358181053,75,1,True,2,1.502748803805074
24609,24609,0.749786449764521,76,1,True,2,1.502392567228549
24610,24610,0.749771210034166,77,1,True,2,1.5024051796504112
24611,24611,0.749726738515734,78,1,True,2,1.4995480862979471
24612,24612,0.749714506227077,79,1,True,2,1.4987619904506204
24613,24613,0.749703090295029,80,1,True,2,1.4979824964967643
24614,24614,0.780070333820029,81,0,False,2,2.754560221870868
24615,24615,0.780081720164718,82,0,False,2,2.7549843080040284
24616,24616,0.942253652785132,83,0,False,3,1.345378825226695
24617,24617,0.941810391376638,84,0,False,3,1.3436041246205457
24618,24618,0.942726034651937,85,0,False,3,1.3412542906626033
24619,24619,0.941814637027645,86,0,False,3,1.327797135637767
24620,24620,0.948298093856733,87,0,False,3,1.3348587950052537
24621,24621,0.949422263394726,88,0,False,3,1.3298603879894333
24622,24622,0.948298093856733,89,0,False,3,1.322547223360039
24623,24623,0.946811176002162,90,0,False,3,1.3257858555389723
24624,24624,0.941814637027645,91,0,False,3,1.321241175088384
24625,24625,0.768684686667053,92,1,True,3,1.6297396136748483
24626,24626,0.768684686667053,93,1,True,3,1.6288457407427144
24627,24627,0.764535069799756,94,1,True,3,1.6278571261637413
24628,24628,0.617392300690735,95,1,True,2,3.2379427145500865
24629,24629,0.606218376280286,96,1,True,2,3.236568338406728
24630,24630,0.601172497331216,97,1,True,2,3.2359193826957675
24631,24631,0.59195880012783,98,1,True,2,3.2355742663589973
24632,24632,0.584193629120491,99,1,True,2,3.2352310076539363
24633,24633,0.554521759022131,100,1,True,2,2.528410544762597
24634,24634,0.553991716664719,101,1,True,2,2.5280283732354216
24635,24635,0.539767429363291,102,1,True,2,1.8652161393310591
24636,24636,0.536667618878552,103,1,True,2,1.8660439810673404
24637,24637,0.514295881188287,104,1,True,2,1.321601083566012
24638,24638,0.505075771940036,105,1,True,2,1.1023204689383315
24639,24639,0.689689594062897,106,1,True,3,3.6724867944987443
24640,24640,0.679112025541895,107,1,True,3,3.6605862779539216
24641,24641,0.679112025541895,108,1,True,3,3.634757132987017
24642,24642,0.674528293618072,109,1,True,3,3.616218473090436
24643,24643,0.676054963948749,110,1,True,3,3.598202604185575
24644,24644,0.676054963948749,111,1,True,3,3.5919946221055166
24645,24645,0.676095460813323,112,1,True,3,3.58377105255228
24646,24646,0.661648105114822,113,1,True,3,3.5749332637422127
24647,24647,0.658009792403861,114,1,True,3,3.569027069108781
24648,24648,0.658009792403861,115,1,True,3,3.5601624619922814
24649,24649,0.629010776458635,116,1,True,3,3.5466677674565212
24650,24650,0.600888441125964,117,2,True,3,3.8358861824978963
24651,24651,0.628005802968478,118,2,True,3,3.8284508242119664
24652,24652,0.497431632703252,119,2,True,2,3.0663197040720465
24653,24653,0.495003683872692,120,2,True,2,3.061077359120911
24777,24777,0.59539061741792,121,2,True,3,2.2354601764486546
24778,24778,0.595213037647502,122,2,True,3,2.2317661490780085
24779,24779,0.595213037647502,123,2,True,3,2.228746976233226
24780,24780,0.595213037647502,124,2,True,3,2.227266363123911
24781,24781,0.616720596158761,125,1,True,3,1.6637179833660032
24782,24782,0.662885829585852,126,1,True,3,1.658941196642808
24783,24783,0.680845476371424,127,1,True,3,1.655513666703648
24784,24784,0.683899282188123,128,1,True,3,1.6522783536027466
24785,24785,0.680845476371424,129,1,True,3,1.6462340277791996
24855,24855,0.685340876553566,130,2,True,2,1.8491713557554617
24856,24856,0.688227969027669,131,2,True,2,1.8563921271558361
24857,24857,0.688562095599028,132,2,True,2,1.859172299567675
24858,24858,0.688893099098968,133,2,True,2,1.8621026533589218
24859,24859,0.689168269764026,134,2,True,2,1.865636288405709
24860,24860,0.669056283099505,135,2,True,2,1.3585414677671974
24861,24861,0.672679223328697,136,2,True,2,1.3636819183860545
24862,24862,0.673332424522273,137,2,True,2,1.3642323373253813
24863,24863,0.674302453081508,138,2,True,2,1.3657799592282474
24864,24864,0.675787039798634,139,2,True,2,1.3686863427072526
24865,24865,0.677810332957569,140,2,True,2,1.373472317391015
24866,24866,0.682014108060594,141,2,True,2,1.384031897398905
24867,24867,0.684230322415628,142,2,True,2,1.390923854121349
24868,24868,0.687372899087868,143,2,True,2,1.3982501859192709
24869,24869,0.675936980908998,144,2,True,2,1.5026489667356002
24870,24870,0.679016091028392,145,2,True,2,1.5064926187732672
24871,24871,0.679146896271284,146,2,True,2,1.5072070753806275
24872,24872,0.679374986489129,147,2,True,2,1.5073355144277694
24873,24873,0.679806570627384,148,2,True,2,1.5075808757101978
24874,24874,0.680258325662621,149,2,True,2,1.509835657336832
24875,24875,0.682211637454025,150,2,True,2,1.5145335256825636
24876,24876,0.684425868480078,151,2,True,2,1.5198323305841976
24983,24983,0.470210966172085,152,0,False,1,1.5415572230753958
24984,24984,0.465383009018629,153,0,False,1,1.5660004142344919
24985,24985,0.46179907868976,154,0,False,1,1.5883022182804383
24986,24986,0.623918661376125,155,0,False,2,2.809721565021192
24987,24987,0.622160589729134,156,0,False,2,2.7976644896934717
24988,24988,0.600859646222859,157,0,False,2,2.5659344220169134
24989,24989,0.594562118106913,158,0,False,2,2.57163415930825
24990,24990,0.592898985983981,159,0,False,2,2.5622413416630896
24996,24996,0.756558829621873,160,1,True,2,1.7827111965553362
24997,24997,0.759730105293088,161,1,True,2,2.0865364745069552
24998,24998,0.759742841843772,162,1,True,2,2.08989628759004
24999,24999,0.759766584816205,163,1,True,2,2.093928665316184
25000,25000,0.759798092258239,164,1,True,2,2.0979733399676435
25001,25001,0.75983811336881,165,1,True,2,2.101882083697211
25002,25002,0.759872977264033,166,1,True,2,2.104454053796156
25003,25003,0.762883031307945,167,1,True,3,1.9324507844207002
25004,25004,0.762883031307945,168,1,True,3,1.933711142617738
25005,25005,0.762883031307945,169,1,True,3,1.9350074866860203
25006,25006,0.762883031307945,170,1,True,3,1.9363133480214818
25007,25007,0.762883031307945,171,1,True,3,1.9372086464761955
25008,25008,0.762883031307945,172,1,True,3,1.9386098182596987
25009,25009,0.762883031307945,173,1,True,3,1.9394805914193272
25010,25010,0.762883031307945,174,1,True,3,1.9415655607992903
25011,25011,0.762883031307945,175,1,True,3,1.9421662147706944
25012,25012,0.76300755624286,176,1,True,3,1.943412044179428
25013,25013,0.76300755624286,177,1,True,3,1.944222493393129
25014,25014,0.76300755624286,178,1,True,3,1.9446634391963873
25015,25015,0.76300755624286,179,1,True,3,1.9455819540899844
25016,25016,0.76300755624286,180,1,True,3,1.9459455430289856
25017,25017,0.431826780913024,181,1,True,2,2.331740717570697
25018,25018,0.432205676110838,182,1,True,2,2.3314352060490613
25019,25019,0.426150731059368,183,1,True,2,2.334270759479866
25020,25020,0.424385706894938,184,1,True,2,2.333407255704484
25021,25021,0.422876504200424,185,1,True,2,2.333972797251105
25022,25022,0.422447240762043,186,1,True,2,2.334230295811086
25023,25023,0.425646837333583,187,1,True,2,2.3310988262952783
25024,25024,0.417667740274253,188,1,True,2,2.2822415692096536
25025,25025,0.401396076751871,189,1,True,2,2.288941207749776
25026,25026,0.393133193102756,190,1,True,2,2.2939500550203493
25027,25027,0.380319641122454,191,1,True,2,2.3008425946749607
25028,25028,0.384802739278125,192,1,True,2,2.2942617153297826
25029,25029,0.389743180071029,193,0,False,2,2.0942836661350186
25030,25030,0.385172127059012,194,0,False,2,2.097679202464219
25031,25031,0.372692981925192,195,0,False,2,2.1030417518328317
25032,25032,0.345839246180536,196,0,False,2,0.9655043733992523
25033,25033,0.338641751724086,197,0,False,2,0.9751069934934782
25034,25034,0.329500927570078,198,0,False,2,0.9915723930358744
25035,25035,0.313798559660426,199,0,False,2,1.0305107991788975
25036,25036,0.309805250047796,200,0,False,2,1.0372059832366027
25037,25037,0.302952862105482,201,0,False,2,1.0471921508122064
25038,25038,0.291310553374765,202,0,False,2,0.9822304829153123
25039,25039,0.283788699224156,203,0,False,2,1.0358558965444078
25040,25040,0.280630838840295,204,0,False,2,1.0402530466773618
25041,25041,0.27654330092674,205,0,False,2,1.0471908774054448
25042,25042,0.273800319578078,206,0,False,2,1.0492899666504731
25043,25043,0.266946287299638,207,0,False,2,1.064617175004451
25044,25044,0.260408255601785,208,0,False,2,1.081200948299315
25045,25045,0.256791162726379,209,0,False,2,1.0864374817794695
25046,25046,0.253606229564815,210,0,False,2,1.0922896172373404
25062,25062,0.657591484877664,211,1,True,2,2.3145168889458043
25063,25063,0.65773861732861,212,1,True,2,2.3147638149490652
25064,25064,0.822477289895531,213,1,True,3,1.9455370612119116
25065,25065,0.496668575115195,214,1,True,2,2.2807648745343543
25066,25066,0.41637025739811,215,2,True,2,0.9766086489824887
25067,25067,0.399726245278201,216,2,True,2,0.9693415353519895
25068,25068,0.401645369800067,217,2,True,2,0.9806637262800161
25069,25069,0.409224269134538,218,2,True,2,0.983102911967356
25070,25070,0.75,219,2,True,3,2.704604270240615
25071,25071,0.75,220,2,True,3,2.6930986160917625
25072,25072,0.407084734250817,221,2,True,2,1.0347940651016172
25073,25073,0.40520370419381,222,2,True,2,1.010402265400818
25074,25074,0.402521094048873,223,2,True,2,0.9945470170181392
25075,25075,0.395401870157837,224,2,True,2,0.9592950911105623
25076,25076,0.407974764111476,225,2,True,2,0.9617346480346258
25077,25077,0.489506849588026,226,1,True,2,2.2777281910968683
25078,25078,0.491256230236102,227,1,True,2,2.280253435237298
25079,25079,0.504894306332495,228,1,True,2,2.2770593652204876
25080,25080,0.505191351760261,229,1,True,2,2.2771956342660307
25081,25081,0.511731937437773,230,1,True,2,2.2841082727481163
25084,25084,0.382703152326907,231,1,True,1,1.4371092094290066
25085,25085,0.38620921615887,232,1,True,1,1.4361160572982126
25086,25086,0.383058838563785,233,1,True,1,1.4391080583521667
25087,25087,0.383521324036021,234,1,True,1,1.4413965530121216
25088,25088,0.384291209133562,235,2,True,1,1.4443845197956546
25089,25089,0.384416534963783,236,2,True,1,1.446604417103577
25090,25090,0.381355900244561,237,2,True,1,1.449693414128039
25091,25091,0.384837760741535,238,2,True,1,1.4520173768264528
25092,25092,0.384998310501404,239,2,True,1,1.4595224889246925
25093,25093,0.38515035210016,240,2,True,1,1.4562120704998462
25094,25094,0.385553435491725,241,2,True,1,1.4585396177987164
25095,25095,0.383505466827827,242,2,True,1,1.4622584768950568
25096,25096,0.387599581893303,243,2,True,1,1.4653730951407695
25097,25097,0.387446790638269,244,2,True,1,1.4685526302382064
25098,25098,0.387530099676389,245,2,True,1,1.4723873717070395
25099,25099,0.387897184951189,246,2,True,1,1.4769179843882039
25100,25100,0.38561636407372,247,2,True,1,1.4807032703880139
25101,25101,0.385931999422316,248,2,True,1,1.48553140596905
25102,25102,0.386334299425704,249,2,True,1,1.490692736412282
25103,25103,0.384862533814521,250,2,True,1,1.4963911977237345
25104,25104,0.383632364827113,251,2,True,1,1.5027162595350636
25105,25105,0.384038664358149,252,2,True,1,1.5084937214376122
25106,25106,0.384347940984365,253,2,True,1,1.5143450532509963
25107,25107,0.385038995339053,254,2,True,1,1.518895396957433
25117,25117,0.940350317395151,255,0,False,3,1.2845289850669521
25118,25118,0.25030637254902,256,0,False,2,1.6508723530745606
25192,25192,0.939942957648641,257,0,False,3,2.375836518270374
25193,25193,0.931735734654172,258,0,False,3,2.3765528908434255
25194,25194,0.93869381442705,259,0,False,3,2.3697714331212563
25195,25195,0.719495186101806,260,0,False,2,2.1770027462779
25196,25196,0.714629370935336,261,0,False,2,2.1309191998323302
25197,25197,0.709112064028807,262,0,False,2,2.1202235102237217
25198,25198,0.841498648536905,263,0,False,3,1.2401691938194053
25199,25199,0.841340206161237,264,0,False,3,1.2395304509228529
25200,25200,0.841340206161237,265,0,False,3,1.241145805110713
25201,25201,0.841340206161237,266,0,False,3,1.242580605290795
25202,25202,0.67467353949457,267,1,True,3,1.5646023690179756
25203,25203,0.67467353949457,268,1,True,3,1.5652609334128993
25204,25204,0.67467353949457,269,1,True,3,1.5656044570812069
25205,25205,0.67467353949457,270,1,True,3,1.5666822865254015
25206,25206,0.67118134363185,271,1,True,3,1.5670984111384723
25207,25207,0.67118134363185,272,1,True,3,1.5675645113177896
25208,25208,0.67467353949457,273,1,True,3,1.5680629062143925
25209,25209,0.67467353949457,274,1,True,3,1.568541217179364
25210,25210,0.67467353949457,275,1,True,3,1.5687818141166383
25211,25211,0.67467353949457,276,1,True,3,1.5695101106593379
25212,25212,0.841340206161237,277,0,False,2,3.4649205584747813
25213,25213,0.841494906983945,278,0,False,2,3.465026102497308
25214,25214,0.841498648536905,279,0,False,3,1.2502238541517998
25215,25215,0.83005481912797,280,0,False,2,2.8740963468986087
25216,25216,0.663251620492974,281,1,True,2,2.7908963038674917
25217,25217,0.663256013724415,282,1,True,2,2.7883487658372728
25218,25218,0.67467353949457,283,1,True,3,1.5678879273444966
25219,25219,0.67118134363185,284,1,True,3,1.5670935511326445
25220,25220,0.67118134363185,285,1,True,3,1.5657352447969943
25221,25221,0.67118134363185,286,1,True,3,1.564579377381733
25222,25222,0.670958567445233,287,1,True,3,1.5641077316133107
25223,25223,0.53011475072119,288,1,True,2,1.6473642193791334
25224,25224,0.708075166681314,289,1,True,3,1.6552241102628247
25225,25225,0.708075166681314,290,1,True,3,1.6576836715111125
25226,25226,0.708075166681314,291,1,True,3,1.657953621995055
25227,25227,0.708075166681314,292,1,True,3,1.6573392589391225
25288,25288,0.312817479673528,293,1,True,2,1.1205605849193063
25289,25289,0.318483299717112,294,1,True,2,1.1121521374944492
25290,25290,0.324723029260361,295,1,True,2,1.099355308668739
25291,25291,0.327237077451486,296,1,True,2,1.100336032659854
25292,25292,0.327914455666927,297,1,True,2,1.0973575885808853
25293,25293,0.696110045387859,298,1,True,3,1.5665600051057813
25294,25294,0.696110045387859,299,1,True,3,1.5654800483342002
25519,25519,0.276568853272028,300,0,False,1,1.0676818782919186
25520,25520,0.275724143585755,301,0,False,1,1.0716830522178677
25521,25521,0.286213987180567,302,0,False,1,1.2196706616414095
25522,25522,0.28581169258273,303,0,False,1,1.2219139157444046
25523,25523,0.284237686498426,304,0,False,1,1.2250829169223296
25524,25524,0.284378168001147,305,0,False,1,1.2252863708506945
25525,25525,0.286304175209927,306,0,False,1,1.2245016373575697
25526,25526,0.284910927815795,307,0,False,1,1.2262739425995517
25527,25527,0.284607319158055,308,0,False,1,1.22750264809872
25528,25528,0.284145181295288,309,0,False,1,1.2278930969454556
25529,25529,0.284668203380623,310,0,False,1,1.2280009854732585
25619,25619,0.944235587077885,311,0,False,3,1.4302828214561254
25620,25620,0.934897944885415,312,0,False,3,1.4343724611712583
25621,25621,0.934437983296021,313,0,False,3,1.4392698686535588
25622,25622,0.931328161997212,314,0,False,3,1.4397741269570214
25623,25623,0.940464490265365,315,0,False,3,1.437222800289508
25624,25624,0.939992463469815,316,0,False,3,1.4391353892082148
25625,25625,0.941100868484188,317,0,False,3,1.4405185917229981
25626,25626,0.941900196327277,318,0,False,3,1.4391692248654284
25627,25627,0.938912155401991,319,0,False,3,1.4336790365133472
25628,25628,0.75,320,2,True,3,2.749758655791941
25629,25629,0.75,321,2,True,3,2.7506088884403477
25630,25630,0.75,322,2,True,3,2.751610194545775
25631,25631,0.75,323,2,True,3,2.752535322641116
25632,25632,0.75,324,2,True,3,2.7533497898666464
25633,25633,0.75,325,2,True,3,2.75422997263988
25634,25634,0.75,326,2,True,3,2.7550241593311426
25635,25635,0.75,327,2,True,3,2.755731240176416
25636,25636,0.75,328,2,True,3,2.7562661183776096
25637,25637,0.75,329,2,True,3,2.757238207532475
25638,25638,0.75,330,2,True,3,2.757536116489543
25639,25639,0.75,331,2,True,3,2.7581674036127315
25640,25640,0.75,332,2,True,3,2.7586968871756357
25641,25641,0.75,333,2,True,3,2.759174516563076
25642,25642,0.75,334,2,True,3,2.759161833358207
25643,25643,0.75,335,2,True,3,2.759756723626143
25644,25644,0.75,336,2,True,3,2.760067029803491
25645,25645,0.75,337,2,True,3,2.760330137443687
25646,25646,0.75,338,2,True,3,2.7601530942740746
25647,25647,0.75,339,2,True,3,2.7602148052425193
25648,25648,0.75,340,2,True,3,2.760265921971138
25649,25649,0.75,341,2,True,3,2.760302842341496
25650,25650,0.75,342,2,True,3,2.7603206876189286
25651,25651,0.75,343,2,True,3,2.7606268157843
25652,25652,0.75,344,2,True,3,2.7602298341508895
25653,25653,0.75,345,2,True,3,2.7600882949829346
25654,25654,0.75,346,2,True,3,2.7599382109035173
25655,25655,0.75,347,2,True,3,2.7597679077827375
25656,25656,0.75,348,2,True,3,2.7595799565684214
25657,25657,0.75,349,2,True,3,2.759372889421536
25658,25658,0.75,350,2,True,3,2.759156305765661
25659,25659,0.75,351,2,True,2,1.7056169650702726
25660,25660,0.74999719400088,352,2,True,2,1.705032581870147
25661,25661,0.75,353,2,True,2,1.7049544848818239
25662,25662,0.75,354,2,True,3,2.758140981466544
25663,25663,0.75,355,2,True,2,1.7024882029170356
25664,25664,0.748987146661546,356,2,True,2,1.6992193030948894
25665,25665,0.748013214782828,357,2,True,2,1.6959356897822322
25666,25666,0.747051351748542,358,2,True,2,1.6926283877605348
25667,25667,0.746130980196483,359,2,True,2,1.6893480413001078
25668,25668,0.74520733735235,360,2,True,2,1.6857773429896183
25669,25669,0.744371389540161,361,2,True,2,1.6820175809518019
25670,25670,0.74392748973183,362,2,True,2,1.6799999214965189
25671,25671,0.74364096315003,363,2,True,2,1.6787489531477016
25672,25672,0.743366848608334,364,2,True,2,1.6783237167251666
25679,25679,0.260908112006662,365,1,True,2,1.801343703297234
25680,25680,0.260909396082833,366,1,True,2,1.8057015898630016
25681,25681,0.250321142964208,367,1,True,2,1.8511046231851747
25682,25682,0.25030980192852,368,1,True,2,1.8431373777036357
25683,25683,0.250304136253041,369,0,False,2,1.8364865902165945
25731,25731,0.847256112022233,370,0,False,3,1.2311071689988349
25732,25732,0.894326583981085,371,0,False,3,1.230767306726668
25733,25733,0.894317015654594,372,0,False,3,1.2291879753935215
25734,25734,0.902214870628039,373,0,False,3,1.229000787622366
25735,25735,0.902214870628039,374,0,False,3,1.229002326857363
25736,25736,0.929953782368112,375,0,False,3,1.2290191322510382
25737,25737,0.929702511764333,376,0,False,3,1.229026980704837
25738,25738,0.935146907360696,377,0,False,3,1.2289648002674083
25739,25739,0.939815433705245,378,0,False,3,1.2292877323539293
25740,25740,0.940620634026938,379,0,False,3,1.2296994884019619
25741,25741,0.941608543013757,380,0,False,3,1.2324901072505492
25742,25742,0.941921801822234,381,0,False,3,1.2345217026817261
25743,25743,0.943307907531977,382,0,False,3,1.2346315223046203
25744,25744,0.944153309613193,383,0,False,3,1.2350081108728665
25770,25770,0.495129164248725,384,2,True,2,1.8643142214796036
25771,25771,0.628005802968478,385,2,True,3,2.8402365959701585
25772,25772,0.666419823818717,386,1,True,3,2.4290568165846187
25773,25773,0.666192879096111,387,1,True,3,2.4336733574397122
25774,25774,0.658009792403861,388,1,True,3,2.4396984647437354
25775,25775,0.661648105114822,389,1,True,3,2.4535615688351085
25776,25776,0.673263978903055,390,1,True,3,2.456248485436274
25777,25777,0.676054963948749,391,1,True,3,2.4644102470404854
25778,25778,0.676054963948749,392,1,True,3,2.4712862925441086
25779,25779,0.676054963948749,393,1,True,3,2.4785255306772016
25780,25780,0.676054963948749,394,1,True,3,2.488721180822503
25781,25781,0.679112025541895,395,1,True,3,2.500029327857406
25782,25782,0.68018675258326,396,1,True,3,2.5426968745621825
25783,25783,0.691407238310506,397,1,True,3,2.550670068884002
25784,25784,0.691407238310506,398,1,True,3,2.563055663973118
26074,26074,0.907754563111601,399,0,False,3,1.3192151709068332
26075,26075,0.907754563111601,400,0,False,3,1.320840468888926
26076,26076,0.907754563111601,401,0,False,3,1.3235741967740378
26077,26077,0.905028023211578,402,0,False,3,1.327362347498212
26078,26078,0.85982950948044,403,0,False,2,2.8144248512304406
26079,26079,0.85948873772156,404,0,False,2,2.8165287867223867
26080,26080,0.859452953907428,405,0,False,2,2.8194611040560273
26081,26081,0.859403074719772,406,0,False,2,2.8232963138198683
26082,26082,0.840099175580192,407,0,False,2,2.8617811449901547
26083,26083,0.819742343772097,408,0,False,2,2.869211798652266
26084,26084,0.816763398245626,409,0,False,2,2.885127864975594
26085,26085,0.811632656353482,410,0,False,2,2.885688660491035
26086,26086,0.762507955269812,411,1,True,2,2.9000224266908496
26087,26087,0.748993041153816,412,2,True,2,1.7562234119283442
26088,26088,0.748918629529169,413,2,True,2,1.762804610882895
26089,26089,0.748832807122799,414,2,True,2,1.774090042136592
26090,26090,0.748498243785949,415,2,True,2,1.8040718094652328
26091,26091,0.748280781478877,416,2,True,2,1.8190431224332284
26092,26092,0.5,417,3,True,1,2.3085745602864485
26155,26155,0.73380196224559,418,2,True,2,1.5744636702944521
26156,26156,0.734918974399323,419,2,True,2,1.57162946662239
26157,26157,0.735766543348698,420,2,True,2,1.5712766038124855
26158,26158,0.736587420122796,421,2,True,2,1.5708812656406406
26159,26159,0.737398300263033,422,2,True,2,1.5705070819911289
26160,26160,0.738198413169432,423,2,True,2,1.5700829539215322
26161,26161,0.738976755472901,424,2,True,2,1.5696149018197494
26162,26162,0.739744899271866,425,2,True,2,1.5691010644892718
26163,26163,0.740501263587844,426,2,True,2,1.5685639640954987
26164,26164,0.741236824588711,427,2,True,2,1.5679905676297516
26165,26165,0.741959511276728,428,2,True,2,1.567402037887948
26166,26166,0.742654397215246,429,2,True,2,1.5667422661957304
26167,26167,0.743308916505608,430,2,True,2,1.5660000757550565
26168,26168,0.74367946600045,431,2,True,2,1.5646241897103583
26169,26169,0.744006995661762,432,2,True,2,1.564253122498127
26170,26170,0.744332337300916,433,2,True,2,1.563869609955551
26171,26171,0.74465471673461,434,2,True,2,1.5634769811795872
26172,26172,0.744968719041999,435,2,True,2,1.5630726277925941
26173,26173,0.745279788503219,436,2,True,2,1.5626664530784282
26174,26174,0.745586079281534,437,2,True,2,1.5622509606181458
26175,26175,0.745892482769599,438,2,True,2,1.561835872245384
26176,26176,0.746194752476304,439,2,True,2,1.5614143970161405
26177,26177,0.746492746013717,440,2,True,2,1.5609814313073358
26178,26178,0.746787128155886,441,2,True,2,1.5605455964152324
26179,26179,0.747078260499782,442,2,True,2,1.5601026461459881
26180,26180,0.747366195974364,443,2,True,2,1.5596538229999437
26181,26181,0.74765018033878,444,2,True,2,1.5591790456454548
26182,26182,0.747926595482659,445,2,True,2,1.5586863306603636
26183,26183,0.74819883245867,446,2,True,2,1.5581881578843748
26184,26184,0.748467364771959,447,2,True,2,1.5576846899085606
26185,26185,0.748731668683199,448,2,True,2,1.5571663377975398
26186,26186,0.748992247475762,449,2,True,2,1.556632014500893
26187,26187,0.749248889000126,450,2,True,2,1.5560904910708786
26188,26188,0.749502402558486,451,2,True,2,1.5555485243279845
26189,26189,0.74975259225201,452,2,True,2,1.5549895484879568
26190,26190,0.75,453,2,True,2,1.554419937855644
26191,26191,0.75,454,2,True,3,2.7041687316149945
26192,26192,0.75,455,2,True,3,2.703878661539318
