street_id,cluster_id_PF,cluster_id_TF,is_conflict
6799,16,17,True
6809,24,17,True
6810,18,17,True
6811,18,16,True
6812,17,22,True
6813,17,16,True
6814,19,21,True
6815,17,24,True
6887,23,22,True
6888,18,20,True
6889,21,16,True
6890,21,24,True
6891,17,24,True
6892,24,22,True
6895,16,18,True
6896,24,18,True
6899,20,17,True
6954,24,16,True
6955,18,20,True
6956,20,24,True
6957,21,22,True
6971,15,21,True
6972,15,21,True
6973,15,22,True
6974,15,17,True
7107,15,24,True
7109,17,21,True
7111,-1,18,True
7113,19,24,True
7115,15,21,True
7116,15,19,True
7117,15,21,True
7118,-1,24,True
7119,-1,22,True
7120,-1,22,True
7121,-1,18,True
7122,-1,18,True
7123,-1,16,True
7124,-1,16,True
7125,-1,17,True
7126,-1,18,True
7128,15,18,True
7129,15,19,True
7226,23,17,True
7227,23,22,True
7268,15,16,True
7269,15,23,True
7270,15,17,True
7275,17,22,True
7276,22,19,True
7278,22,16,True
7279,22,16,True
7280,22,18,True
7281,22,17,True
7282,22,17,True
7283,-1,19,True
7284,17,22,True
7422,23,21,True
7425,15,17,True
7426,15,17,True
7427,15,17,True
7428,15,19,True
7429,23,18,True
7430,17,21,True
7470,24,22,True
7522,17,21,True
7523,19,23,True
7527,16,17,True
7528,20,24,True
7529,-1,17,True
7530,19,21,True
7531,19,20,True
7532,19,18,True
7533,18,22,True
7534,16,17,True
7535,16,18,True
7536,18,16,True
7537,24,22,True
7538,20,24,True
7667,21,16,True
7669,20,18,True
7670,24,19,True
7672,22,19,True
7686,17,24,True
7687,24,19,True
7688,16,22,True
7689,17,18,True
7690,18,20,True
7691,18,17,True
7698,17,24,True
7699,24,22,True
7700,21,24,True
7702,16,24,True
7703,21,24,True
7704,21,-1,True
7835,-1,17,True
7836,-1,18,True
7837,-1,22,True
7838,15,23,True
7839,15,24,True
7840,15,-1,True
7842,22,16,True
7844,23,22,True
7847,15,19,True
7848,15,18,True
7849,21,20,True
7850,18,19,True
7851,18,20,True
7884,24,17,True
7984,15,19,True
7990,20,18,True
7991,16,21,True
7992,21,23,True
7993,18,16,True
7994,24,22,True
7996,23,16,True
7997,20,17,True
8002,16,18,True
8003,18,19,True
8138,24,19,True
8139,20,23,True
8141,16,24,True
8142,16,17,True
8143,22,19,True
8144,23,21,True
8373,24,22,True
8374,19,23,True
8376,16,23,True
8377,16,21,True
8378,24,19,True
8388,18,17,True
8389,24,16,True
8390,19,17,True
8462,15,22,True
8465,15,22,True
8466,15,20,True
8467,15,23,True
8468,15,24,True
8469,15,17,True
8470,15,20,True
8472,18,22,True
8474,-1,22,True
8475,19,24,True
8477,16,17,True
8478,17,24,True
8479,19,17,True
8480,22,19,True
8481,19,23,True
8482,17,19,True
8483,23,21,True
8484,19,20,True
8485,17,21,True
8486,16,18,True
8495,16,18,True
8593,22,19,True
8595,16,24,True
8597,15,18,True
8598,21,20,True
8599,18,-1,True
8602,15,24,True
8603,15,22,True
8604,15,18,True
8613,24,22,True
8763,19,23,True
8765,23,17,True
8766,22,16,True
8767,24,21,True
8768,17,20,True
8769,24,17,True
8770,24,22,True
8771,24,-1,True
8772,22,16,True
8773,16,18,True
8774,19,23,True
8775,-1,16,True
8776,20,22,True
8780,15,24,True
8784,15,23,True
8785,15,19,True
8786,15,23,True
8787,15,18,True
8789,15,17,True
8790,15,19,True
8791,21,17,True
8793,-1,19,True
8948,15,24,True
8950,19,17,True
8962,15,18,True
8963,15,17,True
8964,15,18,True
8965,15,17,True
8966,15,17,True
8967,15,20,True
8968,15,18,True
8969,15,19,True
8970,15,21,True
9098,-1,17,True
9099,17,19,True
9100,23,22,True
9101,24,22,True
9102,18,16,True
9108,15,17,True
9109,15,21,True
9110,15,16,True
9111,15,17,True
9112,15,24,True
9113,15,-1,True
9114,15,16,True
9115,15,19,True
9116,15,21,True
9117,15,19,True
9118,15,22,True
9119,15,21,True
9120,15,22,True
9121,15,17,True
9122,15,18,True
9123,15,20,True
9124,15,23,True
9125,15,16,True
9126,15,16,True
9127,15,21,True
9128,15,16,True
9129,15,-1,True
9130,15,16,True
9294,18,19,True
9295,19,23,True
9296,-1,19,True
9297,23,24,True
9307,-1,22,True
9308,-1,16,True
9309,15,19,True
9310,15,23,True
9312,22,16,True
9313,16,17,True
9314,24,20,True
9315,21,17,True
9318,23,17,True
9319,24,-1,True
9320,16,21,True
9321,23,22,True
9323,20,23,True
9324,19,16,True
9325,21,20,True
9326,17,24,True
9327,19,18,True
9328,16,24,True
9329,-1,19,True
9331,15,18,True
9332,15,23,True
9425,18,24,True
9426,24,22,True
9440,24,20,True
9444,-1,23,True
9445,-1,22,True
9446,-1,19,True
9448,21,18,True
9449,23,16,True
9450,20,24,True
9451,-1,23,True
9452,17,22,True
9453,-1,20,True
9454,18,22,True
9455,23,-1,True
9456,23,22,True
9457,-1,20,True
9458,18,21,True
9459,22,16,True
9460,21,24,True
9461,23,22,True
9464,15,17,True
9558,15,23,True
9559,15,17,True
9560,15,17,True
9561,15,16,True
9562,24,17,True
9563,19,20,True
9564,24,16,True
9565,19,17,True
9567,19,16,True
9568,19,-1,True
9569,19,24,True
9572,19,16,True
9580,16,21,True
9581,23,18,True
9582,21,16,True
9583,23,21,True
9709,15,24,True
9710,15,24,True
9711,15,21,True
9712,15,18,True
9713,15,23,True
9714,24,22,True
9717,24,23,True
9718,16,24,True
9719,22,18,True
9722,22,24,True
9723,16,23,True
9724,20,23,True
9725,22,17,True
9726,17,24,True
9727,21,16,True
9728,17,24,True
9729,19,18,True
9730,22,16,True
9731,21,20,True
9733,23,21,True
9736,15,23,True
9737,15,16,True
9738,15,19,True
9739,17,22,True
9740,17,19,True
9741,-1,16,True
9863,18,-1,True
9864,17,21,True
9865,18,19,True
9866,24,22,True
9867,-1,19,True
9868,23,17,True
10002,15,18,True
10003,15,-1,True
10004,15,23,True
10005,15,16,True
10011,17,18,True
10012,23,18,True
10122,18,19,True
10125,23,21,True
10126,17,18,True
10211,15,16,True
10212,15,22,True
10214,15,21,True
10215,15,17,True
10216,15,19,True
10217,15,18,True
10218,15,17,True
10219,15,19,True
10220,15,17,True
10221,15,19,True
10222,15,17,True
10223,15,23,True
10224,15,17,True
10225,15,19,True
10226,15,22,True
10227,15,18,True
10450,22,19,True
10451,20,16,True
10452,21,16,True
10453,18,20,True
10454,18,16,True
10457,18,16,True
10458,17,18,True
10459,17,22,True
10460,16,23,True
10461,20,17,True
10462,16,23,True
10463,17,24,True
10464,22,18,True
10465,18,24,True
10466,20,18,True
10467,21,19,True
10471,15,22,True
10472,15,19,True
10473,15,-1,True
10576,15,24,True
10577,15,18,True
10578,15,24,True
10579,15,-1,True
10594,15,22,True
10595,15,17,True
10596,15,24,True
10597,15,24,True
10599,21,-1,True
10602,21,17,True
10603,22,16,True
10604,19,22,True
10605,22,16,True
10606,24,22,True
10607,-1,16,True
10611,21,16,True
10612,21,20,True
10613,22,17,True
10728,24,17,True
10729,21,16,True
10730,22,21,True
10732,15,24,True
10733,15,21,True
10734,21,19,True
10736,15,22,True
10737,15,17,True
10738,15,17,True
10739,15,17,True
10740,15,21,True
10742,-1,21,True
10743,20,23,True
10745,17,16,True
10746,19,18,True
10819,20,21,True
10820,16,17,True
10821,19,20,True
10822,19,18,True
10823,17,20,True
10826,-1,20,True
10827,-1,23,True
10828,-1,20,True
10925,15,18,True
10926,15,-1,True
10927,15,16,True
10928,18,16,True
10929,16,17,True
10930,17,18,True
10931,17,16,True
10932,19,18,True
10933,19,17,True
10934,19,23,True
10935,16,17,True
10936,17,19,True
10937,16,-1,True
10938,-1,17,True
10939,20,24,True
10940,24,16,True
10941,18,16,True
10942,22,16,True
10943,24,18,True
10944,19,22,True
10945,22,24,True
10946,24,22,True
10947,21,24,True
10948,19,23,True
10949,24,22,True
10950,17,24,True
10951,20,-1,True
10952,17,19,True
10953,23,18,True
10954,23,18,True
10955,24,-1,True
10956,24,-1,True
10957,18,16,True
10959,22,17,True
10960,16,18,True
10961,21,16,True
10962,22,20,True
10963,17,16,True
10964,16,19,True
10965,21,20,True
10967,20,17,True
10968,17,16,True
10971,15,18,True
10972,15,18,True
10973,15,24,True
10974,15,16,True
11099,15,16,True
11100,15,20,True
11101,15,24,True
11102,15,24,True
11103,15,24,True
11104,15,21,True
11105,15,21,True
11106,15,20,True
11107,15,19,True
11108,15,16,True
11109,15,23,True
11110,15,22,True
11111,15,23,True
11112,15,22,True
11165,19,23,True
11166,18,21,True
11167,19,17,True
11168,18,19,True
11169,16,21,True
11170,19,23,True
11171,20,18,True
11172,20,24,True
11173,16,23,True
11174,24,19,True
11175,19,20,True
11176,23,24,True
11177,23,21,True
11178,18,19,True
11179,21,17,True
11205,20,-1,True
11206,23,22,True
11207,20,22,True
11237,24,21,True
11238,24,17,True
11239,15,18,True
11287,15,18,True
11288,15,24,True
11289,15,17,True
11290,15,22,True
11291,15,24,True
11292,15,17,True
11293,15,20,True
11330,18,22,True
11331,24,22,True
11333,20,18,True
11385,19,21,True
11386,21,20,True
11447,18,16,True
11448,17,24,True
11449,23,18,True
11451,16,-1,True
11452,23,19,True
11454,24,20,True
11455,16,23,True
11456,22,19,True
11458,19,23,True
11826,17,20,True
11827,18,-1,True
11828,22,18,True
11832,17,18,True
11833,24,21,True
11835,18,19,True
11836,16,18,True
11977,21,19,True
11978,24,17,True
12001,17,24,True
12002,23,21,True
12004,24,17,True
12006,18,22,True
12053,15,-1,True
12054,15,17,True
12058,22,19,True
12060,20,17,True
12069,15,20,True
12070,15,18,True
12071,15,18,True
12072,18,20,True
12189,-1,24,True
12190,-1,21,True
12191,-1,17,True
12192,-1,23,True
12193,22,19,True
12194,16,18,True
12195,19,21,True
12196,17,16,True
12197,23,21,True
12198,20,23,True
12203,15,21,True
12204,15,-1,True
12329,15,22,True
12391,-1,18,True
12392,-1,17,True
12393,-1,23,True
12405,15,16,True
12406,15,-1,True
12407,15,16,True
12408,15,19,True
12410,-1,23,True
12411,24,19,True
12412,17,19,True
12414,16,18,True
12416,19,17,True
12419,20,22,True
12420,24,22,True
12421,16,19,True
12422,20,24,True
12426,-1,19,True
12427,-1,22,True
12428,-1,16,True
12431,17,21,True
12545,15,19,True
12546,15,18,True
12547,15,18,True
12548,15,24,True
12549,15,21,True
12550,15,24,True
12551,15,16,True
12553,15,20,True
12554,15,18,True
12555,15,22,True
12556,15,16,True
12557,15,19,True
12558,15,17,True
12559,15,22,True
12560,15,16,True
12598,15,18,True
12599,15,16,True
12600,15,17,True
12601,15,20,True
12602,15,17,True
12603,15,22,True
12768,15,18,True
12769,15,18,True
12770,15,17,True
12771,15,22,True
12772,15,17,True
12773,-1,20,True
12779,-1,16,True
12780,24,17,True
12880,15,24,True
12881,18,19,True
12882,18,19,True
12883,-1,17,True
12884,15,19,True
12885,15,-1,True
12886,15,18,True
12889,15,19,True
12958,19,18,True
12988,18,20,True
12989,21,19,True
12990,19,18,True
12991,20,18,True
12992,23,22,True
12993,16,18,True
12996,16,23,True
12997,22,16,True
12998,23,21,True
13000,17,18,True
13008,16,18,True
13011,-1,16,True
13012,16,18,True
13015,15,21,True
13016,15,20,True
13017,15,19,True
13127,16,24,True
13128,17,23,True
13153,20,24,True
13154,16,23,True
13252,15,17,True
13253,15,17,True
13254,15,22,True
13255,15,20,True
13256,15,23,True
13349,20,24,True
13350,17,16,True
13352,-1,23,True
13353,23,22,True
13355,-1,24,True
13356,-1,18,True
13357,-1,19,True
13463,20,24,True
13465,18,24,True
13550,17,22,True
13551,17,21,True
13552,17,22,True
13573,15,17,True
13576,15,17,True
13577,15,16,True
13578,15,19,True
13579,15,23,True
13580,15,17,True
13581,15,22,True
13582,15,24,True
13583,15,22,True
13584,15,18,True
13585,15,16,True
13586,15,17,True
13587,15,16,True
13659,23,21,True
13706,15,18,True
13708,22,21,True
13709,17,16,True
13710,18,23,True
13712,20,-1,True
13713,21,24,True
13714,17,22,True
13715,18,19,True
13716,23,18,True
13717,-1,22,True
13718,19,18,True
13719,18,22,True
13720,19,23,True
13721,-1,23,True
13722,16,20,True
13724,20,18,True
13725,24,19,True
13726,19,21,True
13727,19,20,True
13728,24,22,True
13730,15,18,True
13731,-1,20,True
13732,-1,23,True
13733,-1,22,True
13735,15,18,True
13850,17,21,True
13866,19,24,True
13867,19,22,True
13868,23,18,True
13869,19,17,True
13870,19,24,True
13871,22,18,True
13872,20,17,True
13873,18,16,True
13874,24,17,True
13875,18,16,True
13876,18,17,True
13877,23,18,True
13878,18,20,True
13880,16,17,True
13881,17,24,True
13882,24,23,True
13883,24,16,True
13917,19,23,True
13918,18,24,True
13919,17,22,True
14020,15,18,True
14021,15,18,True
14022,15,17,True
14023,15,21,True
14024,15,19,True
14025,15,22,True
14026,15,17,True
14027,15,17,True
14028,15,17,True
14029,15,23,True
14030,15,23,True
14031,15,22,True
14033,15,19,True
14034,15,16,True
14035,15,22,True
14081,19,18,True
14082,19,17,True
14083,21,24,True
14084,22,19,True
14085,16,18,True
14086,19,23,True
14087,22,19,True
14088,23,-1,True
14089,19,-1,True
14090,17,23,True
14092,23,22,True
14093,22,16,True
14094,17,18,True
14095,18,16,True
14149,18,17,True
14150,23,18,True
14151,21,16,True
14153,18,17,True
14154,-1,16,True
14155,-1,17,True
14156,-1,22,True
14185,15,17,True
14186,15,22,True
14187,15,22,True
14263,21,19,True
14287,15,22,True
14288,15,16,True
14289,15,17,True
14301,21,24,True
14302,21,24,True
14304,15,23,True
14305,15,22,True
14306,15,16,True
14307,15,24,True
14308,15,21,True
14309,15,16,True
14310,15,24,True
14311,15,18,True
14312,15,17,True
14313,15,17,True
14314,15,19,True
14362,18,20,True
14363,24,19,True
14364,16,17,True
14401,19,23,True
14402,-1,22,True
14403,16,23,True
14435,15,16,True
14437,15,16,True
14438,15,20,True
14439,15,19,True
14441,15,23,True
14442,17,20,True
14443,16,21,True
14528,21,24,True
14557,19,23,True
14558,23,22,True
14559,17,22,True
14560,20,19,True
14561,20,22,True
14570,15,16,True
14571,15,-1,True
14575,20,24,True
14576,17,16,True
14610,17,19,True
14668,15,23,True
14669,15,16,True
14671,15,19,True
14672,15,21,True
14673,15,23,True
14674,15,17,True
14675,15,24,True
14676,15,16,True
14743,19,21,True
14744,-1,22,True
14745,20,24,True
14773,21,16,True
14774,22,19,True
14775,24,19,True
14776,20,22,True
14862,15,24,True
14903,18,17,True
14904,20,18,True
14905,22,17,True
14906,21,20,True
14978,20,24,True
14979,22,16,True
15005,15,19,True
15006,15,19,True
15007,15,22,True
15008,15,23,True
15010,17,24,True
15011,19,24,True
15012,22,19,True
15013,20,23,True
15014,23,24,True
15015,19,-1,True
15016,18,24,True
15089,23,-1,True
15090,-1,17,True
15091,24,19,True
15092,21,16,True
15151,23,22,True
15152,18,16,True
15236,15,19,True
15237,20,19,True
15238,24,17,True
15239,21,17,True
15240,19,17,True
15241,16,24,True
15242,16,22,True
15243,24,21,True
15322,21,20,True
15323,20,18,True
15324,21,24,True
15325,18,16,True
15326,-1,24,True
15517,23,22,True
15518,15,21,True
15520,22,19,True
15522,16,21,True
15524,17,23,True
15526,23,16,True
15527,16,23,True
15528,21,24,True
15529,22,20,True
15530,24,22,True
15690,21,19,True
15691,18,17,True
15692,24,22,True
15735,-1,20,True
15736,-1,18,True
15737,-1,17,True
15738,-1,19,True
15739,-1,17,True
15740,-1,19,True
15741,17,18,True
15742,-1,21,True
15743,18,24,True
15744,23,22,True
15745,17,24,True
15746,16,18,True
15747,23,18,True
15748,18,20,True
15750,-1,16,True
15751,24,16,True
15753,15,24,True
15754,15,23,True
15755,15,19,True
15756,15,23,True
15757,15,23,True
15758,15,16,True
15759,15,17,True
15760,15,21,True
15762,17,21,True
15763,22,16,True
15764,21,24,True
15765,18,24,True
15766,17,18,True
15767,19,23,True
15768,24,22,True
15769,16,17,True
15771,22,16,True
15772,16,22,True
15865,15,24,True
15869,15,18,True
15870,15,23,True
15871,15,20,True
15872,15,19,True
15873,15,20,True
15874,15,22,True
15875,15,21,True
15977,23,22,True
15978,20,17,True
15980,20,24,True
15982,21,18,True
15983,21,-1,True
15985,21,20,True
15988,20,21,True
15989,19,17,True
15990,24,20,True
15991,16,18,True
16038,20,24,True
16115,-1,16,True
16116,19,18,True
16117,15,22,True
16118,15,23,True
16240,15,24,True
16241,16,22,True
16242,18,16,True
16243,17,22,True
16244,23,16,True
16246,23,17,True
16247,19,17,True
16248,20,17,True
16391,24,22,True
16392,21,20,True
16393,17,20,True
16395,21,20,True
16396,18,19,True
16397,18,17,True
16399,-1,20,True
16400,21,16,True
16401,18,16,True
16402,21,20,True
16404,15,19,True
16477,16,18,True
16491,23,17,True
16492,24,20,True
16498,23,22,True
16499,22,19,True
16500,22,19,True
16501,15,24,True
16502,15,20,True
16503,15,-1,True
16505,-1,17,True
16571,17,21,True
16573,19,23,True
16574,19,18,True
16575,19,23,True
16576,24,16,True
16577,19,24,True
16578,17,16,True
16579,17,22,True
16580,15,24,True
16591,-1,23,True
16592,-1,21,True
16593,-1,22,True
16594,-1,17,True
16595,15,16,True
16596,15,17,True
16597,15,21,True
16598,15,17,True
16599,15,-1,True
16664,21,20,True
16666,21,20,True
16668,15,20,True
16669,15,16,True
16795,24,-1,True
16796,23,-1,True
16797,16,22,True
16810,15,21,True
16811,15,17,True
16812,15,21,True
16814,21,19,True
16815,23,19,True
16816,24,17,True
16817,17,22,True
16818,23,22,True
16819,16,23,True
16820,20,18,True
16823,17,18,True
16825,17,22,True
16826,-1,20,True
16968,18,19,True
16970,18,16,True
16971,22,21,True
17186,18,24,True
17188,15,16,True
17189,15,16,True
17190,15,24,True
17191,15,18,True
17192,15,16,True
17193,15,21,True
17287,17,24,True
17288,16,19,True
17307,22,16,True
17308,17,21,True
17309,17,18,True
17310,24,19,True
17311,16,17,True
17312,19,24,True
17313,18,19,True
17314,-1,18,True
17321,19,23,True
17322,20,23,True
17323,23,21,True
17324,21,17,True
17325,-1,16,True
17327,23,21,True
17422,17,19,True
17424,18,16,True
17425,24,16,True
17426,24,16,True
17427,16,21,True
17429,23,21,True
17430,20,17,True
17431,21,19,True
17432,18,16,True
17433,16,22,True
17434,24,22,True
17435,18,16,True
17493,20,16,True
17494,19,17,True
17495,21,23,True
17496,21,19,True
17497,18,19,True
17498,18,16,True
17499,24,18,True
17500,16,22,True
17501,17,24,True
17502,16,22,True
17503,21,24,True
17505,16,21,True
17506,24,17,True
17541,24,19,True
17550,21,20,True
17551,21,19,True
17552,23,17,True
17553,21,22,True
17554,17,24,True
17555,17,16,True
17556,18,20,True
17557,24,22,True
17558,23,21,True
17559,21,24,True
17560,16,23,True
17589,21,-1,True
17590,16,18,True
17592,-1,24,True
17595,15,22,True
17600,15,17,True
17644,17,23,True
17645,23,18,True
17646,23,18,True
17647,19,17,True
17648,16,17,True
17649,24,22,True
17650,18,17,True
17651,21,20,True
17652,24,22,True
17745,15,16,True
17746,15,18,True
17748,18,20,True
17749,21,20,True
17751,16,17,True
17752,20,23,True
17753,24,17,True
17754,24,21,True
17755,23,18,True
17756,23,21,True
17759,17,18,True
17760,21,16,True
17761,-1,20,True
17762,17,24,True
17764,19,16,True
17766,15,19,True
17854,17,22,True
17930,21,20,True
17931,19,17,True
