cluster_id,sample_count,sample_percentage,distance_to_centroid_mean,distance_to_centroid_median,distance_to_centroid_std,distance_to_centroid_max
1,585,12.0817843866171,0.5660047307849709,0.5158054021228913,0.1980993946151276,1.446208985409419
2,1186,24.4940107393639,0.325846645310102,0.2796006469078718,0.15808026185343305,1.0216717488735283
3,1184,24.452705493597687,0.3640131879434678,0.3063600387444525,0.1331424433396285,0.9770615944258402
4,1887,38.971499380421314,0.3995786837085021,0.35265962323454175,0.22098643401083418,1.4672381823557268
