fid,MS_ID,kmeans_cluster,distance_to_assigned_centroid
24398,24398,2,0.38528791336024953
24399,24399,2,0.382878364521065
24400,24400,2,0.3773413511436907
24403,24403,2,0.38501141765646096
24404,24404,1,0.7633094185698018
24405,24405,1,0.5535400486177047
24406,24406,1,0.5361745242001832
24407,24407,1,0.48045324868947187
24408,24408,1,0.5595973665373076
24409,24409,1,0.487366804818502
24410,24410,1,0.551092240386172
24411,24411,2,0.7263682810405386
24412,24412,3,0.5357232880783034
24415,24415,3,0.5232544410004523
24416,24416,3,0.5164950900918958
24417,24417,3,0.5187334867378337
24418,24418,3,0.5181655185464464
24419,24419,2,0.5235772306219512
24458,24458,3,0.8656249329279817
24459,24459,3,0.8866669615807323
24460,24460,3,0.8856686289366057
24461,24461,3,0.9035616061920925
24462,24462,3,0.9050509418755215
24463,24463,3,0.9653915291762077
24581,24581,3,0.21060245388770832
24582,24582,3,0.21126209698582163
24583,24583,3,0.20983833752648612
24584,24584,3,0.20889289062489222
24585,24585,3,0.2097764166232308
24586,24586,3,0.2079715622264337
24587,24587,3,0.20523310066421013
24588,24588,3,0.2239105506440812
24589,24589,3,0.22445910695363297
24590,24590,3,0.2172169687475165
24591,24591,3,0.2463641166955221
24592,24592,3,0.24640768602513213
24614,24614,1,0.8831452587658789
24615,24615,1,0.8831456605078625
24983,24983,2,0.5292672821275485
24984,24984,2,0.5371175984476859
24985,24985,2,0.5448443282794209
24986,24986,2,0.33551691997508276
24987,24987,2,0.3348771953366267
24988,24988,2,0.25066163755813975
24989,24989,2,0.25026537847962255
24990,24990,2,0.2507677628504687
25029,25029,3,1.2959939985006117
25030,25030,3,1.2962884771841299
25031,25031,3,1.2949687466818844
25032,25032,3,1.0181202081451475
25033,25033,3,0.2454358836380904
25034,25034,3,0.24253443110165593
25035,25035,3,0.18660603122484962
25036,25036,3,0.18240924154704022
25037,25037,3,0.1823487971466816
25038,25038,3,0.16584392238021012
25039,25039,3,0.18385921971366395
25040,25040,3,0.18332238275088758
25041,25041,3,0.18574365715409194
25042,25042,3,0.18704979542809885
25043,25043,3,0.19908701805351786
25044,25044,3,0.20559682711171234
25045,25045,3,0.21281492368396368
25046,25046,3,0.21694905391122993
25118,25118,3,0.5379984600645433
25195,25195,2,0.5262398574420638
25196,25196,2,0.4902754068925406
25197,25197,2,0.4458661049677902
25212,25212,1,0.5135648664449769
25213,25213,1,1.078406805608621
25215,25215,1,0.32953428846774435
25519,25519,3,0.20328496115110314
25520,25520,3,0.20552303012835113
25521,25521,3,0.25160405777274214
25522,25522,3,0.2525820800710191
25523,25523,3,0.25329496852900846
25524,25524,3,0.25303894400646026
25525,25525,3,0.25339121154317584
25526,25526,3,0.2535637257734981
25527,25527,3,0.2544642277215503
25528,25528,3,0.2556947204000501
25529,25529,3,0.2553445862940178
25683,25683,3,0.537094645579268
26078,26078,1,0.7782189412131252
26079,26079,1,0.7782140006238907
26080,26080,1,0.7782097696879678
26081,26081,1,0.7782039219332184
26082,26082,1,0.8831378807371276
26083,26083,1,0.8831277737309561
26084,26084,1,0.8831145162729803
26085,26085,1,0.8830867682397937
26347,26347,3,0.6088442910173099
26348,26348,3,0.6108045444102923
26349,26349,3,0.612199222479263
26350,26350,3,0.6195336396550393
26351,26351,3,0.6223954147687272
26352,26352,3,0.6229073066844131
26353,26353,3,0.6290416909133287
26354,26354,3,0.6260151388001781
26355,26355,3,0.627632036342314
26356,26356,3,0.62568909237749
26357,26357,3,0.6177003953574305
26358,26358,3,0.6185789988020368
26359,26359,3,0.6192591365688078
26360,26360,3,0.6195112110139984
26361,26361,3,0.6189027026161175
26362,26362,3,0.6192214864570446
26363,26363,3,0.6163728806707479
26364,26364,3,0.6165548874717023
26365,26365,3,0.6167184633266208
26366,26366,3,0.6134774656847825
26367,26367,3,0.6089034828234893
26368,26368,3,0.6118142225194486
26369,26369,3,0.6096654780890648
26370,26370,3,0.608475378592831
26371,26371,3,0.6078949653153642
26372,26372,3,0.6082796250941511
26373,26373,3,0.6084037802055213
26374,26374,3,0.607644806325115
26432,26432,2,0.33554633269607537
26433,26433,2,0.4037172622515389
26434,26434,2,0.4019771042391989
26435,26435,2,0.40129412236291045
26436,26436,2,0.3906299900139977
26437,26437,2,0.364673940823858
26438,26438,2,0.3633289870353982
26439,26439,2,0.36116910683647735
26440,26440,2,0.35978136106190567
26441,26441,2,0.3610474868334548
26442,26442,2,0.36224158167363146
26443,26443,2,0.37076752683509157
26444,26444,2,0.3707877340373679
26445,26445,2,0.37102374302535734
26446,26446,2,0.3947575353580423
26452,26452,3,0.7566725417033249
26453,26453,3,0.7567214249977756
26454,26454,3,0.7567438973487788
26455,26455,3,0.7231327048922372
26456,26456,3,0.7231939092693935
26457,26457,3,0.7232209587764064
26458,26458,3,0.7232475121229841
26459,26459,3,0.7232737607607223
26460,26460,3,0.7233003477818988
26461,26461,3,0.723327635046858
26462,26462,3,0.7233558411459416
26463,26463,3,0.7233844270858917
26464,26464,3,0.7244201284899494
26465,26465,3,0.7244527121592733
26466,26466,3,0.7244840021247012
26467,26467,3,0.7245146025959609
26468,26468,3,0.45269434720364715
26469,26469,3,0.4527433310340037
26470,26470,3,0.4527962591757698
26471,26471,3,0.4528453973437822
26472,26472,3,0.45289317781515614
26473,26473,3,0.4529389198966492
26474,26474,3,0.4529823349999011
26475,26475,3,0.4530235441927182
26476,26476,3,0.4530649178375857
26477,26477,3,0.45309898987476255
26478,26478,3,0.44270764851553285
26479,26479,3,0.44269551312258376
26480,26480,3,0.44269213869398605
26481,26481,3,0.44269768574940926
26482,26482,3,0.44269848607491313
26658,26658,2,0.49410959139650473
26659,26659,2,0.493022830107046
26660,26660,2,0.4940761235868426
26661,26661,2,0.4936777015972243
26662,26662,2,0.4934891219154828
26663,26663,2,0.494768014644332
26664,26664,3,0.46787682052820134
26787,26787,1,0.8831529522104496
26788,26788,1,0.8831516061100542
26789,26789,1,0.8438493555439958
26790,26790,1,0.8583860207231582
26791,26791,1,0.8004209631716214
26847,26847,1,0.5577145679198182
26848,26848,1,0.5378288632381442
26849,26849,1,0.5158752924421108
26850,26850,1,0.5584208666204364
26851,26851,1,0.6565598984785712
26852,26852,1,0.6955264759500563
26853,26853,1,0.6470871503144032
27147,27147,3,0.3862193296756485
27148,27148,3,0.3886572344492867
27195,27195,1,0.8607231547612119
27196,27196,1,0.86091189792451
27205,27205,1,0.33160940518500454
27206,27206,1,0.33160940518500454
27209,27209,3,0.4398565431792029
27210,27210,3,0.4639058268744053
27211,27211,3,0.48442252815832976
27212,27212,3,0.4900708958218756
27213,27213,3,0.4935390200319825
27214,27214,3,0.5361572611073451
27215,27215,3,0.558934233734507
27216,27216,3,0.5674943130843889
27376,27376,3,0.35386818398999936
27377,27377,3,0.35484588969274566
27378,27378,3,0.35458451460226836
27379,27379,3,0.35458802077863183
27380,27380,3,0.34864264340439766
27381,27381,3,0.3374156965824796
27382,27382,3,0.311873816965253
27383,27383,3,0.2979702654055539
27385,27385,3,0.28119007892215636
27386,27386,3,0.2560562608928824
27387,27387,3,0.48328499337959024
27388,27388,3,0.6545401703597578
27389,27389,3,0.6552838737338805
27677,27677,1,0.5135648664449769
27678,27678,1,0.5135648664449769
27679,27679,1,0.5894585969848086
27680,27680,1,0.5869542702742844
27681,27681,1,0.581479432798129
27682,27682,1,0.5721918295083044
27716,27716,2,0.4283202063697657
27717,27717,2,0.42950595233854566
27718,27718,2,0.4098586151995694
27719,27719,2,0.40710725581232843
27720,27720,2,0.40529089807032936
27721,27721,2,0.42365566048578784
27722,27722,2,0.4065893462519801
27723,27723,2,0.4104888687569143
27724,27724,2,1.0832377708399592
27725,27725,2,0.43679226556717116
27726,27726,2,0.45777342283992956
27727,27727,2,0.47924464002769535
27728,27728,3,0.467244263614861
27849,27849,1,0.45296745189856286
27850,27850,1,0.4550017157149874
27851,27851,1,0.4454060727758218
27852,27852,1,0.4484496884696285
28249,28249,2,0.4906900375612245
28250,28250,2,0.49497359027527627
28251,28251,2,0.498044073784714
28252,28252,2,0.4990096531694533
28253,28253,2,0.49787452475584704
28254,28254,2,0.4974799677359397
28256,28256,2,0.4995548805129873
28257,28257,3,0.3954367365331243
28258,28258,3,0.39296493583751435
28259,28259,3,0.38508318402261327
28260,28260,3,0.3905099788679541
28261,28261,3,0.3865675980717075
28262,28262,3,0.37926970569544777
28263,28263,3,0.36702269389535613
28264,28264,3,0.36097598713473605
28265,28265,3,0.35756389678900535
28266,28266,3,0.35042392472861816
28447,28447,1,0.4933866398644482
28448,28448,1,0.4946590933013387
28449,28449,1,0.4946590926759516
28450,28450,1,0.4946590985696392
28465,28465,1,0.5712454376284242
28476,28476,1,0.5308075479828736
28477,28477,1,0.5306597759091802
28478,28478,1,0.5302312136418655
28479,28479,1,0.5255967572687298
28706,28706,2,0.42803548746034353
28707,28707,2,0.44709620267136413
28708,28708,2,0.4452262390414269
28709,28709,2,0.6125721223776451
28710,28710,1,0.5772664011337232
28711,28711,1,0.5821884923126197
28712,28712,2,0.6273861344581139
28713,28713,2,0.6230852967245631
28714,28714,2,0.6222472182453017
28715,28715,2,0.6257293718692964
28716,28716,2,0.6240839122995401
28717,28717,1,0.6659024621465651
28718,28718,1,0.670332308790042
28719,28719,1,0.6728810731900454
28720,28720,1,0.6726765228231164
28721,28721,1,0.6722750664596521
28722,28722,1,0.6863840384738681
28723,28723,1,0.686032189590998
28724,28724,1,0.6700183741484712
28725,28725,1,0.6614146032734894
28726,28726,1,0.6498697985215678
28727,28727,1,0.6357333589749012
28728,28728,2,0.62920532205712
28729,28729,1,0.6028662747211588
28730,28730,1,0.6016300682390755
28731,28731,1,0.6001968649881033
28732,28732,1,0.666278599735938
28733,28733,1,0.7536346897898394
28734,28734,2,0.4577947598838215
28735,28735,2,0.4569864088037714
28736,28736,2,0.45712285669093267
28737,28737,2,0.48447434039143616
28738,28738,2,0.48422114412718786
28739,28739,2,0.4839550089424671
28740,28740,2,0.48380964860870507
28741,28741,2,0.4827969726967063
28742,28742,2,0.48491524508250256
28992,28992,2,0.4209068130431399
28993,28993,2,0.4242564937349174
28994,28994,2,0.42584610274215573
28995,28995,2,0.42690561004476785
28996,28996,2,0.4294838137898077
28997,28997,2,0.4321456229807175
28998,28998,2,0.4338315457026284
28999,28999,2,0.4345964783979371
29000,29000,2,0.4370846034778602
29001,29001,2,0.440811641793211
29025,29025,3,0.6134863202812824
29026,29026,3,0.6143072968571678
29027,29027,3,0.9890454146231797
29028,29028,3,0.9903546882607449
29029,29029,3,0.9366217231070212
29030,29030,3,0.8954242043657311
29031,29031,3,0.8964371622023888
29032,29032,3,0.9442433064809548
29033,29033,3,0.9460929003148326
29034,29034,1,1.061229688828583
29043,29043,1,0.5135648664449769
29044,29044,1,0.5135648664449769
29046,29046,3,0.5428972748883105
29136,29136,3,0.463433149275989
29137,29137,3,0.4630202579051433
29138,29138,3,0.4638102736262926
29555,29555,1,0.8383678772587914
29556,29556,1,0.8739598626398517
29560,29560,3,0.6304551180165822
29561,29561,3,0.6218327437023256
29663,29663,3,0.28924998855961115
29664,29664,3,0.2892943929054018
29665,29665,3,0.2893188079751578
29666,29666,3,0.2893188963512977
29667,29667,3,0.28929901621014686
29972,29972,3,0.18142625180412042
29973,29973,3,0.25001929385730065
29974,29974,3,0.2501429126453925
29975,29975,3,0.25121781103300206
29976,29976,3,0.2523846767279482
29977,29977,3,0.25249030033037145
29978,29978,3,0.2545882346932239
29979,29979,3,0.25716890233547574
29980,29980,3,0.2561295808579881
29981,29981,3,0.25078000772013753
30025,30025,3,0.3006489336003961
30026,30026,3,0.27096668991362405
30027,30027,3,0.27770920634058216
30028,30028,3,0.30188740413325105
30029,30029,3,0.31388645819860495
30030,30030,3,0.3297153125938004
30031,30031,3,0.3437100766090503
30032,30032,3,0.34905283595351727
30033,30033,3,0.3490706557907971
30034,30034,3,0.3492173270271715
30035,30035,3,0.3446835305505276
30036,30036,3,0.9076599958489051
30037,30037,3,0.9141555804948266
30332,30332,3,0.686894974010509
30345,30345,3,0.7608982376680016
30346,30346,3,0.6923453360794631
30347,30347,3,0.6292315079496376
30879,30879,3,0.44526012872671494
30880,30880,3,0.4452656537149108
30881,30881,3,0.7569102659125647
30882,30882,3,0.8068880512012607
30895,30895,1,1.0891635695161472
30896,30896,3,1.0079784981669602
30897,30897,3,1.0132083913932433
30898,30898,1,1.0891597183119985
30899,30899,3,0.8539001698351126
30975,30975,3,0.15440085835844924
30976,30976,3,0.15068581001530276
30977,30977,3,0.14901890619740338
30978,30978,3,0.14928242451664514
30979,30979,3,0.14830600530013036
30980,30980,3,0.2110816104528609
30981,30981,3,0.21175329167702692
30982,30982,3,0.21269822270597216
30983,30983,3,0.2167097892971227
30984,30984,3,1.2098944682239279
30985,30985,3,1.2399828488732623
30986,30986,3,0.7535906302092896
30987,30987,3,1.2908864706372105
30988,30988,3,1.291051014617872
30989,30989,3,1.3040122609075597
30990,30990,3,1.3051809786949549
31040,31040,2,0.29713844488758173
31041,31041,2,0.3069434506118139
31042,31042,2,0.294584877801258
31043,31043,2,0.29180232771749903
31044,31044,2,0.2846679590810084
31045,31045,2,0.21142861544747915
31076,31076,2,0.278629322474341
31077,31077,2,0.28523919860823077
31078,31078,2,0.29320999928745556
31079,31079,2,0.300052746133071
31080,31080,2,0.30498659004201073
31081,31081,2,0.3089283036226162
31082,31082,2,0.31347337422715005
31083,31083,2,0.3146782778075875
31084,31084,2,0.3217753989747996
31085,31085,2,0.32427321790600727
31086,31086,2,0.3286440008144051
31087,31087,2,0.3368257916547774
31088,31088,2,0.3382949048843114
31089,31089,2,0.34198474742819684
31119,31119,2,0.39854528994878097
31120,31120,2,0.400572813240498
31121,31121,2,0.4035301789404483
31122,31122,2,0.40548371383741594
31123,31123,2,0.4111489165810332
31128,31128,3,0.9425129171022634
31129,31129,3,0.9423395164557365
31130,31130,3,0.9373519708215976
31131,31131,3,0.9138485803111649
31132,31132,3,0.912774394179443
31133,31133,3,0.9126474175776581
31134,31134,3,0.6970458392902562
31135,31135,3,0.6972034176011686
31136,31136,3,0.6555749734318932
31137,31137,3,0.5490028067199715
31138,31138,3,0.47125418683817044
31139,31139,3,0.3723115257641336
31140,31140,3,0.355939550358734
31141,31141,3,0.3542982253487842
31142,31142,3,0.24898901053157382
31143,31143,3,0.24835197394830366
31144,31144,3,0.18105093429490662
31145,31145,3,0.1795610560117521
31146,31146,3,0.17893549522248986
31147,31147,3,0.18182055275599698
31148,31148,3,0.18422817214638842
31149,31149,3,0.18423494232592394
31150,31150,3,0.18424281663510306
31151,31151,3,0.18425805029992218
31152,31152,3,0.1842793699615358
31153,31153,3,0.1869564305458978
31154,31154,3,0.18708454366046542
31155,31155,3,0.18717312217805682
31156,31156,3,0.18725431950712698
31157,31157,3,0.1887950882346284
31158,31158,3,0.24900149161199403
31159,31159,3,0.24799865393453524
31160,31160,3,0.2487877121275661
31161,31161,3,0.24878296215469614
31162,31162,3,0.2503407529627427
31163,31163,3,0.24978591383010731
31164,31164,3,0.24971808673371948
31165,31165,3,0.2492079559431208
31166,31166,3,0.24967531405852803
31167,31167,3,0.2501147057548935
31168,31168,3,0.23388262786848613
31169,31169,3,0.21535880484782322
31170,31170,3,0.19670807566572146
31171,31171,3,0.1797671709929528
31172,31172,3,0.17236938037421606
31173,31173,3,0.17428792934258192
31174,31174,3,0.17750995734548625
31175,31175,3,0.18449106930794312
31176,31176,3,0.19126757827261154
31177,31177,3,0.19456037144768024
31178,31178,3,0.19749923304048775
31179,31179,3,0.20247682208656773
31245,31245,3,0.35020106645222515
31246,31246,3,0.3744875778067698
31247,31247,3,0.375125905995821
31250,31250,3,0.3843808678706934
31251,31251,2,0.4903150416030217
31252,31252,2,0.4894527054318545
31253,31253,2,0.48656733960361476
31348,31348,2,0.2806297592166117
31349,31349,2,0.2797746770251891
31350,31350,2,0.2798181279605925
31351,31351,2,0.35491868848219754
31352,31352,2,0.35691735237167094
31353,31353,2,0.3599144732343617
31354,31354,2,0.37017411212060997
31355,31355,2,0.37047203526255745
31356,31356,2,0.3755064531906913
31357,31357,2,0.3764298155395312
31358,31358,2,0.5115361109785641
31359,31359,2,0.5285676736476369
31360,31360,2,0.5128809562285839
31361,31361,2,0.5094570061192643
31362,31362,2,0.5031185728672907
31363,31363,2,0.4592415238505231
31364,31364,2,0.4848070109858236
31365,31365,2,0.4337850180494383
31366,31366,2,0.4325317553248077
31367,31367,2,0.43028948773657105
31368,31368,2,0.4291114833617922
31369,31369,2,0.4270369758953876
31370,31370,2,0.426207003690572
31371,31371,2,0.4256259342099072
31372,31372,2,0.4239658950726776
31373,31373,2,0.4238723439334287
31374,31374,2,0.42469853663539064
31375,31375,2,0.4268710834076086
31376,31376,2,0.42850870253844153
31377,31377,2,0.42699531746814134
31378,31378,2,0.42615310660243205
31379,31379,2,0.4249402389289206
31436,31436,2,0.3877668838168844
31630,31630,3,0.27138874724350437
31631,31631,3,0.2682956117776586
31632,31632,3,0.26413372419060904
31633,31633,3,0.2579933253712493
31634,31634,3,0.2504868956039777
31635,31635,3,0.24722213453654984
31636,31636,3,0.2448670723560376
31637,31637,3,0.2415887349248708
31638,31638,3,0.2374404202561262
31639,31639,3,0.22846543093001853
31640,31640,3,0.22935019093161457
31641,31641,3,0.22825129662277754
31642,31642,3,0.23098578145794438
31643,31643,3,0.2327680273959521
31644,31644,3,0.21940216401400636
31645,31645,3,0.2559227938227411
31646,31646,3,0.2591562150189796
31647,31647,3,0.25778158029583653
31648,31648,3,0.26047899673279257
31649,31649,3,0.26381587518932736
31650,31650,3,0.2670757118111659
31651,31651,3,0.3103004507483
31654,31654,1,1.057558448440071
31655,31655,1,1.057556908996985
31706,31706,2,0.5672428718193544
31769,31769,1,0.4206701748019315
31893,31893,1,0.5135648664449769
31894,31894,1,0.5135638748394006
31895,31895,1,0.5135641135603369
31896,31896,1,0.5135648664449769
32043,32043,3,0.9388956532737023
32044,32044,3,0.6805332391334287
32045,32045,1,1.0870850915068013
32046,32046,3,0.9941321887630602
32047,32047,3,0.9938747438670198
32048,32048,3,0.8158745376978771
32150,32150,3,0.5379984600645433
32247,32247,2,0.4018526045934642
32317,32317,1,0.5135556145889136
32318,32318,1,0.5135542359000268
32319,32319,1,0.5135532137041982
32320,32320,1,0.5135525403970036
32321,32321,1,0.5135522123900041
32322,32322,1,0.5135522077658642
32323,32323,1,0.5135525229096981
32324,32324,1,0.5135531516983928
32325,32325,1,0.513554074945597
32326,32326,1,0.5135552761715174
32327,32327,1,0.5135567379674867
32328,32328,1,0.5135584477140313
32329,32329,1,0.5135603874046873
32330,32330,1,0.5135625330693656
32331,32331,1,0.5135648664449769
