cluster_id,feature,mean,median,std,min,max,q25,q75
1,Tem_extent,0.050393700787401574,0.0,0.21875597296611574,0.0,1.0,0.0,0.0
1,N_TFlossR_2kiw,-0.8660604329050824,-1.0,0.22674535225719664,-1.0,0.0,-1.0,-0.599899050388219
1,N_TFlossR_2kmw,-0.8431135509682316,-0.900420757363254,0.19243130291555766,-1.0,-0.252571428571429,-1.0,-0.8485873773020236
1,TFResident_lossR,-0.6056258326741862,-0.651485148514852,0.3699141830712351,-1.0,0.0,-1.0,-0.242307692307692
1,TFDaynight_lossR,-0.7581094921301756,-0.852383863080685,0.2774214718984986,-1.0,0.0,-0.997947454844007,-0.65554010199351
1,TFAB5k_NOR,0.9341494563865371,0.995183324235747,0.13494761471229166,0.128159771251015,1.0,0.9509443843473699,0.999948330277021
1,TFABC_NOR,0.016669903976514928,0.0008990944542695,0.03332640652025047,0.0,0.212328507441465,2.090174291760785e-05,0.01564587130237735
2,Tem_extent,0.0013003901170351106,0.0,0.036037468037843724,0.0,1.0,0.0,0.0
2,N_TFlossR_2kiw,-0.883525869253949,-1.0,0.20163149367482086,-1.0,-0.481600426059501,-1.0,-0.869246867663828
2,N_TFlossR_2kmw,-0.5738234726031646,-0.589622641509434,0.2762171433170024,-1.0,0.0,-0.838709677419355,-0.31026256589954
2,TFResident_lossR,-0.04451511451112062,0.0,0.12951161072980952,-0.756177156177156,0.0,0.0,0.0
2,TFDaynight_lossR,-0.06019123891912943,0.0,0.13310713546913958,-0.817480719794344,0.0,-0.0083554880364603,0.0
2,TFAB5k_NOR,0.7026725857205727,0.713136160436676,0.24218834642029025,0.0,1.0,0.594005713840984,0.9243070186434661
2,TFABC_NOR,0.03632780650384264,0.0110939974933688,0.05650284974796036,0.0,0.485681954895809,0.00292522195637735,0.04620815437229375
3,Tem_extent,0.01263157894736842,0.0,0.1116782080831514,0.0,1.0,0.0,0.0
3,N_TFlossR_2kiw,-0.04639118410001168,0.0,0.1174981669710507,-0.553146383499794,0.0,0.0,0.0
3,N_TFlossR_2kmw,-0.46604732206684185,-0.432990917930208,0.22962535792276134,-0.901234567901235,0.0,-0.6052489601543193,-0.328467153284672
3,TFResident_lossR,-0.09667542103144779,0.0,0.2317886634222503,-1.0,0.0,-0.031890715834840426,0.0
3,TFDaynight_lossR,-0.0963299933643544,0.0,0.19761370098314007,-1.0,0.0,-0.0717004297114794,0.0
3,TFAB5k_NOR,0.7750220855549051,0.7936223879171616,0.1837543378756912,0.0082706311511969,1.0,0.650335679646575,0.9414007406942125
3,TFABC_NOR,0.04898878850614413,0.0247059395249565,0.06465069163536577,0.0,0.412900339911531,0.005632899642914075,0.06470611166619655
