fid,MS_ID,TF_Index_Risk_equal,source_row_position,structural_null_count,had_structural_null,kmeans_cluster,distance_to_assigned_centroid
24465,24465,0.775498597149607,43,1,True,3,2.8476554224571498
24466,24466,0.775871183549581,44,1,True,5,2.4881694388982405
24467,24467,0.775871183549581,45,1,True,5,2.4919936879883755
24468,24468,0.776301494290029,46,1,True,5,2.0216944226110454
24469,24469,0.776301494290029,47,1,True,5,2.0079596168877987
24581,24581,0.259049683513414,48,0,False,3,1.7884877828504568
24582,24582,0.25905653933308,49,0,False,3,1.7875177652965633
24583,24583,0.259748734294334,50,0,False,3,1.784974670168873
24584,24584,0.260349334571601,51,0,False,3,1.7828210074630166
24585,24585,0.261501713951213,52,0,False,3,1.7801098558323587
24586,24586,0.26219762992524,53,0,False,3,1.7782871503511728
24587,24587,0.263187402809097,54,0,False,3,1.776025795897422
24588,24588,0.290844614530427,55,0,False,3,2.346714026077925
24589,24589,0.290769778497591,56,0,False,3,2.346869641565778
24590,24590,0.310486615662438,57,0,False,3,1.9214384048376107
24591,24591,0.320844893418609,58,0,False,3,3.02455538895332
24592,24592,0.32217640120361,59,0,False,3,3.021306739101568
24593,24593,0.810929616462967,60,1,True,3,2.5329160776777613
24594,24594,0.810969066501303,61,1,True,3,2.5337291356750415
24595,24595,0.810991557212345,62,1,True,3,2.531438314929508
24596,24596,0.765922830122342,63,1,True,4,1.911263314918398
24597,24597,0.765922830122342,64,1,True,3,2.567638980930327
24598,24598,0.765920594719049,65,1,True,3,2.5664707841090526
24599,24599,0.76592152752912,66,1,True,3,2.566529395949435
24600,24600,0.765922830122342,67,1,True,3,2.5650426562146107
24601,24601,0.765880301741759,68,1,True,4,1.9120178149368867
24602,24602,0.803054208235545,69,1,True,4,1.9122257434586905
24603,24603,0.750734078801748,70,1,True,2,1.601148467856708
24604,24604,0.749958719992498,71,1,True,2,1.6051803868639045
24605,24605,0.749915077119387,72,1,True,2,1.605835806565091
24606,24606,0.749877055184468,73,1,True,2,1.6060973102334488
24607,24607,0.74981952044508,74,1,True,2,1.6079831162573348
24608,24608,0.749800358181053,75,1,True,2,1.6085288678210383
24609,24609,0.749786449764521,76,1,True,2,1.6087904053940494
24610,24610,0.749771210034166,77,1,True,2,1.6087648280460882
24611,24611,0.749726738515734,78,1,True,2,1.6110231339613246
24612,24612,0.749714506227077,79,1,True,2,1.6116757484289155
24613,24613,0.749703090295029,80,1,True,2,1.6123376812249033
24614,24614,0.780070333820029,81,0,False,3,2.79945870205923
24615,24615,0.780081720164718,82,0,False,3,2.801247121587255
24616,24616,0.942253652785132,83,0,False,5,0.5413929927163934
24617,24617,0.941810391376638,84,0,False,5,0.5385297698823523
24618,24618,0.942726034651937,85,0,False,5,0.5347405705599547
24619,24619,0.941814637027645,86,0,False,5,0.5131178467464416
24620,24620,0.948298093856733,87,0,False,5,0.5244438847805123
24621,24621,0.949422263394726,88,0,False,5,0.5164210130650126
24622,24622,0.948298093856733,89,0,False,5,0.5047418349249969
24623,24623,0.946811176002162,90,0,False,5,0.5099036564861523
24624,24624,0.941814637027645,91,0,False,5,0.5026656366147992
24625,24625,0.768684686667053,92,1,True,5,1.2045215753253353
24626,24626,0.768684686667053,93,1,True,5,1.2037823663305978
24627,24627,0.764535069799756,94,1,True,5,1.2029680556438336
24628,24628,0.617392300690735,95,1,True,3,2.6693427438875057
24629,24629,0.606218376280286,96,1,True,3,2.66966915167402
24630,24630,0.601172497331216,97,1,True,3,2.6706453776045223
24631,24631,0.59195880012783,98,1,True,3,2.671323275784589
24632,24632,0.584193629120491,99,1,True,3,2.66926158868027
24633,24633,0.554521759022131,100,1,True,3,2.1937735520168906
24634,24634,0.553991716664719,101,1,True,3,2.1919688761015252
24635,24635,0.539767429363291,102,1,True,3,1.6158419698074773
24636,24636,0.536667618878552,103,1,True,3,1.6189454064389137
24637,24637,0.514295881188287,104,1,True,3,1.2523598780893475
24638,24638,0.505075771940036,105,1,True,3,1.1787614398236985
24639,24639,0.689689594062897,106,1,True,5,3.345776497415261
24640,24640,0.679112025541895,107,1,True,5,3.333466238743113
24641,24641,0.679112025541895,108,1,True,5,3.3067393396976654
24642,24642,0.674528293618072,109,1,True,5,3.2875491041913847
24643,24643,0.676054963948749,110,1,True,5,3.2688941671125105
24644,24644,0.676054963948749,111,1,True,5,3.2624646188688953
24645,24645,0.676095460813323,112,1,True,5,3.2539464693686
24646,24646,0.661648105114822,113,1,True,5,3.2447907231886157
24647,24647,0.658009792403861,114,1,True,5,3.2386712426474866
24648,24648,0.658009792403861,115,1,True,5,3.2294853071574456
24649,24649,0.629010776458635,116,1,True,5,3.215498649080693
24650,24650,0.600888441125964,117,2,True,4,4.058194533266466
24651,24651,0.628005802968478,118,2,True,4,4.050279895212252
24652,24652,0.497431632703252,119,2,True,3,2.4475449520043244
24653,24653,0.495003683872692,120,2,True,3,2.4430381958435032
24777,24777,0.59539061741792,121,2,True,4,1.9231365803134122
24778,24778,0.595213037647502,122,2,True,4,1.9215986945559198
24779,24779,0.595213037647502,123,2,True,4,1.92038723693554
24780,24780,0.595213037647502,124,2,True,4,1.9198087768491006
24781,24781,0.616720596158761,125,1,True,5,1.4079887350906253
24782,24782,0.662885829585852,126,1,True,5,1.4005013750004383
24783,24783,0.680845476371424,127,1,True,5,1.39509096885616
24784,24784,0.683899282188123,128,1,True,5,1.3899534882637719
24785,24785,0.680845476371424,129,1,True,5,1.3802716138020785
24855,24855,0.685340876553566,130,2,True,3,1.6850808982184355
24856,24856,0.688227969027669,131,2,True,3,1.6910429374930485
24857,24857,0.688562095599028,132,2,True,3,1.6923379071685427
24858,24858,0.688893099098968,133,2,True,3,1.693675119297939
24859,24859,0.689168269764026,134,2,True,3,1.6950695641494962
24860,24860,0.669056283099505,135,2,True,2,1.2681395980988839
24861,24861,0.672679223328697,136,2,True,2,1.2783468561542868
24862,24862,0.673332424522273,137,2,True,2,1.28303599285076
24863,24863,0.674302453081508,138,2,True,2,1.290197213161737
24864,24864,0.675787039798634,139,2,True,2,1.3016993219909303
24865,24865,0.677810332957569,140,2,True,2,1.318418287130251
24866,24866,0.682014108060594,141,2,True,2,1.3452729531636454
24867,24867,0.684230322415628,142,2,True,2,1.3663687105060898
24868,24868,0.687372899087868,143,2,True,2,1.3838471421308915
24869,24869,0.675936980908998,144,2,True,3,1.6580269568074406
24870,24870,0.679016091028392,145,2,True,3,1.6609915048663901
24871,24871,0.679146896271284,146,2,True,3,1.661139435274362
24872,24872,0.679374986489129,147,2,True,3,1.66163522540048
24873,24873,0.679806570627384,148,2,True,3,1.662585958185766
24874,24874,0.680258325662621,149,2,True,3,1.6631823729113444
24875,24875,0.682211637454025,150,2,True,3,1.6652628174116064
24876,24876,0.684425868480078,151,2,True,3,1.6677906528166928
24983,24983,0.470210966172085,152,0,False,1,1.0277134608103837
24984,24984,0.465383009018629,153,0,False,1,1.0446330199752736
24985,24985,0.46179907868976,154,0,False,1,1.0602719990667568
24986,24986,0.623918661376125,155,0,False,3,1.9809940231599694
24987,24987,0.622160589729134,156,0,False,3,1.9709830413735911
24988,24988,0.600859646222859,157,0,False,3,1.9398803095778696
24989,24989,0.594562118106913,158,0,False,3,1.944671710784541
24990,24990,0.592898985983981,159,0,False,3,1.9386481034352296
24996,24996,0.756558829621873,160,1,True,3,2.0953317016043553
24997,24997,0.759730105293088,161,1,True,3,2.2530920727875956
24998,24998,0.759742841843772,162,1,True,3,2.2651115262068457
24999,24999,0.759766584816205,163,1,True,3,2.2789250948898743
25000,25000,0.759798092258239,164,1,True,3,2.29220672923473
25001,25001,0.75983811336881,165,1,True,3,2.304569299658956
25002,25002,0.759872977264033,166,1,True,3,2.312477403497615
25003,25003,0.762883031307945,167,1,True,4,1.8994293076088093
25004,25004,0.762883031307945,168,1,True,4,1.8980769999560039
25005,25005,0.762883031307945,169,1,True,4,1.8968451324451272
25006,25006,0.762883031307945,170,1,True,4,1.8957414535410966
25007,25007,0.762883031307945,171,1,True,4,1.8950538653577407
25008,25008,0.762883031307945,172,1,True,4,1.8940766730888918
25009,25009,0.762883031307945,173,1,True,4,1.8935240367309447
25010,25010,0.762883031307945,174,1,True,4,1.892349675823887
25011,25011,0.762883031307945,175,1,True,4,1.8920465402522406
25012,25012,0.76300755624286,176,1,True,4,1.891462934730566
25013,25013,0.76300755624286,177,1,True,4,1.8911138730612105
25014,25014,0.76300755624286,178,1,True,4,1.8909334911549445
25015,25015,0.76300755624286,179,1,True,4,1.8905782651310659
25016,25016,0.76300755624286,180,1,True,4,1.8904450205621315
25017,25017,0.431826780913024,181,1,True,3,2.551597881114405
25018,25018,0.432205676110838,182,1,True,3,2.552638954239335
25019,25019,0.426150731059368,183,1,True,3,2.5585896080025576
25020,25020,0.424385706894938,184,1,True,3,2.5583415183148674
25021,25021,0.422876504200424,185,1,True,3,2.56066628863808
25022,25022,0.422447240762043,186,1,True,3,2.5631725115377137
25023,25023,0.425646837333583,187,1,True,3,2.5584425354469955
25024,25024,0.417667740274253,188,1,True,3,2.4160258889097834
25025,25025,0.401396076751871,189,1,True,3,2.4373555046831066
25026,25026,0.393133193102756,190,1,True,3,2.446269953780979
25027,25027,0.380319641122454,191,1,True,3,2.4582480609363837
25028,25028,0.384802739278125,192,1,True,3,2.452396329706575
25029,25029,0.389743180071029,193,0,False,3,2.3318672679785557
25030,25030,0.385172127059012,194,0,False,3,2.340680716394173
25031,25031,0.372692981925192,195,0,False,2,2.3413384036579643
25032,25032,0.345839246180536,196,0,False,2,0.9220182877971497
25033,25033,0.338641751724086,197,0,False,2,0.9219301744889868
25034,25034,0.329500927570078,198,0,False,2,0.9308095730776692
25035,25035,0.313798559660426,199,0,False,2,0.7642423358941233
25036,25036,0.309805250047796,200,0,False,2,0.7621170176185733
25037,25037,0.302952862105482,201,0,False,2,0.7591917106682046
25038,25038,0.291310553374765,202,0,False,2,0.9658124268469829
25039,25039,0.283788699224156,203,0,False,2,0.9784182245671554
25040,25040,0.280630838840295,204,0,False,2,0.9793342942697104
25041,25041,0.27654330092674,205,0,False,2,0.9835073746747426
25042,25042,0.273800319578078,206,0,False,2,0.9827830862802628
25043,25043,0.266946287299638,207,0,False,2,0.9986538021537705
25044,25044,0.260408255601785,208,0,False,2,1.0152848163177077
25045,25045,0.256791162726379,209,0,False,2,1.0184821627512766
25046,25046,0.253606229564815,210,0,False,2,1.027308174439087
25062,25062,0.657591484877664,211,1,True,3,2.189001571213721
25063,25063,0.65773861732861,212,1,True,3,2.188921858931593
25064,25064,0.822477289895531,213,1,True,4,2.0113100730218725
25065,25065,0.496668575115195,214,1,True,3,2.243959164093594
25066,25066,0.41637025739811,215,2,True,2,1.1086942674460043
25067,25067,0.399726245278201,216,2,True,2,1.094238419745864
25068,25068,0.401645369800067,217,2,True,2,1.1109778781871282
25069,25069,0.409224269134538,218,2,True,2,1.1144939019194533
25070,25070,0.75,219,2,True,4,1.3136120011047525
25071,25071,0.75,220,2,True,4,1.201862221783241
25072,25072,0.407084734250817,221,2,True,2,1.003547541871552
25073,25073,0.40520370419381,222,2,True,2,0.9554490713410612
25074,25074,0.402521094048873,223,2,True,2,0.9261954136980287
25075,25075,0.395401870157837,224,2,True,2,1.020054069017842
25076,25076,0.407974764111476,225,2,True,2,1.0194482270715879
25077,25077,0.489506849588026,226,1,True,3,2.2877425075026308
25078,25078,0.491256230236102,227,1,True,3,2.2906627558705823
25079,25079,0.504894306332495,228,1,True,3,2.281084930146298
25080,25080,0.505191351760261,229,1,True,3,2.2768935771047194
25081,25081,0.511731937437773,230,1,True,3,2.2825184283573545
25084,25084,0.382703152326907,231,1,True,1,1.4952773328117062
25085,25085,0.38620921615887,232,1,True,1,1.4952657420804514
25086,25086,0.383058838563785,233,1,True,1,1.4973797387291963
25087,25087,0.383521324036021,234,1,True,1,1.4997375604226029
25088,25088,0.384291209133562,235,2,True,1,1.5028065063448417
25089,25089,0.384416534963783,236,2,True,1,1.5051425392535713
25090,25090,0.381355900244561,237,2,True,1,1.507417949460445
25091,25091,0.384837760741535,238,2,True,1,1.5107493619080887
25092,25092,0.384998310501404,239,2,True,1,1.5182308799686999
25093,25093,0.38515035210016,240,2,True,1,1.5150472866992732
25094,25094,0.385553435491725,241,2,True,1,1.5174828818588364
25095,25095,0.383505466827827,242,2,True,1,1.5206587794988717
25096,25096,0.387599581893303,243,2,True,1,1.5249394007836996
25097,25097,0.387446790638269,244,2,True,1,1.5282226336891898
25098,25098,0.387530099676389,245,2,True,1,1.5321435364961515
25099,25099,0.387897184951189,246,2,True,1,1.5367391377890094
25100,25100,0.38561636407372,247,2,True,1,1.5400515689063474
25101,25101,0.385931999422316,248,2,True,1,1.5449332388730284
25102,25102,0.386334299425704,249,2,True,1,1.5501431289845222
25103,25103,0.384862533814521,250,2,True,1,1.555376971997046
25104,25104,0.383632364827113,251,2,True,1,1.5612586233432033
25105,25105,0.384038664358149,252,2,True,1,1.5670962052524486
25106,25106,0.384347940984365,253,2,True,1,1.5730102270365556
25107,25107,0.385038995339053,254,2,True,1,1.577692871346159
25117,25117,0.940350317395151,255,0,False,5,0.6977500081728492
25118,25118,0.25030637254902,256,0,False,2,1.4853674483819328
25192,25192,0.939942957648641,257,0,False,5,1.8860409812787828
25193,25193,0.931735734654172,258,0,False,5,1.8868581482325324
25194,25194,0.93869381442705,259,0,False,5,1.8791196145517823
25195,25195,0.719495186101806,260,0,False,3,1.192658412592741
25196,25196,0.714629370935336,261,0,False,3,1.1781101187325629
25197,25197,0.709112064028807,262,0,False,3,1.2207561878945463
25198,25198,0.841498648536905,263,0,False,5,0.5434016124052312
25199,25199,0.841340206161237,264,0,False,5,0.5402307302996538
25200,25200,0.841340206161237,265,0,False,5,0.548126700140599
25201,25201,0.841340206161237,266,0,False,5,0.554829022278249
25202,25202,0.67467353949457,267,1,True,5,1.227614977382939
25203,25203,0.67467353949457,268,1,True,5,1.2292776803419878
25204,25204,0.67467353949457,269,1,True,5,1.2301358041486126
25205,25205,0.67467353949457,270,1,True,5,1.232790439329986
25206,25206,0.67118134363185,271,1,True,5,1.2338009792911695
25207,25207,0.67118134363185,272,1,True,5,1.234924013627947
25208,25208,0.67467353949457,273,1,True,5,1.236114953462762
25209,25209,0.67467353949457,274,1,True,5,1.2372487082713546
25210,25210,0.67467353949457,275,1,True,5,1.2378157251753852
25211,25211,0.67467353949457,276,1,True,5,1.2395193071196844
25212,25212,0.841340206161237,277,0,False,3,3.1076089289376485
25213,25213,0.841494906983945,278,0,False,3,3.1079703182908878
25214,25214,0.841498648536905,279,0,False,5,0.5870122266350324
25215,25215,0.83005481912797,280,0,False,3,2.630216115677311
25216,25216,0.663251620492974,281,1,True,3,2.6152969201932668
25217,25217,0.663256013724415,282,1,True,3,2.6068607849091174
25218,25218,0.67467353949457,283,1,True,5,1.2356979692887649
25219,25219,0.67118134363185,284,1,True,5,1.2337892207768169
25220,25220,0.67118134363185,285,1,True,5,1.2304609286100068
25221,25221,0.67118134363185,286,1,True,5,1.227556494261487
25222,25222,0.670958567445233,287,1,True,5,1.2263499924106598
25223,25223,0.53011475072119,288,1,True,2,1.835472813568139
25224,25224,0.708075166681314,289,1,True,5,1.3946323963761085
25225,25225,0.708075166681314,290,1,True,5,1.3985201258076798
25226,25226,0.708075166681314,291,1,True,5,1.3989458015760672
25227,25227,0.708075166681314,292,1,True,5,1.3979767418028883
25288,25288,0.312817479673528,293,1,True,2,0.9542352766308628
25289,25289,0.318483299717112,294,1,True,2,0.9589406926113457
25290,25290,0.324723029260361,295,1,True,2,0.9606917722119712
25291,25291,0.327237077451486,296,1,True,2,0.9772475237627858
25292,25292,0.327914455666927,297,1,True,2,0.987271086314824
25293,25293,0.696110045387859,298,1,True,5,1.2324920153410932
25294,25294,0.696110045387859,299,1,True,5,1.2298257332362021
25519,25519,0.276568853272028,300,0,False,2,1.0150082654247217
25520,25520,0.275724143585755,301,0,False,2,1.020602225006804
25521,25521,0.286213987180567,302,0,False,2,1.1547952328379933
25522,25522,0.28581169258273,303,0,False,2,1.159606685579913
25523,25523,0.284237686498426,304,0,False,2,1.1677170499682337
25524,25524,0.284378168001147,305,0,False,2,1.1708440820625325
25525,25525,0.286304175209927,306,0,False,2,1.170193193883444
25526,25526,0.284910927815795,307,0,False,2,1.177631340129695
25527,25527,0.284607319158055,308,0,False,2,1.182925812257283
25528,25528,0.284145181295288,309,0,False,2,1.1895358499090136
25529,25529,0.284668203380623,310,0,False,2,1.1926004456194514
25619,25619,0.944235587077885,311,0,False,5,1.0099402945132816
25620,25620,0.934897944885415,312,0,False,5,1.017227602612041
25621,25621,0.934437983296021,313,0,False,5,1.0258922723667525
25622,25622,0.931328161997212,314,0,False,5,1.0267806736571956
25623,25623,0.940464490265365,315,0,False,5,1.0222786082894315
25624,25624,0.939992463469815,316,0,False,5,1.0256552297924204
25625,25625,0.941100868484188,317,0,False,5,1.0280910086061055
25626,25626,0.941900196327277,318,0,False,5,1.025714875455491
25627,25627,0.938912155401991,319,0,False,5,1.015995354550052
25628,25628,0.75,320,2,True,4,1.151522560890056
25629,25629,0.75,321,2,True,4,1.15209489802106
25630,25630,0.75,322,2,True,4,1.1527826574046294
25631,25631,0.75,323,2,True,4,1.1534309620381706
25632,25632,0.75,324,2,True,4,1.1540117026008383
25633,25633,0.75,325,2,True,4,1.154649571816379
25634,25634,0.75,326,2,True,4,1.1552340805204213
25635,25635,0.75,327,2,True,4,1.1557614888823773
25636,25636,0.75,328,2,True,4,1.156164762297332
25637,25637,0.75,329,2,True,4,1.1569070015337826
25638,25638,0.75,330,2,True,4,1.1571368433408045
25639,25639,0.75,331,2,True,4,1.157627513838946
25640,25640,0.75,332,2,True,4,1.1580428065192276
25641,25641,0.75,333,2,True,4,1.1584203234499222
25642,25642,0.75,334,2,True,4,1.1584102634733042
25643,25643,0.75,335,2,True,4,1.1588841645073384
25644,25644,0.75,336,2,True,4,1.15913301103858
25645,25645,0.75,337,2,True,4,1.1593448855129598
25646,25646,0.75,338,2,True,4,1.1592022283393757
25647,25647,0.75,339,2,True,4,1.15925191231777
25648,25648,0.75,340,2,True,4,1.1592931002366518
25649,25649,0.75,341,2,True,4,1.1593228680952852
25650,25650,0.75,342,2,True,4,1.159337261897524
25651,25651,0.75,343,2,True,4,1.1595847537629898
25652,25652,0.75,344,2,True,4,1.1592640188982428
25653,25653,0.75,345,2,True,4,1.1591501055351365
25654,25654,0.75,346,2,True,4,1.1590295696492638
25655,25655,0.75,347,2,True,4,1.1588931139518264
25656,25656,0.75,348,2,True,4,1.1587429124171775
25657,25657,0.75,349,2,True,4,1.158577916052832
25658,25658,0.75,350,2,True,4,1.1584058797344616
25659,25659,0.75,351,2,True,2,1.6021328641569785
25660,25660,0.74999719400088,352,2,True,2,1.6019578609872154
25661,25661,0.75,353,2,True,2,1.601935680649893
25662,25662,0.75,354,2,True,4,1.1576068791748617
25663,25663,0.75,355,2,True,2,1.601208654245307
25664,25664,0.748987146661546,356,2,True,2,1.5963505721999998
25665,25665,0.748013214782828,357,2,True,2,1.5915401818120742
25666,25666,0.747051351748542,358,2,True,2,1.5867826614784812
25667,25667,0.746130980196483,359,2,True,2,1.5821063481488968
25668,25668,0.74520733735235,360,2,True,2,1.5772212756269863
25669,25669,0.744371389540161,361,2,True,2,1.5725222729924948
25670,25670,0.74392748973183,362,2,True,2,1.5700044995732845
25671,25671,0.74364096315003,363,2,True,2,1.5683753441141777
25672,25672,0.743366848608334,364,2,True,2,1.5669986030818204
25679,25679,0.260908112006662,365,1,True,2,1.4917219640759356
25680,25680,0.260909396082833,366,1,True,2,1.4938294772088225
25681,25681,0.250321142964208,367,1,True,2,1.5456762549587961
25682,25682,0.25030980192852,368,1,True,2,1.5418998134277118
25683,25683,0.250304136253041,369,0,False,2,1.5388003709544993
25731,25731,0.847256112022233,370,0,False,5,0.48685670109757584
25732,25732,0.894326583981085,371,0,False,5,0.48363736028383075
25733,25733,0.894317015654594,372,0,False,5,0.4624782122948562
25734,25734,0.902214870628039,373,0,False,5,0.4569853556240327
25735,25735,0.902214870628039,374,0,False,5,0.45704907234910414
25736,25736,0.929953782368112,375,0,False,5,0.45770735927016953
25737,25737,0.929702511764333,376,0,False,5,0.4448050664412619
25738,25738,0.935146907360696,377,0,False,5,0.44727956054615214
25739,25739,0.939815433705245,378,0,False,5,0.4393705148126175
25740,25740,0.940620634026938,379,0,False,5,0.4344517870318172
25741,25741,0.941608543013757,380,0,False,5,0.41997768901338256
25742,25742,0.941921801822234,381,0,False,5,0.4150569507457883
25743,25743,0.943307907531977,382,0,False,5,0.4148518517235072
25744,25744,0.944153309613193,383,0,False,5,0.41418563165482003
25770,25770,0.495129164248725,384,2,True,3,1.6976407834510747
25771,25771,0.628005802968478,385,2,True,4,2.960688858924418
25772,25772,0.666419823818717,386,1,True,5,2.041573236193779
25773,25773,0.666192879096111,387,1,True,5,2.046501098384695
25774,25774,0.658009792403861,388,1,True,5,2.052931435144582
25775,25775,0.661648105114822,389,1,True,5,2.067722263309743
25776,25776,0.673263978903055,390,1,True,5,2.070588234494451
25777,25777,0.676054963948749,391,1,True,5,2.0792923830400545
25778,25778,0.676054963948749,392,1,True,5,2.0866236087209704
25779,25779,0.676054963948749,393,1,True,5,2.0943403213096885
25780,25780,0.676054963948749,394,1,True,5,2.105205392264583
25781,25781,0.679112025541895,395,1,True,5,2.117251825399602
25782,25782,0.68018675258326,396,1,True,5,2.162665366963156
25783,25783,0.691407238310506,397,1,True,5,2.1711447355722027
25784,25784,0.691407238310506,398,1,True,5,2.1843122777784885
26074,26074,0.907754563111601,399,0,False,5,0.7860033586781653
26075,26075,0.907754563111601,400,0,False,5,0.789811205514322
26076,26076,0.907754563111601,401,0,False,5,0.7961633456952243
26077,26077,0.905028023211578,402,0,False,5,0.8048607727530672
26078,26078,0.85982950948044,403,0,False,3,2.9647308198107707
26079,26079,0.85948873772156,404,0,False,3,2.969437390940237
26080,26080,0.859452953907428,405,0,False,3,2.9759337498790437
26081,26081,0.859403074719772,406,0,False,3,2.984350160000908
26082,26082,0.840099175580192,407,0,False,2,3.068246460576643
26083,26083,0.819742343772097,408,0,False,2,3.0699444351226663
26084,26084,0.816763398245626,409,0,False,2,3.074149786939776
26085,26085,0.811632656353482,410,0,False,2,3.0740545612797705
26086,26086,0.762507955269812,411,1,True,2,3.0784617033005293
26087,26087,0.748993041153816,412,2,True,2,1.617663576496246
26088,26088,0.748918629529169,413,2,True,2,1.6200855001619365
26089,26089,0.748832807122799,414,2,True,2,1.624452617294854
26090,26090,0.748498243785949,415,2,True,2,1.6367152041135729
26091,26091,0.748280781478877,416,2,True,2,1.6431981373682703
26092,26092,0.5,417,3,True,1,1.7726149585579007
26155,26155,0.73380196224559,418,2,True,2,1.5282141672665532
26156,26156,0.734918974399323,419,2,True,2,1.5308270619944115
26157,26157,0.735766543348698,420,2,True,2,1.5332393818230075
26158,26158,0.736587420122796,421,2,True,2,1.535611598169559
26159,26159,0.737398300263033,422,2,True,2,1.538013955095748
26160,26160,0.738198413169432,423,2,True,2,1.5404193492767566
26161,26161,0.738976755472901,424,2,True,2,1.542826129501921
26162,26162,0.739744899271866,425,2,True,2,1.5452390639628295
26163,26163,0.740501263587844,426,2,True,2,1.5476660954726906
26164,26164,0.741236824588711,427,2,True,2,1.550095049946867
26165,26165,0.741959511276728,428,2,True,2,1.5525306877124558
26166,26166,0.742654397215246,429,2,True,2,1.5549703742461187
26167,26167,0.743308916505608,430,2,True,2,1.5573259467774727
26168,26168,0.74367946600045,431,2,True,2,1.5586740895454405
26169,26169,0.744006995661762,432,2,True,2,1.5598971722751873
26170,26170,0.744332337300916,433,2,True,2,1.5611307226247801
26171,26171,0.74465471673461,434,2,True,2,1.5623667794334408
26172,26172,0.744968719041999,435,2,True,2,1.5636009841940472
26173,26173,0.745279788503219,436,2,True,2,1.564838376043734
26174,26174,0.745586079281534,437,2,True,2,1.566079928954028
26175,26175,0.745892482769599,438,2,True,2,1.5673594156079462
26176,26176,0.746194752476304,439,2,True,2,1.5686372826347388
26177,26177,0.746492746013717,440,2,True,2,1.5699110660569282
26178,26178,0.746787128155886,441,2,True,2,1.5711852692614612
26179,26179,0.747078260499782,442,2,True,2,1.5724612658211357
26180,26180,0.747366195974364,443,2,True,2,1.5737446968963245
26181,26181,0.74765018033878,444,2,True,2,1.5750258546381202
26182,26182,0.747926595482659,445,2,True,2,1.5763106351598937
26183,26183,0.74819883245867,446,2,True,2,1.5775950742925335
26184,26184,0.748467364771959,447,2,True,2,1.5788792550602375
26185,26185,0.748731668683199,448,2,True,2,1.5801603851191375
26186,26186,0.748992247475762,449,2,True,2,1.5814416072205668
26187,26187,0.749248889000126,450,2,True,2,1.5827284550223464
26188,26188,0.749502402558486,451,2,True,2,1.5840157081754096
26189,26189,0.74975259225201,452,2,True,2,1.5853075590279908
26190,26190,0.75,453,2,True,2,1.586607320942341
26191,26191,0.75,454,2,True,4,1.1515099884974633
26192,26192,0.75,455,2,True,4,1.1519475266627892
