fid,MS_ID,kmeans_cluster,distance_to_assigned_centroid
24398,24398,1,0.43930885904815653
24399,24399,1,0.43783103582716265
24400,24400,1,0.43393157700718527
24403,24403,1,0.4409725329120494
24404,24404,1,0.8482829724275606
24405,24405,1,1.1081144046740492
24406,24406,1,0.8293687514398359
24407,24407,1,0.881541768942017
24408,24408,1,0.9345905064833033
24409,24409,1,0.8811890387972837
24410,24410,1,0.9556257760661969
24411,24411,1,0.6161471692259897
24412,24412,2,0.5387842849159716
24415,24415,2,0.5263974143667717
24416,24416,2,0.5197013932742883
24417,24417,2,0.5219273948607889
24418,24418,2,0.5213690824288351
24419,24419,1,0.5720480131027332
24458,24458,2,0.860179371760106
24459,24459,2,0.8812178650969139
24460,24460,2,0.8802230690629141
24461,24461,2,0.8984498427299661
24462,24462,2,0.8991264126484403
24463,24463,2,0.9594964629012263
24581,24581,2,0.21606608196377214
24582,24582,2,0.21669756371426233
24583,24583,2,0.2153010081756434
24584,24584,2,0.21436929643504318
24585,24585,2,0.21522157589903326
24586,24586,2,0.21346138544004645
24587,24587,2,0.21079616601451465
24588,24588,2,0.22834089327583174
24589,24589,2,0.22887477549782267
24590,24590,2,0.22139839407887693
24591,24591,2,0.24977974218767904
24592,24592,2,0.24982148983311353
24614,24614,1,0.9774249415969848
24615,24615,1,0.9774261587992767
24983,24983,1,0.5554273304865167
24984,24984,1,0.5649699357322941
24985,24985,1,0.5736229518494118
24986,24986,1,0.2751524306391092
24987,24987,1,0.2755237416471255
24988,24988,1,0.29471966627475765
24989,24989,1,0.29856270111256394
24990,24990,1,0.3007620493122837
25029,25029,2,1.2917636498410767
25030,25030,2,1.2920643898171817
25031,25031,2,1.290753817947023
25032,25032,2,1.0165992463603215
25033,25033,2,0.2429837989067239
25034,25034,2,0.2400927558179776
25035,25035,2,0.19001670310344032
25036,25036,2,0.18593801596917986
25037,25037,2,0.1860699146980758
25038,25038,2,0.1702431485322758
25039,25039,2,0.18922866674110295
25040,25040,2,0.18873524910108824
25041,25041,2,0.1911070255672181
25042,25042,2,0.19240119954374846
25043,25043,2,0.20412330535894865
25044,25044,2,0.2104894938579703
25045,25045,2,0.21755576064723867
25046,25046,2,0.2216265332544242
25118,25118,2,0.5391992276808422
25195,25195,1,0.36462601562876684
25196,25196,1,0.33254180893532254
25197,25197,1,0.29874753169839124
25212,25212,1,1.241088685908941
25213,25213,1,1.5867400316732898
25215,25215,1,1.0260635031335534
25519,25519,2,0.20822310929411572
25520,25520,2,0.2104038837093363
25521,25521,2,0.2507880915664885
25522,25522,2,0.2517691628633117
25523,25523,2,0.2524855882076461
25524,25524,2,0.2522329920574143
25525,25525,2,0.25258891987683013
25526,25526,2,0.2527666229418497
25527,25527,2,0.2536734632901561
25528,25528,2,0.2549148506511469
25529,25529,2,0.2545684708437273
25683,25683,2,0.5383459522281479
26078,26078,1,0.9587030820019635
26079,26079,1,0.9586882451415099
26080,26080,1,0.9586755153255708
26081,26081,1,0.9586578862342674
26082,26082,1,0.9773968430213328
26083,26083,1,0.9773627056617181
26084,26084,1,0.9773175177528657
26085,26085,1,0.9772232930017748
26347,26347,2,0.6120349755648788
26348,26348,2,0.6139860565133498
26349,26349,2,0.6153744431705916
26350,26350,2,0.6226787755658667
26351,26351,2,0.6255249918870396
26352,26352,2,0.6260302743096152
26353,26353,2,0.6321334762412041
26354,26354,2,0.6291152566309491
26355,26355,2,0.6307214632822965
26356,26356,2,0.628779007999206
26357,26357,2,0.6208234407306058
26358,26358,2,0.6216975314243703
26359,26359,2,0.6223726655623051
26360,26360,2,0.6226206061891344
26361,26361,2,0.622011378577206
26362,26362,2,0.6223261512649517
26363,26363,2,0.619486945476225
26364,26364,2,0.6196659884593299
26365,26365,2,0.6198266796324048
26366,26366,2,0.6165972736991567
26367,26367,2,0.6120401162565099
26368,26368,2,0.6149341844741251
26369,26369,2,0.6127909924158046
