cluster_id,Tem_extent,N_TFlossR_2kiw,N_TFlossR_2kmw,TFResident_lossR,TFDaynight_lossR,TFAB5k_NOR,TFABC_NOR
1,0.011278195488721773,-0.8842751305115314,-0.6330400162954489,-0.16250876500892908,-0.20756734289294812,0.7515150354875152,0.03218992410289788
2,0.013569937369519797,-0.04644925531152455,-0.46576340313509584,-0.10201013907561987,-0.10226808860991647,0.7765446392383416,0.04868717059814541
