cluster_id,sample_count,sample_percentage,distance_to_centroid_mean,distance_to_centroid_median,distance_to_centroid_std,distance_to_centroid_max
1,2926,60.429574555968614,0.5826414362116932,0.5187606615146356,0.24270233431132154,1.5867402860309998
2,1916,39.57042544403139,0.4084140460663331,0.3567344944848867,0.22654104508703848,1.5286768528366639
