scenario,input_csv,n_original_samples,n_valid_samples,n_features,K,inertia,silhouette_score,calinski_harabasz_score,davies_bouldin_score,n_iter,converged,init,n_init,max_iter,random_state,runtime_seconds,runtime_scope,timestamp
TF,F:\CTH-MPDSD\Year 2-period 2\ACEX35\Codes\rf_demo\outputs_correlation\tf\tf_for_PCA.csv,13584,4842,7,5,819.4384712829954,0.35841388099406785,2401.5536758532717,1.2242615747958348,8,True,k-means++,50,500,42,9.728778800003056,start through the complete first metadata pass inside staging; excludes the final metadata rewrite and atomic final-directory publication,2026-07-24T01:47:30+02:00
