cluster_id,feature,mean,median,std,min,max,q25,q75
1,Tem_extent,0.05319148936170213,0.0,0.22441513946520086,0.0,1.0,0.0,0.0
1,N_TFlossR_2kiw,-0.9032383597622025,-1.0,0.1780136242248181,-1.0,-0.5183995739405,-1.0,-1.0
1,N_TFlossR_2kmw,-0.8667212234982855,-0.90510663507109,0.17169577231430677,-1.0,-0.338983050847458,-1.0,-0.880963640499479
1,TFResident_lossR,-0.6417227988231606,-0.711111111111111,0.3603518554101427,-1.0,0.0,-1.0,-0.263598326359833
1,TFDaynight_lossR,-0.7696740506599327,-0.871973413514797,0.28691545662362183,-1.0,0.0,-1.0,-0.657521506626366
1,TFAB5k_NOR,0.9505042641041188,0.996952267287091,0.1156632798314781,0.128159771251015,1.0,0.968832885945489,0.9999648560398773
1,TFABC_NOR,0.013462731845576746,0.0005620594674265,0.029875923256684162,0.0,0.163050831753033,1.5775263496358e-05,0.0093565858695505
2,Tem_extent,0.0025252525252525255,0.0,0.05018840129886764,0.0,1.0,0.0,0.0
2,N_TFlossR_2kiw,-0.9983287629303365,-1.0,0.02697729089996934,-1.0,-0.481600426059501,-1.0,-1.0
2,N_TFlossR_2kmw,-0.33170388739543993,-0.3109448356303455,0.14497131085891748,-0.693877551020408,0.0,-0.427631578947368,-0.23007810877061777
2,TFResident_lossR,-0.07392449350501706,0.0,0.16885537409943627,-0.756177156177156,0.0,-0.0139130434782609,0.0
2,TFDaynight_lossR,-0.09145454659054508,0.0,0.15997520232353957,-0.924646265218822,0.0,-0.148533772652389,0.0
2,TFAB5k_NOR,0.7771605249977646,0.8364752576065015,0.22775907152689923,0.0079237466436297,1.0,0.6650174936382283,0.9688861836451346
2,TFABC_NOR,0.023153532213872355,0.00726296866727315,0.035778306133873373,0.0,0.218403206981951,0.00228663206323975,0.027088339174154773
3,Tem_extent,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,N_TFlossR_2kiw,-0.7586077109155555,-0.599899050388219,0.23191518830714783,-1.0,-0.400100977116988,-1.0,-0.5183995739405
3,N_TFlossR_2kmw,-0.824338695717416,-0.838709677419355,0.09931038827455144,-1.0,-0.481226053639847,-0.8844149178832115,-0.791666666666667
3,TFResident_lossR,-0.01986607124911841,0.0,0.06945017905652971,-0.571428571428571,0.0,0.0,0.0
3,TFDaynight_lossR,-0.053037181920313196,0.0,0.1492930332654814,-0.817480719794344,0.0,0.0,0.0
3,TFAB5k_NOR,0.6280411875391934,0.6401240494011,0.23273859271603392,0.0,1.0,0.5644865794099114,0.759994519166804
3,TFABC_NOR,0.05016984834677704,0.02025828223103605,0.06848944265641414,0.0,0.485681954895809,0.0046065646684659255,0.06803698287750613
4,Tem_extent,0.06476683937823834,0.0,0.24611398963730693,0.0,1.0,0.0,0.0
4,N_TFlossR_2kiw,-0.018475465051666317,0.0,0.06976858105978039,-0.553146383499794,0.0,0.0,0.0
4,N_TFlossR_2kmw,-0.29673729269116655,-0.292857142857143,0.20556730665121384,-0.888372093023256,0.0,-0.4253676034625875,-0.0694444444444444
4,TFResident_lossR,-0.45673965330431293,-0.45913439461197003,0.34866419349483874,-1.0,0.0,-0.76158940397351,-0.09963754150642253
4,TFDaynight_lossR,-0.3975904428511437,-0.314331078908297,0.2870014102315215,-1.0,0.0,-0.619786839666358,-0.198895027624309
4,TFAB5k_NOR,0.8635904265729677,0.9423571106800315,0.17361897483634112,0.0082706311511969,1.0,0.7919066057898623,0.992236943961948
4,TFABC_NOR,0.04641520893929325,0.0086764095754292,0.07247582262661033,0.0,0.412900339911531,0.0021673249199187753,0.060689554907894724
5,Tem_extent,0.000655307994757536,0.0,0.0255905952683713,0.0,1.0,0.0,0.0
5,N_TFlossR_2kiw,-0.05253826134863742,0.0,0.12416742813215902,-0.481600426059501,0.0,0.0,0.0
5,N_TFlossR_2kmw,-0.5086311934958094,-0.477072486984381,0.21452461890436075,-0.901234567901235,0.0,-0.6591905606463689,-0.3541858856088563
5,TFResident_lossR,-0.014085437718129212,0.0,0.045380732377757485,-0.51937984496124,0.0,0.0,0.0
5,TFDaynight_lossR,-0.029224001256177242,0.0,0.08223205730105529,-0.666927083333333,0.0,0.0,0.0
5,TFAB5k_NOR,0.7563977656531645,0.7689086312417219,0.17771630194834478,0.124992994483947,1.0,0.6383336061824392,0.9099283544706158
5,TFABC_NOR,0.04938178752101547,0.027506892837640552,0.0624865528833567,0.0,0.374366513829279,0.007160444293339075,0.06524507779150725
