fid,MS_ID,PF_Index_Risk_equal,source_row_position,structural_null_count,had_structural_null,N_PFlossR_2kiw,N_PFlossR_2kmw,PFResident_lossR,PFDaynight_lossR,PFAB5k_NOR,PFABC_NOR,kmeans_cluster,distance_to_assigned_centroid
43637,43637,0.686384852498101,1139,2,True,-1.0,-1.0,,,0.992121659008859,0.0639794826103245,3,2.001266848551975
43638,43638,0.68625369295462,1140,2,True,-1.0,-1.0,,,0.991859318645644,0.0639235363030956,3,2.0010983413286643
43639,43639,0.686124578098205,1141,2,True,-1.0,-1.0,,,0.991601222676569,0.0638670162045176,3,2.000932556275621
43640,43640,0.685995184053713,1142,2,True,-1.0,-1.0,,,0.991342052264227,0.0638106789445387,3,2.0007667382170142
43641,43641,0.685866613839082,1143,2,True,-1.0,-1.0,,,0.991083091787651,0.0637698459904395,3,2.0006068420942875
43642,43642,0.685756066948835,1144,2,True,-1.0,-1.0,,,0.990865335593409,0.063723143272462,3,2.0004685311318187
43643,43643,0.685645075777948,1145,2,True,-1.0,-1.0,,,0.990646513109424,0.0636770436802956,3,2.000330185938403
43644,43644,0.685534334621381,1146,2,True,-1.0,-1.0,,,0.990428202328985,0.0636307836040801,3,2.0001924328082876
43645,43645,0.685423037071227,1147,2,True,-1.0,-1.0,,,0.990209570385855,0.0635848922802089,3,2.000054982868284
43646,43646,0.685311805532862,1148,2,True,-1.0,-1.0,,,0.989990981376253,0.0635390311721657,3,1.9999179255603259
43647,43647,0.685201729374985,1149,2,True,-1.0,-1.0,,,0.989773282884746,0.063512795503544,3,1.9997882003154042
43648,43648,0.685117850935535,1150,2,True,-1.0,-1.0,,,0.989608473191854,0.0634774596633654,3,1.9996850912002233
43649,43649,0.662065480128684,1151,2,True,-1.0,-1.0,,,0.968380904370096,0.0276255344117243,3,2.0053785994667606
43650,43650,0.661982921374771,1152,2,True,-1.0,-1.0,,,0.968197745795847,0.0275655936888055,3,2.0053735160410455
43651,43651,0.661897090849333,1153,2,True,-1.0,-1.0,,,0.968033534636447,0.0274808257435421,3,2.0054075147975747
43652,43652,0.66178373615107,1154,2,True,-1.0,-1.0,,,0.96778097885493,0.0274000688644187,3,2.0053992773179417
43653,43653,0.66167013075845,1155,2,True,-1.0,-1.0,,,0.967528593515024,0.0273193467154411,3,2.0053917201981446
43654,43654,0.661551799483845,1156,2,True,-1.0,-1.0,,,0.967307737342053,0.0271991243471737,3,2.0054473661561856
43655,43655,0.661394219652207,1157,2,True,-1.0,-1.0,,,0.966907378471862,0.0271328156520966,3,2.0053607043939143
43656,43656,0.661288513482722,1158,2,True,-1.0,-1.0,,,0.96667268916705,0.0270598166725447,3,2.0053531257113986
43657,43657,0.661179700687181,1159,2,True,-1.0,-1.0,,,0.966438049180956,0.0269871439797027,3,2.005345707122452
43658,43658,0.661069609871506,1160,2,True,-1.0,-1.0,,,0.966198438068055,0.0269148885922377,3,2.00533623307583
43659,43659,0.660959733111498,1161,2,True,-1.0,-1.0,,,0.965957237575119,0.0268428760794859,3,2.0053263485137283
43660,43660,0.660849290947503,1162,2,True,-1.0,-1.0,,,0.965713135559988,0.0267724554895167,3,2.005313807282646
43661,43661,0.66074556488287,1163,2,True,-1.0,-1.0,,,0.965472709506891,0.0267046899839418,3,2.005299980076769
43662,43662,0.660641127115557,1164,2,True,-1.0,-1.0,,,0.965228406101735,0.0266372331641806,3,2.0052846949592804
43663,43663,0.660536672170994,1165,2,True,-1.0,-1.0,,,0.964983550297012,0.0265698993675193,3,2.00526956794552
43664,43664,0.670949061467434,1166,2,True,-1.0,-1.0,,,0.964735973749238,0.0265031795250579,3,2.005253086013796
43665,43665,0.670845207562445,1167,2,True,-1.0,-1.0,,,0.964478916592973,0.0264496815364139,3,2.0052163742435662
43666,43666,0.670757044368594,1168,2,True,-1.0,-1.0,,,0.964272542236421,0.0263939766063754,3,2.005203601687837
43667,43667,0.670665592216544,1169,2,True,-1.0,-1.0,,,0.964081421284263,0.0263164004896788,3,2.0052254763485
43668,43668,0.670546750243896,1170,2,True,-1.0,-1.0,,,0.963803655584894,0.0262421846431587,3,2.0052084671549704
43669,43669,0.670427254958507,1171,2,True,-1.0,-1.0,,,0.963523893999554,0.0261684962221305,3,2.0051906579962617
43670,43670,0.670308295288446,1172,2,True,-1.0,-1.0,,,0.963243028976298,0.0260950980082302,3,2.005172718110612
43671,43671,0.670188479737954,1173,2,True,-1.0,-1.0,,,0.962959188732046,0.0260218205658452,3,2.0051541227027108
43672,43672,0.670068370361678,1174,2,True,-1.0,-1.0,,,0.962674261397992,0.0259489526771092,3,2.005135260279201
43673,43673,0.669948417139929,1175,2,True,-1.0,-1.0,,,0.962382827996869,0.0258820245242403,3,2.0051067790709287
43674,43674,0.669834476863292,1176,2,True,-1.0,-1.0,,,0.962108350387792,0.0258147540426683,3,2.005086113520463
43675,43675,0.669720232156746,1177,2,True,-1.0,-1.0,,,0.961833284331565,0.0257473689362976,3,2.0050659978442193
43676,43676,0.66960533982635,1178,2,True,-1.0,-1.0,,,0.961556836948056,0.0256801659915362,3,2.0050457363590293
43677,43677,0.669489704157594,1179,2,True,-1.0,-1.0,,,0.961279077713048,0.0256130464618002,3,2.0050254909905205
43678,43678,0.669373789520692,1180,2,True,-1.0,-1.0,,,0.961000910554936,0.0255459454188697,3,2.005005703521166
43679,43679,0.669249953897105,1181,2,True,-1.0,-1.0,,,0.960746716320359,0.0254371886375435,3,2.0050508779973777
43680,43680,0.66907785241896,1182,2,True,-1.0,-1.0,,,0.96029632694816,0.0253712508810191,3,2.00496472472055
43681,43681,0.66895133978476,1183,2,True,-1.0,-1.0,,,0.959989675951763,0.0252996600389087,3,2.004942297930672
43682,43682,0.668822830721674,1184,2,True,-1.0,-1.0,,,0.959676892532936,0.0252281331391928,3,2.0049182186909014
43683,43683,0.668693790363085,1185,2,True,-1.0,-1.0,,,0.959362106171469,0.0251569478156327,3,2.0048937117567807
43684,43684,0.668564732615595,1186,2,True,-1.0,-1.0,,,0.959044460324411,0.0250862621784795,3,2.0048682507075055
43685,43685,0.668438589656082,1187,2,True,-1.0,-1.0,,,0.95871057332652,0.0250367314150316,3,2.0048091414608797
43686,43686,0.668340183216317,1188,2,True,-1.0,-1.0,,,0.95846633966114,0.024983805697917,3,2.00478878382103
43687,43687,0.668241578083131,1189,2,True,-1.0,-1.0,,,0.958222014094435,0.0249306785636012,3,2.004769128487075
43688,43688,0.668142423544296,1190,2,True,-1.0,-1.0,,,0.957975663935659,0.0248780554322393,3,2.004748510933545
43689,43689,0.668038805605753,1191,2,True,-1.0,-1.0,,,0.957740481909623,0.0248038111118404,3,2.0047616710205864
43690,43690,0.667905731552207,1192,2,True,-1.0,-1.0,,,0.957408741162196,0.0247336742785375,3,2.0047343452586968
43691,43691,0.481265644115723,1193,3,True,,-1.0,,,0.957075972456667,0.0246635973621644,3,1.438642816990251
43692,43692,0.481127499790893,1194,3,True,,-1.0,,,0.956749915377972,0.024576884239172,3,1.4386413945138836
43693,43693,0.480965450754704,1195,3,True,,-1.0,,,0.956346744509865,0.0244936339525142,3,1.4385958739301268
43694,43694,0.480802878929236,1196,3,True,,-1.0,,,0.955943964860867,0.024410463907881,3,1.4385521211247558
43695,43695,0.480639217977265,1197,3,True,,-1.0,,,0.955539543428855,0.0243272068745889,3,1.4385094408908055
43696,43696,0.480474248371914,1198,3,True,,-1.0,,,0.955132312766294,0.0242441837289394,3,1.4384666598333875
43697,43697,0.480301201739175,1199,3,True,,-1.0,,,0.954727635125614,0.0241362100244665,3,1.4384748233203206
43698,43698,0.480091229153936,1200,3,True,,-1.0,,,0.954200670891708,0.0240329398966985,3,1.4384164479605825
43699,43699,0.47987894353921,1201,3,True,,-1.0,,,0.953666795226298,0.0239305362634186,3,1.438355942948225
43700,43700,0.479665855026413,1202,3,True,,-1.0,,,0.953129854037797,0.0238282836078478,3,1.4382966059155233
43701,43701,0.479418976195434,1203,3,True,,-1.0,,,0.952627005818539,0.0236034140591574,3,1.4384955678053746
43702,43702,0.47898379870278,1204,3,True,,-1.0,,,0.951531712482513,0.0234008116304937,3,1.4383791920050857
43703,43703,0.478576160826866,1205,3,True,,-1.0,,,0.950392219230166,0.0233224832852045,3,1.4380092742447106
43704,43704,0.311685704941251,1206,4,True,,,,,0.949833858244213,0.0232218922135075,3,1.1678808801396525
43705,43705,0.311461788099761,1207,4,True,,,,,0.949272290958805,0.0231219721117534,3,1.1678143476469165
43706,43706,0.311235378144965,1208,4,True,,,,,0.948705644583654,0.0230222974963318,3,1.1677483140090374
43707,43707,0.31100762920433,1209,4,True,,,,,0.948135761191732,0.0229254756313365,3,1.1676774418849105
43708,43708,0.310801297464551,1210,4,True,,,,,0.94756454535525,0.0228858383011431,3,1.1674688895774255
43709,43709,0.31068468076295,1211,4,True,,,,,0.947271329167729,0.0228356364024597,3,1.167436699246948
43710,43710,0.310569702722184,1212,4,True,,,,,0.946973241796528,0.0227939357778484,3,1.1673819902324742
43711,43711,0.310453765675406,1213,4,True,,,,,0.946721175454568,0.0227097244374278,3,1.167457570110691
43712,43712,0.310272465984727,1214,4,True,,,,,0.946263575072303,0.022633503929232,3,1.167407366949386
43713,43713,0.31008844766709,1215,4,True,,,,,0.945802510238278,0.0225717899915915,3,1.167321822027281
43714,43714,0.293174880195094,1216,4,True,,,,,0.945407583771202,0.0225078941000555,3,1.1672779191101883
43715,43715,0.293010050217903,1217,4,True,,,,,0.94501068158674,0.0224437443350342,3,1.1672354950022847
43716,43716,0.292843647780924,1218,4,True,,,,,0.944608552533035,0.0223800815608398,3,1.167191086556893
43717,43717,0.292676268815823,1219,4,True,,,,,0.944204599001925,0.0223161288979873,3,1.1671483957004538
43718,43718,0.292507634993007,1220,4,True,,,,,0.943795605179508,0.0222523287245441,3,1.167104743936936
43719,43719,0.292341171171688,1221,4,True,,,,,0.943380242161232,0.0221968845438633,3,1.1670389114108277
43720,43720,0.292187383137121,1222,4,True,,,,,0.943006412692074,0.0221397772513697,3,1.1669994648544422
43721,43721,0.292032843397329,1223,4,True,,,,,0.942633081092714,0.0220825657780728,3,1.1669621496381035
43722,43722,0.291876881676276,1224,4,True,,,,,0.942256369896211,0.0220257955007615,3,1.1669237198939761
43723,43723,0.291720340210097,1225,4,True,,,,,0.941879310092634,0.021969039778102,3,1.1668867331926522
43724,43724,0.291571379071714,1226,4,True,,,,,0.941503067631507,0.0219281377728831,3,1.1668115926072904
43725,43725,0.291448531696824,1227,4,True,,,,,0.941208002413863,0.0218841038738386,3,1.1667840694251714
43726,43726,0.291308719925604,1228,4,True,,,,,0.940907663731383,0.0218088029204562,3,1.166834577213114
43727,43727,0.291118648228827,1229,4,True,,,,,0.940439304761108,0.0217482228308475,3,1.1667710091836054
43728,43728,0.29094133511976,1230,4,True,,,,,0.940011402408819,0.0216858825137267,3,1.1667329195993656
43729,43729,0.290775563367636,1231,4,True,,,,,0.939584445005508,0.0216461878808318,3,1.1666394665077504
43730,43730,0.29064751308069,1232,4,True,,,,,0.939276564991509,0.021602094891448,3,1.166612847979692
43731,43731,0.290518935274363,1233,4,True,,,,,0.938967139588447,0.0215580277739578,3,1.1665865550790981
43732,43732,0.290382987716428,1234,4,True,,,,,0.938653760796145,0.0215022269193888,3,1.1665897088862343
43733,43733,0.290221565901318,1235,4,True,,,,,0.938272359172275,0.0214393090415765,3,1.1665823288409738
43734,43734,0.290041602713412,1236,4,True,,,,,0.937833700571634,0.0213788107285367,3,1.166545420570189
43735,43735,0.289860426029616,1237,4,True,,,,,0.937394068585725,0.0213181309308776,3,1.16651073993022
43736,43736,0.28967833728714,1238,4,True,,,,,0.936950840366359,0.0212580994620729,3,1.1664750339452277
43737,43737,0.289496485030759,1239,4,True,,,,,0.936505719112337,0.021198184644493,3,1.166440439928441
43738,43738,0.289312472707137,1240,4,True,,,,,0.936057675496154,0.0211385973083679,3,1.1664060028739889
43739,43739,0.289127430149028,1241,4,True,,,,,0.935608327349533,0.0210790079554505,3,1.1663732849350608
43740,43740,0.288941447446775,1242,4,True,,,,,0.935156267059624,0.0210194391913225,3,1.1663416671205846
43741,43741,0.288708062260629,1243,4,True,,,,,0.934675910518287,0.0208856333682837,3,1.1664946427669713
43742,43742,0.288380927198482,1244,4,True,,,,,0.933792153642772,0.0208429285474496,3,1.166251666692594
43743,43743,0.28819283875132,1245,4,True,,,,,0.933332133866345,0.0207846602961117,3,1.1662227077423588
43744,43744,0.288003895577994,1246,4,True,,,,,0.932869490477298,0.0207263926928617,3,1.166195081686797
43745,43745,0.287812446622998,1247,4,True,,,,,0.932402174483677,0.0206683003920072,3,1.1661675802623235
43746,43746,0.287619786387143,1248,4,True,,,,,0.931932857679465,0.0206104321621053,3,1.166141149056916
43747,43747,0.28742602754251,1249,4,True,,,,,0.931462748191144,0.020552623934325,3,1.1661166977900461
43748,43748,0.287231978169507,1250,4,True,,,,,0.930991908105605,0.0204950541054762,3,1.1660937883287321
43749,43749,0.287039672841629,1251,4,True,,,,,0.930518521691373,0.0204384851484785,3,1.1660697475712365
43750,43750,0.286845736078621,1252,4,True,,,,,0.930039593101726,0.0203819432599074,3,1.1660461027766662
43751,43751,0.28664946783827,1253,4,True,,,,,0.929553091938622,0.020325810995726,3,1.1660211959291866
43752,43752,0.286451972470147,1254,4,True,,,,,0.929063055507031,0.0202700963972299,3,1.1659965234831362
43753,43753,0.286254037174913,1255,4,True,,,,,0.928571807961702,0.0202146182838184,3,1.1659734168691835
43754,43754,0.286054719687953,1256,4,True,,,,,0.928078005826021,0.0201591237774657,3,1.1659521084663789
43755,43755,0.285854721938391,1257,4,True,,,,,0.927582773849597,0.020104161862313,3,1.1659315462355873
43756,43756,0.285656002414527,1258,4,True,,,,,0.927088889353402,0.0200517667892521,3,1.1659072179787384
43757,43757,0.285461414345098,1259,4,True,,,,,0.926607011218166,0.0199988093901703,3,1.1658909325403064
43758,43758,0.28526552951881,1260,4,True,,,,,0.926122575961838,0.0199463323945159,3,1.1658750501883748
43759,43759,0.285079543264201,1261,4,True,,,,,0.925649266362737,0.0199066722052279,3,1.1658307697564902
43760,43760,0.284918840364017,1262,4,True,,,,,0.92525621561711,0.0198641677576734,3,1.1658215205886988
43761,43761,0.284757647517113,1263,4,True,,,,,0.924862988339159,0.0198218202382883,3,1.1658134621978329
43762,43762,0.284596311946127,1264,4,True,,,,,0.924469827048461,0.0197793263006529,3,1.1658074871834945
43763,43763,0.284435403279354,1265,4,True,,,,,0.924076258210797,0.0197390776677832,3,1.1657969958381702
43764,43764,0.284278595221772,1266,4,True,,,,,0.923695358330142,0.019698583300852,3,1.1657925873909234
43765,43765,0.284121266994314,1267,4,True,,,,,0.923313830374472,0.0196580457025286,3,1.1657896741170997
43766,43766,0.283960549839202,1268,4,True,,,,,0.922930382637806,0.0196177389443628,3,1.1657871473520072
43767,43767,0.283781836449824,1269,4,True,,,,,0.922530503932368,0.0195597936670407,3,1.1658293604365848
43768,43768,0.283564510732048,1270,4,True,,,,,0.922015546411367,0.0195065692034355,3,1.1658282689548058
43769,43769,0.283347309004754,1271,4,True,,,,,0.921499157179307,0.0194535291900456,3,1.165829124825251
43770,43770,0.283129670683012,1272,4,True,,,,,0.920982530132157,0.019401738328264,3,1.1658293686464176
43771,43771,0.282912784268388,1273,4,True,,,,,0.920465180145948,0.019350239479695,3,1.1658314731113735
43772,43772,0.282694032322035,1274,4,True,,,,,0.919937413120662,0.0192988250786327,3,1.1658334962663586
43773,43773,0.282473188573749,1275,4,True,,,,,0.919405318169884,0.0192476467042185,3,1.165836734332478
43774,43774,0.282232337390629,1276,4,True,,,,,0.918850841783699,0.019177845021388,3,1.1658884547864052
43775,43775,0.281980006031673,1277,4,True,,,,,0.918204807833842,0.0191448650612422,3,1.165820256705682
43776,43776,0.281784005573634,1278,4,True,,,,,0.917756525313057,0.0190896305142585,3,1.1658642872736047
43777,43777,0.28155410792574,1279,4,True,,,,,0.917210246702952,0.0190379540662944,3,1.165877912205467
43778,43778,0.281323159784021,1280,4,True,,,,,0.916662318990649,0.0189869020824494,3,1.1658926022133722
43779,43779,0.281091479528913,1281,4,True,,,,,0.916115442129821,0.0189359648648842,3,1.1659103820341354
43780,43780,0.280858239849277,1282,4,True,,,,,0.915567352502,0.0188850218720591,3,1.1659310767985858
43781,43781,0.280623042863266,1283,4,True,,,,,0.915016913096668,0.0188340004673792,3,1.165954667592642
43782,43782,0.280371350483377,1284,4,True,,,,,0.914446951769192,0.0187697914309066,3,1.1660140019718341
43783,43783,0.280087452531804,1285,4,True,,,,,0.913783228778361,0.0187092919311139,3,1.1660479120431346
43784,43784,0.279802453678688,1286,4,True,,,,,0.913117587081696,0.0186495262290149,3,1.1660840565694104
43785,43785,0.279514273824238,1287,4,True,,,,,0.912451105270312,0.0185895889748685,3,1.1661251847717353
43786,43786,0.279223741776563,1288,4,True,,,,,0.911781469107935,0.018530192833951,3,1.1661689138292657
43787,43787,0.27891416033301,1289,4,True,,,,,0.911092447768119,0.0184565584241323,3,1.166253806366043
43788,43788,0.278564473348934,1290,4,True,,,,,0.910294030349441,0.0183876674221897,3,1.1663125457170498
43789,43789,0.278241539995985,1291,4,True,,,,,0.909495562283922,0.0183237197003065,3,1.166364088319137
43790,43790,0.277921301100551,1292,4,True,,,,,0.908692948608625,0.0182610403118541,3,1.1664180817630014
43791,43791,0.277558869949651,1293,4,True,,,,,0.9078133697256,0.0181507102702984,3,1.1666021517357903
43792,43792,0.277072255373257,1294,4,True,,,,,0.906565875931353,0.0180682245284196,3,1.1666688337402373
43793,43793,0.27661437074002,1295,4,True,,,,,0.905410155312939,0.017982377640089,3,1.1667715015306843
43794,43794,0.276162498543236,1296,4,True,,,,,0.904254512640946,0.0178998372330011,3,1.1668785884615573
43795,43795,0.275709236070143,1297,4,True,,,,,0.903109914316989,0.017817572898016,3,1.16699965104522
43796,43796,0.275257616985836,1298,4,True,,,,,0.901965006973544,0.0177360537134734,3,1.1671320469497526
43797,43797,0.274837399873566,1299,4,True,,,,,0.900866647876387,0.0176854413569491,3,1.1671930605931369
43798,43798,0.274500604015157,1300,4,True,,,,,0.900003864332022,0.0176258006471195,3,1.167306242037786
43799,43799,0.274147445927914,1301,4,True,,,,,0.899138141816142,0.0175674536682123,3,1.1674232012756691
43800,43800,0.273790773397202,1302,4,True,,,,,0.89827225649467,0.0175095687603449,3,1.1675464997979754
43801,43801,0.273458254161517,1303,4,True,,,,,0.897445188858846,0.017473771902682,3,1.1676155749717818
43802,43802,0.273190681001763,1304,4,True,,,,,0.896794595697707,0.0174311704791215,3,1.1677161469840485
43803,43803,0.272922143340331,1305,4,True,,,,,0.896140601193626,0.0173887208743119,3,1.1678205236651953
43804,43804,0.272652868180046,1306,4,True,,,,,0.895482388841374,0.0173464930455172,3,1.167928553879366
43805,43805,0.272357423840798,1307,4,True,,,,,0.894779132641289,0.0172832158096687,3,1.168101100872739
43806,43806,0.272040917490158,1308,4,True,,,,,0.893975291307626,0.0172675026468887,3,1.168141573641093
43807,43807,0.271806012262901,1309,4,True,,,,,0.893432243556992,0.0172020177486094,3,1.168330643091691
43808,43808,0.271457789542525,1310,4,True,,,,,0.892586397814253,0.0171498676775714,3,1.1684875477841996
43809,43809,0.271108728620737,1311,4,True,,,,,0.891739627170376,0.0170964996243739,3,1.1686552559800254
43810,43810,0.270791291232932,1312,4,True,,,,,0.890944769781099,0.0170742878929647,3,1.1687386535878739
43811,43811,0.270529115428003,1313,4,True,,,,,0.89033656458303,0.0170085374497079,3,1.1689478263046533
43812,43812,0.270158584532179,1314,4,True,,,,,0.889447576838145,0.0169547687490099,3,1.1691378461822433
43846,43846,0.466208185230845,1315,0,False,-1.0,-0.488679245283019,0.0,0.0,0.818682833579771,0.0657467919914123,3,1.4887498108459163
43847,43847,0.467967661931459,1316,0,False,-1.0,-0.486486486486487,0.0,0.0,0.826808163095748,0.0657067350327123,3,1.4838161194635908
43848,43848,0.480072916624807,1317,0,False,-1.0,-0.480392156862745,-0.152354570637119,0.0,0.832635276046564,0.0659902904439599,3,1.5733896822213456
43849,43849,0.488636217703309,1318,0,False,-1.0,-0.496062992125984,-0.141025641025641,0.0,0.833441211124235,0.0665909147563167,3,1.5620769464555455
43850,43850,0.493475543013092,1319,0,False,-1.0,-0.50098231827112,-0.141025641025641,0.0,0.826559103062212,0.0683569132492736,3,1.5675379171008221
43851,43851,0.521460663383709,1320,0,False,-1.0,-0.504854368932039,-0.435967302452316,0.0,0.822944807567593,0.0767284165130169,2,1.61971084876309
43852,43852,0.516146707615014,1321,0,False,-1.0,-0.514910536779324,-0.435967302452316,0.0,0.829418603682223,0.0596755062904239,2,1.7228141063556057
44013,44013,0.252702906084339,1322,3,True,,-0.714285714285714,,,0.484421677961328,0.0785072919764849,3,1.6091537215093343
44014,44014,0.253176309825102,1323,3,True,,-0.714285714285714,,,0.485436139199312,0.0788077823945062,3,1.606538912577439
44015,44015,0.253709117071389,1324,3,True,,-0.714285714285714,,,0.48658300640847,0.0791381316224826,3,1.603580732963322
44016,44016,0.254501730220648,1325,3,True,,-0.714285714285714,,,0.488406328123723,0.0793148344212245,3,1.5984511603923515
44017,44017,0.269566867768366,1326,3,True,,-0.714285714285714,,,0.492104506466779,0.0801385850353032,3,1.5886873365180931
44018,44018,0.27856534594371,1327,3,True,,-0.714285714285714,,,0.497559921459229,0.0823895493278619,3,1.5759106263978435
44019,44019,0.306339806307477,1328,3,True,,-0.9,,,0.502474876409031,0.0855405662711303,3,1.7936290044721737
44020,44020,0.308673913649638,1329,3,True,,-0.904761904761905,,,0.505042664181996,0.0870832575308605,3,1.79629687526223
44021,44021,0.309738587982859,1330,3,True,,-0.904761904761905,,,0.50689928761728,0.0881493549306994,3,1.793293760793117
44022,44022,0.31060762237405,1331,3,True,,-0.904761904761905,,,0.50828328557788,0.0891025456022108,3,1.7913571291880188
44023,44023,0.311117255635944,1332,3,True,,-0.904761904761905,,,0.509142946863843,0.0896593923168686,3,1.7901238178892596
44078,44078,0.296119867330821,1333,0,False,0.0,-0.166666666666667,0.0,0.0,0.981832769908429,0.258391256089511,3,2.0588548890748233
44079,44079,0.471856568672487,1334,0,False,-1.0,-0.182519280205656,0.0,0.0,0.990008442581818,0.255786794700912,2,2.200177144947785
44080,44080,0.475145731489765,1335,1,True,-1.0,-0.182519280205656,,0.0,0.99195547720987,0.25661622260597,2,2.203728872140327
44081,44081,0.492773461269478,1336,1,True,-1.0,-0.185378590078329,,-1.0,1.0,0.254031859328124,2,3.6364992784549317
44082,44082,0.761355940044271,1337,1,True,1.0,1.0,,-1.0,1.0,0.253381318600046,1,3.3389136185020325
44083,44083,0.761355940044271,1338,1,True,1.0,1.0,,-1.0,1.0,0.252398157624341,1,3.3354599060949064
44084,44084,0.761355940044271,1339,1,True,1.0,1.0,,-1.0,1.0,0.252760113197106,1,3.3367288915365885
44275,44275,0.260079086039397,1340,0,False,0.0,-0.25,0.0,0.0,0.920352938054066,0.177349770296502,3,1.2893922471261074
44276,44276,0.284434833871092,1341,0,False,0.0,-0.255813953488372,0.0,0.0,0.924590007615468,0.175502466626037,3,1.2707367066047206
44277,44277,0.294133045555815,1342,0,False,0.0,-0.288888888888889,0.0,0.0,0.927163587539427,0.174848606598161,3,1.2421449594815974
44278,44278,0.302961058993319,1343,0,False,0.0,-0.304347826086957,0.0,0.0,0.930844549262551,0.173197283976906,3,1.2198406724794477
44279,44279,0.316307811766062,1344,0,False,0.0,-0.369565217391304,0.0,0.0,0.934106614063886,0.172139488542678,3,1.1821445200439549
44280,44280,0.322509121147013,1345,0,False,0.0,-0.391304347826087,0.0,0.0,0.937481671695073,0.170968043618038,3,1.167758282038729
44281,44281,0.336106473283823,1346,0,False,0.0,-0.391304347826087,0.0,0.0,0.942541739468792,0.168987476616357,3,1.1531522366714644
44282,44282,0.365942160314258,1347,1,True,0.0,-0.48780487804878,,0.0,0.948132857306507,0.167276868860448,3,1.1429257149919925
44283,44283,0.374562627221548,1348,1,True,0.0,-0.51219512195122,,0.0,0.949039027311882,0.168320532222721,3,1.1597040790362456
44284,44284,0.384576616813244,1349,1,True,0.0,-0.534883720930233,,0.0,0.953667765145832,0.166083177979712,3,1.153099855378058
44285,44285,0.408025802804319,1350,1,True,0.0,-0.591836734693878,,0.0,0.959620677465375,0.164457649563075,3,1.177900102405843
44286,44286,0.42184387861657,1351,1,True,0.0,-0.607843137254902,,0.0,0.965677471773058,0.163477140661708,3,1.1864417944246997
44287,44287,0.542502272696474,1352,1,True,-0.5,-0.770491803278688,,0.0,0.972411598928495,0.162685178411183,3,1.4015004061177028
44288,44288,0.625594221737292,1353,1,True,-0.843189755206573,-0.865384615384615,,0.0,0.977761928450026,0.163245140125905,3,1.8614438821815011
44289,44289,0.636927859024516,1354,1,True,-0.843189755206573,-0.879310344827586,,0.0,0.982075766922373,0.164000226255958,3,1.8854719935039688
44290,44290,0.641010542420156,1355,1,True,-0.843189755206573,-0.887096774193548,,0.0,0.984977131771563,0.165114847666434,3,1.902802903797816
44291,44291,0.649842870741989,1356,1,True,-0.859541188188679,-0.897058823529412,,0.0,0.987989287335452,0.165559583271035,3,1.9384995738077506
44292,44292,0.654309765855508,1357,1,True,-0.859541188188679,-0.906040268456376,,0.0,0.991381040751497,0.166129787399632,3,1.9551254533349767
44293,44293,0.671443363975651,1358,2,True,-0.859541188188679,-0.936416184971098,,,0.998284552577188,0.165951990275581,3,1.9996167237343505
44305,44305,0.252596485980059,1359,0,False,-0.140458821755787,-0.217391304347826,0.0,0.0,0.657943976754792,0.0653718916910626,3,0.9743083018339624
44306,44306,0.250362456384857,1360,0,False,-0.140458821755787,-0.2109375,0.0,0.0,0.661354121877396,0.0656751462618629,3,0.973250004637949
44307,44307,0.251167846383177,1361,0,False,-0.140458821755787,-0.20703125,0.0,0.0,0.665823495848776,0.0656583079591929,3,0.9660397131033522
44308,44308,0.25214063190067,1362,0,False,-0.140458821755787,-0.21011673151751,0.0,0.0,0.666518614513333,0.0662161408762091,3,0.9605978176231512
44309,44309,0.28423402891504,1363,0,False,-0.140458821755787,-0.21011673151751,0.0,0.0,0.79198343048463,0.0687108576301362,3,0.6708882650165578
44310,44310,0.299477836310257,1364,0,False,-0.140458821755787,-0.229885057471264,0.0,0.0,0.822169496238681,0.0662837694712103,3,0.5806808822386015
44311,44311,0.313035567033572,1365,2,True,-0.140458821755787,-0.254032258064516,,,0.841062036105951,0.0657017535685504,3,0.5068677174087516
44312,44312,0.325674756855083,1366,1,True,-0.140458821755787,-0.263374485596708,-1.0,,0.84642474043834,0.0664436059546479,2,3.0887411668005127
44313,44313,0.330873242904573,1367,1,True,-0.140458821755787,-0.277310924369748,-1.0,,0.855282655221768,0.0658452401536785,2,3.085708031475041
44314,44314,0.337922027201195,1368,1,True,-0.140458821755787,-0.289473684210526,-1.0,,0.862837218054351,0.0657611385533585,2,3.0821339833589594
44315,44315,0.682498743181821,1369,2,True,-0.859541188188679,-0.940540540540541,,,1.0,0.0993267655668545,3,1.7708901142584337
44316,44316,0.75,1370,2,True,1.0,1.0,,,1.0,0.0993770183888465,3,4.114118263926422
44317,44317,0.369617224638162,1371,2,True,-0.140458821755787,-0.215789473684211,,,1.0,0.0992576273300789,3,0.7719353089543927
44318,44318,0.364098759872852,1372,2,True,-0.140458821755787,-0.21025641025641,,,0.990448871132778,0.100522183049843,3,0.7725596862206358
44319,44319,0.354323114807741,1373,2,True,-0.140458821755787,-0.228855721393035,,,0.988200818190774,0.0998322373428628,3,0.736092418540631
44320,44320,0.347682491230201,1374,2,True,-0.140458821755787,-0.229357798165138,,,0.979296511809852,0.100246021185042,3,0.724787760151271
44321,44321,0.343093086358292,1375,2,True,-0.140458821755787,-0.230769230769231,,,0.969455815873236,0.100968790070661,3,0.713691499060786
