fid,MS_ID,PF_Index_Risk_equal,source_row_position,structural_null_count,had_structural_null,kmeans_cluster,distance_to_assigned_centroid
26992,26992,0.320094778876955,164,0,False,2,1.7511040237392774
26993,26993,0.319680127439312,165,0,False,2,1.7131333769851658
26994,26994,0.320226109633406,166,0,False,2,1.6754377385622006
26995,26995,0.31894814662483,167,0,False,2,1.60953929126747
27668,27668,0.42275139939944,168,1,True,1,1.064217543067192
27669,27669,0.426734225641857,169,1,True,1,1.0662975807067336
27670,27670,0.43267596372742,170,1,True,1,1.063776152271555
27671,27671,0.434315112098668,171,1,True,1,1.0691274389820433
27672,27672,0.436719660678925,172,1,True,1,1.0786901500348935
27673,27673,0.43880184194829,173,1,True,1,1.0870583090303563
27674,27674,0.761355940044271,174,1,True,5,2.819682817291688
27675,27675,0.783430404110321,175,0,False,5,2.5750375889203436
27676,27676,0.783430404110321,176,0,False,5,2.5737414746080547
27677,27677,0.515076811103995,177,0,False,4,3.6653429404271463
27678,27678,0.503467085329358,178,0,False,4,3.682868311148011
27679,27679,0.462527323086683,179,0,False,2,2.313779132353064
27680,27680,0.444872489161355,180,0,False,2,2.324030667377606
27681,27681,0.431703063450567,181,0,False,2,2.31796682817823
27682,27682,0.425283560349722,182,0,False,2,2.2924492385563835
27718,27718,0.251511621326185,183,0,False,2,1.7507959892652556
27719,27719,0.256289425178008,184,0,False,2,1.7303180663541835
27720,27720,0.258651147539937,185,0,False,2,1.7202393625825836
27721,27721,0.284627963849887,186,0,False,2,1.8337820919919845
27723,27723,0.250403272496873,187,0,False,2,1.6823550501731146
27744,27744,0.273258394692651,188,0,False,2,1.0463786910081545
28335,28335,0.319589032264733,189,0,False,3,1.8461123869315466
28336,28336,0.306067429961326,190,0,False,3,1.9019268734390877
29037,29037,0.301933849187762,191,0,False,1,1.9322327234886552
29038,29038,0.305982118680271,192,0,False,1,1.8883585718342477
29039,29039,0.323189844034744,193,0,False,1,2.1225415330412623
29040,29040,0.25704903294,194,0,False,1,1.766293116992813
29041,29041,0.258179565579965,195,0,False,1,1.7527629894887735
29042,29042,0.27908371454428,196,0,False,1,1.830699387356603
29043,29043,0.351933800890293,197,0,False,1,2.1257717367273052
29044,29044,0.369019001100269,198,0,False,4,1.929533433553945
29045,29045,0.920083000583355,199,0,False,5,2.560996817343752
29046,29046,0.283996166972926,200,0,False,1,2.2656817880685463
29200,29200,0.326010743999486,201,3,True,1,1.2799127404009396
29201,29201,0.31455573379836,202,3,True,1,1.167457290777731
29202,29202,0.294395728710353,203,3,True,1,0.9973786553532542
29203,29203,0.294073702080127,204,3,True,1,0.9971861640138657
29204,29204,0.293889368125087,205,3,True,1,0.9973657100365969
29205,29205,0.293658418782216,206,3,True,1,0.9972665106568099
29206,29206,0.293534682982589,207,3,True,1,0.9975130772493341
29207,29207,0.293431612572203,208,3,True,1,0.9975257943222056
29208,29208,0.293258295429731,209,3,True,1,0.9974386498467347
29209,29209,0.293114813056426,210,3,True,1,0.9975620871784286
29210,29210,0.29288931724556,211,3,True,1,0.9974449557253637
29211,29211,0.292587000397539,212,3,True,1,0.9974970737519842
29212,29212,0.278005282313879,213,3,True,1,1.0652048525186852
29213,29213,0.277572548659606,214,3,True,1,1.068227139668734
29214,29214,0.277411470573275,215,3,True,1,1.0684315077310236
29215,29215,0.277244454932504,216,3,True,1,1.068743568321803
29216,29216,0.277108026681321,217,3,True,1,1.0691318003319992
29217,29217,0.269825118897522,218,3,True,1,1.1839571146059638
29218,29218,0.269550495442318,219,3,True,1,1.1857458611664973
29223,29223,0.451878943240402,220,3,True,1,1.1882921938081727
29224,29224,0.452224991903486,221,3,True,1,1.1832223719012598
29225,29225,0.457160913035395,222,3,True,1,1.1980796889147491
29226,29226,0.45793911331522,223,3,True,1,1.1982631551379253
29227,29227,0.451800565371018,224,3,True,1,1.1778059420223277
29228,29228,0.450809569665582,225,3,True,1,1.1794871970695637
29229,29229,0.461279387328891,226,3,True,1,1.2215452951424932
29230,29230,0.458920018193238,227,3,True,1,1.22519788294415
29231,29231,0.456625189697526,228,3,True,1,1.229372514523892
29232,29232,0.454141934699784,229,3,True,1,1.2350007325534527
29233,29233,0.450861478139808,230,3,True,1,1.244216579413089
29234,29234,0.414624685526082,231,3,True,1,1.4533010360105358
29235,29235,0.408142983813948,232,3,True,1,1.5134099554594236
29236,29236,0.400675940542792,233,3,True,1,1.5868499354363583
29237,29237,0.387679880573634,234,3,True,1,1.7219426080139513
29238,29238,0.370555296349741,235,3,True,1,1.9066206913246553
29239,29239,0.358110692263221,236,3,True,1,1.9658499846778477
29240,29240,0.347403160628555,237,3,True,1,1.937331586839502
29241,29241,0.343565132649323,238,3,True,1,1.9773753537089658
29242,29242,0.335884518094997,239,3,True,1,1.9774806877257873
29243,29243,0.337563483658803,240,3,True,1,1.8992269068504015
29244,29244,0.340453602534157,241,3,True,1,1.8139080135212697
29245,29245,0.333915283285321,242,3,True,1,1.761262382025616
29246,29246,0.337478172556888,243,3,True,1,1.68249098953465
29247,29247,0.338847180392523,244,3,True,1,1.6462056263710423
29248,29248,0.341068852646218,245,3,True,1,1.6083631658223079
29249,29249,0.341846793051854,246,3,True,1,1.5932708126396977
29250,29250,0.342592147965234,247,3,True,1,1.5792476247598828
29251,29251,0.343095030375707,248,3,True,1,1.5673095930440457
29252,29252,0.343721659088358,249,3,True,1,1.5501151870311503
29253,29253,0.346980425194347,250,3,True,1,1.5060312972342036
29254,29254,0.349391968743459,251,3,True,1,1.4769942328790144
29255,29255,0.339170724981295,252,3,True,1,1.444100189887493
29256,29256,0.341575176692967,253,3,True,1,1.4195754936693625
29257,29257,0.343044441693036,254,3,True,1,1.4054950352456974
29295,29295,0.322245522726998,255,0,False,2,1.580690971798723
29296,29296,0.341930693776708,256,0,False,2,1.4363288365582823
29297,29297,0.372368432664854,257,0,False,2,1.178598529814332
29298,29298,0.402197239342566,258,0,False,2,0.8876984124899809
29299,29299,0.407503056276032,259,0,False,2,0.8083449542614681
29545,29545,0.31101791668696,260,0,False,1,1.0963626218415363
29546,29546,0.374396847688075,261,1,True,4,3.7432547761010175
29547,29547,0.384851240245795,262,1,True,4,3.745529220716981
29548,29548,0.398745413853407,263,1,True,4,3.750450242688485
29549,29549,0.406189337600485,264,1,True,4,3.762939583963814
29550,29550,0.78731365754543,265,1,True,5,2.9057739251466828
29551,29551,0.684583648949431,266,1,True,1,1.8792629876266072
29552,29552,0.698690614375385,267,1,True,4,3.422127917146055
29553,29553,0.691824176915699,268,1,True,4,3.3959660254536805
29554,29554,0.68037338912602,269,1,True,4,3.3656796938126137
29778,29778,0.555716499498033,270,0,False,3,1.4631327045164326
29779,29779,0.557066981375602,271,0,False,3,1.4639282527913478
29780,29780,0.579524709095676,272,0,False,3,1.9146134033614324
29781,29781,0.582072945250987,273,0,False,3,1.9057604344915577
29782,29782,0.569129192888217,274,0,False,3,1.4742478012351636
29783,29783,0.545086032816379,275,0,False,3,0.9127894697553662
29867,29867,0.262455466656178,276,0,False,2,1.6739163934879004
29868,29868,0.266967778202197,277,0,False,2,1.6749121830567257
29869,29869,0.277407070495381,278,0,False,2,1.6553910922586377
29870,29870,0.282994238904654,279,0,False,2,1.653350977993342
29871,29871,0.290866342235884,280,0,False,2,1.6441018678331898
29872,29872,0.298853831169611,281,0,False,2,1.6407264022900812
29873,29873,0.30784782644903,282,0,False,2,1.6670689607712201
29874,29874,0.312191192046228,283,0,False,2,1.6757508346565972
29875,29875,0.316256166302256,284,0,False,2,1.6924080772077632
29876,29876,0.326060674308603,285,0,False,2,1.6867643553696285
29877,29877,0.324988451354849,286,0,False,2,1.714736001878425
29878,29878,0.331225647511235,287,0,False,2,1.7094263097246634
29879,29879,0.346091093230316,288,0,False,2,1.7521497131626966
29880,29880,0.348406278501249,289,0,False,2,1.754510004718499
29881,29881,0.355998009900108,290,0,False,2,1.792541741120718
29882,29882,0.350333014290118,291,0,False,2,1.7754189623308096
29942,29942,0.691190896829644,292,0,False,4,1.003729168524465
29943,29943,0.691846886996187,293,0,False,4,1.006519221530451
29944,29944,0.692402284021294,294,0,False,4,1.0086807488426248
29945,29945,0.693754587987739,295,0,False,4,1.0151351893374168
29946,29946,0.695269116148409,296,0,False,4,1.0225866668674697
29947,29947,0.694199827014927,297,0,False,4,0.9695261612176874
29948,29948,0.693263900060638,298,0,False,4,0.9712288376342144
29949,29949,0.696305194864918,299,0,False,4,0.9799427529530587
29950,29950,0.696778928323875,300,0,False,4,0.981746611947303
29951,29951,0.69859222735793,301,0,False,4,0.9924020053980831
29952,29952,0.641147969445783,302,0,False,4,1.8922249676450635
29953,29953,0.641437422398552,303,0,False,4,1.8926611214835132
29954,29954,0.643409360757219,304,0,False,4,1.8956370588932603
29955,29955,0.644193670862264,305,0,False,4,1.8976384414236653
29956,29956,0.648622060966746,306,0,False,4,1.9069574348247154
29957,29957,0.646547467551847,307,0,False,4,1.9087828996699079
29958,29958,0.649080439564701,308,0,False,4,1.9146002524852634
29959,29959,0.642309728933874,309,0,False,4,1.8121052512589175
29960,29960,0.638276675336668,310,0,False,4,1.8335711327535673
29961,29961,0.637450887901938,311,0,False,4,1.8305248865102268
29962,29962,0.636971946851029,312,0,False,4,1.8287600821478531
29963,29963,0.63324191188878,313,0,False,4,1.8187490521855205
30157,30157,0.4152483114864,314,0,False,3,1.9011685173154715
30158,30158,0.420494107637372,315,0,False,3,1.8627632949505175
30159,30159,0.421277582001009,316,0,False,3,1.8657309166524436
30160,30160,0.431195075065248,317,0,False,3,1.8613189252882845
30161,30161,0.441575335715933,318,0,False,3,1.8307979969569035
30162,30162,0.450582383954804,319,0,False,3,1.82407842965331
30322,30322,0.325035749484231,320,0,False,2,1.6896469030583476
30323,30323,0.32685988964518,321,0,False,2,1.7152538824680783
30324,30324,0.32474185513343,322,0,False,2,1.8052474528558113
30325,30325,0.325255356333718,323,0,False,2,1.823836413233196
30326,30326,0.334234642949822,324,0,False,2,1.9002298080428497
30327,30327,0.328441091231258,325,0,False,2,1.870069240510996
30328,30328,0.328316318523005,326,0,False,2,1.8762201825018647
30373,30373,0.489460919470121,327,0,False,3,1.4714873726309874
30374,30374,0.489371997549997,328,0,False,3,1.4734692384523218
30375,30375,0.444985086624996,329,0,False,2,0.6149291824138128
30376,30376,0.435088934213235,330,0,False,2,0.5899492062773222
30377,30377,0.434451522354991,331,0,False,2,0.596272065177083
30378,30378,0.447173550484395,332,0,False,2,0.8301714663621074
30379,30379,0.447022356626662,333,0,False,2,0.8354972819607285
30380,30380,0.445512879669218,334,0,False,2,0.8249683850136966
30381,30381,0.44316531639916,335,0,False,2,0.8081672762214678
30382,30382,0.443383857282082,336,0,False,2,0.8019278630619967
30383,30383,0.368022826213394,337,0,False,2,1.0482733373895174
30384,30384,0.361305365990416,338,0,False,2,1.0799555878692515
30385,30385,0.350840846667226,339,0,False,2,1.092927703125241
30386,30386,0.342065573434118,340,0,False,2,1.0931028343361469
30463,30463,0.348573868725253,341,0,False,3,1.7721936326532013
30464,30464,0.36293212151092,342,0,False,3,2.0077949846638865
30465,30465,0.372504284002199,343,0,False,3,1.9921555730249085
30466,30466,0.396529551541005,344,0,False,3,2.1890194772430633
30467,30467,0.421196270069435,345,0,False,3,2.397198195165447
30468,30468,0.939087572778857,346,0,False,5,4.20994677105399
30469,30469,0.935577059344422,347,0,False,5,4.220491338791711
30470,30470,0.714522382956989,348,0,False,3,3.2156061409340473
30471,30471,0.710203079534992,349,0,False,3,2.994429939520305
30472,30472,0.68731584736531,350,0,False,3,2.3056628790231457
30473,30473,0.64143240663467,351,0,False,3,2.0277013495844547
30474,30474,0.640480654264035,352,0,False,3,2.4671241169415334
30475,30475,0.63680139203331,353,0,False,3,2.4614260402338974
30476,30476,0.644385134652917,354,0,False,3,2.7818666191650268
30563,30563,0.253045286504344,355,1,True,1,1.6078337838982246
30564,30564,0.255636770404218,356,1,True,1,1.597858623653995
30565,30565,0.256941059860937,357,1,True,1,1.5919641828780815
30566,30566,0.257394364312643,358,1,True,1,1.59107539458026
30567,30567,0.257408840939141,359,1,True,1,1.5937593871796913
30568,30568,0.25815378072175,360,1,True,1,1.5923363573906382
30569,30569,0.259594352347036,361,1,True,1,1.5816220868249864
30570,30570,0.258304865205528,362,1,True,1,1.6070734504298976
30571,30571,0.262949520396577,363,1,True,1,1.5785509902660815
30572,30572,0.265101472982536,364,1,True,1,1.5956398300732133
30573,30573,0.271016328409277,365,1,True,1,1.6154568714965565
30574,30574,0.273692113481276,366,1,True,1,1.6740197129240504
30575,30575,0.27704193890919,367,1,True,1,1.6714517522048262
30576,30576,0.288547434809795,368,1,True,1,1.5864068473360073
30577,30577,0.295771469982813,369,1,True,1,2.0766980332880123
30578,30578,0.303318572679197,370,1,True,1,2.058887358837356
30579,30579,0.307189255967632,371,1,True,1,2.059866186746349
30580,30580,0.313441390060331,372,1,True,1,2.0462799269269216
30581,30581,0.318615601927566,373,1,True,1,2.0137914527216707
30879,30879,0.314581837335884,374,0,False,3,2.403391920006625
30880,30880,0.315884577529168,375,0,False,3,2.4042899985617927
30881,30881,0.370920456949926,376,0,False,3,3.617764161719146
30882,30882,0.417988596724544,377,0,False,4,3.4446179976438547
30883,30883,0.954937376437807,378,0,False,5,2.8340727257034275
30990,30990,0.257428007253191,379,0,False,1,1.991351962206541
30991,30991,0.263621554872843,380,1,True,1,2.368664818507953
30992,30992,0.765300390371564,381,1,True,5,2.8921226436155365
30993,30993,0.811555261661713,382,1,True,5,2.892467332750294
30994,30994,0.811555261661713,383,1,True,5,2.892656500125436
30995,30995,0.811555261661713,384,1,True,5,2.8913379904017447
30996,30996,0.811555261661713,385,1,True,5,2.891081056265862
30997,30997,0.811555261661713,386,1,True,5,2.8908782492455587
30998,30998,0.307090184230308,387,1,True,1,1.4249197805508391
30999,30999,0.292055118956994,388,1,True,1,1.517367050354042
31000,31000,0.286703845208613,389,1,True,1,1.5092248838783178
31001,31001,0.279829010623236,390,1,True,1,1.514508894276245
31002,31002,0.273482119182515,391,1,True,1,1.520104557595894
31003,31003,0.264293488270701,392,1,True,1,1.5224681666334345
31040,31040,0.35860010586126,393,0,False,3,1.72784415519995
31041,31041,0.354145581134649,394,0,False,3,1.7614813094783797
31042,31042,0.344108321675627,395,0,False,3,1.72240557800495
31043,31043,0.332220550961263,396,0,False,3,1.7114884022076293
31044,31044,0.32186531209221,397,0,False,1,1.9238243630153504
31045,31045,0.257036296829897,398,0,False,3,1.7878108763815508
31119,31119,0.411977573361025,399,0,False,1,1.6260077725500761
31120,31120,0.41422184751914,400,0,False,1,1.632322266264842
31121,31121,0.418222668719702,401,0,False,1,1.6372588993483637
31122,31122,0.420339610734922,402,0,False,1,1.6410881827115193
31123,31123,0.430154976329948,403,0,False,1,1.653512683691243
31124,31124,0.441478740658368,404,0,False,1,1.998997370128111
31125,31125,0.942904617735226,405,0,False,5,2.591563114022303
31126,31126,0.9321175142982,406,0,False,5,2.5929034792151398
31127,31127,0.93181509588367,407,0,False,5,2.5928334039135135
31128,31128,0.447394083428299,408,0,False,4,2.660476180342234
31129,31129,0.438796282108176,409,0,False,4,2.680946777799094
31130,31130,0.437100090718275,410,0,False,4,2.67120910884265
31131,31131,0.36383253794603,411,0,False,4,2.97342104200206
31132,31132,0.361804922489149,412,0,False,4,2.9752984020331152
31133,31133,0.359343878639526,413,0,False,4,2.979377748849058
31134,31134,0.346889385008548,414,0,False,4,2.6251520689703725
31135,31135,0.342849402629623,415,0,False,4,2.6366696032831682
31136,31136,0.333571714272517,416,0,False,4,2.6200899616983206
31137,31137,0.325691941611286,417,0,False,4,2.563831504220532
31138,31138,0.307924640038951,418,0,False,4,2.61584892032482
31139,31139,0.29169317354407,419,0,False,1,2.447398220825233
31140,31140,0.260158825944677,420,0,False,1,2.495445993303201
31141,31141,0.25365274077006,421,0,False,1,2.524318298032013
31348,31348,0.341930949848946,422,0,False,2,2.2628970381129725
31436,31436,0.27961355412047,423,0,False,2,0.6239314818552166
31465,31465,0.430974504870579,424,0,False,3,1.7879272021546995
31466,31466,0.429531825406816,425,0,False,3,1.797515321937698
31467,31467,0.428421135941104,426,0,False,3,1.7994477886606424
31468,31468,0.4284190075116,427,0,False,3,1.801108767600423
31469,31469,0.426989434745936,428,0,False,3,1.8037739751384285
31470,31470,0.426088404674097,429,0,False,3,1.8040053736984916
31471,31471,0.426592294063551,430,0,False,3,1.8046937792439959
31472,31472,0.42654000617225,431,0,False,3,1.8092058412623688
31473,31473,0.433149674277411,432,0,False,3,1.5523267466429231
31474,31474,0.449408938502044,433,0,False,3,1.4822974837569811
31475,31475,0.474247879257729,434,0,False,3,1.8964807409407205
31476,31476,0.562637784123096,435,0,False,4,1.8769499188770313
31477,31477,0.577360714276782,436,0,False,4,1.8768784909833611
31478,31478,0.587901501775035,437,0,False,4,1.8468136059536762
31479,31479,0.59087927540405,438,0,False,4,1.8478813061142427
31480,31480,0.454037690583135,439,0,False,3,1.0555340912699236
31481,31481,0.452706566442081,440,0,False,3,1.057239700152165
31482,31482,0.447848831078336,441,0,False,3,1.0641943343172724
31483,31483,0.440921734925204,442,0,False,3,1.8284525808557994
31484,31484,0.441621920406128,443,0,False,3,1.8304334085568492
31485,31485,0.441667646973548,444,0,False,3,1.8254003990659269
31486,31486,0.442543137946228,445,0,False,3,1.8194781838304963
31487,31487,0.443190817031471,446,0,False,3,1.8207711197056
31488,31488,0.443663454388134,447,0,False,3,1.8039488744269498
31489,31489,0.442394785056304,448,0,False,3,1.8071907935952403
31679,31679,0.250714132681468,449,1,True,1,1.2196994457044237
31680,31680,0.261399699688266,450,1,True,1,1.1631922272005357
