street_id,cluster_id_version_a,cluster_id_version_b,is_conflict
16815,13,10,True
16816,14,10,True
16818,13,10,True
16819,13,11,True
16820,10,12,True
16821,4,2,True
16822,-1,10,True
16824,-1,10,True
16826,-1,12,True
16827,4,2,True
16968,12,11,True
16970,12,11,True
16971,-1,10,True
16972,4,2,True
17186,12,11,True
17187,4,2,True
17194,4,2,True
17288,13,11,True
17307,-1,10,True
17310,14,10,True
17311,13,11,True
17312,13,12,True
17313,12,11,True
17321,13,12,True
17322,10,12,True
17323,13,10,True
17324,10,12,True
17325,-1,12,True
17326,10,12,True
17327,13,10,True
17328,4,2,True
17329,4,2,True
17421,4,2,True
17424,12,11,True
17425,14,10,True
17426,14,10,True
17427,13,11,True
17428,4,2,True
17429,13,10,True
17430,10,12,True
17431,10,12,True
17432,12,11,True
17433,13,11,True
17434,14,10,True
17435,12,11,True
17493,10,12,True
17494,13,12,True
17495,10,12,True
17496,10,12,True
17497,12,11,True
17498,12,11,True
17499,14,10,True
17500,13,11,True
17502,13,11,True
17503,10,12,True
17504,-1,10,True
17505,13,11,True
17506,14,10,True
17541,14,10,True
17542,4,2,True
17550,10,12,True
17551,10,12,True
17552,13,10,True
17553,10,12,True
17556,12,11,True
17557,14,10,True
17558,13,10,True
17559,10,12,True
17560,13,11,True
17561,4,2,True
17588,4,2,True
17589,10,12,True
17590,13,11,True
17593,4,2,True
17594,4,2,True
17601,4,2,True
17645,13,10,True
17646,13,10,True
17647,13,12,True
17648,13,11,True
17649,14,10,True
17650,12,11,True
17651,10,12,True
17652,14,10,True
17653,4,2,True
17747,4,2,True
17748,12,11,True
17749,10,12,True
17750,13,12,True
17751,13,11,True
17752,10,12,True
17753,14,10,True
17754,14,10,True
17755,13,10,True
17756,13,10,True
17758,4,2,True
17760,10,12,True
17763,10,12,True
17764,13,12,True
17765,4,2,True
17853,4,2,True
17930,10,12,True
17931,13,12,True
17932,13,11,True
17933,12,11,True
17934,10,12,True
17935,10,12,True
17936,14,10,True
17937,13,11,True
17938,13,10,True
17940,10,12,True
17941,-1,10,True
17942,4,2,True
17943,4,2,True
17944,10,12,True
17946,10,12,True
17947,12,11,True
17948,14,10,True
17949,14,10,True
17950,13,12,True
17951,13,10,True
17953,10,12,True
17954,13,11,True
17955,4,2,True
17964,4,2,True
18068,10,12,True
18070,4,2,True
18071,4,2,True
18072,13,11,True
18073,12,11,True
18074,13,12,True
18075,10,12,True
18076,-1,10,True
18077,14,10,True
18079,4,2,True
18082,4,2,True
18250,13,11,True
18251,13,12,True
18252,13,11,True
18253,12,11,True
18254,13,11,True
18255,14,10,True
18273,4,2,True
18289,4,2,True
18291,10,12,True
18292,10,12,True
18293,10,12,True
18294,-1,10,True
18301,4,2,True
18439,4,2,True
18442,4,2,True
18450,14,10,True
18451,10,12,True
18452,4,2,True
18605,13,10,True
18606,10,12,True
18607,4,2,True
18636,4,2,True
18637,12,11,True
18638,13,11,True
18639,-1,10,True
18640,14,10,True
18641,10,12,True
18642,4,2,True
18643,13,11,True
18644,14,10,True
18645,13,12,True
18646,4,2,True
18647,14,10,True
18648,4,2,True
18770,4,2,True
18771,12,11,True
18774,4,2,True
18775,14,10,True
