fid,MS_ID,Street_type_NOR,Resident_NOR,DayNight_NOR,PRM_NOR,Index_population,N_TFlossR_2kiw,N_TFlossR_2kmw,TF_Index_acc_loss,TFResident_lossR,TFDaynight_lossR,TF_Index_population,TFAB2k_lossR,N_TFAB2k_lossR,TFAB5k_lossR,N_TFAB5k_lossR,TFAB5k_NOR,TFABC_NOR,TF_Index_centrality,TF_Index_V_equal,TF_Index_Risk_equal,kmeans_cluster
28263,28263,1.0,0.716922637242796,0.745399848270311,0.674100758342183,0.712141081285097,0.0,-0.737373737373737,0.391074647292644,0.0,0.0,0.0,-0.733773923341755,0.733773923341755,-0.973020274636319,0.973020274636319,0.973020274636319,0.234178709317491,0.853397098989037,0.408886598393581,0.408886598393581,3
28264,28264,1.0,0.72085838445058,0.745399848270311,0.674100758342183,0.713452997021025,0.0,-0.728813559322034,0.388221254608743,0.0,0.0,0.0,-0.746605856713389,0.746605856713389,-0.973441567096925,0.973441567096925,0.973441567096925,0.236868394599433,0.860023711905157,0.409116555280661,0.409116555280661,3
28265,28265,1.0,0.733777705060692,0.745399848270311,0.674100758342183,0.717759437224395,0.0,-0.723035952063915,0.384365147728692,0.0,0.0,0.0,-0.76019553325027,0.76019553325027,-0.974673648076197,0.974673648076197,0.974673648076197,0.236607787059628,0.867434590663234,0.409041221530154,0.409041221530154,3
28266,28266,1.0,0.770396094989586,0.786555579730738,0.674100758342183,0.743684144354169,0.0,-0.709944751381215,0.380011770384053,0.0,0.0,0.0,-0.795500056980454,0.795500056980454,-0.977999436279398,0.977999436279398,0.977999436279398,0.236205265204972,0.886749746629926,0.411693321849508,0.411693321849508,3
28338,28338,0.5,0.0,0.0,0.0,0.0,-1.0,-0.914529914529915,0.865811582879873,,,0.0,-0.980736882412224,0.980736882412224,-0.95475335652577,0.95475335652577,0.95475335652577,0.0736081309768802,0.967745119468997,0.674842071307186,0.674842071307186,
28339,28339,0.5,0.0,0.0,0.0,0.0,-1.0,-0.914529914529915,0.861723519370903,,,0.0,-0.982133928089973,0.982133928089973,-0.958074441860678,0.958074441860678,0.958074441860678,0.0733342660415212,0.970104184975326,0.673387805929283,0.673387805929283,
28340,28340,0.5,0.0,0.0,0.0,0.0,-1.0,-0.914529914529915,0.861723519370903,,,0.0,-0.98323950841476,0.98323950841476,-0.960723255852326,0.960723255852326,0.960723255852326,0.0731431241160895,0.971981382133543,0.673857105218837,0.673857105218837,
28341,28341,0.5,0.0,0.0,0.0,0.0,-1.0,-0.914529914529915,0.861723519370903,,,0.0,-0.984342220125995,0.984342220125995,-0.963352811707078,0.963352811707078,0.963352811707078,0.0729373687324348,0.973847515916536,0.674323638664585,0.674323638664585,
28342,28342,0.5,0.0,0.0,0.0,0.0,-1.0,-0.914529914529915,0.861723519370903,,,0.0,-0.985355426716176,0.985355426716176,-0.965765218349226,0.965765218349226,0.965765218349226,0.0727554175309264,0.975560322532701,0.674751840318627,0.674751840318627,
28343,28343,0.5,0.0,0.0,0.0,0.0,-1.0,-0.914529914529915,0.861723519370903,,,0.0,-0.986307142692678,0.986307142692678,-0.968043684707701,0.968043684707701,0.968043684707701,0.072602444203652,0.977175413700189,0.675155613110499,0.675155613110499,
28344,28344,0.5,0.0,0.0,0.0,0.0,-1.0,-0.913793103448276,0.861477915677023,,,0.0,-0.987257002481764,0.987257002481764,-0.970330346465364,0.970330346465364,0.970330346465364,0.0724636535337656,0.978793674473564,0.675437376456902,0.675437376456902,
28345,28345,0.5,0.0,0.0,0.0,0.0,-1.0,-0.913793103448276,0.861477915677023,,,0.0,-0.988214233026301,0.988214233026301,-0.972624416901598,0.972624416901598,0.972624416901598,0.0723251694431657,0.980419324963949,0.675843789079499,0.675843789079499,
28346,28346,0.5,0.0,0.0,0.0,0.0,-1.0,-0.913793103448276,0.861477915677023,,,0.0,-0.989175171048685,0.989175171048685,-0.974908389352964,0.974908389352964,0.974908389352964,0.0721892736587549,0.982041780200825,0.676249402888718,0.676249402888718,
28347,28347,0.5,0.0,0.0,0.0,0.0,-1.0,-0.913793103448276,0.861477915677023,,,0.0,-0.990141728863544,0.990141728863544,-0.977197573310897,0.977197573310897,0.977197573310897,0.0720550741594616,0.98366965108722,0.676656370610317,0.676656370610317,
28348,28348,0.5,0.0,0.0,0.0,0.0,-1.0,-0.913793103448276,0.853769223464534,,,0.0,-0.9911125214771,0.9911125214771,-0.979485813079049,0.979485813079049,0.979485813079049,0.071922340355886,0.985299167278075,0.673209403551786,0.673209403551786,
28349,28349,0.5,0.0,0.0,0.0,0.0,-1.0,-0.913793103448276,0.853769223464534,,,0.0,-0.99208642935988,0.99208642935988,-0.981772855250797,0.981772855250797,0.981772855250797,0.0717917461952631,0.986929642305339,0.673617022308602,0.673617022308602,
28350,28350,0.5,0.0,0.0,0.0,0.0,-1.0,-0.913793103448276,0.861477915677023,,,0.0,-0.993059940650633,0.993059940650633,-0.984051490724762,0.984051490724762,0.984051490724762,0.0716644371192236,0.988555715687698,0.677877886760436,0.677877886760436,
28351,28351,0.5,0.0,0.0,0.0,0.0,-1.0,-0.913793103448276,0.861477915677023,,,0.0,-0.994042874560965,0.994042874560965,-0.986343099158405,0.986343099158405,0.986343099158405,0.0715374076865848,0.990192986859685,0.678287204553433,0.678287204553433,
28352,28352,0.5,0.0,0.0,0.0,0.0,-1.0,-0.913793103448276,0.861477915677023,,,0.0,-0.995026340171324,0.995026340171324,-0.988624994916987,0.988624994916987,0.988624994916987,0.0714170531986155,0.991825667544155,0.67869537472455,0.67869537472455,
28353,28353,0.5,0.0,0.0,0.0,0.0,-1.0,-0.914529914529915,0.861723519370903,,,0.0,-0.99601379692854,0.99601379692854,-0.990906644560486,0.990906644560486,0.990906644560486,0.0712985801913739,0.993460220744513,0.67922681487158,0.67922681487158,
28354,28354,0.5,0.0,0.0,0.0,0.0,-1.0,-0.914529914529915,0.861723519370903,,,0.0,-0.997013682212624,0.997013682212624,-0.993195919304562,0.993195919304562,0.993195919304562,0.0711806497738279,0.995104800758593,0.6796379598751,0.6796379598751,
28355,28355,0.5,0.0,0.0,0.0,0.0,-1.0,-0.914529914529915,0.861723519370903,,,0.0,-0.998007301119483,0.998007301119483,-0.995463417368875,0.995463417368875,0.995463417368875,0.0710662230137365,0.996735359244179,0.680045599496496,0.680045599496496,
28356,28356,0.5,0.0,0.0,0.0,0.0,-1.0,-0.914529914529915,0.861723519370903,,,0.0,-0.999006471442276,0.999006471442276,-0.997729013681752,0.997729013681752,0.997729013681752,0.0709526232800256,0.998367742562014,0.680453695325955,0.680453695325955,
28357,28357,0.5,0.0,0.0,0.0,0.0,-1.0,-0.914529914529915,0.861723519370903,,,0.0,-1.0,1.0,-1.0,1.0,1.0,0.0708414016824771,1.0,0.680861759685451,0.680861759685451,
28358,28358,0.5,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,,0.0,-1.0,1.0,-1.0,1.0,1.0,0.0707355182420641,1.0,0.75,0.75,
28359,28359,0.5,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,,0.0,-1.0,1.0,-1.0,1.0,1.0,0.070631986638867,1.0,0.75,0.75,
28360,28360,0.5,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,,0.0,-1.0,1.0,-1.0,1.0,1.0,0.0705313404320118,1.0,0.75,0.75,
28361,28361,0.5,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,,0.0,-1.0,1.0,-1.0,1.0,1.0,0.0704319611335933,1.0,0.75,0.75,
28362,28362,0.5,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,,0.0,-1.0,1.0,-1.0,1.0,1.0,0.0703341844463794,1.0,0.75,0.75,
28363,28363,0.5,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,,0.0,-1.0,1.0,-1.0,1.0,1.0,0.070209314118924,1.0,0.75,0.75,
28364,28364,0.5,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,,0.0,-1.0,1.0,-1.0,1.0,1.0,0.0700899220293917,1.0,0.75,0.75,
28365,28365,0.5,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,,0.0,-1.0,1.0,-1.0,1.0,1.0,0.0699905595271928,1.0,0.75,0.75,
28366,28366,0.5,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,,0.0,-1.0,1.0,-1.0,1.0,1.0,0.0698794768405022,1.0,0.75,0.75,
28367,28367,0.5,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,,0.0,-1.0,1.0,-1.0,1.0,1.0,0.0697720273917688,1.0,0.75,0.75,
28368,28368,0.5,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,,0.0,-1.0,1.0,-1.0,1.0,1.0,0.0696760078844724,1.0,0.75,0.75,
28369,28369,0.5,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,,0.0,-1.0,1.0,-1.0,1.0,1.0,0.0695671982428732,1.0,0.75,0.75,
28370,28370,0.5,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,,0.0,-1.0,1.0,-1.0,1.0,1.0,0.0694611397971134,1.0,0.75,0.75,
28371,28371,0.5,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,,0.0,-1.0,1.0,-1.0,1.0,1.0,0.069359787449943,1.0,0.75,0.75,
28372,28372,0.5,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,,0.0,-1.0,1.0,-1.0,1.0,1.0,0.0692750938659637,1.0,0.75,0.75,
28373,28373,0.5,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,,0.0,-1.0,1.0,-1.0,1.0,1.0,0.0691823537037717,1.0,0.75,0.75,
28374,28374,0.5,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,,0.0,-1.0,1.0,-1.0,1.0,1.0,0.0689899211733804,1.0,0.75,0.75,
28375,28375,0.5,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,,0.0,-1.0,1.0,-1.0,1.0,1.0,0.0686718465111642,1.0,0.75,0.75,
28427,28427,0.75,0.71355303142696,0.621173587346136,0.642664272727955,0.659130297167017,,-0.584782608695652,0.341315482175911,-0.822281167108753,-0.416666666666667,0.483180980490475,-0.981787088210636,0.981787088210636,-0.993211939295829,0.993211939295829,0.993211939295829,0.249737167670157,0.987499513753233,0.538327864648882,0.538327864648882,
28428,28428,0.75,0.692514147014051,0.621173587346136,0.642664272727955,0.652117335696048,,-0.582417582417582,0.343426764055998,-1.0,-0.416666666666667,0.516671247663219,-0.984205520423699,0.984205520423699,-0.99403006263171,0.99403006263171,0.99403006263171,0.250773654792063,0.989117791527704,0.54816064182573,0.54816064182573,
28429,28429,0.75,0.725806983854744,0.621173587346136,0.642664272727955,0.663214947976278,,-0.58695652173913,0.344939743829848,-1.0,-0.416666666666667,0.525463863453428,-0.985684694866355,0.985684694866355,-0.994565637674642,0.994565637674642,0.994565637674642,0.250772944347551,0.990125166270499,0.551367129345905,0.551367129345905,
28430,28430,0.75,0.725806983854744,0.621173587346136,0.642664272727955,0.663214947976278,,-0.58695652173913,0.347750792189043,-1.0,-0.416666666666667,0.525463863453428,-0.98834631230922,0.98834631230922,-0.995563517095014,0.995563517095014,0.995563517095014,0.249980897879287,0.991954914702117,0.553230090633407,0.553230090633407,
28431,28431,0.75,0.731989979456694,0.621173587346136,0.642664272727955,0.665275946510262,,-0.596112311015119,0.350802721947705,-1.0,-0.416666666666667,0.527096788428269,-0.990263737663346,0.990263737663346,-0.996271122162396,0.996271122162396,0.996271122162396,0.249973158752983,0.993267429912871,0.555492415559138,0.555492415559138,
28432,28432,0.75,0.766280503635818,0.621173587346136,0.642664272727955,0.676706121236636,,-0.592592592592593,0.34962948247353,-1.0,-0.416666666666667,0.536152892772714,-0.992230742634326,0.992230742634326,-0.997009687704625,0.997009687704625,0.997009687704625,0.249698356757211,0.994620215169476,0.557508018222312,0.557508018222312,
28433,28433,0.75,0.77089965724249,0.621173587346136,0.642664272727955,0.678245839105527,,-0.596529284164859,0.359513689095485,-1.0,-0.416666666666667,0.537372808129695,-0.993751942896993,0.993751942896993,-0.997582549841058,0.997582549841058,0.997582549841058,0.249664835731693,0.995667246369025,0.563016858172423,0.563016858172423,
28435,28435,0.75,0.78500560656136,0.621173587346136,0.642664272727955,0.682947822211817,,-0.605095541401274,0.375640530051064,-1.0,-0.416666666666667,0.541098179845852,-0.997489132086874,0.997489132086874,-0.999019489935297,0.999019489935297,0.999019489935297,0.249166460798226,0.998254311011085,0.572658387739767,0.572658387739767,
28436,28436,0.5,0.796556101916195,0.621173587346136,0.642664272727955,0.686797987330095,,-0.610878661087866,0.381525009368853,-1.0,-0.416666666666667,0.544148657890953,-1.0,1.0,-1.0,1.0,1.0,0.248723727789641,1.0,0.576799669157165,0.576799669157165,
28437,28437,0.5,0.796556101916195,0.6805140480544,0.713441396634263,0.730170515534953,,1.0,0.666666666666667,-1.0,-1.0,0.730170515534953,-1.0,1.0,-1.0,1.0,1.0,0.248358147897489,1.0,0.765875962217071,0.765875962217071,
28438,28438,0.5,0.796556101916195,0.691963672861099,0.749654496885573,0.746058090554289,,1.0,0.666666666666667,-1.0,-1.0,0.746058090554289,-1.0,1.0,-1.0,1.0,1.0,0.248424121087053,1.0,0.769847855971906,0.769847855971906,
28439,28439,0.5,0.796556101916195,0.691963672861099,0.749654496885573,0.746058090554289,,1.0,0.666666666666667,-1.0,-1.0,0.746058090554289,-1.0,1.0,-1.0,1.0,1.0,0.249255011827015,1.0,0.769847855971906,0.769847855971906,
28440,28440,0.5,0.821686583236271,0.691963672861099,0.749654496885573,0.754434917660981,,1.0,0.666666666666667,-1.0,-1.0,0.754434917660981,-1.0,1.0,-1.0,1.0,1.0,0.249184184632587,1.0,0.771942062748578,0.771942062748578,
28441,28441,0.5,0.821686583236271,0.691963672861099,0.749654496885573,0.754434917660981,,1.0,0.666666666666667,-1.0,-1.0,0.754434917660981,-1.0,1.0,-1.0,1.0,1.0,0.249509892571116,1.0,0.771942062748578,0.771942062748578,
28442,28442,0.5,0.821686583236271,0.691963672861099,0.749654496885573,0.754434917660981,,1.0,0.666666666666667,-1.0,-1.0,0.754434917660981,-1.0,1.0,-1.0,1.0,1.0,0.24941594680827,1.0,0.771942062748578,0.771942062748578,
28443,28443,0.5,0.821686583236271,0.691963672861099,0.749654496885573,0.754434917660981,1.0,1.0,1.0,-1.0,-1.0,0.754434917660981,-1.0,1.0,-1.0,1.0,1.0,0.249542068999032,1.0,0.938608729415245,0.938608729415245,4
28444,28444,0.5,0.827235872424223,0.691963672861099,0.749654496885573,0.756284680723632,1.0,1.0,1.0,-1.0,-1.0,0.756284680723632,-1.0,1.0,-1.0,1.0,1.0,0.249593416997412,1.0,0.939071170180908,0.939071170180908,4
28445,28445,0.5,0.837408442571565,0.730121527288094,0.792358289734116,0.786629419864592,1.0,1.0,1.0,-1.0,-1.0,0.786629419864592,-1.0,1.0,-1.0,1.0,1.0,0.249504696661699,1.0,0.946657354966148,0.946657354966148,4
28446,28446,0.5,0.837408442571565,0.730121527288094,0.792358289734116,0.786629419864592,1.0,1.0,1.0,-1.0,-1.0,0.786629419864592,-1.0,1.0,-1.0,1.0,1.0,0.249556522878556,1.0,0.946657354966148,0.946657354966148,4
28447,28447,0.5,0.849320841688767,0.730121527288094,0.792358289734116,0.790600219570326,-1.0,-1.0,1.0,-0.9733383402178,-1.0,0.783573981544354,-1.0,1.0,-1.0,1.0,1.0,0.250667219973907,1.0,0.945893495386088,0.945893495386088,2
28448,28448,0.5,0.856436835893263,0.708778725719216,0.790878933952863,0.785364831855114,-1.0,-1.0,1.0,-0.975043936731107,-1.0,0.778831627044134,-0.999999506226074,0.999999506226074,-0.999999977289066,0.999999977289066,0.999999977289066,0.250710401603095,0.99999974175757,0.944707842200426,0.944707842200426,2
28449,28449,0.5,0.856436835893263,0.708778725719216,0.790878933952863,0.785364831855114,-1.0,-1.0,1.0,-0.975043936731107,-1.0,0.778831627044134,-0.99999944861057,0.99999944861057,-0.999999974586555,0.999999974586555,0.999999974586555,0.250785782293699,0.999999711598563,0.944707834660674,0.944707834660674,2
28450,28450,0.5,0.856436835893263,0.730121527288094,0.807191988983292,0.797916784054883,-1.0,-1.0,1.0,-0.975043936731107,-1.0,0.791279163472821,-1.0,1.0,-1.0,1.0,1.0,0.251025767724481,1.0,0.947819790868205,0.947819790868205,2
28451,28451,0.5,0.834572234288615,0.658744269480299,0.747562723608393,0.746959742459103,1.0,1.0,1.0,-1.0,-1.0,0.746959742459103,-1.0,1.0,-1.0,1.0,1.0,0.0458127321186339,1.0,0.936739935614776,0.936739935614776,4
28452,28452,0.5,0.834572234288615,0.658744269480299,0.747562723608393,0.746959742459103,1.0,1.0,1.0,-1.0,-1.0,0.746959742459103,-1.0,1.0,-1.0,1.0,1.0,0.0467078288948063,1.0,0.936739935614776,0.936739935614776,4
28453,28453,0.5,0.834572234288615,0.658744269480299,0.747562723608393,0.746959742459103,1.0,1.0,1.0,-1.0,-1.0,0.746959742459103,-1.0,1.0,-1.0,1.0,1.0,0.0467803838645481,1.0,0.936739935614776,0.936739935614776,4
28454,28454,0.5,0.834572234288615,0.658744269480299,0.747562723608393,0.746959742459103,1.0,1.0,1.0,-1.0,-1.0,0.746959742459103,-1.0,1.0,-1.0,1.0,1.0,0.0464992833882758,1.0,0.936739935614776,0.936739935614776,4
28455,28455,0.5,0.843763629076502,0.688038333269414,0.80812063017468,0.779974197506865,1.0,1.0,1.0,-1.0,-1.0,0.779974197506865,-1.0,1.0,-1.0,1.0,1.0,0.0471289476229345,1.0,0.944993549376716,0.944993549376716,4
28456,28456,0.5,0.851005227748491,0.688038333269414,0.80812063017468,0.782388063730862,1.0,1.0,1.0,-1.0,-1.0,0.782388063730862,-1.0,1.0,-1.0,1.0,1.0,0.0478703713669433,1.0,0.945597015932715,0.945597015932715,4
28457,28457,0.5,0.859237709918318,0.688038333269414,0.80812063017468,0.785132224454137,1.0,1.0,1.0,-1.0,-1.0,0.785132224454137,-1.0,1.0,-1.0,1.0,1.0,0.0481083673485337,1.0,0.946283056113534,0.946283056113534,4
28458,28458,0.5,0.859237709918318,0.688038333269414,0.80812063017468,0.785132224454137,1.0,1.0,1.0,-1.0,-1.0,0.785132224454137,-1.0,1.0,-1.0,1.0,1.0,0.109987711172916,1.0,0.946283056113534,0.946283056113534,4
28459,28459,0.5,0.859237709918318,0.688038333269414,0.80812063017468,0.785132224454137,1.0,1.0,1.0,-1.0,-1.0,0.785132224454137,-1.0,1.0,-1.0,1.0,1.0,0.111548009915239,1.0,0.946283056113534,0.946283056113534,4
28465,28465,0.5,0.67904836425614,0.81588595248523,0.656584616145288,0.717172977628886,-0.599899050388219,-0.907133243606999,0.666519184233149,-0.111517367458867,-0.748940677966102,0.205699086187385,-1.0,1.0,-1.0,1.0,1.0,0.189901761150015,1.0,0.634684363663421,0.634684363663421,2
28466,28466,0.5,0.685159405325627,0.802542771446823,0.525701364530781,0.671134513767743,1.0,1.0,1.0,-1.0,-1.0,0.671134513767743,-1.0,1.0,-1.0,1.0,1.0,0.18988523876317,1.0,0.917783628441936,0.917783628441936,4
28467,28467,0.5,0.685159405325627,0.802542771446823,0.525701364530781,0.671134513767743,1.0,1.0,1.0,-1.0,-1.0,0.671134513767743,-1.0,1.0,-1.0,1.0,1.0,0.190426063138154,1.0,0.917783628441936,0.917783628441936,4
28468,28468,0.5,0.685159405325627,0.802542771446823,0.525701364530781,0.671134513767743,1.0,1.0,1.0,-1.0,-1.0,0.671134513767743,-1.0,1.0,-1.0,1.0,1.0,0.190972422261658,1.0,0.917783628441936,0.917783628441936,4
28469,28469,0.5,0.67088702015004,0.802542771446823,0.525701364530781,0.666377052042548,1.0,1.0,1.0,-1.0,-1.0,0.666377052042548,-1.0,1.0,-1.0,1.0,1.0,0.191481005407314,1.0,0.916594263010637,0.916594263010637,4
28470,28470,0.5,0.67088702015004,0.802542771446823,0.525701364530781,0.666377052042548,1.0,1.0,1.0,-1.0,-1.0,0.666377052042548,-1.0,1.0,-1.0,1.0,1.0,0.192020258861619,1.0,0.916594263010637,0.916594263010637,4
28471,28471,0.5,0.67088702015004,0.802542771446823,0.525701364530781,0.666377052042548,1.0,1.0,1.0,-1.0,-1.0,0.666377052042548,-1.0,1.0,-1.0,1.0,1.0,0.192588692766852,1.0,0.916594263010637,0.916594263010637,4
28472,28472,0.5,0.67088702015004,0.802542771446823,0.525701364530781,0.666377052042548,1.0,1.0,1.0,-1.0,-1.0,0.666377052042548,-1.0,1.0,-1.0,1.0,1.0,0.193187489463245,1.0,0.916594263010637,0.916594263010637,4
28473,28473,0.5,0.685159405325627,0.802542771446823,0.525701364530781,0.671134513767743,1.0,1.0,1.0,-1.0,-1.0,0.671134513767743,-1.0,1.0,-1.0,1.0,1.0,0.193827488351066,1.0,0.917783628441936,0.917783628441936,4
28474,28474,0.5,0.685159405325627,0.802542771446823,0.525701364530781,0.671134513767743,1.0,1.0,1.0,-1.0,-1.0,0.671134513767743,-1.0,1.0,-1.0,1.0,1.0,0.194513285955993,1.0,0.917783628441936,0.917783628441936,4
28475,28475,0.5,0.685159405325627,0.81588595248523,0.656584616145288,0.719209991318715,1.0,1.0,1.0,-1.0,-1.0,0.719209991318715,-1.0,1.0,-1.0,1.0,1.0,0.195121365763261,1.0,0.929802497829679,0.929802497829679,4
28476,28476,0.5,0.685159405325627,0.81588595248523,0.656584616145288,0.719209991318715,-0.599899050388219,-0.918269230769231,0.682661863590289,-0.160621761658031,-0.748940677966102,0.218055464768634,-1.0,1.0,-1.0,1.0,1.0,0.195711666001655,1.0,0.645844797987303,0.645844797987303,2
28477,28477,0.5,0.685159405325627,0.81588595248523,0.656584616145288,0.719209991318715,-0.599899050388219,-0.921022067363531,0.686700397198663,-0.160621761658031,-0.748940677966102,0.218055464768634,-0.988182436385582,0.988182436385582,-0.995691159589134,0.995691159589134,0.995691159589134,0.0748242727152372,0.991936797987358,0.64584826428833,0.64584826428833,2
28478,28478,0.5,0.685159405325627,0.81588595248523,0.656584616145288,0.719209991318715,-0.599899050388219,-0.926940639269406,0.688673254500622,-0.160621761658031,-0.748940677966102,0.218055464768634,-0.97165060244949,0.97165060244949,-0.983332085818482,0.983332085818482,0.983332085818482,0.0771374656368621,0.977491344133986,0.643223329475966,0.643223329475966,2
28479,28479,0.5,0.685714926070251,0.81588595248523,0.656584616145288,0.719395164900256,-0.599899050388219,-0.923852183650616,0.687643769294358,-0.164948453608247,-0.748940677966102,0.219149140836494,-0.963916397853043,0.963916397853043,-0.977573579842337,0.977573579842337,0.977573579842337,0.0781270657264422,0.97074498884769,0.641295417068225,0.641295417068225,2
28706,28706,0.75,0.659022602407045,0.765800490243202,0.669100401428912,0.697974498026386,-0.556859917445102,-0.814814814814815,0.613430737155653,0.0,0.0,0.0,-0.315637061110261,0.315637061110261,-0.812521643233766,0.812521643233766,0.812521643233766,0.117736972026359,0.564079352172014,0.44773520662083,0.44773520662083,1
28707,28707,0.75,0.66136352501075,0.765800490243202,0.669100401428912,0.698754805560954,-0.556859917445102,-0.817056396148556,0.619128897532124,-0.178879310344828,0.0,0.0416642592396259,-0.317365433901999,0.317365433901999,-0.80987705356406,0.80987705356406,0.80987705356406,0.120009841634846,0.56362124373303,0.460885824509226,0.460885824509226,1
28708,28708,0.75,0.675044996152588,0.770097736266276,0.67838251880295,0.707841750407271,-0.556859917445102,-0.824657534246575,0.618205722642895,-0.157495256166983,0.0,0.0371605726020263,-0.312906140878266,0.312906140878266,-0.809336936424978,0.809336936424978,0.809336936424978,0.118668568218399,0.561121538651622,0.45867338913486,0.45867338913486,1
28709,28709,0.75,0.679636235773663,0.750856663933044,0.656584616145288,0.695692505283998,-0.599899050388219,-0.840731070496084,0.643439140526323,-0.110909090909091,-0.515832482124617,0.145339805036485,-0.308580373081946,0.308580373081946,-0.805903372600335,0.805903372600335,0.805903372600335,0.118518768939068,0.55724187284114,0.497364989732568,0.497364989732568,1
28710,28710,0.75,0.687364496695485,0.750856663933044,0.656584616145288,0.698268592257939,-0.599899050388219,-0.856242118537201,0.653435407167906,-0.157360406091371,-0.515832482124617,0.156689816790878,-0.831573129419158,0.831573129419158,-0.938244981109917,0.938244981109917,0.938244981109917,0.0808110049576805,0.884909055264537,0.587117421597807,0.587117421597807,2
28711,28711,0.5,0.691818324244819,0.750856663933044,0.656584616145288,0.69975320144105,-0.599899050388219,-0.854060913705584,0.6527083388907,-0.150974025974026,-0.515832482124617,0.155533329594584,-0.828055390634252,0.828055390634252,-0.937681421080663,0.937681421080663,0.937681421080663,0.0810050467923555,0.882868405857457,0.58595460330836,0.58595460330836,2
28712,28712,0.5,0.702603440901442,0.750856663933044,0.656584616145288,0.703348240326591,-0.599899050388219,-0.856589147286822,0.653506300915877,-0.136563876651982,-0.515832482124617,0.152953943646999,-0.243628324018915,0.243628324018915,-0.577409442273453,0.577409442273453,0.577409442273453,0.099755796928268,0.410518883146184,0.467621357156234,0.467621357156234,1
28713,28713,0.5,0.699072691839744,0.750856663933044,0.656584616145288,0.702171323972692,-0.599899050388219,-0.858429858429858,0.655579483888244,-0.0925644916540212,-0.515832482124617,0.142399636193042,-0.25334183818541,0.25334183818541,-0.57820172110762,0.57820172110762,0.57820172110762,0.0996239249757857,0.415771779646515,0.467332595904011,0.467332595904011,1
28714,28714,0.5,0.699072691839744,0.750856663933044,0.656584616145288,0.702171323972692,-0.599899050388219,-0.857142857142857,0.655150483459244,-0.0925644916540212,-0.515832482124617,0.142399636193042,-0.265515060321009,0.265515060321009,-0.579143596076184,0.579143596076184,0.579143596076184,0.099354508721288,0.422329328198596,0.468757482827532,0.468757482827532,1
28715,28715,0.5,0.699072691839744,0.750856663933044,0.656584616145288,0.702171323972692,-0.599899050388219,-0.858764186633039,0.652134475720647,-0.122913505311077,-0.515832482124617,0.149503038559989,-0.280668267865862,0.280668267865862,-0.580590527103686,0.580590527103686,0.580590527103686,0.0997437220751747,0.430629397484774,0.471100346871514,0.471100346871514,1
28716,28716,0.5,0.709483735356951,0.750856663933044,0.656584616145288,0.705641671811761,-0.599899050388219,-0.863808322824716,0.656930098074855,-0.0840220385674931,-0.515832482124617,0.141094115608341,-0.293985457307781,0.293985457307781,-0.581949540433211,0.581949540433211,0.581949540433211,0.100278139866459,0.437967498870496,0.473230452657137,0.473230452657137,1
28717,28717,0.5,0.71412200606038,0.82877797664823,0.748762334375095,0.763887439027901,-0.599899050388219,-0.867167919799499,0.658049963733116,-0.122691292875989,-0.657521506626366,0.198664919102881,-0.305859153156196,0.305859153156196,-0.583071418375415,0.583071418375415,0.583071418375415,0.100448787217037,0.444465285765805,0.489807533083729,0.489807533083729,2
28718,28718,0.5,0.720055810308989,0.82877797664823,0.748762334375095,0.765865373777438,-0.599899050388219,-0.87546699875467,0.655963769282373,-0.116104868913858,-0.657521506626366,0.197497884422399,-0.317506696432194,0.317506696432194,-0.584372273989921,0.584372273989921,0.584372273989921,0.101121116673048,0.450939485211058,0.490091227049551,0.490091227049551,2
28719,28719,0.5,0.723491234412775,0.829076855073182,0.76652955602758,0.773032548504512,-0.599899050388219,-0.877300613496933,0.656574974196461,-0.112454655380895,-0.65554010199351,0.197894981510413,-0.326044797344211,0.326044797344211,-0.585305322480508,0.585305322480508,0.585305322480508,0.101553784350833,0.45567505991236,0.491679997453924,0.491679997453924,2
28720,28720,0.5,0.723491234412775,0.829076855073182,0.76652955602758,0.773032548504512,-0.599899050388219,-0.88135593220339,0.657926747098613,-0.112454655380895,-0.65554010199351,0.197894981510413,-0.333426429066786,0.333426429066786,-0.58606585824443,0.58606585824443,0.58606585824443,0.101828021958189,0.459746143655608,0.493373654840812,0.493373654840812,2
