cluster_id,feature,mean,median,std,min,max,q25,q75
1,N_TFlossR_2kiw,-0.8822458190715824,-1.0,0.202614913466037,-1.0,-0.400100977116988,-1.0,-0.869246867663828
1,N_TFlossR_2kmw,-0.5736927111797464,-0.589622641509434,0.27665127578884285,-1.0,0.0,-0.838709677419355,-0.310077519379845
1,TFResident_lossR,-0.04369705093607241,0.0,0.12825816689034272,-0.756177156177156,0.0,0.0,0.0
1,TFDaynight_lossR,-0.05847608690981534,0.0,0.12984393672540281,-0.817480719794344,0.0,-0.0083554880364603,0.0
1,TFAB5k_NOR,0.7008859148593055,0.712719817964978,0.24263104034826805,0.0,1.0,0.593218021012386,0.922566212658637
1,TFABC_NOR,0.08529102854505087,0.0382233478465824,0.11075693122653062,7.29931303397598e-07,0.835871706597205,0.0099449007037645,0.12552691283264
2,N_TFlossR_2kiw,-0.8681370153406625,-1.0,0.2255884999333791,-1.0,0.0,-1.0,-0.599899050388219
2,N_TFlossR_2kmw,-0.8385532958140125,-0.9,0.194611621448016,-1.0,-0.252571428571429,-1.0,-0.823788546255507
2,TFResident_lossR,-0.600154801540777,-0.629385964912281,0.37071737356967477,-1.0,0.0,-1.0,-0.217777777777778
2,TFDaynight_lossR,-0.7536230248464407,-0.852383863080685,0.2788330262736636,-1.0,0.0,-0.997508896797153,-0.644552262419576
2,TFAB5k_NOR,0.9348777992080098,0.995291456899131,0.1340769803454093,0.128159771251015,1.0,0.951559577106449,0.999944282475167
2,TFABC_NOR,0.1358845331724489,0.0822874151451668,0.144899523009785,4.67937828105129e-05,0.775397050789295,0.0396642578510391,0.174011180635774
3,N_TFlossR_2kiw,-0.045564240756946955,0.0,0.11619319382926284,-0.481600426059501,0.0,0.0,0.0
3,N_TFlossR_2kmw,-0.46610968558158894,-0.432721897607123,0.22976231022421165,-0.901234567901235,0.0,-0.6058357402753295,-0.328467153284672
3,TFResident_lossR,-0.09668001671271655,0.0,0.2319111971320833,-1.0,0.0,-0.031890715834840426,0.0
3,TFDaynight_lossR,-0.09633300425945523,0.0,0.19776608340484547,-1.0,0.0,-0.0717004297114794,0.0
3,TFAB5k_NOR,0.7758743945341263,0.7937441456916015,0.18229451770527288,0.0082706311511969,1.0,0.6522976998571952,0.9414007406942125
3,TFABC_NOR,0.1519949467943612,0.08442397260177159,0.16759235062264521,2.79904366506379e-06,0.781041538896659,0.02345237836953205,0.22414175699154
4,N_TFlossR_2kiw,1.0,1.0,0.0,1.0,1.0,1.0,1.0
4,N_TFlossR_2kmw,1.0,1.0,0.0,1.0,1.0,1.0,1.0
4,TFResident_lossR,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0
4,TFDaynight_lossR,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0
4,TFAB5k_NOR,1.0,1.0,0.0,1.0,1.0,1.0,1.0
4,TFABC_NOR,0.1337052204895101,0.08810699006667985,0.1420440667486771,7.50083959412597e-07,0.838900276696294,0.04017639315000768,0.17380206664591424
