scenario,input_csv,n_original_samples,n_valid_samples,n_features,K,inertia,silhouette_score,calinski_harabasz_score,davies_bouldin_score,n_iter,converged,init,n_init,max_iter,random_state,runtime_seconds,runtime_scope,timestamp
TF,F:\CTH-MPDSD\Year 2-period 2\ACEX35\Codes\rf_demo\outputs_correlation\tf\tf_for_PCA.csv,13584,6028,6,4,1174.089167074689,0.49549572880095427,12624.401651909227,0.8500773643254365,5,True,k-means++,50,500,42,9.352653999987524,start through the complete first metadata pass inside staging; excludes the final metadata rewrite and atomic final-directory publication,2026-07-27T00:35:15+02:00
