cluster_id,feature,mean,median,std,min,max,q25,q75
1,Tem_extent,0.0547008547008547,0.0,0.22739540715645654,0.0,1.0,0.0,0.0
1,N_TFlossR_2kiw,-0.8764984705680414,-1.0,0.22643257045629162,-1.0,0.0,-1.0,-0.599899050388219
1,N_TFlossR_2kmw,-0.8526257847273171,-0.903269754768392,0.1869366859480731,-1.0,-0.257142857142857,-1.0,-0.852873563218391
1,TFResident_lossR,-0.643171783616509,-0.723214285714286,0.357062297433831,-1.0,0.0,-1.0,-0.272727272727273
1,TFDaynight_lossR,-0.7700356577287124,-0.871973413514797,0.2833137805061059,-1.0,0.0,-1.0,-0.657521506626366
1,TFAB5k_NOR,0.9516232599514046,0.9973723673548,0.11389680314165361,0.128159771251015,1.0,0.968924691725711,0.999979599313056
1,TFABC_NOR,0.013664978244899272,0.0005575740045142,0.030762907307795097,0.0,0.193693454787814,1.20272170779393e-05,0.0088688552229406
2,Tem_extent,0.002529510961214165,0.0,0.050230593620933794,0.0,1.0,0.0,0.0
2,N_TFlossR_2kiw,-0.9992604683529182,-1.0,0.014826969129946554,-1.0,-0.553146383499794,-1.0,-1.0
2,N_TFlossR_2kmw,-0.3319762446865601,-0.31117940476346195,0.14494187394048938,-0.693877551020408,0.0,-0.427631578947368,-0.230088495575221
2,TFResident_lossR,-0.07436786387554849,0.0,0.1691867422098525,-0.756177156177156,0.0,-0.0139130434782609,0.0
2,TFDaynight_lossR,-0.09183461692847622,0.0,0.16012544461739625,-0.924646265218822,0.0,-0.148533772652389,0.0
2,TFAB5k_NOR,0.7767633188096322,0.836024215058884,0.22774728017082443,0.0079237466436297,1.0,0.6648840332664248,0.968782727439666
2,TFABC_NOR,0.02319663412539265,0.0072824335282962,0.035793458876107895,0.0,0.218403206981951,0.0023275518184120497,0.027100977466684124
3,Tem_extent,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,N_TFlossR_2kiw,-0.7564534570732125,-0.599899050388219,0.23309511910803024,-1.0,-0.400100977116988,-1.0,-0.5183995739405
3,N_TFlossR_2kmw,-0.8221707252287762,-0.838709677419355,0.10229622274863735,-1.0,-0.471506635441062,-0.8842927096879063,-0.791666666666667
3,TFResident_lossR,-0.01958697738652497,0.0,0.06917786021048296,-0.571428571428571,0.0,0.0,0.0
3,TFDaynight_lossR,-0.051878280356054615,0.0,0.1473659538937221,-0.817480719794344,0.0,0.0,0.0
3,TFAB5k_NOR,0.6256881916431849,0.6387420026961366,0.23287768439726245,0.0,1.0,0.5589893595201457,0.756581185907192
3,TFABC_NOR,0.050331794584716275,0.02025828223103605,0.06855904662441178,0.0,0.485681954895809,0.00460102721500775,0.06833921681471178
4,Tem_extent,0.012718600953895072,0.0,0.11205729848462276,0.0,1.0,0.0,0.0
4,N_TFlossR_2kiw,-0.04391647648651884,0.0,0.11400515160935025,-0.481600426059501,0.0,0.0,0.0
4,N_TFlossR_2kmw,-0.46566916754250953,-0.428945988463555,0.23036749036812537,-0.901234567901235,0.0,-0.6068916786299725,-0.32701619778346147
4,TFResident_lossR,-0.0971411296700109,0.0,0.2323672224667896,-1.0,0.0,-0.0324675324675325,0.0
4,TFDaynight_lossR,-0.09670222771135571,0.0,0.19815573177216433,-1.0,0.0,-0.0717004297114794,0.0
4,TFAB5k_NOR,0.7779739271498703,0.79478558029081,0.18009927602758008,0.0082706311511969,1.0,0.6534612525270815,0.9414765924344465
4,TFABC_NOR,0.048952979150418637,0.0247929818896852,0.06464492090367824,0.0,0.412900339911531,0.00569649233221685,0.0642107062746277
