cluster_id,sample_count,sample_percentage,distance_to_centroid_mean,distance_to_centroid_median,distance_to_centroid_std,distance_to_centroid_max
1,982,44.55535390199637,0.3164031467218701,0.3009767043970103,0.1496674673123019,0.9809780648692853
2,804,36.47912885662432,0.453557826110931,0.4001751009654806,0.17160613782831388,1.2653826744598506
3,358,16.243194192377494,0.3794660508205105,0.3096564138893895,0.18533569996055935,0.985933780084269
4,60,2.722323049001815,0.1128576788100265,0.07862749416175475,0.09735348499310066,0.4109641983940804
