street_id,pca_component_1,pca_component_2
2249,-0.5187134425487918,-0.29702635441676967
2250,-0.518713543849545,-0.29702629043837464
2251,-0.5187136030194691,-0.29702625795388965
3029,-0.4891423250594328,-0.3055175979797023
3030,-0.4891424321881959,-0.30551753552496597
3031,-0.489142408554832,-0.30551755214318155
3032,-0.48914235761167596,-0.30551757701766613
3033,-0.4891424381568356,-0.3055175319648742
3034,-0.4891423568374908,-0.3055175774541108
3035,-0.48914245545941765,-0.30551752264575777
3036,-0.4891424490043986,-0.3055175264888331
3037,-0.48914243791566736,-0.305517532101323
3038,-0.48914240576230783,-0.3055175538993482
3039,-0.4891424487794917,-0.3055175266227342
3040,-0.48914235456505434,-0.3055175787373774
3041,-0.48914231615246867,-0.30551760332535544
3042,-0.4891423154655669,-0.30551760373894843
3043,-0.4891424372328356,-0.30551753248657826
3044,-0.4891423671060601,-0.30551757122826373
3045,-0.48914235286975,-0.30551757969561827
3046,-0.4891422637078477,-0.3055176287282332
3047,-0.48914243695806114,-0.3055175326421841
3048,-0.4891423242176051,-0.30551760237384223
3049,-0.48914245545941765,-0.30551752264575777
3050,-0.4891424294198894,-0.30551753712167395
3051,-0.48914245545941765,-0.30551752264575777
3052,-0.4891423997568645,-0.30551755767606004
3053,-0.48914236562765023,-0.305517572041191
3054,-0.48914239947973004,-0.3055175578503448
3055,-0.4891423650716854,-0.3055175723468972
3056,-0.48914243278228436,-0.3055175361468693
3057,-0.48914238575030405,-0.30551756504862715
3058,-0.48914217391320525,-0.3055176778094862
3059,-0.48914243992012424,-0.3055175318972681
3060,-0.48914236246865544,-0.3055175737782148
3061,-0.48914245545941765,-0.30551752264575777
3062,-0.4891423616471656,-0.3055175742299241
3063,-0.4891424433642818,-0.3055175287660666
3064,-0.4891424263972765,-0.3055175388659997
3065,-0.4891423786751837,-0.3055175694441424
3066,-0.4891423782697526,-0.30551756969812877
3067,-0.48914245545941765,-0.30551752264575777
3068,-0.48914238961794754,-0.30551756405223685
3069,-0.489142227788444,-0.3055176583375372
3070,-0.4891422940177119,-0.30551761669301797
3071,-0.48914245545941765,-0.30551752264575777
3072,-0.48914245545941765,-0.30551752264575777
3073,-0.48914245545941765,-0.30551752264575777
3074,-0.48914238737335386,-0.3055175654638202
3075,-0.48914226606716465,-0.3055176267861155
3076,-0.48914236076440976,-0.30551757471532154
3077,-0.4891422918101231,-0.30551761808183847
3078,-0.48914245545941765,-0.30551752264575777
