Per_extent,N_PFlossR_2kiw,N_PFlossR_2ktw,N_PFlossR_2kmw,PFResident_lossR,PFDaynight_lossR,PFPRM_lossR,PFAB2k_NOR,PFAB5k_NOR,PFABC_NOR
0,0.0,-0.443153622638976,-0.631123919308357,0.0,0.0,0.0,0.833853260044438,0.889069974847468,0.0840105042443519
0,0.0,-0.443153622638976,-0.624633431085044,0.0,0.0,0.0,0.832995231144897,0.884314504097985,0.0815194008875436
0,0.0,-0.411596675093908,-0.614457831325301,0.0,0.0,0.0,0.83147231906515,0.878467394434072,0.0791445411451641
0,0.0,-0.365480653192261,-0.560606060606061,0.0,0.0,0.0,0.829201479325638,0.872153462750915,0.076951275343223
0,0.0,-0.365480653192261,-0.55045871559633,0.0,0.0,0.0,0.825601095715997,0.865615611444689,0.0755568371009561
0,0.0,-0.332977568020636,-0.513846153846154,0.0,0.0,0.0,0.823320624898037,0.860840766297122,0.0739407323208546
0,0.0,-0.324172094611177,-0.48125,0.0,0.0,0.0,0.820260662187964,0.855407607692323,0.0724964180632627
0,0.0,-0.275568208735272,-0.451923076923077,0.0,0.0,0.0,0.816982360344533,0.850156776189953,0.0710980120670784
0,0.0,-0.24060841043835,-0.357859531772575,0.0,0.0,0.0,0.812960178860386,0.844738545004595,0.069764377849201
0,0.0,-0.250126056157008,-0.371621621621622,0.0,0.0,0.0,0.807815321000386,0.839173940061859,0.068887748383904
0,0.0,-0.250126056157008,-0.378006872852234,0.0,0.0,0.0,0.803623684044753,0.834796189263812,0.0675696725670846
0,0.0,-0.24060841043835,-0.331058020477816,0.0,0.0,0.0,0.797353134107359,0.828957688566404,0.0667802608385079
0,0.0,-0.24060841043835,-0.293103448275862,0.0,0.0,0.0,0.791792779415452,0.824195766423026,0.0649708759585319
0,0.0,-0.235324832440214,-0.274914089347079,0.0,0.0,0.0,0.781275790181173,0.81582241920602,0.0644686688764695
0,0.0,-0.16479855886673,-0.26530612244898,0.0,0.0,0.0,0.774921955466382,0.81111277075446,0.063451422808409
0,0.0,-0.16479855886673,-0.240549828178694,0.0,0.0,0.0,0.766699093223079,0.805269770573944,0.0628061835199395
0,0.0,-0.136258901199076,-0.222222222222222,0.0,0.0,0.0,0.759627819373428,0.800505569599229,0.0624602630474573
0,-1.0,-0.264693443341866,-0.540880503144654,0.0,0.0,0.0,0.387409199706002,0.42290529084422,0.249338301025749
0,-1.0,-0.279847950716216,-0.543035993740219,0.0,0.0,0.0,0.388084866273758,0.422031010837287,0.251012986976183
0,-1.0,-0.279847950716216,-0.542319749216301,0.0,0.0,0.0,0.379876962575629,0.398249472668757,0.274276491951027
0,-1.0,-0.279847950716216,-0.532154340836013,0.0,0.0,0.0,0.381612440906821,0.39872305410201,0.274996552842877
0,-1.0,-0.279847950716216,-0.518581081081081,0.0,0.0,0.0,0.38391106622158,0.39960259230308,0.275579397821771
0,-1.0,-0.0964802819540717,-0.0597014925373134,0.0,-0.33872502378687,0.0,0.0719605804897056,0.494586733307883,0.076509464862614
0,-1.0,-0.0831754356040347,-0.0471204188481675,0.0,-0.34529582929195,0.0,0.0724684067134839,0.493536552431191,0.0770672207752512
0,-1.0,-0.0831754356040347,-0.0453333333333333,0.0,-0.34529582929195,0.0,0.079856654885778,0.499963691552842,0.0756860758106246
0,-1.0,-0.0831754356040347,-0.0416666666666667,0.0,-0.34529582929195,0.0,0.0874265352555102,0.50572343673117,0.0745331167484179
0,-1.0,-0.0831754356040347,-0.0453333333333333,0.0,-0.34529582929195,0.0,0.118648857204631,0.53075679632259,0.0682748236752144
0,-1.0,-0.0964802819540717,-0.0598503740648379,0.0,-0.33872502378687,0.0,0.116683173131567,0.526963292649265,0.0681925943580645
0,-1.0,-0.0862771354987553,-0.0554272517321016,0.0,-0.33872502378687,0.0,0.107428115569434,0.512284829824342,0.0692045399224758
0,-1.0,-0.0746124833483029,-0.0352112676056338,0.0,-0.33872502378687,0.0,0.106317088519366,0.507302847475742,0.0685692776494063
0,0.0,-0.545949392024192,0.0,0.0,0.0,0.0,0.595013004937668,0.844798463310398,0.0003559107139064
0,0.0,-0.545949392024192,0.0,0.0,0.0,0.0,0.750712882391505,0.91797798229817,0.0005693843691967
0,0.0,-0.545949392024192,0.0,0.0,0.0,0.0,0.795424006001368,0.935319029222061,0.0006903573882741
0,0.0,-0.545949392024192,0.0,0.0,0.0,0.0,0.836314308607505,0.950021243700135,0.0009302658594226
0,0.0,-0.545949392024192,0.0,0.0,0.0,0.0,0.848130431040966,0.954055284603645,0.0010565662631605
0,0.0,-0.545949392024192,0.0,0.0,0.0,0.0,0.857292538206927,0.957132469628674,0.0011858403429294
0,0.0,-0.545949392024192,0.0,0.0,0.0,0.0,0.864763519244489,0.959591377245975,0.0013179124938868
0,0.0,-0.545949392024192,0.0,0.0,0.0,0.0,0.871059276350029,0.961643200021342,0.0014524668543835
0,0.0,-0.545949392024192,0.0,0.0,0.0,0.0,0.876492829212237,0.963388656238347,0.0015899635281861
0,0.0,-0.545949392024192,0.0,0.0,0.0,0.0,0.881273958407566,0.964891526693924,0.0017305745404191
0,0.0,-0.545949392024192,0.0,0.0,0.0,0.0,0.885471860944383,0.96620236048341,0.0018738584100885
0,0.0,-0.545949392024192,0.0,0.0,0.0,0.0,0.888766889493076,0.967212140642249,0.0020209541507465
0,0.0,-0.545949392024192,0.0,0.0,0.0,0.0,0.891761347145945,0.968136674743528,0.0021315197159556
0,0.0,-0.545949392024192,0.0,0.0,0.0,0.0,0.894811549584064,0.969063650387233,0.0022802538766694
0,0.0,-0.545949392024192,0.0,0.0,0.0,0.0,0.903844478023725,0.971834103694278,0.0024179911592227
0,0.0,-0.545949392024192,0.0,0.0,0.0,0.0,0.907699728961693,0.973004702635841,0.0025598210177046
0,0.0,-0.545949392024192,0.0,0.0,0.0,0.0,0.910949998992123,0.973985212240584,0.0026993009452607
0,0.0,-0.545949392024192,0.0,0.0,0.0,0.0,0.913754050540159,0.974824009977939,0.0028355505704761
0,0.0,-0.545949392024192,0.0,0.0,0.0,0.0,0.916137963037551,0.97553136414052,0.002969578401942
0,0.0,-0.545949392024192,0.0,0.0,0.0,0.0,0.918252852460162,0.97615850618367,0.0030987870878678
0,0.0,-0.545949392024192,0.0,0.0,0.0,0.0,0.920335215063623,0.976768619276341,0.003227697662717
0,0.0,-0.545949392024192,0.0,0.0,0.0,0.0,0.922327786113109,0.977350228420226,0.0033640877183383
0,0.0,-0.545949392024192,0.0,0.0,0.0,0.0,0.924181877060608,0.977885085594419,0.003508028624629
0,0.0,-0.545949392024192,0.0,0.0,0.0,0.0,0.925950570550164,0.978386191919338,0.0036539253568102
0,0.0,-0.604397645065869,0.0,0.0,0.0,0.0,0.936238883689422,0.981497389910735,0.0037697366882978
0,0.0,-0.604397645065869,0.0,0.0,0.0,0.0,0.934874938082167,0.980745895363716,0.0050688237599033
0,0.0,-0.604397645065869,0.0,0.0,0.0,0.0,0.935266655773265,0.980835979226422,0.005194031803524
0,0.0,-0.604397645065869,0.0,0.0,0.0,0.0,0.935512570760465,0.980876693495127,0.0053345329643417
0,0.0,-0.604397645065869,0.0,0.0,0.0,0.0,0.935797722254189,0.980935925038248,0.0054601565920837
0,0.0,-0.604397645065869,0.0,0.0,0.0,0.0,0.935932299003987,0.980943470154613,0.0056103445624172
0,0.0,-0.604397645065869,0.0,0.0,0.0,0.0,0.936120911976459,0.98096589901806,0.0057471991307601
0,0.0,-0.604397645065869,0.0,0.0,0.0,0.0,0.936311936568004,0.980990880016277,0.0058810246054067
0,0.0,-0.604397645065869,0.0,0.0,0.0,0.0,0.936592836516562,0.981046503166102,0.006011492349753
0,0.0,-0.604397645065869,0.0,0.0,0.0,0.0,0.936833637674696,0.98108507011157,0.006164680350772
0,0.0,-0.604397645065869,0.0,0.0,0.0,0.0,0.937074739444282,0.981125963353347,0.0063189323883129
0,0.0,-0.604397645065869,0.0,0.0,0.0,0.0,0.937276912736043,0.981156659998998,0.00647284401745
0,0.0,-0.604397645065869,0.0,0.0,0.0,0.0,0.937422577263186,0.981172243381243,0.0066146900647553
0,0.0,-0.604397645065869,0.0,0.0,0.0,0.0,0.997528652593568,0.999283212170311,0.0064178337515842
0,0.0,-0.604397645065869,0.0,0.0,0.0,0.0,1.0,1.0,0.0065740814491516
1,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0066902992550855
0,0.0,-0.666937411432173,-0.985294117647059,0.0,0.0,0.0,0.955026890836718,0.995074724693435,0.156726407879635
0,0.0,-0.666937411432173,-0.985294117647059,0.0,0.0,0.0,0.979765042930188,0.997832084940641,0.154833577508665
0,0.0,-0.666937411432173,-0.985294117647059,0.0,0.0,0.0,0.981912312886539,0.998064575551621,0.154664374139311
0,0.0,-0.666937411432173,-0.985294117647059,0.0,0.0,0.0,0.986132200750775,0.998522464768398,0.154255289523681
0,0.0,-0.666937411432173,-0.985714285714286,0.0,0.0,0.0,0.992834426952649,0.999238775740656,0.153647977736971
0,0.0,-0.666937411432173,-0.985915492957746,0.0,0.0,0.0,1.0,1.0,0.153088399272612
1,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.152351375202615
1,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.151047235634854
1,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.151006235530338
0,0.0,-0.406064562236747,-0.529880478087649,0.0,-0.376389918458117,-0.0655021834061135,0.980906167058127,0.988323586775064,0.226918237506925
0,0.0,-0.399638646476849,-0.51394422310757,0.0,-0.289378350963628,0.0,0.976470195721338,0.985861655276058,0.226168677689428
0,0.0,-0.399638646476849,-0.51004016064257,0.0,-0.289378350963628,0.0,0.969209642646002,0.981779715310502,0.226975194420436
0,0.0,-0.399638646476849,-0.504032258064516,0.0,-0.289378350963628,0.0,0.966599408462891,0.980296498235675,0.226804840431334
0,0.0,-0.399638646476849,-0.493877551020408,0.0,-0.272926062593959,0.0,0.963376510898887,0.978450806136238,0.226786463891685
0,0.0,-0.287419607056337,-0.338624338624339,0.0,-0.268666756356787,0.0,0.826401058202922,0.938096537299085,0.0705571886872261
0,0.0,-0.287419607056337,-0.342105263157895,0.0,-0.268666756356787,0.0,0.829772043895745,0.940197104374187,0.0708740776832183
0,0.0,-0.347000219057485,-0.380710659898477,0.0,-0.268666756356787,0.0,0.833678804963656,0.942661868758998,0.0711581777654926
0,0.0,-0.347000219057485,-0.386934673366834,0.0,-0.268666756356787,0.0,0.837293628218088,0.944906885178962,0.0715479085953176
0,0.0,-0.347000219057485,-0.413461538461538,0.0,-0.272926062593959,0.0,0.840554980064881,0.946906608249727,0.0719712695094988
0,0.0,-0.347000219057485,-0.424528301886792,0.0,-0.272926062593959,0.0,0.89058392008914,0.922195352253236,0.157533024404015
0,0.0,-0.377232168130985,-0.432558139534884,0.0,-0.289378350963628,0.0,0.888665911925639,0.921127518772946,0.159488477678427
0,0.0,-0.399638646476849,-0.440366972477064,0.0,-0.289378350963628,0.0,0.888549086667369,0.921141886283274,0.159820985029484
0,0.0,-0.399638646476849,-0.456140350877193,0.0,-0.289378350963628,0.0,0.89156134880751,0.924119817913379,0.159398197688064
0,0.0,-0.399638646476849,-0.478991596638655,0.0,-0.289378350963628,0.0,0.960258044812761,0.970912458082575,0.150518265273524
0,0.0,-0.404632219672921,-0.607954545454545,0.0,0.0,0.0,0.915497666817411,0.970004237800188,0.282325944098799
0,0.0,-0.404632219672921,-0.575581395348837,0.0,0.0,0.0,0.908803723095405,0.967300873010789,0.280449443762702
0,0.0,-0.385021516176677,-0.517751479289941,0.0,0.0,0.0,0.900717845578273,0.964024337458878,0.279622588618539
0,0.0,-0.309979558053806,-0.474474474474474,0.0,0.0,0.0,0.893871903879283,0.961380948799445,0.278654302809396
0,0.0,-0.299092898172752,-0.387878787878788,0.0,0.0,0.0,0.886369654389606,0.958615292399912,0.276885476400387
0,0.0,-0.191512530944098,-0.332298136645963,0.0,0.0,0.0,0.874993477990816,0.954440440181559,0.275293491637934
0,0.0,-0.16479855886673,-0.262135922330097,0.0,0.0,0.0,0.860470271933776,0.949193535043803,0.274733831046708
0,0.0,-0.157645594016943,-0.229773462783172,0.0,0.0,0.0,0.847262678647616,0.944392204607047,0.275309413392121
0,0.0,-0.139571163307627,-0.211726384364821,0.0,0.0,0.0,0.716501853384439,0.951816167288136,0.21354041336003
0,0.0,-0.139571163307627,-0.218120805369128,0.0,0.0,0.0,0.708134375237678,0.951445817209038,0.212235685171108
0,0.0,-0.139571163307627,-0.198653198653199,0.0,0.0,0.0,0.698029219377132,0.950157081735611,0.211936370768587
0,0.0,-0.110864561381373,-0.183946488294314,0.0,0.0,0.0,0.69040796759061,0.949408446897054,0.21137098825005
0,-0.81402733383578,-0.122579975760428,-0.215116279069767,0.0,0.0,0.0,0.862378871812171,0.973068412816526,0.213725552380822
0,-0.81402733383578,-0.115010834553937,-0.196428571428571,0.0,0.0,0.0,0.833096330992554,0.968407409267636,0.211322627863245
0,-1.0,-0.373692076772068,-0.564920273348519,0.0,0.0,0.0,0.59472150407419,0.571804526668901,0.0136114234930651
0,-1.0,-0.373692076772068,-0.563636363636364,0.0,0.0,0.0,0.596647024508708,0.580461598841131,0.0130002502504236
0,-1.0,-0.373692076772068,-0.561085972850679,0.0,0.0,0.0,0.59487957029268,0.582672852016041,0.0127792969067877
0,-1.0,-0.373692076772068,-0.55829596412556,0.0,0.0,0.0,0.592441733741412,0.59527916555386,0.0121938545813714
0,-1.0,-0.373692076772068,-0.555803571428571,0.0,0.0,0.0,0.585350424678175,0.600743576761072,0.0116892343982492
0,-1.0,-0.373692076772068,-0.549450549450549,0.0,0.0,0.0,0.576642050357895,0.590037382921619,0.0116560807023699
0,-1.0,-0.358882204740077,-0.547045951859956,0.0,0.0,0.0,0.572465262910936,0.584056867133562,0.0114646468223414
0,-1.0,-0.358882204740077,-0.54585152838428,0.0,0.0,0.0,0.567211183647039,0.572148221360294,0.0111390473310649
0,-1.0,-0.358882204740077,-0.542299349240781,-0.125,0.0,0.0,0.558239697999508,0.550397932969026,0.0106930999242244
0,-1.0,-0.378509845502055,-0.538461538461538,-0.11727078891258,0.0,0.0,0.540356000559919,0.510882302878887,0.0102692635815388
0,-1.0,-0.378509845502055,-0.512345679012346,-0.141025641025641,0.0,0.0,0.494622105931568,0.420897075936108,0.0086875217240026
0,-1.0,-0.378509845502055,-0.501002004008016,-0.152354570637119,0.0,0.0,0.447108604507875,0.318323250015759,0.0098151754943401
0,-1.0,-0.378509845502055,-0.499001996007984,-0.152354570637119,0.0,0.0,0.429923116955068,0.290811150788178,0.0097911706633369
0,-1.0,-0.378509845502055,-0.497017892644135,-0.152354570637119,0.0,0.0,0.411735351978943,0.265042282544418,0.0099491637340847
0,-1.0,-0.358882204740077,-0.496031746031746,0.0,0.0,0.0,0.398144465598996,0.24670730348676,0.0101207485435513
0,-1.0,-0.358882204740077,-0.49604743083004,0.0,0.0,0.0,0.385460777868591,0.229736373654319,0.0102157800011747
0,-1.0,-0.358882204740077,-0.492063492063492,0.0,0.0,0.0,0.374572592275377,0.214790382456913,0.0104257155169005
0,-1.0,-0.358882204740077,-0.492063492063492,0.0,0.0,0.0,0.148088136346322,0.0614616450572136,0.0279126050386227
0,-1.0,-0.358882204740077,-0.488977955911824,0.0,0.0,0.0,0.139871193476826,0.0524993306760459,0.0274605404012581
0,-1.0,-0.358882204740077,-0.488933601609658,0.0,0.0,0.0,0.130782887486305,0.0411536537432413,0.0269980556691079
0,-1.0,-0.358882204740077,-0.490872210953347,0.0,0.0,0.0,0.121188545864978,0.0295956125432125,0.0265485455077549
0,-1.0,-0.358882204740077,-0.491836734693878,0.0,0.0,0.0,0.111101367340311,0.0194981445044417,0.0261142341909965
0,-1.0,-0.352316768077407,-0.495867768595041,0.0,0.0,0.0,0.100309625766073,0.0094007147622141,0.0257065152378226
0,-1.0,-0.352316768077407,-0.501043841336117,0.0,0.0,0.0,0.0892896127526964,0.0003211390449142,0.0253474350061147
0,-1.0,-0.352316768077407,-0.5,0.0,0.0,0.0,0.0753001200076869,0.0123852087369332,0.0248624203427661
0,-1.0,-0.352316768077407,-0.505399568034557,0.0,0.0,0.0,0.0591126480590289,0.0257411141922703,0.0243718616691038
0,-1.0,-0.352316768077407,-0.502145922746781,0.0,0.0,0.0,0.0323262389057881,0.046642012993934,0.0235267202875908
0,0.0,-0.443153622638976,-0.626822157434402,0.0,0.0,0.0,0.968956388812259,0.986420432952088,0.138786809227882
0,0.0,-0.452897689774557,-0.635057471264368,0.0,0.0,0.0,0.974463483637026,0.988803440112596,0.138840419177103
0,0.0,-0.470799878505383,-0.645714285714286,0.0,0.0,0.0,0.981024722901899,0.991697434624572,0.138462207743445
0,0.0,-0.470799878505383,-0.648725212464589,0.0,0.0,0.0,0.987360573866412,0.99446020162964,0.138379883859593
0,0.0,-0.470799878505383,-0.656338028169014,0.0,0.0,0.0,0.993686058723995,0.997220684474878,0.138344890217001
0,0.0,-0.470799878505383,-0.662011173184358,0.0,0.0,0.0,1.0,1.0,0.138330345793842
1,1.0,1.0,1.0,0.0,-1.0,0.0,1.0,1.0,0.138370266873312
1,1.0,1.0,1.0,-1.0,-1.0,0.0,1.0,1.0,0.138449850613979
1,1.0,1.0,1.0,-1.0,-1.0,0.0,1.0,1.0,0.137085626054834
0,-1.0,-0.259932504546456,-0.201550387596899,0.0,-1.0,0.0,1.0,1.0,0.139390288505453
0,-1.0,-0.223763722951403,-0.176165803108808,0.0,-1.0,0.0,0.992263137834963,0.996930210745467,0.136200561229472
0,-1.0,-0.181951315625005,-0.13953488372093,0.0,-0.34529582929195,0.0,0.89500835085078,0.959123588757058,0.141963627721704
0,-1.0,-0.142142964315367,-0.0949868073878628,0.0,-0.34529582929195,0.0,0.874193727906339,0.951174777155816,0.142366212618243
0,-1.0,-0.107078733657308,-0.0835380835380835,0.0,-0.34529582929195,0.0,0.843048830093328,0.938981541959644,0.144120581526932
0,-1.0,-0.105618869887541,-0.0726392251815981,0.0,-0.33872502378687,0.0,0.819151337568962,0.929458666730947,0.145952227173906
0,-1.0,-0.191611966392831,-0.240105540897098,0.0,0.0,0.0,0.0988321196765887,0.004304174546324,0.122496510102281
0,-1.0,-0.209250676437652,-0.25261780104712,-0.0100925147182506,0.0,0.0,0.0894009289525297,0.006440335309597,0.120247551919244
0,-1.0,-0.222114533389338,-0.262011531069827,-0.0023677979479084,0.0,0.0,0.0810906339249827,0.0080329743835594,0.118893317436083
0,-1.0,-0.222114533389338,-0.263356379635449,-0.0098522167487684,-0.194759535655058,-0.195121951219512,0.0686549147238292,0.0111895414724709,0.115557948596351
0,-1.0,-0.216714813460414,-0.231729055258467,-0.0015873015873015,0.0,0.0,0.0548479842834352,0.0162549101584574,0.11310070098594
0,-1.0,-0.180075703041226,-0.212058212058212,0.0,0.0,0.0,0.144580630883855,0.185307973191435,0.061346311487908
0,-0.81402733383578,-0.118674836734254,-0.215116279069767,0.0,0.0,0.0,0.0262876585981262,1.0,0.188253580788747
0,-0.81402733383578,-0.111422093179723,-0.142011834319527,0.0,0.0,0.0,0.0252577579105688,1.0,0.18788348164552
0,-0.345303878319584,-0.0055065693727508,-0.0645819170632223,0.0,-0.121480910142692,0.0,0.838828122577124,0.972240305762674,0.0062671580731627
0,-0.345303878319584,-0.0219948182789657,-0.0705171255876427,0.0,-0.121480910142692,0.0,0.841119039483629,0.97243760155539,0.0087014407619155
0,-0.345303878319584,-0.0569047854242424,-0.0727032385988103,-0.320388349514563,0.0,0.0,0.843436361849024,0.972632715069134,0.0110111575784642
0,0.0,-0.0569047854242424,-0.0828440965427267,-0.113793103448276,0.0,0.0,0.846016416083053,0.972855838410318,0.0141946114989483
0,0.0,-0.0618040207989333,-0.0833872010342599,-0.113793103448276,0.0,0.0,0.847659418326655,0.973000644131467,0.0162986888241556
0,0.0,-0.0618040207989333,-0.0824675324675325,-0.113793103448276,0.0,0.0,0.992028385951292,0.997091092976986,0.106905508858477
0,-0.345303878319584,-0.0897856514671049,-0.0781352593565332,-0.320388349514563,0.0,0.0,0.996276211576177,0.99866067111892,0.107723217432036
0,-0.345303878319584,-0.0897856514671049,-0.085261070720423,-0.339622641509434,-0.261588330632091,0.0,1.0,1.0,0.109323711964237
1,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,0.11009442553127
0,0.0,-0.0275109722810084,-0.0116959064327485,-0.0283018867924528,-0.28116213683224,-0.174917491749175,1.0,1.0,0.113580427493659
0,0.0,-0.470802118845353,-0.9,0.0,0.0,0.0,0.129548667977554,0.650801125557863,0.0632446758094381
0,0.0,-0.470802118845353,-0.833333333333333,0.0,0.0,0.0,0.12706619883752,0.650532401977778,0.0624747984770017
0,0.0,-0.470802118845353,-0.714285714285714,0.0,0.0,0.0,0.124774326309166,0.650274392532235,0.0617960365755958
0,0.0,-0.470802118845353,-0.714285714285714,0.0,0.0,0.0,0.122441637369165,0.650030868430427,0.0610884886153164
0,0.0,-0.470802118845353,-0.714285714285714,0.0,0.0,0.0,0.12116867449189,0.649829159667385,0.060781320240575
0,0.0,-0.470802118845353,-0.714285714285714,0.0,0.0,0.0,0.119507707324604,0.649642532091699,0.0602422128122618
0,0.0,-0.470802118845353,-0.714285714285714,0.0,0.0,0.0,0.11868261657921,0.649477736440079,0.0600692892534221
0,0.0,-0.470802118845353,-0.714285714285714,0.0,0.0,0.0,0.11795000888597,0.64938578085023,0.0598504802669802
0,0.0,-0.470802118845353,-0.714285714285714,0.0,0.0,0.0,0.11668845328846,0.649260799307966,0.0594412398020972
0,0.0,-0.470802118845353,-0.714285714285714,0.0,0.0,0.0,0.115688121403564,0.649113272206422,0.0591746726669747
0,0.0,-0.470802118845353,-0.714285714285714,0.0,0.0,0.0,0.114042606677299,0.648954820445755,0.05861207177713
0,0.0,-0.470802118845353,-0.714285714285714,0.0,0.0,0.0,0.111877315499893,0.648701576838998,0.0579266479219314
0,0.0,-0.390895875604833,-0.714285714285714,0.0,0.0,0.0,0.1022200694827,0.64824673584094,0.0542105231753856
0,0.0,-0.390895875604833,-0.714285714285714,0.0,0.0,0.0,0.0999602576427796,0.647044678446675,0.054357811221291
0,0.0,-0.390895875604833,-0.714285714285714,0.0,0.0,0.0,0.0988258277688242,0.646890483629977,0.0540063957647338
0,0.0,-0.390895875604833,-0.714285714285714,0.0,0.0,0.0,0.097682543795055,0.646697642477585,0.053660344721982
0,0.0,-0.390895875604833,-0.714285714285714,0.0,0.0,0.0,0.0967916599510219,0.646497100312152,0.0534241098216065
0,0.0,-0.390895875604833,-0.714285714285714,0.0,0.0,0.0,0.0815229818422156,0.603502516150564,0.0355380793573877
0,0.0,-0.390895875604833,-0.714285714285714,0.0,0.0,0.0,0.0797833735503307,0.603045136800818,0.0349231486414272
0,0.0,-0.651343387726608,-0.952380952380952,0.0,0.0,0.0,0.627669340526853,0.849063085252949,0.0118564425134331
0,0.0,-0.651343387726608,-0.95,0.0,0.0,0.0,0.630678930814503,0.851996487444575,0.0116048784219483
0,0.0,-0.676790500840623,-0.95,0.0,0.0,0.0,0.633368937981118,0.85486436518121,0.0113642120283459
0,0.0,-0.676790500840623,-0.95,0.0,0.0,0.0,0.636178860097295,0.858280045303636,0.0110841103375523
0,0.0,-0.636916355089522,-0.95,0.0,0.0,0.0,0.638306601721555,0.860209447793896,0.0105777109268606
0,0.0,-0.636916355089522,-0.95,0.0,0.0,0.0,0.634787305903981,0.855800777967977,0.0102183116267182
0,0.0,-0.702000094108624,-0.95,0.0,0.0,0.0,0.634121790892614,0.853446515593685,0.0094427750561092
