fid,MS_ID,PF_Index_Risk_equal,source_row_position,structural_null_count,had_structural_null,N_PFlossR_2kiw,N_PFlossR_2ktw,N_PFlossR_2kmw,PFResident_lossR,PFDaynight_lossR,PFAB5k_NOR,PFABC_NOR,kmeans_cluster,distance_to_assigned_centroid
30564,30564,0.255636770404218,356,1,True,0.0,-0.103494570629567,-0.103333333333333,,0.0,0.865067888874037,0.0955864174009071,1,1.5409575348420912
30565,30565,0.256941059860937,357,1,True,0.0,-0.103494570629567,-0.106666666666667,,0.0,0.868293915394655,0.0951168378154368,1,1.535194424291496
30566,30566,0.257394364312643,358,1,True,0.0,-0.103494570629567,-0.106666666666667,,0.0,0.870265025583372,0.0947949251305358,1,1.5344768191528995
30567,30567,0.257408840939141,359,1,True,0.0,-0.103494570629567,-0.104026845637584,,0.0,0.872251238528512,0.0944563624808299,1,1.5374288561687228
30568,30568,0.25815378072175,360,1,True,0.0,-0.103494570629567,-0.104026845637584,,0.0,0.875509589137891,0.0938897143024494,1,1.5363164747672733
30569,30569,0.259594352347036,361,1,True,0.0,-0.108459640986053,-0.104026845637584,,0.0,0.878186772044861,0.0934544933446811,1,1.5257010630482595
30570,30570,0.258304865205528,362,1,True,0.0,-0.0907027942042011,-0.110367892976589,,0.0,0.880882379168996,0.0930161460225521,1,1.551699194036549
30571,30571,0.262949520396577,363,1,True,0.0,-0.0907027942042011,-0.130872483221477,,0.0,0.886321889147417,0.0921124492212142,1,1.5230843829752687
30572,30572,0.265101472982536,364,1,True,0.0,-0.0696054478050899,-0.15,,0.0,0.897471333336066,0.0903418477579004,1,1.541332809596901
30573,30573,0.271016328409277,365,1,True,0.0,-0.0696054478050899,-0.161073825503356,,-0.099601593625498,0.909081831602202,0.0886929316979976,1,1.559409499205466
30574,30574,0.273692113481276,366,1,True,0.0,-0.0475058539492263,-0.181208053691275,,-0.131578947368421,0.921127395549961,0.0870808546266567,1,1.6192442240912626
30575,30575,0.27704193890919,367,1,True,0.0,-0.0475058539492263,-0.185185185185185,,-0.131578947368421,0.933668373836472,0.0855148857698105,1,1.6175444523795877
30576,30576,0.288547434809795,368,1,True,0.0,-0.0803737996366631,-0.204778156996587,,-0.131578947368421,0.946736101518703,0.083995689762001,1,1.5321645384752363
30577,30577,0.295771469982813,369,1,True,0.0,-0.0803737996366631,-0.217687074829932,,-0.352112676056338,0.960340896940343,0.0825204258914996,1,2.030219399106112
30578,30578,0.303318572679197,370,1,True,0.0,-0.0843718070083271,-0.241496598639456,,-0.352112676056338,0.974529512852978,0.0811035837222084,1,2.0130543773478
30579,30579,0.307189255967632,371,1,True,0.0,-0.0843718070083271,-0.249146757679181,,-0.352112676056338,0.987322636543173,0.0799486221295194,1,2.014633035435424
30580,30580,0.313441390060331,372,1,True,0.0,-0.0843718070083271,-0.277591973244147,,-0.352112676056338,0.994856050852045,0.0793684182814863,1,2.001349452293796
30581,30581,0.318615601927566,373,1,True,0.0,-0.105896491971097,-0.280936454849498,,-0.352112676056338,1.0,0.0789679953889241,1,1.9690457855531314
30879,30879,0.314581837335884,374,0,False,0.0,-0.0840196593644808,-0.169527896995708,-0.0514786418400876,-0.45370925814837,0.96195822252923,0.253381871834416,3,2.936498163187687
30880,30880,0.315884577529168,375,0,False,0.0,-0.0840196593644808,-0.173118279569892,-0.0518382352941177,-0.45370925814837,0.963594022915238,0.252849142630599,3,2.932242025159984
30881,30881,0.370920456949926,376,0,False,0.0,-0.0840196593644808,-0.205240174672489,-0.0735495660118776,-0.804482225656878,0.990608208830184,0.240961679372088,3,3.4107545907028562
30882,30882,0.417988596724544,377,0,False,0.0,-0.0855334013801844,-0.238913525498891,-0.241895261845387,-0.845675247041601,1.0,0.240179856150694,3,3.2243155871007003
30883,30883,0.954937376437807,378,0,False,1.0,1.0,1.0,-1.0,-1.0,1.0,0.239781770178783,4,3.114479201412561
30990,30990,0.257428007253191,379,0,False,0.0,-0.043515193027592,0.0,0.0,-0.201716738197425,0.959410765950195,0.0355645368110028,1,1.9705934086147017
30991,30991,0.263621554872843,380,1,True,0.0,-0.0451107746111528,-0.0033003300330033,,-0.362934362934363,1.0,0.0352297096684134,1,2.3470859975269818
30992,30992,0.765300390371564,381,1,True,1.0,1.0,1.0,,-1.0,1.0,0.0349599790502931,4,2.918026464076795
30993,30993,0.811555261661713,382,1,True,1.0,1.0,1.0,,-1.0,1.0,0.0348067476145411,4,2.9183316566343835
30994,30994,0.811555261661713,383,1,True,1.0,1.0,1.0,,-1.0,1.0,0.0347227787459876,4,2.91849918162203
30995,30995,0.811555261661713,384,1,True,1.0,1.0,1.0,,-1.0,1.0,0.0353099055964291,4,2.9173320178686715
30996,30996,0.811555261661713,385,1,True,1.0,1.0,1.0,,-1.0,1.0,0.0354248265775681,4,2.9171047122493032
30997,30997,0.811555261661713,386,1,True,1.0,1.0,1.0,,-1.0,1.0,0.0355156562583098,4,2.9169253237255095
30998,30998,0.307090184230308,387,1,True,0.0,-0.140354907401433,-0.189964157706093,,-0.0661846496106785,1.0,0.0356611969371278,1,1.408562143181957
30999,30999,0.292055118956994,388,1,True,0.0,-0.0962200895187925,-0.170289855072464,,-0.0661846496106785,0.976545608614382,0.035872758606548,1,1.5000136284744419
31000,31000,0.286703845208613,389,1,True,0.0,-0.0962200895187925,-0.163636363636364,,-0.0661846496106785,0.95363885015225,0.0360729827800993,1,1.4919513522577383
31001,31001,0.279829010623236,390,1,True,0.0,-0.0962200895187925,-0.149090909090909,,-0.0661846496106785,0.929339252446391,0.0363347719646953,1,1.4973070242890218
31002,31002,0.273482119182515,391,1,True,0.0,-0.0962200895187925,-0.138181818181818,,-0.0661846496106785,0.904336099418538,0.0366240328745496,1,1.5030357835869574
31003,31003,0.264293488270701,392,1,True,0.0,-0.0962200895187925,-0.12589928057554,,0.0,0.875225756231246,0.0366463710937397,1,1.5082467922225193
31040,31040,0.35860010586126,393,0,False,0.0,-0.399638646476849,-0.476793248945148,0.0,-0.272926062593959,0.762544821563447,0.27395989149326,1,2.3380635790177418
31041,31041,0.354145581134649,394,0,False,0.0,-0.399638646476849,-0.45045045045045,0.0,-0.289378350963628,0.760194621907692,0.272977190326606,1,2.3669202281903368
31042,31042,0.344108321675627,395,0,False,0.0,-0.37049440854963,-0.42654028436019,0.0,-0.272926062593959,0.758017261219124,0.271366991307052,1,2.3390157542596377
31043,31043,0.332220550961263,396,0,False,0.0,-0.347000219057485,-0.383838383838384,0.0,-0.268666756356787,0.755033566092629,0.270948283701833,1,2.350891883103909
31044,31044,0.32186531209221,397,0,False,0.0,-0.312167054205716,-0.354497354497354,0.0,-0.268666756356787,0.774510992270006,0.193298755158799,1,1.8202621640613978
31045,31045,0.257036296829897,398,0,False,0.0,-0.322706013962352,-0.33695652173913,0.0,0.0,0.616732604992967,0.249548346195649,1,2.1032608642991883
31119,31119,0.411977573361025,399,0,False,0.0,-0.399638646476849,-0.495934959349593,0.0,-0.289378350963628,0.978229446267159,0.150907821065344,1,1.535835338994379
31120,31120,0.41422184751914,400,0,False,0.0,-0.399638646476849,-0.502008032128514,0.0,-0.289378350963628,0.982844096796776,0.15140446373979,1,1.5421671588340027
31121,31121,0.418222668719702,401,0,False,0.0,-0.399638646476849,-0.520161290322581,0.0,-0.289378350963628,0.986627159330585,0.151582231489388,1,1.5475060165991497
31122,31122,0.420339610734922,402,0,False,0.0,-0.399638646476849,-0.525896414342629,0.0,-0.289378350963628,0.990542943024843,0.151602744820524,1,1.5515679700272986
31123,31123,0.430154976329948,403,0,False,0.0,-0.406064562236747,-0.544401544401544,0.0,-0.292862292718097,0.995464899752857,0.151484162043351,1,1.5651647177013452
31124,31124,0.441478740658368,404,0,False,0.0,-0.422143877429478,-0.547892720306513,0.0,-0.398032200357782,1.0,0.151757526381016,1,1.923826813536988
31125,31125,0.942904617735226,405,0,False,1.0,1.0,1.0,-1.0,-1.0,1.0,0.152204864859433,4,2.8744847416172785
31126,31126,0.9321175142982,406,0,False,1.0,1.0,1.0,-1.0,-1.0,1.0,0.153133283337896,4,2.875917275332162
31127,31127,0.93181509588367,407,0,False,1.0,1.0,1.0,-1.0,-1.0,1.0,0.153085224859867,4,2.875842499404553
31128,31128,0.447394083428299,408,0,False,0.0,-0.196130462705316,-0.229681978798587,-0.992967651195499,-0.195298372513562,1.0,0.156150963472535,3,2.531295125804325
31129,31129,0.438796282108176,409,0,False,0.0,-0.175771357244995,-0.214285714285714,-0.992967651195499,-0.195298372513562,0.989891261122375,0.157877655853306,3,2.548594086310725
31130,31130,0.437100090718275,410,0,False,0.0,-0.175771357244995,-0.213523131672598,-0.988795518207283,-0.195298372513562,0.984772995994446,0.158655106929756,3,2.5365337767707
31131,31131,0.36383253794603,411,0,False,0.0,-0.175771357244995,-0.206405693950178,-0.984819734345351,-0.0163572060123784,0.918734043614895,0.163822498044452,3,2.8200279020132215
31132,31132,0.361804922489149,412,0,False,0.0,-0.175771357244995,-0.201413427561837,-0.984819734345351,-0.0163572060123784,0.913926481774781,0.164000636954677,3,2.821763234583838
31133,31133,0.359343878639526,413,0,False,0.0,-0.175771357244995,-0.193661971830986,-0.984819734345351,-0.0163572060123784,0.909206140719494,0.164405127853674,3,2.8253491074485
31134,31134,0.346889385008548,414,0,False,0.0,-0.175771357244995,-0.190140845070423,-0.76158940397351,-0.0163572060123784,0.906129606960187,0.164463580199791,3,2.418015729422472
31135,31135,0.342849402629623,415,0,False,0.0,-0.168991814006275,-0.178321678321678,-0.76158940397351,-0.0163572060123784,0.902414858242843,0.164595069782621,3,2.4297182515535285
31136,31136,0.333571714272517,416,0,False,0.0,-0.1386839352233,-0.171929824561404,-0.717628705148206,-0.0163572060123784,0.898260226102711,0.164466913118435,3,2.404377932928142
31137,31137,0.325691941611286,417,0,False,0.0,-0.13457584708122,-0.171328671328671,-0.605263157894737,-0.0163572060123784,0.891341710578783,0.16489070657312,3,2.326017497483202
31138,31138,0.307924640038951,418,0,False,0.0,-0.0910354209143054,-0.149152542372881,-0.522292993630573,-0.0163572060123784,0.884523520240011,0.164701464424422,3,2.3693485486426895
31139,31139,0.29169317354407,419,0,False,0.0,-0.087923725273293,-0.110738255033557,-0.4140625,-0.0163572060123784,0.872802383498268,0.165934984132141,1,2.3776118361610967
31140,31140,0.260158825944677,420,0,False,0.0,-0.087923725273293,-0.09,-0.4140625,-0.0163572060123784,0.815158520973286,0.171044590275649,1,2.4250794417146544
31141,31141,0.25365274077006,421,0,False,0.0,-0.0852999886216156,-0.0627062706270627,-0.4140625,-0.0178916827852998,0.809978837577071,0.170771628103337,1,2.45456141194543
31348,31348,0.341930949848946,422,0,False,-1.0,-0.360697038286636,-0.40625,0.0,-0.345621322256836,0.0908030745738936,0.179476292165102,2,2.165534195422987
31436,31436,0.27961355412047,423,0,False,-1.0,-0.191611966392831,-0.243403693931398,0.0,0.0,0.321577006246623,0.0767769774097513,2,0.6952326017309292
31465,31465,0.430974504870579,424,0,False,-1.0,-0.356286420350638,-0.556701030927835,0.0,0.0,0.583428911559158,0.485810487046557,2,3.762580786693449
31466,31466,0.429531825406816,425,0,False,-1.0,-0.349202715051908,-0.551122194513716,0.0,0.0,0.584304426144373,0.487970880742665,2,3.7793401832513696
31467,31467,0.428421135941104,426,0,False,-1.0,-0.349202715051908,-0.542579075425791,0.0,0.0,0.58477060032446,0.488916611693181,2,3.785350945525214
31468,31468,0.4284190075116,427,0,False,-1.0,-0.349202715051908,-0.54126213592233,0.0,0.0,0.585172440285555,0.48932868835228,2,3.788815048768251
31469,31469,0.426989434745936,428,0,False,-1.0,-0.33432001134184,-0.546318289786223,0.0,0.0,0.585550899110052,0.489732452340712,2,3.7916354354969743
31470,31470,0.426088404674097,429,0,False,-1.0,-0.33432001134184,-0.539906103286385,0.0,0.0,0.585801530576036,0.490226567586651,2,3.794188714515543
31471,31471,0.426592294063551,430,0,False,-1.0,-0.33432001134184,-0.541860465116279,0.0,0.0,0.586218479559826,0.4902940726896,2,3.7955309959936447
31472,31472,0.42654000617225,431,0,False,-1.0,-0.33432001134184,-0.540603248259861,0.0,0.0,0.586353170416846,0.491051609106166,2,3.8021290545226987
31473,31473,0.433149674277411,432,0,False,-1.0,-0.33432001134184,-0.530474040632054,0.0,0.0,0.59305126587121,0.23923733800536,2,1.5372691052916323
31474,31474,0.449408938502044,433,0,False,-1.0,-0.378509845502055,-0.520661157024793,-0.141025641025641,0.0,0.599462549807937,0.239495926364485,2,1.612273765517321
31475,31475,0.474247879257729,434,0,False,-1.0,-0.394204115093082,-0.528925619834711,-0.435967302452316,0.0,0.603014058095276,0.244021340077747,3,2.1978004937860396
31476,31476,0.562637784123096,435,0,False,-1.0,-0.407344521950783,-0.525562372188139,-0.435967302452316,0.0,0.940514436921833,0.133423827050079,3,1.6629558039800316
31477,31477,0.577360714276782,436,0,False,-1.0,-0.434963795576291,-0.549356223175966,-0.435967302452316,0.0,0.954009077075421,0.130202207080591,3,1.6743084768766656
31478,31478,0.587901501775035,437,0,False,-1.0,-0.451504953488274,-0.571111111111111,-0.488549618320611,0.0,0.955505365971928,0.132046242464944,3,1.647998484035396
31479,31479,0.59087927540405,438,0,False,-1.0,-0.459725540215006,-0.573660714285714,-0.488549618320611,0.0,0.957514664386351,0.131645830213,3,1.6509210592778467
31480,31480,0.454037690583135,439,0,False,-1.0,-0.33375650372552,-0.501748251748252,0.0,0.0,0.835417135005442,0.408266431866351,2,3.2205390325930865
31481,31481,0.452706566442081,440,0,False,-1.0,-0.321674301074648,-0.510309278350515,0.0,0.0,0.834935363898212,0.407956052409538,2,3.2178383959009347
31482,31482,0.447848831078336,441,0,False,-1.0,-0.284965704741348,-0.52020202020202,0.0,0.0,0.834633591972537,0.407859287634842,2,3.2153084175118947
31483,31483,0.440921734925204,442,0,False,-1.0,-0.284965704741348,-0.525,0.0,0.0,0.81755893827993,0.517239353704138,2,4.162197694091443
31484,31484,0.441621920406128,443,0,False,-1.0,-0.284965704741348,-0.53125,0.0,0.0,0.817278772878492,0.517185174570671,2,4.163164735487384
31485,31485,0.441667646973548,444,0,False,-1.0,-0.284965704741348,-0.533653846153846,0.0,0.0,0.817296527747321,0.516445268497438,2,4.157232514654585
31486,31486,0.442543137946228,445,0,False,-1.0,-0.284965704741348,-0.542319749216301,0.0,0.0,0.81733174395864,0.515263825879239,2,4.149178475542373
31487,31487,0.443190817031471,446,0,False,-1.0,-0.284965704741348,-0.548686244204019,0.0,0.0,0.81706556779369,0.515074910561154,2,4.149139911270318
31488,31488,0.443663454388134,447,0,False,-1.0,-0.284965704741348,-0.557548579970105,0.0,0.0,0.817394508553374,0.512463710709151,2,4.128848254552413
31489,31489,0.442394785056304,448,0,False,-1.0,-0.284965704741348,-0.552821997105644,0.0,0.0,0.816659346457298,0.513147741044787,2,4.132840807106713
31679,31679,0.250714132681468,449,1,True,0.0,-0.24060841043835,-0.273684210526316,,0.0,0.695615499366666,0.0763599915661197,1,1.1792748488635685
31680,31680,0.261399699688266,450,1,True,0.0,-0.24060841043835,-0.314685314685315,,0.0,0.706400239749146,0.0763100597953559,1,1.1214938470446725
31681,31681,0.273261627893699,451,1,True,0.0,-0.250126056157008,-0.359154929577465,,0.0,0.714486390267012,0.0777694725410223,1,1.0561706662417643
31682,31682,0.292687222735967,452,1,True,0.0,-0.300436917755489,-0.412587412587413,,0.0,0.720627794735388,0.0782819036923483,1,0.9183560296292752
31683,31683,0.295780944985912,453,1,True,0.0,-0.300436917755489,-0.415807560137457,,0.0,0.728121245533412,0.0786686086927813,1,0.9030391094008107
31684,31684,0.284291737472422,454,1,True,0.0,-0.250126056157008,-0.380952380952381,,0.0,0.736115546119008,0.0794467311137522,1,1.0079450915508577
31685,31685,0.293246286572312,455,1,True,0.0,-0.250126056157008,-0.416382252559727,,0.0,0.745325818015552,0.0801440179481738,1,0.9764071537490985
31686,31686,0.309056725337494,456,1,True,0.0,-0.300436917755489,-0.444444444444444,,0.0,0.753926489942251,0.0814032542368194,1,0.8512094223892506
31687,31687,0.325421191559142,457,1,True,0.0,-0.332977568020636,-0.495207667731629,,0.0,0.761931309858416,0.0824422850499559,1,0.7686291945125582
31688,31688,0.338633459637086,458,1,True,0.0,-0.348076885297227,-0.545171339563863,,0.0,0.769768152887806,0.083505860562307,1,0.7402507041628003
31689,31689,0.352578289381372,459,1,True,0.0,-0.379159374089353,-0.577507598784195,,0.0,0.781246466868713,0.0842966294213026,1,0.6856806894258163
31690,31690,0.369013452667199,460,1,True,0.0,-0.424523770442551,-0.612121212121212,,0.0,0.792263396030332,0.0863789005935112,1,0.6351793577419421
31691,31691,0.373479771477581,461,1,True,0.0,-0.424523770442551,-0.622418879056047,,0.0,0.802328840418456,0.0881081593623537,1,0.6382504470236906
31774,31774,0.336844724683714,462,0,False,-1.0,-0.117315750424898,-0.0686813186813187,-0.428571428571429,-0.34529582929195,0.570696337685712,0.117671222063928,3,1.698132509448828
31775,31775,0.337069145995182,463,0,False,-1.0,-0.117315750424898,-0.0686813186813187,-0.428571428571429,-0.34529582929195,0.571133095566111,0.117216660151285,3,1.6973346050133642
31776,31776,0.335903959603433,464,0,False,-1.0,-0.117315750424898,-0.0607734806629834,-0.428571428571429,-0.34529582929195,0.571396971253957,0.116879359756608,3,1.7068523552914872
31777,31777,0.333806271475926,465,0,False,-1.0,-0.102993927017442,-0.0607734806629834,-0.428571428571429,-0.34529582929195,0.571958987827788,0.116344304789054,3,1.7239498600022716
31778,31778,0.332798878267914,466,0,False,-1.0,-0.102993927017442,-0.0606060606060606,-0.428571428571429,-0.308492201039861,0.571810405847717,0.11630034840966,3,1.734395551324279
31779,31779,0.362992412854586,467,0,False,-1.0,-0.106258288348037,-0.0606060606060606,-0.428571428571429,-0.563457330415755,0.572866532830472,0.115468557149403,3,1.9457609582271636
32247,32247,0.468347362725944,468,0,False,-1.0,-0.197140651881395,-0.265104808877928,0.0,0.0,0.889946959479132,0.0559509089871494,2,1.371598502062004
32301,32301,0.286182487760833,469,2,True,-1.0,-0.204365944275077,-0.0666666666666667,,,0.584153688686289,0.024188835838202,2,0.9226294434605601
32302,32302,0.286262068292604,470,2,True,-1.0,-0.204365944275077,-0.0666666666666667,,,0.582679160911854,0.0246898346512701,2,0.9180844306197999
32303,32303,0.288242134369391,471,2,True,-1.0,-0.204365944275077,-0.0779220779220779,,,0.581258283184153,0.025199827275215,2,0.8961845106416101
32304,32304,0.275154038693128,472,2,True,-1.0,-0.125155856203512,-0.0779220779220779,,,0.579879699533092,0.0257205205063047,2,0.9381730593487773
32305,32305,0.275118298175215,473,2,True,-1.0,-0.125155856203512,-0.0769230769230769,,,0.57854910985092,0.0262542440725807,2,0.9352563784496063
32306,32306,0.27309336773739,474,2,True,-1.0,-0.113030366001448,-0.0759493670886076,,,0.577278941629518,0.0267978393583323,2,0.9433099782153428
32307,32307,0.272570863130809,475,2,True,-1.0,-0.113030366001448,-0.0714285714285714,,,0.576179579300864,0.0273578246928729,2,0.9457691993132262
32308,32308,0.272298343326973,476,2,True,-1.0,-0.113030366001448,-0.0681818181818182,,,0.575125265421502,0.0279261860931261,2,0.9464622142389173
32309,32309,0.270706201162909,477,2,True,-1.0,-0.113030366001448,-0.0568181818181818,,,0.574093040674087,0.0285102462965413,2,0.9596257573298724
32310,32310,0.271044395210026,478,2,True,-1.0,-0.113030366001448,-0.0568181818181818,,,0.573116593930467,0.0291040644070653,2,0.9555372010896055
32311,32311,0.271113466054682,479,2,True,-1.0,-0.113030366001448,-0.0549450549450549,,,0.5721668899708,0.0297198942697461,2,0.9543025767169772
32312,32312,0.271428822686992,480,2,True,-1.0,-0.113030366001448,-0.0543478260869565,,,0.571264656565213,0.0303592652025846,2,0.9510332466243925
32313,32313,0.269897192996689,481,2,True,-1.0,-0.113030366001448,-0.0425531914893617,,,0.570359571602863,0.0310199075505291,2,0.9656077580976647
32314,32314,0.270346163861271,482,2,True,-1.0,-0.113030366001448,-0.0425531914893617,,,0.569421316499232,0.0317085841052654,2,0.9612574783028109
32315,32315,0.270651419548454,483,2,True,-1.0,-0.113030366001448,-0.0416666666666667,,,0.568542976704262,0.0324211682603867,2,0.9583123362156004
32316,32316,0.25800351135315,484,1,True,-1.0,-0.0345106902037393,-0.0412371134020619,,0.0,0.567676762859254,0.0331573978350641,2,1.0453062013748737
32317,32317,0.258483496793851,485,0,False,-1.0,-0.0345106902037393,-0.0412371134020619,0.0,0.0,0.56680004394168,0.0339142740370405,2,1.0411661435718575
32318,32318,0.258425175123196,486,0,False,-1.0,-0.0311448034194938,-0.0412371134020619,0.0,0.0,0.56593999800396,0.0346987983617728,2,1.0415936395606062
32319,32319,0.265736674698943,487,0,False,-1.0,-0.0720649729211832,-0.0412371134020619,0.0,0.0,0.565090214009629,0.035511054822015,2,0.9844493741873591
32355,32355,0.281214636324119,488,0,False,-1.0,-0.191611966392831,-0.250328515111695,0.0,0.0,0.274766603238772,0.0249537082210709,2,1.02387159564654
32712,32712,0.252596862258046,489,1,True,0.0,-0.130151684738615,-0.193979933110368,,0.0,0.886252954199012,0.129351610966488,1,1.474423841030734
32713,32713,0.261845192267627,490,1,True,0.0,-0.157645594016943,-0.213559322033898,,0.0,0.888231923912217,0.129818064072613,1,1.4019049396946963
32714,32714,0.269493317286572,491,1,True,0.0,-0.16479855886673,-0.241610738255034,,0.0,0.89073021505529,0.130081751345517,1,1.3600056563799394
32715,32715,0.275538164381606,492,1,True,0.0,-0.16479855886673,-0.267558528428094,,0.0,0.892379471339796,0.130965936262406,1,1.3390614630066537
32716,32716,0.280312018996922,493,1,True,0.0,-0.16479855886673,-0.288079470198675,,0.0,0.893274120933739,0.132074053977725,1,1.3261449835935164
32717,32717,0.301552026346501,494,1,True,0.0,-0.24060841043835,-0.323333333333333,,0.0,0.897237079574249,0.131982215720007,1,1.1520786043973923
32718,32718,0.320142819233384,495,1,True,0.0,-0.250126056157008,-0.416382252559727,,0.0,0.896697880259188,0.134739009447076,1,1.0944526093682332
32719,32719,0.334801851362365,496,1,True,0.0,-0.300436917755489,-0.446308724832215,,0.0,0.897127911688079,0.13581265502286,1,1.0015263006612272
32720,32720,0.347613342697683,497,1,True,0.0,-0.332977568020636,-0.488817891373802,,0.0,0.895763688294332,0.13755437817477,1,0.9541924528620671
32721,32721,0.362811189882717,498,1,True,0.0,-0.348076885297227,-0.547987616099071,,0.0,0.899907063693594,0.136273546214243,1,0.9331657105546262
32722,32722,0.387964219433106,499,1,True,0.0,-0.424523770442551,-0.612121212121212,,0.0,0.898063916149068,0.140118948236947,1,0.9015377889864364
32723,32723,0.39041611628363,500,1,True,0.0,-0.424523770442551,-0.622418879056047,,0.0,0.896305040648437,0.14301029257456,1,0.9310201195969963
32749,32749,0.455183116259751,501,0,False,-1.0,-0.194741753804048,-0.179457587997692,0.0,0.0,0.977607963910307,0.122174570323495,2,1.6872973401163147
32750,32750,0.465083517443834,502,0,False,-1.0,-0.250716863755253,-0.180919139034322,0.0,0.0,0.977938039842266,0.124430817818705,2,1.6868187626334357
32751,32751,0.465376461770068,503,0,False,-1.0,-0.250716863755253,-0.177296664716208,0.0,0.0,0.978544084070815,0.13456225456433,2,1.711285900294144
32752,32752,0.463070053196575,504,0,False,-1.0,-0.223187611590092,-0.182567726737338,0.0,0.0,0.972647223250042,0.0376283134212432,2,1.707177195163239
32753,32753,0.463408421129195,505,0,False,-1.0,-0.223187611590092,-0.188981042654028,0.0,0.0,0.971019345094415,0.0380694543387715,2,1.6979477226496793
33372,33372,0.382055973716224,506,0,False,-1.0,-0.407344521950783,-0.522448979591837,-0.435967302452316,0.0,0.101158467066136,0.11761667724194,2,2.1839641664178333
33373,33373,0.390368290934518,507,0,False,-1.0,-0.434963795576291,-0.533057851239669,-0.435967302452316,0.0,0.105131707090069,0.118723609374227,2,2.197424069582857
33374,33374,0.39211673250262,508,0,False,-1.0,-0.434963795576291,-0.536382536382536,-0.435967302452316,0.0,0.107684991003649,0.119215394291367,2,2.194412597516126
33375,33375,0.394704461634964,509,0,False,-1.0,-0.434963795576291,-0.545258620689655,-0.435967302452316,0.0,0.110027645791188,0.119700810519308,2,2.194958784521549
33376,33376,0.407576422298065,510,0,False,-1.0,-0.434963795576291,-0.55119825708061,-0.642795513373598,0.0,0.1121778345087,0.120156008639416,2,2.807452264211584
33377,33377,0.410825905643684,511,0,False,-1.0,-0.438870543357094,-0.560975609756098,-0.642795513373598,0.0,0.114183350173285,0.120613864924447,2,2.8109510234282005
33378,33378,0.414659607971368,512,0,False,-1.0,-0.451504953488274,-0.565995525727069,-0.642795513373598,0.0,0.116012778381556,0.121063005740755,2,2.816953550564055
33379,33379,0.424972100490153,513,0,False,-1.0,-0.451504953488274,-0.56981981981982,-0.742857142857143,0.0,0.117680888211402,0.121481025542256,3,3.112407495948874
33380,33380,0.42745741480023,514,0,False,-1.0,-0.459725540215006,-0.572072072072072,-0.742857142857143,0.0,0.119264797487328,0.121889388110891,3,3.108935314712907
33381,33381,0.428829423337835,515,0,False,-1.0,-0.459725540215006,-0.576233183856502,-0.742857142857143,0.0,0.120780657782608,0.122259367083136,3,3.1056215138418186
33382,33382,0.434269254531232,516,0,False,-1.0,-0.47926315181493,-0.585421412300683,-0.742857142857143,0.0,0.122263589540282,0.122617972916643,3,3.105318858757872
33383,33383,0.435352084455739,517,0,False,-1.0,-0.47926315181493,-0.588100686498856,-0.742857142857143,0.0,0.12371382182875,0.122976056441923,3,3.1019451217579377
33384,33384,0.490005168082248,518,0,False,-1.0,-0.47926315181493,-0.589041095890411,-0.742857142857143,-0.338773709748566,0.125125804921329,0.123347603178395,3,2.700807434013103
33385,33385,0.494202319265216,519,0,False,-1.0,-0.490364156570479,-0.599537037037037,-0.742857142857143,-0.338773709748566,0.126456604524338,0.123719938865237,3,2.701199721634128
33386,33386,0.497777691964617,520,0,False,-1.0,-0.505716968744873,-0.602325581395349,-0.742857142857143,-0.338773709748566,0.127649624192732,0.124140568378655,3,2.700938231173259
33387,33387,0.498394176278791,521,0,False,-1.0,-0.505716968744873,-0.603729603729604,-0.742857142857143,-0.338773709748566,0.128465819131376,0.124448082112177,3,2.69881151955181
33388,33388,0.499190699621817,522,0,False,-1.0,-0.505716968744873,-0.60655737704918,-0.742857142857143,-0.338773709748566,0.129357698656319,0.124481402540987,3,2.6968727693368817
33402,33402,0.362253146307541,523,0,False,-1.0,-0.128753550186305,-0.541501976284585,0.0,0.0,0.609036748525929,0.0583791097108259,2,0.7685105034128843
33560,33560,0.958016140095198,524,0,False,1.0,1.0,1.0,-1.0,-1.0,1.0,0.101008200702698,4,2.83559590733348
33561,33561,0.958016140095198,525,0,False,1.0,1.0,1.0,-1.0,-1.0,1.0,0.0989417863243567,4,2.8357041479618728
33562,33562,0.95685651292791,526,0,False,1.0,1.0,1.0,-1.0,-1.0,1.0,0.0990248790586408,4,2.835697267226829
33563,33563,0.322070652891346,527,0,False,0.0,-0.022729539382098,-0.0419753086419753,0.0,-0.4312047399605,1.0,0.098865405945786,1,2.545582116635852
33564,33564,0.46538044495403,528,0,False,-1.0,-0.222635995233651,-0.195475638051044,0.0,0.0,0.975337053824431,0.0053206687500231,2,1.8183709767598835
33568,33568,0.328234258289567,529,0,False,-1.0,-0.194451094931495,-0.231132075471698,0.0,0.0,0.269633647227901,0.123776922764387,2,0.9126004834632898
33569,33569,0.343223485617626,530,0,False,-1.0,-0.21783311375774,-0.240851630073187,0.0,0.0,0.32384793981967,0.132897210268941,2,0.7827617625155132
33570,33570,0.410735435206145,531,0,False,-1.0,-0.21783311375774,-0.246839654025283,0.0,0.0,0.603837895134658,0.0896791540101563,2,0.4254892379506703
33571,33571,0.414284826540432,532,0,False,-1.0,-0.221069406266597,-0.254993342210386,0.0,0.0,0.610156001724619,0.0899933722625643,2,0.4340066584592426
