cluster_id,sample_count,sample_percentage,distance_to_centroid_mean,distance_to_centroid_median,distance_to_centroid_std,distance_to_centroid_max
1,1901,46.36585365853659,1.6064254810238323,1.493111279373754,0.5321363282880545,4.983708497898088
2,1455,35.48780487804878,1.4771612543205015,1.377799931428543,0.7404628702170777,5.185628295070696
3,577,14.073170731707316,2.5354862181958375,2.283306048027029,0.9937676347150489,5.231861523962034
4,167,4.073170731707317,3.350991128660696,3.244047318365414,0.5836062145194796,5.3542134400227175
