fid,MS_ID,PF_Index_Risk_equal,source_row_position,structural_null_count,had_structural_null,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
41607,41607,0.957976263894263,915,0,False,9.643636869312166,-1.0383727796919031,0.032978418640236457,-1.4542928712761962,1.0883213947268353,0.0760865971933977,-0.28986255933730065,-0.31485190536555435,-0.17530258202843785,-0.11531613633700667
41608,41608,0.96131404708638,916,0,False,9.642347956833344,-1.037875605540298,0.03563649676584501,-1.4660283245640544,1.085909101185806,0.07550157827290824,-0.28968904915183846,-0.3163537418287952,-0.17402819857616497,-0.1143352845269703
41609,41609,0.960496531626051,917,0,False,9.640424395580153,-1.037133627361151,0.03960338836972608,-1.4835422082482237,1.0823090162591016,0.0746285013601407,-0.28943010413014525,-0.3185950688985438,-0.1721263203099688,-0.11287147021225971
41610,41610,0.96057344949148,918,0,False,9.638673051623048,-1.0364580788189888,0.04321512240077003,-1.4994880661224272,1.0790312485399876,0.07383359141239315,-0.2891943425716233,-0.32063572895706177,-0.17039471805237172,-0.11153871184538199
41611,41611,0.269320108574914,919,0,False,-1.2482431998437475,-2.5881252621600384,0.1961450150097117,-0.3952668229109237,-0.2156936206537106,0.09451341238658861,0.13400832681218067,0.419731444489639,-0.5894389764387048,0.39841179956247347
41612,41612,0.267589963854452,920,0,False,-1.2363366128011808,-2.6042474480883016,0.18583870251839285,-0.3341415589262963,-0.2099849982369294,0.0970808221220186,0.1445252130296592,0.44648558212764083,-0.6241596632707328,0.4087100941175737
41613,41613,0.269062844281873,921,0,False,-1.2219765453035474,-2.576405478482284,0.18694863629090058,-0.3159846168166081,-0.22153926505018495,0.09438490960908678,0.1488559490835715,0.44316354813421804,-0.6184569653070567,0.4056884866556995
41614,41614,0.268554503489322,922,0,False,-1.221565586486429,-2.5876017355550824,0.17541216847038632,-0.2713011896638469,-0.20602816570808377,0.098052853894293,0.1463695195671805,0.448910342037961,-0.6203445489651841,0.3982827746859557
41615,41615,0.27058698138806,923,0,False,-1.2083368624956807,-2.552806958853679,0.17955450186009603,-0.2675238098825716,-0.22118709882718818,0.09425163025574607,0.14904490202071774,0.43939289514234786,-0.6073922808690869,0.3939517217618298
41656,41656,0.431609290149514,924,0,False,-0.06875914770435239,0.2856664241762707,0.5887215900647319,-0.08981760530004013,-1.5455139135881955,-0.2416371297731546,0.32978297083852964,-0.43374191499896625,0.4913681971260694,0.22233188043198374
41657,41657,0.43580968475989,925,0,False,-0.09545586460379521,0.3100140807687796,0.5740902127616172,-0.11235545551852144,-1.5374318065848922,-0.23897690879123398,0.33389285570877225,-0.4162631247953663,0.4677772380653276,0.18765622459077627
41658,41658,0.457038296249483,926,0,False,0.2858838637974142,0.31944349899323987,0.19880315401812734,-0.2995631395744599,-1.5485886567945513,0.3351558968953508,0.19832894989805,-0.2764427544939033,0.4986560508496648,0.14634681998482119
41659,41659,0.431638164012408,927,0,False,-0.05907405508311037,0.2973476564710362,0.6075770577846011,-0.14899582290603824,-1.5784819749072738,-0.24963209227755492,0.33121467197341614,-0.440339987865937,0.47100961405581127,0.2697037275395642
41660,41660,0.441307982227711,928,0,False,-0.080721649282405,0.37346459019184036,0.5801088139600733,-0.16100356130542468,-1.5895491357023468,-0.25196673017474586,0.33054137100775993,-0.41816225132528345,0.40050444307595223,0.2625980432949229
41661,41661,0.444814669573517,929,0,False,-0.10891002829649066,0.3840434456492779,0.5620297994571344,-0.17863110671428564,-1.5796314273368548,-0.24891404367891895,0.3315823376984596,-0.3944238632256782,0.3551301683755356,0.24849521364324315
41662,41662,0.44333508777077,930,0,False,-0.1256215414036331,0.3474992971461764,0.554557438417391,-0.18950908474451833,-1.5674634858366008,-0.2460085303426776,0.3247579314760109,-0.38077717955518636,0.31731900746378877,0.2744035538367948
41663,41663,0.445742430857621,931,0,False,-0.11947812894898542,0.3770818391675438,0.5529575841283102,-0.18159748553886298,-1.5735797934967872,-0.2482234679854474,0.31950287664689436,-0.3946890800871519,0.3324640728823051,0.26916393250176074
41664,41664,0.461239471571923,932,0,False,-0.1529709393194854,0.5137897210897602,0.5133311895516841,-0.18613877738485504,-1.578397318575604,-0.24848465511768705,0.32813493818299183,-0.3712498739101358,0.2914699054185479,0.18278261143546265
41665,41665,0.462010143062004,933,0,False,-0.14755145358902833,0.5246517893804061,0.5080510320956481,-0.15575757157074818,-1.573069962473093,-0.24751388046904835,0.3262604056940637,-0.37668915566013095,0.30746142778173524,0.1681720363516983
41666,41666,0.461884009763103,934,0,False,-0.14463044961707364,0.5252352140281688,0.5066286346609983,-0.14332978198431687,-1.571645910222977,-0.24705098636362857,0.32786550728566094,-0.3749677346846365,0.3089440066716361,0.1645711402641902
41667,41667,0.461724780632492,935,0,False,-0.14462701413470938,0.5225754766429542,0.5043321100208222,-0.13352218647203828,-1.567757722532804,-0.24613235062945937,0.3274165061887873,-0.3742219055758359,0.31068956227957384,0.1611838507617893
41668,41668,0.462656063983056,936,0,False,-0.1481518862155641,0.5255056980003743,0.49840578867030316,-0.12581629700710922,-1.5627969771026595,-0.24554427308545296,0.3199410796423829,-0.37905497995385623,0.3102493650363279,0.16330222716804846
41669,41669,0.458810762485708,937,0,False,-0.12665461121749674,0.4962207347497632,0.5069723567658717,-0.09472306502322042,-1.5620656898064287,-0.24681961186239473,0.30647805121277216,-0.4027245358890861,0.33672095803382396,0.20022152770362464
41670,41670,0.459107826437135,938,0,False,-0.12746250041976157,0.49635733352705036,0.5032230344321013,-0.08512379308303235,-1.5584449253399413,-0.24616771118968722,0.30358983097181697,-0.40360160995707534,0.3361284465815587,0.20007323013826123
41671,41671,0.459090038045202,939,0,False,-0.1266546014105139,0.49559492400289556,0.5010124540185783,-0.07562932153245962,-1.5561323476210611,-0.24561760643858616,0.3033170333061139,-0.40253183934597636,0.33557318330787705,0.19887547326494545
41672,41672,0.459084213538977,940,0,False,-0.12558036321730395,0.4953834548042109,0.49922532115792606,-0.06725442144456216,-1.5545593283286736,-0.24522563981009515,0.3033458204163727,-0.40142024687011524,0.33476845701896696,0.19807407975711555
41673,41673,0.46006582882006,941,0,False,-0.13008617734650632,0.49681568540408694,0.4913216197384061,-0.05512058310212385,-1.5471778142665875,-0.2441532138472028,0.2943693673777495,-0.4062539644172845,0.3334966278359303,0.20028853192944399
41674,41674,0.461507342131336,942,0,False,-0.13771096622538218,0.5027878577959526,0.4833536851096535,-0.050548867984024366,-1.540979512538513,-0.2429506991695129,0.2897255366966078,-0.40568074475924754,0.32806550466669704,0.19470583087943547
41675,41675,0.467169449252854,943,0,False,-0.16882112436657554,0.532153297838252,0.4572998618011638,-0.051133004729961185,-1.523579081281239,-0.23877593625480178,0.2843556282591538,-0.3916961813282798,0.3009960402131027,0.15975240826167064
41676,41676,0.467850542594449,944,0,False,-0.1709202334493689,0.5339293766694094,0.45179280757590307,-0.0407460970055342,-1.5190357518758426,-0.23812037628124652,0.278788081534235,-0.39438041586150213,0.29938294449762665,0.1614855712313543
41677,41677,0.46542832692194,945,0,False,-0.15343487701529146,0.5228565382438836,0.45360596314677604,0.0019730138111252052,-1.5190256338713786,-0.2371513366857037,0.2907854693894466,-0.38283076438589064,0.3002327595755244,0.15903854592893843
41723,41723,0.465917009844977,946,0,False,-0.6636621064461791,-0.4167389712799826,-0.48091746719540296,2.0674775879384524,-0.3838875133366192,0.019437227769369795,-0.13372691492505237,0.09200061909235382,-0.5966625170580626,0.12469734908174432
41724,41724,0.475783721751046,947,0,False,-0.5784409921569552,-0.28577280453529474,-0.56096951752153,2.484557927053437,-0.3447935071215415,0.026687917317718808,-0.14619554122806952,0.07785506104797062,-0.5406206336584022,0.043792449250569916
41725,41725,0.487243298917002,948,0,False,-0.4200559863883741,-0.2769549723756331,-0.8287582657198573,2.398573102450171,-0.26544913200256354,-0.3415315532616296,-0.21452111821626874,0.26426990286331237,-0.46587493347317105,0.03814671825904082
41726,41726,0.493830963020789,949,0,False,-0.45410721066992144,-0.2417625625339775,-0.8593056843301221,2.402012489426011,-0.24640465189267144,-0.3369498773472662,-0.2205097694840096,0.2810906553375156,-0.49958526571218576,0.0003446054749154698
41727,41727,0.497090651976918,950,0,False,-0.47159500683980293,-0.22293917762500212,-0.875082263005493,2.4048931993728644,-0.23679038559958074,-0.33432095515789234,-0.22015723119932437,0.29389985227924803,-0.5190113287949362,-0.023645124980426663
41728,41728,0.475349230603216,951,0,False,-0.5573357197071851,-0.7334752658745092,-0.9731229478858365,0.1609633140180516,-0.15465960577382826,-1.126130447723967,-0.37704205414972924,0.4181229834872042,0.16308041807502388,-0.11841346536699685
41729,41729,0.48465626367721,952,0,False,-0.4933978140275722,-0.595580116466308,-0.941632635849352,0.11671476961838669,-0.2543931556462196,-1.1513265505488681,-0.37423670828227124,0.37812580330710927,0.15097508674589996,-0.03603085473767699
41730,41730,0.490020953763854,953,0,False,-0.4858041961880562,-0.5469521532099147,-0.9570508981794249,0.1450815633712942,-0.26560191832763685,-1.1556661404073136,-0.39180613812291115,0.36480319520836096,0.1273575094858502,-0.006352647991813547
41731,41731,0.500082870355207,954,0,False,-0.5281227242591194,-0.49074008048392825,-0.9956810880303184,0.1355776907958135,-0.24749968524208196,-1.1533989932935735,-0.4214589490534814,0.35845431406263883,0.09183712294843427,-0.021913677527338398
41732,41732,0.520450753917041,955,0,False,-0.29558940961133295,-0.47569336598387224,-1.399877892603875,0.007484720020831215,-0.1276589009649659,-1.702384668640228,-0.5486525114368889,0.6114279808057883,0.2014985520219245,0.005659077361766207
41733,41733,0.53828790455716,956,0,False,-0.20592340599305833,-0.42274345297812765,-1.6221612327127337,-0.06998613295532453,-0.09844451697294573,-1.9655698616145167,-0.5989471618845051,0.7981950371232759,0.07219910390878263,0.08900920196203418
41734,41734,0.541092935472458,957,0,False,-0.2102702248260883,-0.401478201655447,-1.6283668178023452,-0.07282477091417122,-0.09841398293248733,-1.9669155303178336,-0.6133976253235056,0.7814934376045263,0.07854389396217343,0.0936605544681705
41735,41735,0.555010992962335,958,0,False,-0.17873252399625278,-0.15646924149118865,-1.5613413985129139,-0.18851437505188948,-0.13389293715876513,-1.98160749476482,-0.6325212385312056,0.5715595990259953,0.5265720932223112,-0.17999522375370303
41879,41879,0.373921670560086,959,0,False,-0.44766539333751315,-0.6670237619341783,0.4059009637460429,0.2044125318489845,-0.9176217584477266,-0.08565814605939814,0.28138685333086677,-0.21282995139751068,0.5664818823182042,-0.1842191266227615
41880,41880,0.370363562007337,960,0,False,-0.437291968465518,-0.6916699212480323,0.4180955250974318,0.2034122122400155,-0.9203539268395231,-0.08582801949094877,0.28823544821986524,-0.21245966117432344,0.5790404476453885,-0.17747230807436715
41881,41881,0.370307498738948,961,0,False,-0.4375144991410874,-0.6911312730504087,0.4196719217522468,0.19907922362781316,-0.9209037569688637,-0.08595423278967801,0.2887041436744208,-0.2139097665807858,0.5832579480978618,-0.18009572991237624
41882,41882,0.369735675316028,962,0,False,-0.43938121687217735,-0.6979474220017623,0.42013040175932154,0.1977938384556972,-0.9180544146504634,-0.08515815551781826,0.28950177066769267,-0.21240855578964887,0.5848601624791738,-0.18282216332734302
41883,41883,0.369741183829753,963,0,False,-0.4319488754112182,-0.6868667065949148,0.42716853260818294,0.1910126990021566,-0.9274540368980256,-0.08702361921849662,0.29642649542048033,-0.21354727217051028,0.5939073693035929,-0.18870840121317214
41884,41884,0.36771952579612,964,0,False,-0.4257453165760493,-0.6957428474073156,0.43649478862601726,0.18610067866871766,-0.9315980761902414,-0.08691643054618799,0.3100948049085167,-0.20498264920745313,0.6014729286735704,-0.20011058673927962
41885,41885,0.365114605772793,965,0,False,-0.4190245762869554,-0.7104260519623473,0.4457297636862931,0.18490128554871116,-0.934672140136172,-0.0862901997913115,0.32612668331433003,-0.19187336346044281,0.604665465165027,-0.21068823771035608
41886,41886,0.361211967565931,966,0,False,-0.3934683304650214,-0.7226681265916791,0.4668315753157118,0.18609351590734227,-0.9511246747648325,-0.08948191212252155,0.3395988775646331,-0.19514737271350852,0.6265523789706895,-0.2003147480358246
41887,41887,0.360391401842202,967,0,False,-0.3928343337367051,-0.7276148382490563,0.4704604207955992,0.18187226561586686,-0.9509832309677885,-0.08911692192224067,0.34376863924739703,-0.19348827782862313,0.6329962176310897,-0.20704653335799886
41888,41888,0.362972511017176,968,0,False,0.23073548845280173,-0.7593953372712843,0.06091166030611327,-0.04350406163796616,-1.105337002970714,0.9120275180693558,-0.1771832464157073,0.31941323437152075,0.875963339900112,-0.16195330741966302
41889,41889,0.363162781783864,969,0,False,0.2214515621369949,-0.7519492288812711,0.07219729184799405,-0.04494489999345695,-1.10617889954534,0.8920041798600188,-0.16644301845484646,0.3048839417345917,0.8810489264325742,-0.16675810656461468
41890,41890,0.362074424975826,970,0,False,0.2256892798213414,-0.7548029174065528,0.079449614907126,-0.05152170839945537,-1.109192843189844,0.8916564179857416,-0.16054345502488965,0.30393986015566915,0.8946506662247633,-0.17498552951961022
41891,41891,0.359880962547367,971,0,False,0.1609769436455734,-0.7687328743747783,0.12796557612079854,-0.031164740948781314,-1.0893818782183495,0.7876470874048276,-0.10267299260033746,0.25020279542614443,0.8809833641655497,-0.18459846599944976
41896,41896,0.34214053046695,972,0,False,0.2504206582797481,-0.8949164771539263,0.15117842227081826,-0.09542883351380967,-1.092344885309389,0.8998028015343336,-0.10518172669128333,0.30639062102214465,1.047255057732352,-0.26341956558875657
41929,41929,0.318738332017575,973,0,False,0.12577721268215863,-1.2448510712202079,0.12835014582620416,-0.12441318256946167,-0.9241708535736618,0.9424654032061424,-0.1152826332732697,0.3793920359564453,1.0373021118705457,-0.3208287125526079
41930,41930,0.316934508690465,974,0,False,0.1225632994123196,-1.2673628008083295,0.12852591067636154,-0.12254010785986542,-0.9166924335558404,0.9443565788191717,-0.11595296298219479,0.38293784775932277,1.0353883447254524,-0.3168761660288942
41931,41931,0.315618886634266,975,0,False,0.11549726012033612,-1.2909784909714346,0.1251720157288624,-0.11996627792799942,-0.9053472793949457,0.9466088892684116,-0.12372468110186213,0.38136938794769304,1.033252800183551,-0.30802681552002364
41937,41937,0.295290494427139,976,0,False,-1.1371695054718998,-2.177910945161128,0.2736874342117149,-0.5604304661055385,-0.4226616166990194,0.041937434675888355,0.1523082859721019,0.28647241919594113,-0.4519913350278425,0.383515538290098
41938,41938,0.293188294410784,977,0,False,-1.1547941684581233,-2.2155528974058267,0.27117980068821723,-0.5764991742986094,-0.40574341553044774,0.04597147773865651,0.1474712138142304,0.29206296602400356,-0.45829695459807485,0.38477862306683014
41939,41939,0.262975577160002,978,0,False,-1.3274798069018723,-2.669614201471275,0.2581487941552885,-0.7016190808145203,-0.2075959944967521,0.09650747199516359,0.1341109048459073,0.38221441651970284,-0.4852264785234697,0.33570838745856785
41940,41940,0.254299181581118,979,0,False,-1.3800888430766929,-2.796278475478442,0.2552041186955921,-0.7270319465691216,-0.13529339699817794,0.1140389067716927,0.12610518339228605,0.3882290219140245,-0.43358300015978846,0.27561585926022164
42005,42005,0.256835383663245,980,4,True,0.7452426720408104,1.0579540083231818,1.4107575247273916,0.14565562865122672,-0.364050644626356,-0.1541926233696922,0.6697037521801564,-0.030553917795270932,0.34461875124083985,0.8543302289288993
42006,42006,0.583333333333333,981,4,True,4.722290980536476,-1.1441618686238708,4.427776818032436,0.45671060931128293,-1.3843275039518268,-1.077431412255232,-0.5770307565238705,-1.090134708719331,-0.6130621601183771,-0.36272450881375773
42007,42007,0.583333333333333,982,4,True,4.7211768303457164,-1.143732105792838,4.4300744901392415,0.4465663537980813,-1.3864127171475,-1.0779371090752807,-0.5768807724020563,-1.0914329127552944,-0.6119605689787295,-0.3618766496695447
42008,42008,0.583333333333333,983,4,True,4.721703993159338,-1.1439354490988625,4.428987341115127,0.45136613243006474,-1.385426093562684,-1.077697837421686,-0.5769517377461452,-1.0908186644269018,-0.6124817894474354,-0.36227781624091404
42009,42009,0.583333333333333,984,4,True,4.721544860178921,-1.1438740664946663,4.429315515371532,0.44991723835159025,-1.3857239225209192,-1.0777700656031546,-0.5769303156609386,-1.091004085637745,-0.6123244502639874,-0.36215671734983895
42010,42010,0.559367529162847,985,4,True,-0.9224020090040138,2.3539772886342782,0.0760292366496471,-0.2665814925763422,0.5998743083888656,-0.0038898136992092675,-0.49756253525866495,-0.3612522134474734,-0.5537407729025275,0.21291242861721377
42011,42011,0.547200786459733,986,4,True,-0.9255860215340763,2.230906178825357,0.09907577186832786,-0.2659843891219113,0.6437910604983502,0.005335867147294801,-0.51185818292685,-0.39450045036316855,-0.4531504843065234,0.20057552289826536
42012,42012,0.534474581411539,987,4,True,-0.9747134296724139,2.0715561726323,0.10602962662061577,-0.2779569093563126,0.7354829723993184,0.026888355019021846,-0.5235575218380359,-0.41054534439279705,-0.3311387515645082,0.10831390725734262
42013,42013,0.516540884797057,988,4,True,-0.9934518691158779,1.8802972087700611,0.13336504464310947,-0.27601071660734444,0.8156925478273399,0.04455050454278023,-0.5431175737648529,-0.45215345728002376,-0.1788430468865322,0.06404426030403872
42014,42014,0.504503824479481,989,4,True,-1.041909715936348,1.7281011856724642,0.13909370553838465,-0.28798567149342863,0.9041227372315086,0.06541428640743102,-0.5538255815786773,-0.46579505563548673,-0.06435437412978764,-0.025754499567481215
42015,42015,0.483466278717373,990,4,True,-1.0526056254506644,1.5103883284760056,0.1740900866708522,-0.27889474285016036,0.9877345165359889,0.08341925382918809,-0.5776209723649315,-0.5176414673873856,0.10698176366597778,-0.05691669924299453
42016,42016,0.473787488086948,991,4,True,-1.1058693700254483,1.3778500436709247,0.17211144766737035,-0.2890381809907049,1.0735540974284954,0.10414039461931253,-0.584225001389701,-0.5198241881587446,0.19982889967222306,-0.15340684294280868
42017,42017,0.451013166667679,992,4,True,-1.0687174945169313,1.1744877894409131,0.2275282132241025,-0.26359162098224015,1.1157536150807739,0.11113598740356011,-0.6127656427769069,-0.5941802095462762,0.36528431852539917,-0.10300257786079697
42018,42018,0.429756979199238,993,4,True,-1.055374839143696,0.9701486560804455,0.27040174069978434,-0.24399128758995753,1.1759133916867923,0.12330824864099792,-0.6358240541715656,-0.6504723255114225,0.5209253386944369,-0.09204944084711748
42019,42019,0.417369842081134,994,4,True,-1.0882060627709094,0.8217206074057944,0.2776367690469116,-0.2378418398738611,1.2520826737634148,0.1411674187272705,-0.6464196612808172,-0.6624669437372508,0.6163184561076982,-0.15024273970839327
42020,42020,0.396660674977091,995,4,True,-1.0331168966031297,0.6478480152888912,0.33069794925941604,-0.19263687731605678,1.273074447730272,0.14307239660120005,-0.6736006990736529,-0.7324853754665921,0.7483841612670465,-0.06557737786994325
42095,42095,0.251697814998883,996,1,True,-0.0037079293082418942,0.043311412628456385,0.8859160287239491,0.6551943942684438,0.42663668234067353,0.0610021125136637,0.45710738367645354,0.10811940597354625,0.6198964840687793,-0.1303838125102009
42096,42096,0.25654782030873,997,2,True,-0.012755264662272982,0.07517296400073112,0.8702895129545105,0.6554315767036961,0.4246028199288017,0.058885711359930884,0.4371132148006176,0.09698021784019129,0.5955949960712984,-0.10806655883612015
42097,42097,0.303111397846942,998,2,True,0.1530150703760981,0.6741496524965409,0.9006194554138212,0.5308551785634987,0.09131902078200439,-0.02763139802879981,0.40906645004373055,-0.0183318706535604,0.41602323734891294,0.18721853720826653
42098,42098,0.304178773722246,999,2,True,0.16218895026809343,0.6914018110796202,0.9010117380144543,0.5373637600907453,0.07965689280441017,-0.03027556274044114,0.4120195842686479,-0.015949094094110047,0.40329870015883656,0.19874491109737707
42099,42099,0.323071937486807,1000,1,True,0.1959706138860378,0.8924490263398138,0.8819079836793001,0.5241425670560605,-0.012236287480261515,-0.05519025713289486,0.3873054892059267,-0.04030995183278959,0.2923808409653744,0.3097614498550348
42100,42100,0.323608973929532,1001,1,True,0.21979126618879388,0.9250347393925258,0.888517780444221,0.5420735348379391,-0.03998648281292982,-0.059066679549420915,0.42126318640642707,-0.006666990969705203,0.2590477558539312,0.3023572797683945
42101,42101,0.324328980675679,1002,1,True,0.22394148524557794,0.9350291503051229,0.8884967755114265,0.5440480576871486,-0.04606293934855778,-0.06053679676025817,0.42177535489631923,-0.006605733351851554,0.25283869284076993,0.3088106818100144
42102,42102,0.346131902246325,1003,1,True,0.24677193246663243,1.1465411263363394,0.8514066730872345,0.5510525741255321,-0.12620008621908058,-0.0838877875807217,0.3800563816082266,-0.03647758224817885,0.12759391958801802,0.4267845787458954
42103,42103,0.374896632058889,1004,2,True,1.5100673767167476,1.22700999443128,-0.9724391182705482,-0.04839333108803937,0.31580817447504583,-2.729305481580826,-0.14149675614476978,1.1784539979557356,0.6863848355550742,0.6522721764729229
42104,42104,0.758960418205781,1005,2,True,6.445613829986632,-0.7427113030177065,3.2421770819983613,0.20714574361094865,0.7180215276101191,-3.528939246350965,-0.9191272745615289,0.5087223055552887,0.026810292134413667,0.09574476682871923
42105,42105,0.513502396352917,1006,1,True,-0.19710921588803995,1.0625989436493877,0.16488492489590117,0.6542674001067063,-1.106799142119931,-0.196017447558654,0.008061844571082893,-0.421143765601648,-0.0364759272234754,0.3384830575092316
42106,42106,0.471161498408024,1007,0,False,-0.0732153747686713,0.7724431378112024,0.300237542047427,0.6947968753018072,-1.1175319996384843,-0.19240846374365664,0.09540762968935226,-0.4148501971025669,0.15024683564913396,0.36266356735971045
42107,42107,0.440791032290139,1008,0,False,-0.013140775739249348,0.5426576058667844,0.3826223327968807,0.7267605910114017,-1.0947293328982877,-0.1816815105185359,0.16152516870524045,-0.3914301047789415,0.2822741879249282,0.3333918387604673
42169,42169,0.488452179870406,1009,0,False,-0.10757489696857066,0.7617474964977031,0.43527797321772776,-0.0457270976014153,-1.6373423278250907,-0.2768246667876456,0.23177838696970873,-0.44900274099305004,0.18491000886146117,0.3431312090795266
42170,42170,0.474210020250138,1010,0,False,-0.19310082988455182,0.5391204879942387,0.43049033234023326,-0.12602235099784026,-1.5614856463556939,-0.2515404269745624,0.22741590433935638,-0.38635768544156823,0.09541612717936342,0.38031006263792905
42171,42171,0.407303067587077,1011,0,False,-0.5382522151895116,-0.5029070949665225,0.3434080328055308,-0.29585902029809585,-1.1410023665599855,-0.1690754915785903,0.20031638349848635,-0.07850670652514713,-0.21344816927219873,0.4536408750923623
42222,42222,0.253506410183364,1012,4,True,-1.3281876285892384,-0.9712863443162455,0.5008080907406312,-0.6496973750570183,1.6213749004820612,0.2716082868527388,-0.30943114856006376,-0.02219839608441157,0.2615763728618361,-0.06270611282616416
42223,42223,0.252538743559878,1013,4,True,-1.3337399569254842,-0.9865304502902579,0.5005224629144028,-0.6567564134977201,1.6256093811318586,0.27279544809918566,-0.309484458882386,-0.01696504125664473,0.2530335056952915,-0.05804188615285804
42224,42224,0.252750271912046,1014,4,True,-1.3941584570138352,-1.0332219638286813,0.4799379356983657,-0.713685515709615,1.658273243278106,0.2827098666728563,-0.3011894038736664,0.035568048980757626,0.17972579128197036,-0.08365841409328752
42436,42436,0.415553390879781,1015,5,True,-0.20752140620724643,2.05691010701749,0.864227965110368,-0.5913211017546225,-0.09294526621191736,-0.05241600098558547,0.9396703951776313,0.7386631872219932,-0.5736144587997289,-0.5933377801281144
42437,42437,0.415666402349833,1016,5,True,-0.20682224775036218,2.0584426053639344,0.8641236247098393,-0.5906222637250188,-0.09384896416396446,-0.05263298051999952,0.9397506623662574,0.7387806364255909,-0.5748027588507648,-0.5922292896594423
42438,42438,0.41577005041944,1017,5,True,-0.2061741410449677,2.059845447945291,0.8640137447145324,-0.5899188000388023,-0.09466498608928543,-0.05282887518202484,0.9398233643306156,0.7388964560815348,-0.5758996884813069,-0.591217647629905
42439,42439,0.415916886226956,1018,5,True,-0.20528700183155435,2.0618447383804304,0.8639220414860243,-0.58920476584768,-0.09587918643784733,-0.05312049509531242,0.9399305524275955,0.7390245356060383,-0.5774234709201854,-0.5897605114547068
42440,42440,0.416042444944258,1019,5,True,-0.20449578510342065,2.06354169829382,0.863776334092692,-0.5882972298659526,-0.09685646785184565,-0.053355066716176264,0.9400178304695277,0.7391721905726903,-0.578759084888368,-0.5885390531571203
42441,42441,0.416115738734041,1020,5,True,-0.20401188439001347,2.0645237674035637,0.86364583438341,-0.5875668799748915,-0.09738574396256482,-0.05348200186392509,0.9400658178598338,0.7392841067220699,-0.5795606800158651,-0.5878426827531423
42442,42442,0.416204560053969,1021,5,True,-0.2034692742540363,2.065730771492582,0.8635780260420687,-0.5870807024446332,-0.09810917394073751,-0.0536557194119784,0.940129874737883,0.7393687397498033,-0.5804889434259383,-0.5869653204843671
42443,42443,0.416292841930616,1022,5,True,-0.20292069057172935,2.0669268496724666,0.863491511477077,-0.5865131354471533,-0.09881090680808197,-0.053824183720509296,0.9401923018896013,0.7394637176473586,-0.5814209208082622,-0.5861001921713729
42444,42444,0.416417355644927,1023,5,True,-0.20216762934370153,2.068621751396954,0.8634121068716647,-0.5859008875074626,-0.09983938882425597,-0.054071182263597764,0.940283143262306,0.7395736876524092,-0.5827152556564075,-0.5848640422467399
42445,42445,0.416542221422941,1024,5,True,-0.2013921247058126,2.070313572214909,0.863290579227495,-0.585102046230839,-0.10083284224970533,-0.05430967554131326,0.940371520124747,0.7397077484250858,-0.5840336859011157,-0.5836395783323278
42446,42446,0.416666666666667,1025,5,True,-0.2006183536861911,2.0719993193082127,0.8631676444190193,-0.5842979949325061,-0.10182138817323419,-0.054546983476024886,0.9404594942698853,0.73984248981706,-0.5853488913450043,-0.5824196315380566
42447,42447,0.416666666666667,1026,5,True,3.794417607311751,-0.6887677414011482,3.6907894841754727,0.07898540833644614,-0.7621715718331805,-1.0415595677215923,-1.9756855355343654,-2.16207018881988,-0.6515169741212087,0.2789803029103217
42448,42448,0.416666666666667,1027,5,True,3.7946583654122237,-0.688860609385834,3.690292977352127,0.08117749312746021,-0.7617209755201925,-1.0414502910667753,-1.9757179457897946,-2.1617896582950755,-0.651755018320706,0.27879708797330316
42454,42454,0.286835501677648,1028,4,True,0.35336440608605857,1.1244132646797387,1.2924994091800128,-0.31978532411440647,-0.20535721960048475,-0.10396869515546145,0.748347700191287,0.200747276736369,0.1531147384593215,0.35820126290365806
42455,42455,0.285485299233867,1029,4,True,0.3460114709852123,1.1047931245888862,1.291549092765226,-0.32140710044692716,-0.19473058339056418,-0.10133297538062463,0.7475817020193509,0.20322225196358631,0.15766939494414162,0.35105088348396707
42456,42456,0.284028213580898,1030,4,True,0.3380819056790667,1.0836179156072139,1.2905123662903952,-0.323107326529938,-0.18325217590533258,-0.09848606538324957,0.7467542732105588,0.20589896776335895,0.1625808651617096,0.34332904185390384
42457,42457,0.282608733856864,1031,4,True,0.330364799563167,1.0629785610194251,1.2894851916303074,-0.3247122810116925,-0.17207229205891517,-0.09571248369522828,0.7459498576459417,0.20853812216516204,0.16728631406190853,0.3358572236758603
42458,42458,0.28132176082174,1032,4,True,0.32337170694749107,1.044259743360843,1.288545729363894,-0.32614650081567037,-0.16193966595487413,-0.09319826048135296,0.7452217169665458,0.21094899306201656,0.1715047518018344,0.32911511671070126
42459,42459,0.279899759298291,1033,4,True,0.31565706967958107,1.0235695645248246,1.2874822166178648,-0.3276273691604463,-0.15072712264346494,-0.09041592305709098,0.744416498970044,0.21363490828455584,0.17612848965403957,0.32167638641681934
42460,42460,0.278809642758644,1034,4,True,0.30974483112342066,1.0077039590792762,1.2866625599502735,-0.32875509170829004,-0.14213609026416008,-0.08828374076407829,0.7438002560931302,0.21570682036151065,0.1796370918871991,0.3159994404372648
42461,42461,0.27761234941132,1035,4,True,0.30325839623906625,0.9902719282417868,1.2857471671671958,-0.32993913947801157,-0.13269565053713508,-0.08594042217182335,0.7431238339222511,0.21800194441142057,0.18344772356862488,0.30978742920119506
